Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219491               78.086%           78.084%
8             W    30384                10.809%           10.809%
1016          W    24365                 8.668%            8.668%
3             W    616                   0.219%            0.219%
896           W    409                   0.146%            0.146%
32            W    384                   0.137%            0.137%
408           W    249                   0.089%            0.089%
416           W    244                   0.087%            0.087%
48            W    216                   0.077%            0.077%
984           W    210                   0.075%            0.075%
968           W    207                   0.074%            0.074%
928           W    207                   0.074%            0.074%
88            W    205                   0.073%            0.073%
120           W    205                   0.073%            0.073%
112           W    204                   0.073%            0.073%
16            W    185                   0.066%            0.066%
13            W    136                   0.048%            0.048%
816           W    126                   0.045%            0.045%
17            W    126                   0.045%            0.045%
200           W    120                   0.043%            0.043%
2             W    113                   0.040%            0.040%
15            W    105                   0.037%            0.037%
14            W    105                   0.037%            0.037%
21            W    103                   0.037%            0.037%
12            W    103                   0.037%            0.037%
18            W    101                   0.036%            0.036%
22            W    94                    0.033%            0.033%
19            W    94                    0.033%            0.033%
6             W    91                    0.032%            0.032%
824           W    90                    0.032%            0.032%
24            W    90                    0.032%            0.032%
20            W    85                    0.030%            0.030%
23            W    84                    0.030%            0.030%
26            W    83                    0.030%            0.030%
192           W    82                    0.029%            0.029%
11            W    77                    0.027%            0.027%
728           W    75                    0.027%            0.027%
10            W    62                    0.022%            0.022%
25            W    57                    0.020%            0.020%
7             W    55                    0.020%            0.020%
64            W    49                    0.017%            0.017%
9             W    42                    0.015%            0.015%
27            W    39                    0.014%            0.014%
1             W    35                    0.012%            0.012%
736           W    33                    0.012%            0.012%
752           W    30                    0.011%            0.011%
720           W    25                    0.009%            0.009%
800           W    22                    0.008%            0.008%
712           W    22                    0.008%            0.008%
872           W    20                    0.007%            0.007%
28            W    20                    0.007%            0.007%
760           W    19                    0.007%            0.007%
616           W    19                    0.007%            0.007%
792           W    18                    0.006%            0.006%
696           W    18                    0.006%            0.006%
808           W    17                    0.006%            0.006%
776           W    17                    0.006%            0.006%
72            W    17                    0.006%            0.006%
5             W    17                    0.006%            0.006%
592           W    17                    0.006%            0.006%
744           W    16                    0.006%            0.006%
704           W    16                    0.006%            0.006%
784           W    15                    0.005%            0.005%
768           W    15                    0.005%            0.005%
80            W    14                    0.005%            0.005%
688           W    14                    0.005%            0.005%
680           W    14                    0.005%            0.005%
56            W    14                    0.005%            0.005%
600           W    13                    0.005%            0.005%
880           W    12                    0.004%            0.004%
29            W    12                    0.004%            0.004%
1008          W    12                    0.004%            0.004%
608           W    11                    0.004%            0.004%
856           W    10                    0.004%            0.004%
672           W    10                    0.004%            0.004%
664           W    10                    0.004%            0.004%
584           W    10                    0.004%            0.004%
31            W    10                    0.004%            0.004%
96            W    9                     0.003%            0.003%
944           W    9                     0.003%            0.003%
832           W    9                     0.003%            0.003%
656           W    9                     0.003%            0.003%
40            W    9                     0.003%            0.003%
30            W    9                     0.003%            0.003%
920           W    8                     0.003%            0.003%
912           W    8                     0.003%            0.003%
864           W    8                     0.003%            0.003%
632           W    8                     0.003%            0.003%
624           W    8                     0.003%            0.003%
560           W    8                     0.003%            0.003%
256           W    8                     0.003%            0.003%
992           W    7                     0.002%            0.002%
960           W    7                     0.002%            0.002%
936           W    7                     0.002%            0.002%
888           W    7                     0.002%            0.002%
848           W    7                     0.002%            0.002%
568           W    7                     0.002%            0.002%
536           W    7                     0.002%            0.002%
448           W    7                     0.002%            0.002%
952           W    6                     0.002%            0.002%
840           W    6                     0.002%            0.002%
640           W    6                     0.002%            0.002%
576           W    6                     0.002%            0.002%
504           W    6                     0.002%            0.002%
144           W    6                     0.002%            0.002%
648           W    5                     0.002%            0.002%
552           W    5                     0.002%            0.002%
528           W    5                     0.002%            0.002%
480           W    5                     0.002%            0.002%
456           W    5                     0.002%            0.002%
440           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
520           W    4                     0.001%            0.001%
512           W    4                     0.001%            0.001%
496           W    4                     0.001%            0.001%
488           W    4                     0.001%            0.001%
472           W    4                     0.001%            0.001%
360           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
128           W    4                     0.001%            0.001%
1000          W    4                     0.001%            0.001%
544           W    3                     0.001%            0.001%
464           W    3                     0.001%            0.001%
33            W    3                     0.001%            0.001%
288           W    3                     0.001%            0.001%
240           W    3                     0.001%            0.001%
216           W    3                     0.001%            0.001%
184           W    3                     0.001%            0.001%
976           W    2                     0.001%            0.001%
904           W    2                     0.001%            0.001%
424           W    2                     0.001%            0.001%
376           W    2                     0.001%            0.001%
368           W    2                     0.001%            0.001%
