Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    261752               42.247%           31.439%
1024          W    153949               72.277%           18.491%
16            R    126043               20.344%           15.139%
8             R    83907                13.543%           10.078%
256           R    48500                 7.828%            5.825%
8             W    30814                14.467%            3.701%
1016          W    24386                11.449%            2.929%
40            R    16991                 2.742%            2.041%
32            R    12209                 1.971%            1.466%
56            R    11260                 1.817%            1.352%
72            R    7739                  1.249%            0.930%
88            R    5811                  0.938%            0.698%
104           R    4552                  0.735%            0.547%
64            R    4426                  0.714%            0.532%
48            R    4294                  0.693%            0.516%
120           R    3250                  0.525%            0.390%
80            R    2777                  0.448%            0.334%
136           R    2513                  0.406%            0.302%
96            R    2253                  0.364%            0.271%
152           R    2011                  0.325%            0.242%
128           R    1985                  0.320%            0.238%
112           R    1791                  0.289%            0.215%
168           R    1632                  0.263%            0.196%
144           R    1346                  0.217%            0.162%
184           R    1281                  0.207%            0.154%
160           R    1182                  0.191%            0.142%
512           R    1101                  0.178%            0.132%
200           R    1084                  0.175%            0.130%
216           R    1015                  0.164%            0.122%
176           R    1015                  0.164%            0.122%
192           R    965                   0.156%            0.116%
240           R    919                   0.148%            0.110%
208           R    797                   0.129%            0.096%
232           R    791                   0.128%            0.095%
224           R    758                   0.122%            0.091%
248           R    621                   0.100%            0.075%
416           W    273                   0.128%            0.033%
408           W    209                   0.098%            0.025%
3             W    145                   0.068%            0.017%
12            W    139                   0.065%            0.017%
26            W    134                   0.063%            0.016%
23            W    127                   0.060%            0.015%
424           W    122                   0.057%            0.015%
22            W    122                   0.057%            0.015%
64            W    115                   0.054%            0.014%
24            W    114                   0.054%            0.014%
25            W    95                    0.045%            0.011%
27            W    92                    0.043%            0.011%
896           W    82                    0.038%            0.010%
16            W    82                    0.038%            0.010%
112           W    78                    0.037%            0.009%
32            W    73                    0.034%            0.009%
28            W    73                    0.034%            0.009%
264           R    72                    0.012%            0.009%
120           W    71                    0.033%            0.009%
280           R    68                    0.011%            0.008%
736           W    62                    0.029%            0.007%
768           W    56                    0.026%            0.007%
296           R    54                    0.009%            0.006%
272           R    53                    0.009%            0.006%
11            W    53                    0.025%            0.006%
784           W    52                    0.024%            0.006%
