Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1135280              45.730%           38.758%
16            R    483585               19.479%           16.509%
8             R    390842               15.744%           13.343%
1024          W    324887               72.745%           11.091%
40            R    86994                 3.504%            2.970%
8             W    65357                14.634%            2.231%
32            R    58096                 2.340%            1.983%
56            R    55138                 2.221%            1.882%
1016          W    48025                10.753%            1.640%
72            R    37043                 1.492%            1.265%
256           R    27011                 1.088%            0.922%
88            R    25917                 1.044%            0.885%
48            R    20267                 0.816%            0.692%
64            R    19559                 0.788%            0.668%
104           R    19525                 0.786%            0.667%
120           R    14681                 0.591%            0.501%
80            R    11691                 0.471%            0.399%
136           R    10708                 0.431%            0.366%
96            R    9511                  0.383%            0.325%
128           R    8094                  0.326%            0.276%
152           R    8079                  0.325%            0.276%
112           R    7921                  0.319%            0.270%
168           R    6143                  0.247%            0.210%
144           R    5114                  0.206%            0.175%
184           R    5032                  0.203%            0.172%
160           R    4415                  0.178%            0.151%
200           R    3909                  0.157%            0.133%
176           R    3880                  0.156%            0.132%
216           R    3817                  0.154%            0.130%
192           R    3460                  0.139%            0.118%
208           R    2918                  0.118%            0.100%
240           R    2810                  0.113%            0.096%
232           R    2565                  0.103%            0.088%
224           R    2544                  0.102%            0.087%
248           R    2015                  0.081%            0.069%
408           W    720                   0.161%            0.025%
416           W    575                   0.129%            0.020%
512           R    519                   0.021%            0.018%
280           R    307                   0.012%            0.010%
264           R    290                   0.012%            0.010%
3             W    272                   0.061%            0.009%
24            W    263                   0.059%            0.009%
296           R    247                   0.010%            0.008%
64            W    234                   0.052%            0.008%
25            W    234                   0.052%            0.008%
26            W    225                   0.050%            0.008%
23            W    222                   0.050%            0.008%
12            W    218                   0.049%            0.007%
272           R    214                   0.009%            0.007%
27            W    207                   0.046%            0.007%
400           W    203                   0.045%            0.007%
312           R    193                   0.008%            0.007%
32            W    183                   0.041%            0.006%
16            W    177                   0.040%            0.006%
13            W    174                   0.039%            0.006%
288           R    168                   0.007%            0.006%
328           R    163                   0.007%            0.006%
304           R    162                   0.007%            0.006%
320           R    156                   0.006%            0.005%
28            W    151                   0.034%            0.005%
22            W    150                   0.034%            0.005%
96            W    140                   0.031%            0.005%
360           R    128                   0.005%            0.004%
344           R    125                   0.005%            0.004%
376           R    123                   0.005%            0.004%
712           W    119                   0.027%            0.004%
352           R    115                   0.005%            0.004%
336           R    115                   0.005%            0.004%
112           W    107                   0.024%            0.004%
29            W    103                   0.023%            0.004%
896           W    100                   0.022%            0.003%
120           W    100                   0.022%            0.003%
952           W    99                    0.022%            0.003%
888           W    99                    0.022%            0.003%
21            W    99                    0.022%            0.003%
11            W    99                    0.022%            0.003%
128           W    98                    0.022%            0.003%
904           W    97                    0.022%            0.003%
920           W    96                    0.021%            0.003%
384           R    93                    0.004%            0.003%
392           R    89                    0.004%            0.003%
744           W    88                    0.020%            0.003%
424           W    85                    0.019%            0.003%
136           W    85                    0.019%            0.003%
1             W    82                    0.018%            0.003%
368           R    80                    0.003%            0.003%
408           R    79                    0.003%            0.003%
14            W    78                    0.017%            0.003%
424           R    77                    0.003%            0.003%
33            W    75                    0.017%            0.003%
31            W    74                    0.017%            0.003%
720           W    73                    0.016%            0.002%
400           R    69                    0.003%            0.002%
20            W    69                    0.015%            0.002%
728           W    66                    0.015%            0.002%
456           R    59                    0.002%            0.002%
440           R    59                    0.002%            0.002%
392           W    59                    0.013%            0.002%
34            W    57                    0.013%            0.002%
30            W    57                    0.013%            0.002%
448           R    53                    0.002%            0.002%
416           R    53                    0.002%            0.002%
432           R    50                    0.002%            0.002%
472           R    49                    0.002%            0.002%
19            W    48                    0.011%            0.002%
35            W    45                    0.010%            0.002%
736           W    42                    0.009%            0.001%
15            W    37                    0.008%            0.001%
480           R    36                    0.001%            0.001%
40            W    36                    0.008%            0.001%
544           W    35                    0.008%            0.001%
37            W    35                    0.008%            0.001%
464           R    33                    0.001%            0.001%
17            W    33                    0.007%            0.001%
2             W    32                    0.007%            0.001%
36            W    31                    0.007%            0.001%
18            W    31                    0.007%            0.001%
56            W    30                    0.007%            0.001%
504           R    30                    0.001%            0.001%
53            W    27                    0.006%            0.001%
4             W    27                    0.006%            0.001%
51            W    26                    0.006%            0.001%
48            W    26                    0.006%            0.001%
488           R    26                    0.001%            0.001%
5             W    24                    0.005%            0.001%
38            W    24                    0.005%            0.001%
752           W    23                    0.005%            0.001%
