procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0         3664     41499016        12752     24070688    0    0   352  4076    5    1   1   1  88  10   0 2019-03-10 18:43:56
 0  0         3664     41499776        12752     24071600    0    0     0     0 1539 1506   1   1  98   0   0 2019-03-10 18:43:59
 2  0         3660     45469656        12764     20093472    0    0    92   164  384  597   0   1  99   0   0 2019-03-10 18:44:02
 2  0         3660     61786208        12776      3776660    0    0     0    72 1272 1317   1   4  95   0   0 2019-03-10 18:44:05
 1  0         3660     65217304        12784       349492    0    0  5323    92 2399 2293   1   2  96   1   0 2019-03-10 18:44:08
 0  2         3660     65210468        16040       349924    0    0  6795   760 3225 3176   1   2  94   3   0 2019-03-10 18:44:11
 0  4         3660     65217500        13372       349936    0    0 34217   255 8089 8626   0   2  87  11   0 2019-03-10 18:44:14
 1  4         3660     65219320        13236       350104    0    0 41647   177 9875 10230   1   2  87  11   0 2019-03-10 18:44:17
 0  4         3660     65212396        14448       350096    0    0 39907   149 9475 9948   0   2  87  11   0 2019-03-10 18:44:20
 2  4         3660     65217516        13852       349604    0    0 47249   197 11257 11837   0   2  87  10   0 2019-03-10 18:44:23
 0  5         3660     65218444        14676       348048    0    0 45977   183 11027 11516   0   2  87  10   0 2019-03-10 18:44:26
 1  5         3660     65216884        14244       350020    0    0 43348   209 10320 10893   0   2  88  10   0 2019-03-10 18:44:29
 3  4         3660     65216220        14892       349592    0    0 47217   183 11196 11571   0   2  87  11   0 2019-03-10 18:44:32
 0  1         3660     65214236        17380       349628    0    0 46172   195 10891 11242   1   2  88  10   0 2019-03-10 18:44:35
 0  4         3660     65217160        15900       348552    0    0 42795   195 10593 11085   1   2  87  10   0 2019-03-10 18:44:38
 0  4         3660     65213472        15688       347956    0    0 46617   159 11266 11774   1   2  87  10   0 2019-03-10 18:44:41
 0  4         3660     65213144        16036       349360    0    0 40360   344 10034 10368   1   2  88   9   0 2019-03-10 18:44:44
 0  4         3660     65215880        15944       349084    0    0 44028   192 10698 11198   0   2  87  10   0 2019-03-10 18:44:47
 0  4         3660     65214772        16012       348884    0    0 45980   195 10875 11454   0   2  87  10   0 2019-03-10 18:44:50
 0  3         3660     65214528        15336       348768    0    0 49183   164 11729 12136   1   2  87  10   0 2019-03-10 18:44:53
