Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1169460              54.756%           50.130%
16            R    441851               20.688%           18.940%
8             R    207324                9.707%            8.887%
1024          W    143564               72.834%            6.154%
40            R    57919                 2.712%            2.483%
32            R    40426                 1.893%            1.733%
56            R    39492                 1.849%            1.693%
8             W    28686                14.553%            1.230%
72            R    28238                 1.322%            1.210%
1016          W    20793                10.549%            0.891%
88            R    20294                 0.950%            0.870%
104           R    14713                 0.689%            0.631%
256           R    14208                 0.665%            0.609%
48            R    12565                 0.588%            0.539%
120           R    10961                 0.513%            0.470%
64            R    10841                 0.508%            0.465%
136           R    7720                  0.361%            0.331%
80            R    7621                  0.357%            0.327%
96            R    6067                  0.284%            0.260%
152           R    5692                  0.267%            0.244%
112           R    4893                  0.229%            0.210%
128           R    4534                  0.212%            0.194%
168           R    4255                  0.199%            0.182%
184           R    3308                  0.155%            0.142%
144           R    3071                  0.144%            0.132%
160           R    2476                  0.116%            0.106%
216           R    2419                  0.113%            0.104%
200           R    2409                  0.113%            0.103%
192           R    2061                  0.096%            0.088%
176           R    2014                  0.094%            0.086%
232           R    1468                  0.069%            0.063%
208           R    1359                  0.064%            0.058%
240           R    1302                  0.061%            0.056%
224           R    1186                  0.056%            0.051%
248           R    1068                  0.050%            0.046%
264           R    314                   0.015%            0.013%
408           W    265                   0.134%            0.011%
512           R    263                   0.012%            0.011%
32            W    257                   0.130%            0.011%
280           R    242                   0.011%            0.010%
416           W    192                   0.097%            0.008%
64            W    191                   0.097%            0.008%
296           R    186                   0.009%            0.008%
272           R    160                   0.007%            0.007%
3             W    143                   0.073%            0.006%
312           R    140                   0.007%            0.006%
16            W    131                   0.066%            0.006%
328           R    126                   0.006%            0.005%
400           W    121                   0.061%            0.005%
288           R    121                   0.006%            0.005%
320           R    108                   0.005%            0.005%
304           R    102                   0.005%            0.004%
26            W    96                    0.049%            0.004%
360           R    82                    0.004%            0.004%
96            W    74                    0.038%            0.003%
744           W    73                    0.037%            0.003%
344           R    71                    0.003%            0.003%
14            W    71                    0.036%            0.003%
24            W    67                    0.034%            0.003%
1             W    66                    0.033%            0.003%
128           W    65                    0.033%            0.003%
27            W    63                    0.032%            0.003%
336           R    61                    0.003%            0.003%
352           R    60                    0.003%            0.003%
28            W    59                    0.030%            0.003%
112           W    59                    0.030%            0.003%
896           W    58                    0.029%            0.002%
384           R    57                    0.003%            0.002%
120           W    57                    0.029%            0.002%
392           W    56                    0.028%            0.002%
376           R    56                    0.003%            0.002%
952           W    55                    0.028%            0.002%
25            W    55                    0.028%            0.002%
23            W    53                    0.027%            0.002%
920           W    52                    0.026%            0.002%
888           W    52                    0.026%            0.002%
904           W    51                    0.026%            0.002%
368           R    50                    0.002%            0.002%
2             W    50                    0.025%            0.002%
20            W    48                    0.024%            0.002%
392           R    47                    0.002%            0.002%
30            W    45                    0.023%            0.002%
424           W    43                    0.022%            0.002%
21            W    43                    0.022%            0.002%
22            W    40                    0.020%            0.002%
400           R    39                    0.002%            0.002%
29            W    38                    0.019%            0.002%
736           W    37                    0.019%            0.002%
408           R    34                    0.002%            0.001%
34            W    34                    0.017%            0.001%
19            W    34                    0.017%            0.001%
13            W    34                    0.017%            0.001%
18            W    33                    0.017%            0.001%
33            W    32                    0.016%            0.001%
11            W    32                    0.016%            0.001%
31            W    31                    0.016%            0.001%
15            W    31                    0.016%            0.001%
10            W    31                    0.016%            0.001%
40            W    30                    0.015%            0.001%
4             W    29                    0.015%            0.001%
472           R    29                    0.001%            0.001%
440           R    29                    0.001%            0.001%
424           R    29                    0.001%            0.001%
17            W    29                    0.015%            0.001%
416           R    27                    0.001%            0.001%
712           W    26                    0.013%            0.001%
432           R    26                    0.001%            0.001%
48            W    23                    0.012%            0.001%
7             W    22                    0.011%            0.001%
35            W    22                    0.011%            0.001%
42            W    21                    0.011%            0.001%
72            W    20                    0.010%            0.001%
720           W    20                    0.010%            0.001%
5             W    20                    0.010%            0.001%
41            W    20                    0.010%            0.001%
38            W    20                    0.010%            0.001%
456           R    18                    0.001%            0.001%
12            W    18                    0.009%            0.001%
752           W    17                    0.009%            0.001%
37            W    16                    0.008%            0.001%
488           R    15                    0.001%            0.001%
36            W    15                    0.008%            0.001%
9             W    14                    0.007%            0.001%
480           R    13                    0.001%            0.001%
160           W    13                    0.007%            0.001%
728           W    12                    0.006%            0.001%
6             W    12                    0.006%            0.001%
448           R    12                    0.001%            0.001%
88            W    11                    0.006%            0.000%
80            W    11                    0.006%            0.000%
464           R    11                    0.001%            0.000%
56            W    10                    0.005%            0.000%
568           W    10                    0.005%            0.000%
44            W    10                    0.005%            0.000%
968           W    9                     0.005%            0.000%
768           W    9                     0.005%            0.000%
680           W    9                     0.005%            0.000%
504           R    9                     0.000%            0.000%
46            W    9                     0.005%            0.000%
39            W    9                     0.005%            0.000%
344           W    9                     0.005%            0.000%
136           W    9                     0.005%            0.000%
944           W    8                     0.004%            0.000%
784           W    8                     0.004%            0.000%
624           W    8                     0.004%            0.000%
616           W    8                     0.004%            0.000%
216           W    8                     0.004%            0.000%
992           W    7                     0.004%            0.000%
984           W    7                     0.004%            0.000%
696           W    7                     0.004%            0.000%
688           W    7                     0.004%            0.000%
53            W    7                     0.004%            0.000%
496           R    7                     0.000%            0.000%
480           W    7                     0.004%            0.000%
464           W    7                     0.004%            0.000%
43            W    7                     0.004%            0.000%
432           W    7                     0.004%            0.000%
224           W    7                     0.004%            0.000%
192           W    7                     0.004%            0.000%
672           W    6                     0.003%            0.000%
656           W    6                     0.003%            0.000%
648           W    6                     0.003%            0.000%
632           W    6                     0.003%            0.000%
51            W    6                     0.003%            0.000%
45            W    6                     0.003%            0.000%
456           W    6                     0.003%            0.000%
200           W    6                     0.003%            0.000%
168           W    6                     0.003%            0.000%
104           W    6                     0.003%            0.000%
960           W    5                     0.003%            0.000%
776           W    5                     0.003%            0.000%
760           W    5                     0.003%            0.000%
584           W    5                     0.003%            0.000%
57            W    5                     0.003%            0.000%
536           W    5                     0.003%            0.000%
52            W    5                     0.003%            0.000%
528           W    5                     0.003%            0.000%
320           W    5                     0.003%            0.000%
312           W    5                     0.003%            0.000%
232           W    5                     0.003%            0.000%
1             R    5                     0.000%            0.000%
1008          W    5                     0.003%            0.000%
1000          W    5                     0.003%            0.000%
928           W    4                     0.002%            0.000%
912           W    4                     0.002%            0.000%
856           W    4                     0.002%            0.000%
792           W    4                     0.002%            0.000%
704           W    4                     0.002%            0.000%
60            W    4                     0.002%            0.000%
608           W    4                     0.002%            0.000%
560           W    4                     0.002%            0.000%
55            W    4                     0.002%            0.000%
504           W    4                     0.002%            0.000%
49            W    4                     0.002%            0.000%
47            W    4                     0.002%            0.000%
472           W    4                     0.002%            0.000%
440           W    4                     0.002%            0.000%
352           W    4                     0.002%            0.000%
328           W    4                     0.002%            0.000%
304           W    4                     0.002%            0.000%
288           W    4                     0.002%            0.000%
280           W    4                     0.002%            0.000%
248           W    4                     0.002%            0.000%
184           W    4                     0.002%            0.000%
976           W    3                     0.002%            0.000%
936           W    3                     0.002%            0.000%
880           W    3                     0.002%            0.000%
824           W    3                     0.002%            0.000%
808           W    3                     0.002%            0.000%
800           W    3                     0.002%            0.000%
664           W    3                     0.002%            0.000%
640           W    3                     0.002%            0.000%
50            W    3                     0.002%            0.000%
360           W    3                     0.002%            0.000%
296           W    3                     0.002%            0.000%
272           W    3                     0.002%            0.000%
240           W    3                     0.002%            0.000%
208           W    3                     0.002%            0.000%
176           W    3                     0.002%            0.000%
152           W    3                     0.002%            0.000%
872           W    2                     0.001%            0.000%
848           W    2                     0.001%            0.000%
840           W    2                     0.001%            0.000%
832           W    2                     0.001%            0.000%
816           W    2                     0.001%            0.000%
61            W    2                     0.001%            0.000%
600           W    2                     0.001%            0.000%
59            W    2                     0.001%            0.000%
592           W    2                     0.001%            0.000%
576           W    2                     0.001%            0.000%
544           W    2                     0.001%            0.000%
520           W    2                     0.001%            0.000%
496           W    2                     0.001%            0.000%
448           W    2                     0.001%            0.000%
376           W    2                     0.001%            0.000%
264           W    2                     0.001%            0.000%
256           W    2                     0.001%            0.000%
864           W    1                     0.001%            0.000%
63            W    1                     0.001%            0.000%
552           W    1                     0.001%            0.000%
54            W    1                     0.001%            0.000%
512           W    1                     0.001%            0.000%
488           W    1                     0.001%            0.000%
336           W    1                     0.001%            0.000%
144           W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 2135764        [ 91.551%]
Total write I/Os: 197111         [  8.449%]
Total read sectors : 64709661    [ 27.647%,   31596.514MB]
Total write sectors: 169344135   [ 72.353%,   82687.566MB]
