procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        56308       899212        22436      2927012    0    0  2295  6433   21   32  40   4  48   7   0 2018-11-27 17:01:02
 0  0        56300       898900        22508      2926924    1    0    29     5 1036  761   2   2  96   0   0 2018-11-27 17:01:05
 0  0        56260      3485752        22524       336840   27    0   360    57 1719  951   2  10  88   0   0 2018-11-27 17:01:08
 2  0        56244      3476672        22572       336940   44    0  8741   451 14859 2933   4   9  82   6   0 2018-11-27 17:01:11
 3  2        56244      3476232        22676       336908    1    0 17580    29 7248 4851   5  13  74   8   0 2018-11-27 17:01:14
 1  0        56244      3475752        23692       336908    0    0  8676    27 4059 2623   3   7  79  11   0 2018-11-27 17:01:17
 0  1        56244      3476580        22748       336912    0    0 17357    37 8018 4764   5  13  74   8   0 2018-11-27 17:01:20
 1  0        56244      3476040        22728       336912    0    0 18464    32 7825 4999   6  13  73   9   0 2018-11-27 17:01:23
 2  0        56244      3476512        22768       336908    0    0 17920    29 7399 4925   5  13  74   8   0 2018-11-27 17:01:26
 0  1        56244      3475624        23688       336912    0    0 14055    28 5975 3752   4  10  77   9   0 2018-11-27 17:01:29
 2  0        56244      3475824        22832       336912    0    0  9020    27 4644 2660   3   8  79  11   0 2018-11-27 17:01:32
 0  1        56244      3475840        22932       336916    0    0 17257    33 7095 4664   5  12  74   8   0 2018-11-27 17:01:35
 2  1        56244      3475432        23224       336912    0    0 18071    29 7499 4793   5  13  73   8   0 2018-11-27 17:01:38
 0  0        56244      3475624        23984       336912    0    0 17803    28 7200 4865   6  13  74   8   0 2018-11-27 17:01:41
 1  1        56244      3475064        23664       336884    0    0 17833    33 7367 4705   5  13  73   9   0 2018-11-27 17:01:44
 3  0        56244      3475884        23012       336888    0    0 17996    35 8064 4917   5  13  72   9   0 2018-11-27 17:01:47
 0  1        56244      3474828        23964       336892    0    0 18276    43 7933 4909   5  13  74   8   0 2018-11-27 17:01:50
