Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdc/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    4317224              58.451%           55.426%
16            R    1142538              15.469%           14.668%
8             R    897922               12.157%           11.528%
1024          W    293993               72.915%            3.774%
40            R    132536                1.794%            1.702%
32            R    123793                1.676%            1.589%
56            R    84292                 1.141%            1.082%
72            R    59503                 0.806%            0.764%
8             W    58850                14.596%            0.756%
256           R    51251                 0.694%            0.658%
88            R    45450                 0.615%            0.583%
1016          W    42673                10.584%            0.548%
104           R    37231                 0.504%            0.478%
48            R    31764                 0.430%            0.408%
120           R    31669                 0.429%            0.407%
512           R    27618                 0.374%            0.355%
64            R    27444                 0.372%            0.352%
136           R    26422                 0.358%            0.339%
152           R    22557                 0.305%            0.290%
80            R    21246                 0.288%            0.273%
168           R    19705                 0.267%            0.253%
96            R    18481                 0.250%            0.237%
112           R    16973                 0.230%            0.218%
184           R    16826                 0.228%            0.216%
128           R    15735                 0.213%            0.202%
200           R    14526                 0.197%            0.186%
144           R    13831                 0.187%            0.178%
192           R    13565                 0.184%            0.174%
216           R    13481                 0.183%            0.173%
160           R    12520                 0.170%            0.161%
232           R    12473                 0.169%            0.160%
176           R    11278                 0.153%            0.145%
248           R    10758                 0.146%            0.138%
208           R    9548                  0.129%            0.123%
240           R    9287                  0.126%            0.119%
224           R    8551                  0.116%            0.110%
264           R    5950                  0.081%            0.076%
280           R    5393                  0.073%            0.069%
296           R    4978                  0.067%            0.064%
312           R    4386                  0.059%            0.056%
272           R    4105                  0.056%            0.053%
288           R    3885                  0.053%            0.050%
328           R    3878                  0.053%            0.050%
344           R    3671                  0.050%            0.047%
304           R    3656                  0.049%            0.047%
320           R    3375                  0.046%            0.043%
360           R    3265                  0.044%            0.042%
336           R    3118                  0.042%            0.040%
352           R    2943                  0.040%            0.038%
376           R    2915                  0.039%            0.037%
384           R    2744                  0.037%            0.035%
392           R    2668                  0.036%            0.034%
368           R    2667                  0.036%            0.034%
408           R    2547                  0.034%            0.033%
400           R    2345                  0.032%            0.030%
416           R    2136                  0.029%            0.027%
424           R    2118                  0.029%            0.027%
440           R    2058                  0.028%            0.026%
