Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdc/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219618               78.055%           77.114%
8             W    30483                10.834%           10.703%
1016          W    24330                 8.647%            8.543%
256           R    2638                 76.798%            0.926%
3             W    621                   0.221%            0.218%
896           W    414                   0.147%            0.145%
32            W    405                   0.144%            0.142%
408           W    264                   0.094%            0.093%
416           W    250                   0.089%            0.088%
48            W    213                   0.076%            0.075%
984           W    211                   0.075%            0.074%
88            W    211                   0.075%            0.074%
928           W    209                   0.074%            0.073%
112           W    209                   0.074%            0.073%
120           W    206                   0.073%            0.072%
968           W    204                   0.073%            0.072%
16            W    187                   0.066%            0.066%
21            W    139                   0.049%            0.049%
20            W    126                   0.045%            0.044%
816           W    121                   0.043%            0.042%
17            W    120                   0.043%            0.042%
19            W    117                   0.042%            0.041%
7             W    114                   0.041%            0.040%
2             W    114                   0.041%            0.040%
22            W    107                   0.038%            0.038%
824           W    106                   0.038%            0.037%
200           W    106                   0.038%            0.037%
13            W    104                   0.037%            0.037%
192           W    99                    0.035%            0.035%
12            W    96                    0.034%            0.034%
15            W    93                    0.033%            0.033%
18            W    92                    0.033%            0.032%
23            W    84                    0.030%            0.029%
14            W    81                    0.029%            0.028%
6             W    79                    0.028%            0.028%
25            W    71                    0.025%            0.025%
11            W    68                    0.024%            0.024%
26            W    66                    0.023%            0.023%
24            W    64                    0.023%            0.022%
728           W    62                    0.022%            0.022%
64            W    57                    0.020%            0.020%
10            W    57                    0.020%            0.020%
27            W    48                    0.017%            0.017%
8             R    39                    1.135%            0.014%
1             W    39                    0.014%            0.014%
760           W    37                    0.013%            0.013%
16            R    35                    1.019%            0.012%
240           R    34                    0.990%            0.012%
192           R    33                    0.961%            0.012%
32            R    32                    0.932%            0.011%
9             W    31                    0.011%            0.011%
24            R    31                    0.902%            0.011%
232           R    31                    0.902%            0.011%
224           R    31                    0.902%            0.011%
768           W    30                    0.011%            0.011%
752           W    30                    0.011%            0.011%
40            R    30                    0.873%            0.011%
48            R    29                    0.844%            0.010%
744           W    28                    0.010%            0.010%
208           R    28                    0.815%            0.010%
200           R    28                    0.815%            0.010%
64            R    27                    0.786%            0.009%
216           R    27                    0.786%            0.009%
56            R    25                    0.728%            0.009%
248           R    25                    0.728%            0.009%
840           W    23                    0.008%            0.008%
792           W    22                    0.008%            0.008%
72            R    22                    0.640%            0.008%
176           R    22                    0.640%            0.008%
128           R    22                    0.640%            0.008%
80            R    21                    0.611%            0.007%
616           W    21                    0.007%            0.007%
144           R    21                    0.611%            0.007%
104           R    21                    0.611%            0.007%
80            W    20                    0.007%            0.007%
736           W    20                    0.007%            0.007%
168           R    20                    0.582%            0.007%
88            R    19                    0.553%            0.007%
776           W    19                    0.007%            0.007%
160           R    19                    0.553%            0.007%
29            W    18                    0.006%            0.006%
184           R    18                    0.524%            0.006%
152           R    18                    0.524%            0.006%
136           R    18                    0.524%            0.006%
120           R    18                    0.524%            0.006%
112           R    18                    0.524%            0.006%
96            R    17                    0.495%            0.006%
5             W    17                    0.006%            0.006%
808           W    16                    0.006%            0.006%
720           W    16                    0.006%            0.006%
30            W    16                    0.006%            0.006%
664           W    15                    0.005%            0.005%
560           W    14                    0.005%            0.005%
912           W    13                    0.005%            0.005%
800           W    13                    0.005%            0.005%
696           W    13                    0.005%            0.005%
40            W    13                    0.005%            0.005%
28            W    13                    0.005%            0.005%
672           W    12                    0.004%            0.004%
56            W    12                    0.004%            0.004%
512           R    12                    0.349%            0.004%
784           W    11                    0.004%            0.004%
624           W    11                    0.004%            0.004%
72            W    10                    0.004%            0.004%
656           W    10                    0.004%            0.004%
632           W    10                    0.004%            0.004%
600           W    9                     0.003%            0.003%
576           W    9                     0.003%            0.003%
512           W    9                     0.003%            0.003%
96            W    8                     0.003%            0.003%
936           W    8                     0.003%            0.003%
