Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1269825              46.232%           40.061%
16            R    582279               21.200%           18.370%
8             R    459670               16.736%           14.502%
1024          W    308503               72.922%            9.733%
40            R    90503                 3.295%            2.855%
8             W    61426                14.520%            1.938%
32            R    59841                 2.179%            1.888%
56            R    54566                 1.987%            1.721%
1016          W    45379                10.726%            1.432%
72            R    34893                 1.270%            1.101%
88            R    23310                 0.849%            0.735%
256           R    20702                 0.754%            0.653%
48            R    18534                 0.675%            0.585%
64            R    16989                 0.619%            0.536%
104           R    16590                 0.604%            0.523%
120           R    12465                 0.454%            0.393%
80            R    9705                  0.353%            0.306%
136           R    8765                  0.319%            0.277%
96            R    8140                  0.296%            0.257%
112           R    6546                  0.238%            0.207%
128           R    6365                  0.232%            0.201%
152           R    6310                  0.230%            0.199%
168           R    4861                  0.177%            0.153%
144           R    4135                  0.151%            0.130%
184           R    3859                  0.140%            0.122%
160           R    3540                  0.129%            0.112%
200           R    3127                  0.114%            0.099%
216           R    3011                  0.110%            0.095%
176           R    2816                  0.103%            0.089%
192           R    2771                  0.101%            0.087%
240           R    2101                  0.076%            0.066%
208           R    2090                  0.076%            0.066%
232           R    1991                  0.072%            0.063%
224           R    1812                  0.066%            0.057%
248           R    1558                  0.057%            0.049%
408           W    666                   0.157%            0.021%
416           W    552                   0.130%            0.017%
512           R    386                   0.014%            0.012%
264           R    271                   0.010%            0.009%
64            W    260                   0.061%            0.008%
3             W    249                   0.059%            0.008%
32            W    234                   0.055%            0.007%
27            W    209                   0.049%            0.007%
25            W    195                   0.046%            0.006%
28            W    189                   0.045%            0.006%
280           R    185                   0.007%            0.006%
400           W    182                   0.043%            0.006%
26            W    180                   0.043%            0.006%
312           R    166                   0.006%            0.005%
29            W    166                   0.039%            0.005%
296           R    157                   0.006%            0.005%
16            W    156                   0.037%            0.005%
24            W    154                   0.036%            0.005%
14            W    152                   0.036%            0.005%
288           R    141                   0.005%            0.004%
272           R    139                   0.005%            0.004%
328           R    138                   0.005%            0.004%
23            W    137                   0.032%            0.004%
744           W    131                   0.031%            0.004%
96            W    122                   0.029%            0.004%
22            W    112                   0.026%            0.004%
12            W    111                   0.026%            0.004%
344           R    109                   0.004%            0.003%
112           W    108                   0.026%            0.003%
896           W    104                   0.025%            0.003%
120           W    104                   0.025%            0.003%
952           W    103                   0.024%            0.003%
920           W    102                   0.024%            0.003%
904           W    101                   0.024%            0.003%
320           R    101                   0.004%            0.003%
304           R    101                   0.004%            0.003%
888           W    100                   0.024%            0.003%
360           R    97                    0.004%            0.003%
30            W    94                    0.022%            0.003%
736           W    93                    0.022%            0.003%
376           R    88                    0.003%            0.003%
336           R    86                    0.003%            0.003%
13            W    86                    0.020%            0.003%
392           R    82                    0.003%            0.003%
128           W    82                    0.019%            0.003%
352           R    76                    0.003%            0.002%
31            W    73                    0.017%            0.002%
368           R    71                    0.003%            0.002%
424           W    70                    0.017%            0.002%
384           R    70                    0.003%            0.002%
21            W    67                    0.016%            0.002%
1             W    66                    0.016%            0.002%
136           W    66                    0.016%            0.002%
15            W    61                    0.014%            0.002%
408           R    60                    0.002%            0.002%
33            W    60                    0.014%            0.002%
20            W    60                    0.014%            0.002%
392           W    58                    0.014%            0.002%
712           W    57                    0.013%            0.002%
400           R    57                    0.002%            0.002%
728           W    54                    0.013%            0.002%
4             W    54                    0.013%            0.002%
11            W    54                    0.013%            0.002%
35            W    50                    0.012%            0.002%
37            W    48                    0.011%            0.002%
416           R    46                    0.002%            0.001%
472           R    44                    0.002%            0.001%
36            W    43                    0.010%            0.001%
752           W    42                    0.010%            0.001%
456           R    41                    0.001%            0.001%
424           R    40                    0.001%            0.001%
34            W    40                    0.009%            0.001%
448           R    37                    0.001%            0.001%
440           R    36                    0.001%            0.001%
432           R    36                    0.001%            0.001%
6             W    32                    0.008%            0.001%
720           W    31                    0.007%            0.001%
5             W    31                    0.007%            0.001%
38            W    31                    0.007%            0.001%
48            W    30                    0.007%            0.001%
40            W    29                    0.007%            0.001%
9             W    28                    0.007%            0.001%
464           R    28                    0.001%            0.001%
10            W    28                    0.007%            0.001%
504           R    26                    0.001%            0.001%
42            W    26                    0.006%            0.001%
19            W    26                    0.006%            0.001%
480           R    25                    0.001%            0.001%
488           R    23                    0.001%            0.001%
432           W    23                    0.005%            0.001%
39            W    23                    0.005%            0.001%
2             W    23                    0.005%            0.001%
160           W    22                    0.005%            0.001%
43            W    20                    0.005%            0.001%
168           W    20                    0.005%            0.001%
1000          W    20                    0.005%            0.001%
58            W    19                    0.004%            0.001%
55            W    18                    0.004%            0.001%
51            W    18                    0.004%            0.001%
7             W    17                    0.004%            0.001%
18            W    17                    0.004%            0.001%
49            W    16                    0.004%            0.001%
256           W    16                    0.004%            0.001%
17            W    16                    0.004%            0.001%
440           W    15                    0.004%            0.000%
264           W    15                    0.004%            0.000%
232           W    15                    0.004%            0.000%
88            W    14                    0.003%            0.000%
46            W    14                    0.003%            0.000%
44            W    14                    0.003%            0.000%
41            W    14                    0.003%            0.000%
208           W    14                    0.003%            0.000%
144           W    14                    0.003%            0.000%
768           W    13                    0.003%            0.000%
608           W    13                    0.003%            0.000%
56            W    13                    0.003%            0.000%
54            W    13                    0.003%            0.000%
504           W    13                    0.003%            0.000%
200           W    13                    0.003%            0.000%
672           W    12                    0.003%            0.000%
224           W    12                    0.003%            0.000%
152           W    12                    0.003%            0.000%
880           W    11                    0.003%            0.000%
784           W    11                    0.003%            0.000%
72            W    11                    0.003%            0.000%
57            W    11                    0.003%            0.000%
47            W    11                    0.003%            0.000%
45            W    11                    0.003%            0.000%
448           W    11                    0.003%            0.000%
272           W    11                    0.003%            0.000%
192           W    11                    0.003%            0.000%
912           W    10                    0.002%            0.000%
872           W    10                    0.002%            0.000%
80            W    10                    0.002%            0.000%
704           W    10                    0.002%            0.000%
664           W    10                    0.002%            0.000%
53            W    10                    0.002%            0.000%
528           W    10                    0.002%            0.000%
480           W    10                    0.002%            0.000%
344           W    10                    0.002%            0.000%
296           W    10                    0.002%            0.000%
288           W    10                    0.002%            0.000%
104           W    10                    0.002%            0.000%
840           W    9                     0.002%            0.000%
680           W    9                     0.002%            0.000%
560           W    9                     0.002%            0.000%
52            W    9                     0.002%            0.000%
496           W    9                     0.002%            0.000%
496           R    9                     0.000%            0.000%
304           W    9                     0.002%            0.000%
216           W    9                     0.002%            0.000%
984           W    8                     0.002%            0.000%
944           W    8                     0.002%            0.000%
848           W    8                     0.002%            0.000%
816           W    8                     0.002%            0.000%
760           W    8                     0.002%            0.000%
696           W    8                     0.002%            0.000%
688           W    8                     0.002%            0.000%
60            W    8                     0.002%            0.000%
584           W    8                     0.002%            0.000%
552           W    8                     0.002%            0.000%
512           W    8                     0.002%            0.000%
384           W    8                     0.002%            0.000%
368           W    8                     0.002%            0.000%
360           W    8                     0.002%            0.000%
336           W    8                     0.002%            0.000%
184           W    8                     0.002%            0.000%
936           W    7                     0.002%            0.000%
928           W    7                     0.002%            0.000%
856           W    7                     0.002%            0.000%
832           W    7                     0.002%            0.000%
808           W    7                     0.002%            0.000%
592           W    7                     0.002%            0.000%
536           W    7                     0.002%            0.000%
50            W    7                     0.002%            0.000%
456           W    7                     0.002%            0.000%
328           W    7                     0.002%            0.000%
320           W    7                     0.002%            0.000%
248           W    7                     0.002%            0.000%
1             R    7                     0.000%            0.000%
1008          W    7                     0.002%            0.000%
992           W    6                     0.001%            0.000%
968           W    6                     0.001%            0.000%
960           W    6                     0.001%            0.000%
792           W    6                     0.001%            0.000%
648           W    6                     0.001%            0.000%
640           W    6                     0.001%            0.000%
616           W    6                     0.001%            0.000%
544           W    6                     0.001%            0.000%
488           W    6                     0.001%            0.000%
472           W    6                     0.001%            0.000%
464           W    6                     0.001%            0.000%
376           W    6                     0.001%            0.000%
280           W    6                     0.001%            0.000%
176           W    6                     0.001%            0.000%
864           W    5                     0.001%            0.000%
800           W    5                     0.001%            0.000%
776           W    5                     0.001%            0.000%
656           W    5                     0.001%            0.000%
624           W    5                     0.001%            0.000%
600           W    5                     0.001%            0.000%
59            W    5                     0.001%            0.000%
576           W    5                     0.001%            0.000%
568           W    5                     0.001%            0.000%
352           W    5                     0.001%            0.000%
824           W    4                     0.001%            0.000%
63            W    4                     0.001%            0.000%
632           W    4                     0.001%            0.000%
62            W    4                     0.001%            0.000%
61            W    4                     0.001%            0.000%
520           W    4                     0.001%            0.000%
240           W    4                     0.001%            0.000%
976           W    3                     0.001%            0.000%
312           W    2                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 2746649        [ 86.653%]
Total write I/Os: 423056         [ 13.347%]
Total read sectors : 80640559    [ 18.116%,   39375.273MB]
Total write sectors: 364485038   [ 81.884%,  177971.210MB]
