procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0       998396     25311060        51080     39766260    0    0   433  1412    0    0   1   0  91   7   0 2018-11-11 20:31:52
 1  0       998396     33596436        51548     31475560    0    0   175   577 1951 3001   3   2  94   1   0 2018-11-11 20:31:55
 0  1       998396     33901468        52548     31164688    0    0 15240   291 5115 6286   1   2  95   2   0 2018-11-11 20:31:58
 1  1       998396     33891364        51704     31163884    0    0 22072    55 6413 7522   1   2  95   3   0 2018-11-11 20:32:01
 0  1       998396     33888488        51788     31165048    0    0 20883   145 6182 7305   1   2  95   3   0 2018-11-11 20:32:04
 0  1       998396     33888040        52896     31163244    0    0 21771    71 6525 7615   1   2  95   3   0 2018-11-11 20:32:07
 0  1       998396     33889784        51956     31163824    0    0 20864    75 6399 7569   0   2  95   3   0 2018-11-11 20:32:10
 0  1       998396     33886004        53136     31164980    0    0 19315   216 5946 7458   1   2  95   3   0 2018-11-11 20:32:13
 0  1       998396     33886768        52976     31164360    0    0 21572    56 6492 7538   0   2  95   3   0 2018-11-11 20:32:16
 1  1       998396     33887100        53284     31164244    0    0 20876    80 6222 7336   1   2  95   3   0 2018-11-11 20:32:19
 1  1       998396     33889300        52364     31164872    0    0 21640    85 6311 7407   1   2  94   3   0 2018-11-11 20:32:22
 0  1       998396     33890652        53812     31165332    0    0 10343   736 4125 5533   0   1  96   3   0 2018-11-11 20:32:25
 1  0       998396     33886736        52856     31165556    0    0 21203   128 6213 7222   0   2  95   3   0 2018-11-11 20:32:28
 0  1       998396     33886100        53972     31164992    0    0 21761    75 6359 7372   0   2  95   3   0 2018-11-11 20:32:31
 1  0       998396     33888444        53004     31164360    0    0 21733   125 6230 7389   0   2  95   3   0 2018-11-11 20:32:34
 0  1       998396     33885380        54116     31164312    0    0 22193    75 6375 7483   0   2  95   3   0 2018-11-11 20:32:37
 2  0       998396     33888844        54216     31164540    0    0 20599    81 6141 7270   0   2  95   3   0 2018-11-11 20:32:40
 0  1       998396     33886772        54316     31164472    0    0 20281   111 6077 7248   1   2  95   3   0 2018-11-11 20:32:43
 2  0       998396     33887728        54384     31164992    0    0 21485    73 6262 7494   1   2  95   3   0 2018-11-11 20:32:46
 2  0       998396     33887756        53612     31164276    0    0 21416   156 6159 7859   1   2  95   3   0 2018-11-11 20:32:49
 1  1       998396     33889288        54300     31164992    0    0 22524    76 6389 7495   1   2  95   3   0 2018-11-11 20:32:52
 0  1       998396     33886764        54496     31164536    0    0 21845    61 6433 7454   1   2  95   3   0 2018-11-11 20:32:55
 2  0       998396     33890708        54044     31164300    0    0  7875   808 3716 5209   0   1  96   3   0 2018-11-11 20:32:58
 1  1       998396     33887312        54124     31163496    0    0 20920    83 6178 7303   1   2  95   3   0 2018-11-11 20:33:01
 2  1       998396     33886900        54188     31164240    0    0 23196   127 6401 7591   1   2  95   3   0 2018-11-11 20:33:04
 2  0       998396     33888344        54312     31163744    0    0 22269    76 6480 7609   0   2  95   3   0 2018-11-11 20:33:07
 0  1       998396     33886936        55380     31164492    0    0 22187    84 6198 7282   0   2  95   3   0 2018-11-11 20:33:10
 1  1       998396     33888708        54476     31164028    0    0 23428    81 6435 7468   0   2  95   3   0 2018-11-11 20:33:13
 0  1       998396     33887832        55560     31164108    0    0 21065    87 5926 7150   0   2  95   3   0 2018-11-11 20:33:16
 1  1       998396     33885052        55160     31163880    0    0 22584    63 6327 7480   0   2  95   3   0 2018-11-11 20:33:19
 1  1       998396     33885428        55724     31165040    0    0 21961    96 6228 7377   0   2  95   3   0 2018-11-11 20:33:22
 0  1       998396     33885796        54796     31164580    0    0 20535   176 5955 7559   0   2  95   3   0 2018-11-11 20:33:25
 0  1       998396     33883088        54892     31164872    0    0 21164   109 6104 7239   1   2  95   3   0 2018-11-11 20:33:28
 2  0       998396     33886208        56364     31165016    0    0  9012   768 3874 5333   0   1  96   3   0 2018-11-11 20:33:31
 0  1       998396     33884876        55392     31165312    0    0 21367   135 6421 7513   1   2  95   3   0 2018-11-11 20:33:34
 0  1       998396     33884396        55472     31165812    0    0 21916    77 6351 7534   1   2  95   3   0 2018-11-11 20:33:37
 0  1       998396     33885760        55548     31164856    0    0 21565    80 6330 7491   0   2  95   3   0 2018-11-11 20:33:40
 0  1       998396     33885244        56680     31164016    0    0 21987    84 6319 7457   1   2  95   3   0 2018-11-11 20:33:43
 0  1       998396     33885740        55720     31164248    0    0 22336    80 6278 7301   0   2  95   3   0 2018-11-11 20:33:46
 1  0       998396     33543072        55776     31519760    0    0 18428    63 5573 6780   1   2  95   3   0 2018-11-11 20:33:49
 0  0       998396     33487928        55776     31573400    0    0   360 276523 6395 6830   1   1  99   0   0 2018-11-11 20:33:52
 1  0       998396     33490036        55788     31573404    0    0     0 303521 6599 7566   0   0  99   0   0 2018-11-11 20:33:55
 0  0       998396     33492636        55788     31573408    0    0     0 296789 6577 7009   0   0  99   0   0 2018-11-11 20:33:58
 0  0       998396     33494828        55796     31573552    0    0     0 299503 6360 7192   0   0  99   0   0 2018-11-11 20:34:01
 0  0       998396     33496900        55804     31573924    0    0     0 303144 6908 7756   0   0  99   0   0 2018-11-11 20:34:04
 0  0       998396     33499560        55804     31573500    0    0     0 307413 6512 7158   0   0  99   0   0 2018-11-11 20:34:07
 0  0       998396     33500788        55812     31573672    0    0     0 304995 6465 7155   0   0  99   0   0 2018-11-11 20:34:10
 0  0       998396     33501464        55812     31573576    0    0     0 298240 6253 7121   0   0  99   0   0 2018-11-11 20:34:13
 0  0       998396     33501764        55820     31573560    0    0     0 303867 6524 7190   0   0  99   0   0 2018-11-11 20:34:16
 0  2       998396     33502600        55824     31573524    0    0     0 301265 6302 7070   0   0  99   0   0 2018-11-11 20:34:19
 1  0       998396     33503236        55828     31573608    0    0     0 307688 6489 7263   0   0  99   0   0 2018-11-11 20:34:22
 0  0       998396     33504004        55836     31573504    0    0     0 303732 6560 7213   0   0  99   0   0 2018-11-11 20:34:25
 0  0       998396     33504736        55836     31573428    0    0     0 302549 6384 7218   0   0  99   0   0 2018-11-11 20:34:28
 0  0       998396     33503384        55844     31573452    0    0     0 306641 6561 7730   0   0  99   0   0 2018-11-11 20:34:31
 0  0       998396     33503112        55844     31573512    0    0     0 303189 6732 7563   0   0  99   0   0 2018-11-11 20:34:34
 0  0       998396     33502936        55852     31573752    0    0     0 305188 6812 7626   0   0  99   0   0 2018-11-11 20:34:37
 0  0       998396     33502896        55860     31573868    0    0     0 301307 6437 7097   0   0  99   0   0 2018-11-11 20:34:40
 0  0       998396     33503040        55860     31573824    0    0     0 303573 6422 7229   0   0  99   0   0 2018-11-11 20:34:43
 0  0       998396     33503256        55868     31573700    0    0     0 297789 6447 7148   0   0  99   0   0 2018-11-11 20:34:46
 0  0       998396     33503440        55868     31573732    0    0     0 300203 6333 7151   0   0  99   0   0 2018-11-11 20:34:49
 0  0       998396     33502292        55876     31573952    0    0     0 303300 6577 7237   0   0  99   0   0 2018-11-11 20:34:52
 0  0       998396     33502636        55884     31573904    0    0     0 300527 6364 7092   0   0  99   0   0 2018-11-11 20:34:55
 0  0       998396     33503368        55888     31573932    0    0     0 304625 6578 7244   0   0 100   0   0 2018-11-11 20:34:58
 0  0       998396     33503540        55896     31573840    0    0     0 304944 6348 7187   0   0 100   0   0 2018-11-11 20:35:01
 0  0       998396     33503104        55896     31573824    0    0     0 302763 6376 7573   0   0  99   0   0 2018-11-11 20:35:04
 1  0       998396     33503228        55904     31573868    0    0     0 307092 6891 7821   0   0  99   0   0 2018-11-11 20:35:07
 0  0       998396     33503376        55904     31573828    0    0     0 299648 6483 7226   0   0  99   0   0 2018-11-11 20:35:10
 0  0       998396     33503240        55912     31573980    0    0     0 304571 6379 7142   0   0 100   0   0 2018-11-11 20:35:13
 0  0       998396     33503248        55912     31573972    0    0     0 304469 6392 7171   0   0  99   0   0 2018-11-11 20:35:16
 0  0       998396     33503248        55920     31574028    0    0     0 304887 6495 7230   0   0  99   0   0 2018-11-11 20:35:19
