procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        26976      1193964       478508     52062056    0    0     4    47    0    0   0   0 100   0   0 2019-03-12 01:31:20
 0  0        26976      1192896       478508     52061896    0    0     0     0 1679 3618   3   1  96   0   0 2019-03-12 01:31:23
 1  0        26976      1198720       478508     52061956    0    0     0    48 1850 4147   1   1  98   0   0 2019-03-12 01:31:26
 0  0        26976      1198196       478508     52061952    0    0     0   503 1561 3899   0   0  98   1   0 2019-03-12 01:31:29
 0  0        26976      1199840       478508     52061924    0    0     0     0 1504 3922   0   0  99   0   0 2019-03-12 01:31:32
 0  0        26976      1202840       478508     52061964    0    0     0    11 1385 3701   0   0 100   0   0 2019-03-12 01:31:35
 0  0        26976      1205612       478508     52061972    0    0     0     0 1379 3675   0   0  99   0   0 2019-03-12 01:31:38
 0  0        26976      1207524       478508     52062060    0    0     0    27 1409 3781   0   0  99   0   0 2019-03-12 01:31:41
 0  0        26976      1208088       478508     52061996    0    0     0   189 1489 3828   0   0  98   1   0 2019-03-12 01:31:44
 1  0        26976      1210196       478508     52061792    0    0     0     0 1888 4557   0   0  99   0   0 2019-03-12 01:31:47
 0  0        26976      1211032       478508     52061768    0    0     0    41 1462 3852   0   0  99   0   0 2019-03-12 01:31:50
 0  0        26976      1212336       478508     52061772    0    0     0     0 1368 3697   0   0  99   0   0 2019-03-12 01:31:53
 0  0        26976      1212028       478508     52061772    0    0     0     5 1383 3711   0   0  99   0   0 2019-03-12 01:31:56
 0  0        26976      1209040       478508     52062172    0    0     0   437 1516 3814   0   0  99   0   0 2019-03-12 01:31:59
 0  0        26976      1209812       478508     52061840    0    0     0    28 1439 3784   0   0  99   0   0 2019-03-12 01:32:02
 0  0        26976      1209968       478508     52061844    0    0     0     0 3551 3918   4   0  96   0   0 2019-03-12 01:32:05
 0  0        26976      1235164       478508     52061852    0    0     0    11 1453 3925   0   0  99   0   0 2019-03-12 01:32:08
 1  0        26976      1237408       478508     52061556    0    0     0     0 1391 3708   0   0  99   0   0 2019-03-12 01:32:11
 0  0        26976      1237012       478508     52061560    0    0     0   188 1382 3649   0   0  99   0   0 2019-03-12 01:32:14
 0  0        26976      1233956       478508     52061644    0    0     0     0 1544 4067   0   0  99   0   0 2019-03-12 01:32:17
 0  0        26976      1232076       478508     52061456    0    0     0    45 2723 11683   1   0  99   0   0 2019-03-12 01:32:20
 0  0        26976      1232188       478508     52061604    0    0     0     0 1980 10199   0   0  99   0   0 2019-03-12 01:32:23
 1  0        26976      1232712       478508     52061604    0    0     0    24 2043 7994   1   0  99   0   0 2019-03-12 01:32:26
 0  0        26976      1228432       478508     52062088    0    0     0   439 2541 10807   1   1  98   1   0 2019-03-12 01:32:29
 0  0        26976      1226644       478508     52061756    0    0     0    44 2074 8999   0   0  99   0   0 2019-03-12 01:32:32
 0  0        26976      1226940       478508     52062344    0    0     0     0 2150 11085   1   0  99   0   0 2019-03-12 01:32:35
 0  0        26976      1230380       478508     52060912    0    0     0    21 2122 10882   1   0  99   0   0 2019-03-12 01:32:38
 0  0        26976      1230700       478508     52061872    0    0     0     0 1867 8665   0   0  99   0   0 2019-03-12 01:32:41
 0  2        26976      1226336       478508     52062784    0    0     0  7024 3110 13931   2   1  97   0   0 2019-03-12 01:32:44
 3  0        26976      1223784       478508     52062716    0    0     0    37 1936 10756   1   0  99   0   0 2019-03-12 01:32:47
 0  0        26976      1224544       478508     52061360    0    0     0     0 2260 11480   1   0  99   0   0 2019-03-12 01:32:50
 0  0        26976      1226764       478508     52061004    0    0     0    44 2319 8947   1   0  99   0   0 2019-03-12 01:32:53
 0  0        26976      1219672       478508     52060572    0    0     0     0 2440 17560   1   1  98   0   0 2019-03-12 01:32:56
 0  2        26976      1218292       478508     52060888    0    0     0   463 3952 8990   1   0  98   1   0 2019-03-12 01:32:59
 0  0        26976      1219160       478508     52060704    0    0     0    36 1659 5112   0   0  99   0   0 2019-03-12 01:33:02
