Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    71756                80.220%           80.207%
8             W    8849                  9.893%            9.891%
1016          W    7268                  8.125%            8.124%
32            W    76                    0.085%            0.085%
112           W    69                    0.077%            0.077%
896           W    67                    0.075%            0.075%
120           W    67                    0.075%            0.075%
968           W    66                    0.074%            0.074%
88            W    65                    0.073%            0.073%
48            W    65                    0.073%            0.073%
984           W    64                    0.072%            0.072%
928           W    64                    0.072%            0.072%
904           W    62                    0.069%            0.069%
416           W    51                    0.057%            0.057%
408           W    49                    0.055%            0.055%
192           W    35                    0.039%            0.039%
824           W    34                    0.038%            0.038%
200           W    33                    0.037%            0.037%
816           W    31                    0.035%            0.035%
64            W    30                    0.034%            0.034%
16            W    28                    0.031%            0.031%
5             W    24                    0.027%            0.027%
3             W    23                    0.026%            0.026%
24            W    22                    0.025%            0.025%
4             W    17                    0.019%            0.019%
29            W    16                    0.018%            0.018%
13            W    16                    0.018%            0.018%
6             W    14                    0.016%            0.016%
28            W    14                    0.016%            0.016%
22            W    13                    0.015%            0.015%
19            W    13                    0.015%            0.015%
18            W    13                    0.015%            0.015%
11            W    13                    0.015%            0.015%
17            W    12                    0.013%            0.013%
15            W    12                    0.013%            0.013%
12            W    12                    0.013%            0.013%
9             W    11                    0.012%            0.012%
30            W    11                    0.012%            0.012%
27            W    11                    0.012%            0.012%
23            W    11                    0.012%            0.012%
20            W    11                    0.012%            0.012%
312           W    10                    0.011%            0.011%
26            W    10                    0.011%            0.011%
25            W    10                    0.011%            0.011%
256           W    10                    0.011%            0.011%
21            W    10                    0.011%            0.011%
14            W    10                    0.011%            0.011%
7             W    9                     0.010%            0.010%
2             W    9                     0.010%            0.010%
1             W    9                     0.010%            0.010%
10            W    9                     0.010%            0.010%
33            W    8                     0.009%            0.009%
296           W    8                     0.009%            0.009%
168           W    8                     0.009%            0.009%
760           W    7                     0.008%            0.008%
320           W    7                     0.008%            0.008%
31            W    7                     0.008%            0.008%
248           W    7                     0.008%            0.008%
144           W    7                     0.008%            0.008%
8             R    6                    42.857%            0.007%
768           W    6                     0.007%            0.007%
328           W    6                     0.007%            0.007%
264           W    6                     0.007%            0.007%
232           W    6                     0.007%            0.007%
1             R    6                    42.857%            0.007%
752           W    5                     0.006%            0.006%
40            W    5                     0.006%            0.006%
280           W    5                     0.006%            0.006%
272           W    5                     0.006%            0.006%
208           W    5                     0.006%            0.006%
184           W    5                     0.006%            0.006%
80            W    4                     0.004%            0.004%
336           W    4                     0.004%            0.004%
240           W    4                     0.004%            0.004%
224           W    4                     0.004%            0.004%
960           W    3                     0.003%            0.003%
952           W    3                     0.003%            0.003%
864           W    3                     0.003%            0.003%
776           W    3                     0.003%            0.003%
576           W    3                     0.003%            0.003%
392           W    3                     0.003%            0.003%
384           W    3                     0.003%            0.003%
360           W    3                     0.003%            0.003%
35            W    3                     0.003%            0.003%
34            W    3                     0.003%            0.003%
344           W    3                     0.003%            0.003%
160           W    3                     0.003%            0.003%
152           W    3                     0.003%            0.003%
104           W    3                     0.003%            0.003%
808           W    2                     0.002%            0.002%
800           W    2                     0.002%            0.002%
792           W    2                     0.002%            0.002%
784           W    2                     0.002%            0.002%
72            W    2                     0.002%            0.002%
664           W    2                     0.002%            0.002%
616           W    2                     0.002%            0.002%
600           W    2                     0.002%            0.002%
568           W    2                     0.002%            0.002%
536           W    2                     0.002%            0.002%
440           W    2                     0.002%            0.002%
37            W    2                     0.002%            0.002%
36            W    2                     0.002%            0.002%
32            R    2                    14.286%            0.002%
216           W    2                     0.002%            0.002%
176           W    2                     0.002%            0.002%
1000          W    2                     0.002%            0.002%
992           W    1                     0.001%            0.001%
976           W    1                     0.001%            0.001%
944           W    1                     0.001%            0.001%
920           W    1                     0.001%            0.001%
888           W    1                     0.001%            0.001%
872           W    1                     0.001%            0.001%
720           W    1                     0.001%            0.001%
704           W    1                     0.001%            0.001%
696           W    1                     0.001%            0.001%
680           W    1                     0.001%            0.001%
672           W    1                     0.001%            0.001%
632           W    1                     0.001%            0.001%
624           W    1                     0.001%            0.001%
592           W    1                     0.001%            0.001%
56            W    1                     0.001%            0.001%
552           W    1                     0.001%            0.001%
544           W    1                     0.001%            0.001%
520           W    1                     0.001%            0.001%
496           W    1                     0.001%            0.001%
472           W    1                     0.001%            0.001%
464           W    1                     0.001%            0.001%
456           W    1                     0.001%            0.001%
448           W    1                     0.001%            0.001%
432           W    1                     0.001%            0.001%
424           W    1                     0.001%            0.001%
41            W    1                     0.001%            0.001%
376           W    1                     0.001%            0.001%
368           W    1                     0.001%            0.001%
304           W    1                     0.001%            0.001%
288           W    1                     0.001%            0.001%
128           W    1                     0.001%            0.001%
1008          W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.016%]
Total write I/Os: 89449          [ 99.984%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 81473205    [100.000%,   39781.838MB]
