procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        62308     25296692        18116     40181672    0    0  1715  6737    2    0   4   3  88   5   0 2019-03-21 15:19:21
 1  0        62304     25298324        18116     40182072    4    0     4     0 1411 1442   2   1  97   0   0 2019-03-21 15:19:24
 2  0        62292     25291440        18128     40182456    1    0     1    52 1179 1310   1   1  97   0   0 2019-03-21 15:19:27
 0  0        62280     25288744        18128     40183100    3    0     3     0 1359 1380   2   1  97   0   0 2019-03-21 15:19:30
 0  0        62276     25285236        18140     40183984    1    0     1    51 1087 1233   1   1  97   0   0 2019-03-21 15:19:33
 1  0        62260     25282204        18140     40184624    7    0     7     0 1189 1242   2   1  97   0   0 2019-03-21 15:19:36
 1  0        62248     25277872        18152     40185384    3    0     3    49 1170 1263   2   1  97   0   0 2019-03-21 15:19:39
 0  0        62248     25279704        18164     40185092    0    0     0    48  240  423   0   0  99   0   0 2019-03-21 15:19:42
 1  0        62168     37628056        18164     27826300   11    0    20     5 2059 2004   2   4  94   0   0 2019-03-21 15:19:45
 1  0        62168     59007456        18176      6450252    0    0     0    52  779  911   0   4  95   0   0 2019-03-21 15:19:48
 0  0        62148     64870740        18180       597248    5    0   965   104 1246 1355   1   3  96   0   0 2019-03-21 15:19:51
 1  0        62100     64868584        18192       597152   16    0  6293   116 2796 2640   2   2  95   0   0 2019-03-21 15:19:54
 2  0        62040     64859356        18192       597372    5    0  5541     3 2722 2532   2   2  96   0   0 2019-03-21 15:19:57
 5  6        62004     64841068        18232       597104   17    0  6299   589 3508 3336   3   2  94   2   0 2019-03-21 15:20:00
 0  5        61988     64857436        18648       596932    3    0 40419   765 10870 10733   2   4  85   9   0 2019-03-21 15:20:03
 3  7        61988     64851972        21100       595096    0    0 60165   352 14393 14621   1   3  85  11   0 2019-03-21 15:20:06
 8  5        61988     64846068        21360       597620    0    0 64323   320 15110 15788   1   4  85  11   0 2019-03-21 15:20:09
 2  8        61988     64845184        21956       596900    0    0 66737   332 15749 16067   1   4  84  12   0 2019-03-21 15:20:12
 2  6        61988     64852700        21800       595628    0    0 64644   377 15316 15594   1   3  85  10   0 2019-03-21 15:20:15
 0  2        61988     64853236        20676       595824    0    0 69045   345 16359 16837   1   4  84  11   0 2019-03-21 15:20:18
 0  3        61988     64853940        20336       594080    0    0 71875   355 17358 17581   1   4  86  10   0 2019-03-21 15:20:21
 2  6        61988     64857400        20784       595404    0    0 63933   339 15810 16068   1   4  85  10   0 2019-03-21 15:20:24
 0  8        61988     64854264        22332       595764    0    0 65949   367 15967 16647   1   4  85  10   0 2019-03-21 15:20:27
 0  9        61988     64852532        23332       594692    0    0 69839   347 16445 16913   1   4  86   9   0 2019-03-21 15:20:30
 1  6        61984     64854864        21748       595732    1    0 59917   536 14163 14616   1   4  85  10   0 2019-03-21 15:20:33
 0  1        61984     64852380        23904       594792    0    0 73719   340 16983 17653   1   4  85  11   0 2019-03-21 15:20:36
