Linux 4.4.132-0404132-generic (pl2) 	2018-10-23 	_x86_64_	(24 CPU)

11:04:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:04:05 AM  all    0.17    0.00    1.78    2.60    0.00    0.04    0.00    0.00    0.00   95.41
11:04:05 AM    0    0.00    0.00    0.00    2.01    0.00    0.00    0.00    0.00    0.00   97.99
11:04:05 AM    1    0.00    0.00    0.00    1.68    0.00    0.00    0.00    0.00    0.00   98.32
11:04:05 AM    2    0.00    0.00    0.33    1.99    0.00    0.00    0.00    0.00    0.00   97.67
11:04:05 AM    3    0.00    0.00    0.00   10.10    0.00    0.00    0.00    0.00    0.00   89.90
11:04:05 AM    4    3.36    0.00    5.70   11.07    0.00    1.34    0.00    0.00    0.00   78.52
11:04:05 AM    5    0.00    0.00    0.33    6.35    0.00    0.00    0.00    0.00    0.00   93.31
11:04:05 AM    6    0.00    0.00    0.33    1.99    0.00    0.00    0.00    0.00    0.00   97.67
11:04:05 AM    7    0.00    0.00   34.78    3.01    0.00    0.00    0.00    0.00    0.00   62.21
11:04:05 AM    8    0.00    0.00    0.33    0.33    0.00    0.00    0.00    0.00    0.00   99.34
11:04:05 AM    9    0.00    0.00    0.00   11.37    0.00    0.00    0.00    0.00    0.00   88.63
11:04:05 AM   10    0.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   96.00
11:04:05 AM   11    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
11:04:05 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:05 AM   13    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
11:04:05 AM   14    0.33    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.67
11:04:05 AM   15    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
11:04:05 AM   16    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
11:04:05 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:05 AM   18    0.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   97.00
11:04:05 AM   19    0.00    0.00    1.00    0.33    0.00    0.00    0.00    0.00    0.00   98.67
11:04:05 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:05 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:05 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:05 AM   23    0.00    0.00    0.00    1.67    0.00    0.00    0.00    0.00    0.00   98.33

11:04:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:04:08 AM  all    1.23    0.00    0.77   12.18    0.00    0.01    0.00    0.00    0.00   85.81
11:04:08 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM    2    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:04:08 AM    3    0.00    0.00    0.33    1.66    0.00    0.00    0.00    0.00    0.00   98.01
11:04:08 AM    4    3.47    0.00    4.51    7.64    0.00    0.00    0.00    0.00    0.00   84.38
11:04:08 AM    5    0.33    0.00    1.00   20.00    0.00    0.00    0.00    0.00    0.00   78.67
11:04:08 AM    6    2.69    0.00    1.68   28.62    0.00    0.00    0.00    0.00    0.00   67.00
11:04:08 AM    7    0.67    0.00    1.34   48.49    0.00    0.00    0.00    0.00    0.00   49.50
11:04:08 AM    8    2.69    0.00    1.35   50.84    0.00    0.00    0.00    0.00    0.00   45.12
11:04:08 AM    9    6.69    0.00    2.34   29.77    0.00    0.00    0.00    0.00    0.00   61.20
11:04:08 AM   10    2.99    0.00    1.66   17.94    0.00    0.00    0.00    0.00    0.00   77.41
11:04:08 AM   11    9.00    0.00    2.67   27.67    0.00    0.00    0.00    0.00    0.00   60.67
11:04:08 AM   12    0.00    0.00    0.33    2.68    0.00    0.00    0.00    0.00    0.00   96.99
11:04:08 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   15    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
11:04:08 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   19    1.68    0.00    1.68   57.58    0.00    0.00    0.00    0.00    0.00   39.06
11:04:08 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:08 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:04:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:04:11 AM  all    2.32    0.00    0.85   17.10    0.00    0.01    0.00    0.00    0.00   79.72
11:04:11 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM    4    5.26    0.00    1.40    2.81    0.00    0.35    0.00    0.00    0.00   90.18
11:04:11 AM    5    1.00    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   98.34
11:04:11 AM    6   11.11    0.00    4.04   49.83    0.00    0.00    0.00    0.00    0.00   35.02
11:04:11 AM    7    6.40    0.00    2.02   54.55    0.00    0.00    0.00    0.00    0.00   37.04
11:04:11 AM    8    3.34    0.00    3.01   78.60    0.00    0.00    0.00    0.00    0.00   15.05
11:04:11 AM    9   15.07    0.00    3.77   70.89    0.00    0.00    0.00    0.00    0.00   10.27
11:04:11 AM   10    4.05    0.00    2.36   90.54    0.00    0.00    0.00    0.00    0.00    3.04
11:04:11 AM   11    9.43    0.00    2.36   65.66    0.00    0.00    0.00    0.00    0.00   22.56
11:04:11 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   19    0.33    0.00    0.67    1.00    0.00    0.00    0.00    0.00    0.00   98.00
11:04:11 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:11 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:04:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:04:14 AM  all    2.30    0.00    0.99   17.31    0.00    0.01    0.00    0.00    0.00   79.39
11:04:14 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:14 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:14 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:04:14 AM    3    0.00    0.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00   98.67
11:04:14 AM    4    2.83    0.00    1.06    5.30    0.00    0.00    0.00    0.00    0.00   90.81
11:04:14 AM    5    1.01    0.00    0.00    1.35    0.00    0.00    0.00    0.00    0.00   97.64
11:04:14 AM    6   13.90    0.00    3.39   27.80    0.00    0.00    0.00    0.00    0.00   54.92
11:04:14 AM    7   11.45    0.00    4.04   71.38    0.00    0.00    0.00    0.00    0.00   13.13
11:04:14 AM    8    3.65    0.00    3.99   82.06    0.00    0.00    0.00    0.00    0.00   10.30
11:04:14 AM    9    6.33    0.00    2.67   77.00    0.00    0.00    0.00    0.00    0.00   14.00
