Generating events file /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/mergerandom/2018-10-14_00:58:59/events.dat
Extracting sectors from events file to /home/ljishen/ycsb-rocksdb/analysis/data/db_bench/mergerandom/2018-10-14_00:58:59/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    458653               95.111%           63.893%
256           R    118490               50.291%           16.506%
512           R    82360                34.956%           11.473%
0             W    8222                  1.705%            1.145%
8             W    6621                  1.373%            0.922%
8             R    1806                  0.767%            0.252%
32            R    1576                  0.669%            0.220%
192           R    1408                  0.598%            0.196%
208           R    1343                  0.570%            0.187%
232           R    1311                  0.556%            0.183%
16            R    1265                  0.537%            0.176%
40            R    1217                  0.517%            0.170%
248           R    1214                  0.515%            0.169%
240           R    1049                  0.445%            0.146%
64            R    1023                  0.434%            0.143%
128           R    977                   0.415%            0.136%
160           R    950                   0.403%            0.132%
224           R    945                   0.401%            0.132%
104           R    901                   0.382%            0.126%
168           R    886                   0.376%            0.123%
216           R    877                   0.372%            0.122%
144           R    852                   0.362%            0.119%
48            R    831                   0.353%            0.116%
80            R    826                   0.351%            0.115%
56            R    825                   0.350%            0.115%
200           R    813                   0.345%            0.113%
24            R    795                   0.337%            0.111%
120           R    777                   0.330%            0.108%
88            R    756                   0.321%            0.105%
184           R    731                   0.310%            0.102%
152           R    716                   0.304%            0.100%
32            W    689                   0.143%            0.096%
72            R    658                   0.279%            0.092%
112           R    657                   0.279%            0.092%
136           R    655                   0.278%            0.091%
96            R    645                   0.274%            0.090%
176           R    643                   0.273%            0.090%
496           W    641                   0.133%            0.089%
64            W    470                   0.097%            0.065%
16            W    451                   0.094%            0.063%
264           R    300                   0.127%            0.042%
280           R    268                   0.114%            0.037%
272           R    261                   0.111%            0.036%
384           R    236                   0.100%            0.033%
1             W    230                   0.048%            0.032%
296           R    200                   0.085%            0.028%
416           R    189                   0.080%            0.026%
992           W    182                   0.038%            0.025%
464           R    179                   0.076%            0.025%
336           R    176                   0.075%            0.025%
3             W    175                   0.036%            0.024%
24            W    174                   0.036%            0.024%
344           R    171                   0.073%            0.024%
288           R    171                   0.073%            0.024%
360           R    165                   0.070%            0.023%
352           R    161                   0.068%            0.022%
312           R    160                   0.068%            0.022%
2             W    158                   0.033%            0.022%
368           R    157                   0.067%            0.022%
1000          W    157                   0.033%            0.022%
408           R    155                   0.066%            0.022%
392           R    155                   0.066%            0.022%
304           R    152                   0.065%            0.021%
400           R    149                   0.063%            0.021%
320           R    145                   0.062%            0.020%
328           R    144                   0.061%            0.020%
952           W    143                   0.030%            0.020%
376           R    140                   0.059%            0.020%
424           R    131                   0.056%            0.018%
23            W    131                   0.027%            0.018%
960           W    129                   0.027%            0.018%
984           W    125                   0.026%            0.017%
432           R    124                   0.053%            0.017%
448           R    121                   0.051%            0.017%
