Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1628249              41.864%           36.303%
16            R    863817               22.210%           19.259%
8             R    586819               15.088%           13.083%
1024          W    429888               72.145%            9.585%
40            R    131755                3.388%            2.938%
256           R    121414                3.122%            2.707%
8             W    88303                14.819%            1.969%
56            R    86106                 2.214%            1.920%
32            R    84391                 2.170%            1.882%
1016          W    67096                11.260%            1.496%
72            R    57591                 1.481%            1.284%
88            R    41013                 1.054%            0.914%
48            R    31896                 0.820%            0.711%
64            R    30646                 0.788%            0.683%
104           R    29620                 0.762%            0.660%
120           R    22447                 0.577%            0.500%
80            R    18471                 0.475%            0.412%
136           R    16371                 0.421%            0.365%
96            R    14887                 0.383%            0.332%
112           R    12547                 0.323%            0.280%
128           R    12344                 0.317%            0.275%
152           R    12273                 0.316%            0.274%
168           R    9695                  0.249%            0.216%
144           R    8177                  0.210%            0.182%
184           R    7610                  0.196%            0.170%
160           R    6987                  0.180%            0.156%
200           R    6158                  0.158%            0.137%
176           R    6137                  0.158%            0.137%
192           R    5564                  0.143%            0.124%
216           R    5496                  0.141%            0.123%
240           R    4716                  0.121%            0.105%
208           R    4492                  0.115%            0.100%
512           R    4321                  0.111%            0.096%
232           R    4140                  0.106%            0.092%
224           R    3953                  0.102%            0.088%
248           R    3449                  0.089%            0.077%
408           W    884                   0.148%            0.020%
416           W    795                   0.133%            0.018%
264           R    476                   0.012%            0.011%
280           R    393                   0.010%            0.009%
24            W    368                   0.062%            0.008%
25            W    348                   0.058%            0.008%
296           R    312                   0.008%            0.007%
23            W    308                   0.052%            0.007%
312           R    297                   0.008%            0.007%
64            W    292                   0.049%            0.007%
12            W    292                   0.049%            0.007%
3             W    282                   0.047%            0.006%
288           R    281                   0.007%            0.006%
26            W    277                   0.046%            0.006%
272           R    275                   0.007%            0.006%
328           R    265                   0.007%            0.006%
16            W    256                   0.043%            0.006%
344           R    240                   0.006%            0.005%
32            W    239                   0.040%            0.005%
304           R    236                   0.006%            0.005%
320           R    220                   0.006%            0.005%
360           R    219                   0.006%            0.005%
22            W    216                   0.036%            0.005%
27            W    200                   0.034%            0.004%
13            W    198                   0.033%            0.004%
336           R    189                   0.005%            0.004%
352           R    182                   0.005%            0.004%
376           R    177                   0.005%            0.004%
400           W    176                   0.030%            0.004%
384           R    166                   0.004%            0.004%
21            W    158                   0.027%            0.004%
11            W    158                   0.027%            0.004%
392           R    157                   0.004%            0.004%
768           W    149                   0.025%            0.003%
408           R    146                   0.004%            0.003%
368           R    142                   0.004%            0.003%
784           W    141                   0.024%            0.003%
896           W    140                   0.023%            0.003%
472           R    138                   0.004%            0.003%
112           W    138                   0.023%            0.003%
120           W    130                   0.022%            0.003%
712           W    129                   0.022%            0.003%
448           R    129                   0.003%            0.003%
20            W    127                   0.021%            0.003%
440           R    125                   0.003%            0.003%
456           R    124                   0.003%            0.003%
424           W    124                   0.021%            0.003%
96            W    123                   0.021%            0.003%
400           R    119                   0.003%            0.003%
424           R    117                   0.003%            0.003%
28            W    114                   0.019%            0.003%
488           R    108                   0.003%            0.002%
464           R    107                   0.003%            0.002%
1             W    105                   0.018%            0.002%
920           W    103                   0.017%            0.002%
904           W    103                   0.017%            0.002%
416           R    102                   0.003%            0.002%
29            W    101                   0.017%            0.002%
432           R    100                   0.003%            0.002%
888           W    98                    0.016%            0.002%
480           R    98                    0.003%            0.002%
744           W    97                    0.016%            0.002%
952           W    96                    0.016%            0.002%
128           W    96                    0.016%            0.002%
19            W    93                    0.016%            0.002%
720           W    92                    0.015%            0.002%
136           W    90                    0.015%            0.002%
728           W    88                    0.015%            0.002%
496           R    80                    0.002%            0.002%
31            W    70                    0.012%            0.002%
2             W    64                    0.011%            0.001%
504           R    63                    0.002%            0.001%
34            W    59                    0.010%            0.001%
33            W    59                    0.010%            0.001%
18            W    55                    0.009%            0.001%
4             W    53                    0.009%            0.001%
17            W    53                    0.009%            0.001%
392           W    52                    0.009%            0.001%
30            W    52                    0.009%            0.001%
14            W    52                    0.009%            0.001%
48            W    51                    0.009%            0.001%
5             W    48                    0.008%            0.001%
984           W    46                    0.008%            0.001%
35            W    44                    0.007%            0.001%
752           W    40                    0.007%            0.001%
40            W    39                    0.007%            0.001%
928           W    37                    0.006%            0.001%
36            W    36                    0.006%            0.001%
736           W    35                    0.006%            0.001%
544           W    33                    0.006%            0.001%
968           W    32                    0.005%            0.001%
39            W    32                    0.005%            0.001%
37            W    32                    0.005%            0.001%
88            W    31                    0.005%            0.001%
432           W    31                    0.005%            0.001%
552           W    28                    0.005%            0.001%
49            W    28                    0.005%            0.001%
224           W    28                    0.005%            0.001%
160           W    28                    0.005%            0.001%
45            W    26                    0.004%            0.001%
41            W    26                    0.004%            0.001%
6             W    24                    0.004%            0.001%
56            W    24                    0.004%            0.001%
448           W    24                    0.004%            0.001%
52            W    23                    0.004%            0.001%
51            W    23                    0.004%            0.001%
352           W    23                    0.004%            0.001%
47            W    22                    0.004%            0.000%
38            W    22                    0.004%            0.000%
55            W    21                    0.004%            0.000%
50            W    21                    0.004%            0.000%
44            W    20                    0.003%            0.000%
144           W    20                    0.003%            0.000%
10            W    20                    0.003%            0.000%
54            W    19                    0.003%            0.000%
53            W    19                    0.003%            0.000%
184           W    19                    0.003%            0.000%
560           W    18                    0.003%            0.000%
46            W    18                    0.003%            0.000%
42            W    18                    0.003%            0.000%
200           W    18                    0.003%            0.000%
152           W    18                    0.003%            0.000%
192           W    17                    0.003%            0.000%
9             W    16                    0.003%            0.000%
944           W    16                    0.003%            0.000%
57            W    16                    0.003%            0.000%
536           W    16                    0.003%            0.000%
480           W    16                    0.003%            0.000%
320           W    16                    0.003%            0.000%
992           W    15                    0.003%            0.000%
7             W    15                    0.003%            0.000%
792           W    15                    0.003%            0.000%
656           W    15                    0.003%            0.000%
288           W    15                    0.003%            0.000%
1000          W    15                    0.003%            0.000%
936           W    14                    0.002%            0.000%
600           W    14                    0.002%            0.000%
58            W    14                    0.002%            0.000%
576           W    14                    0.002%            0.000%
384           W    14                    0.002%            0.000%
15            W    14                    0.002%            0.000%
104           W    14                    0.002%            0.000%
776           W    13                    0.002%            0.000%
704           W    13                    0.002%            0.000%
880           W    12                    0.002%            0.000%
760           W    12                    0.002%            0.000%
72            W    12                    0.002%            0.000%
504           W    12                    0.002%            0.000%
472           W    12                    0.002%            0.000%
456           W    12                    0.002%            0.000%
43            W    12                    0.002%            0.000%
176           W    12                    0.002%            0.000%
960           W    11                    0.002%            0.000%
872           W    11                    0.002%            0.000%
648           W    11                    0.002%            0.000%
640           W    11                    0.002%            0.000%
592           W    11                    0.002%            0.000%
528           W    11                    0.002%            0.000%
256           W    11                    0.002%            0.000%
248           W    11                    0.002%            0.000%
1008          W    11                    0.002%            0.000%
912           W    10                    0.002%            0.000%
816           W    10                    0.002%            0.000%
520           W    10                    0.002%            0.000%
496           W    10                    0.002%            0.000%
368           W    10                    0.002%            0.000%
328           W    10                    0.002%            0.000%
296           W    10                    0.002%            0.000%
264           W    10                    0.002%            0.000%
208           W    10                    0.002%            0.000%
864           W    9                     0.002%            0.000%
848           W    9                     0.002%            0.000%
840           W    9                     0.002%            0.000%
832           W    9                     0.002%            0.000%
808           W    9                     0.002%            0.000%
688           W    9                     0.002%            0.000%
680           W    9                     0.002%            0.000%
632           W    9                     0.002%            0.000%
608           W    9                     0.002%            0.000%
59            W    9                     0.002%            0.000%
488           W    9                     0.002%            0.000%
464           W    9                     0.002%            0.000%
440           W    9                     0.002%            0.000%
232           W    9                     0.002%            0.000%
216           W    9                     0.002%            0.000%
168           W    9                     0.002%            0.000%
856           W    8                     0.001%            0.000%
824           W    8                     0.001%            0.000%
696           W    8                     0.001%            0.000%
672           W    8                     0.001%            0.000%
664           W    8                     0.001%            0.000%
60            W    8                     0.001%            0.000%
512           W    8                     0.001%            0.000%
360           W    8                     0.001%            0.000%
336           W    8                     0.001%            0.000%
312           W    8                     0.001%            0.000%
80            W    7                     0.001%            0.000%
63            W    7                     0.001%            0.000%
616           W    7                     0.001%            0.000%
376           W    7                     0.001%            0.000%
304           W    7                     0.001%            0.000%
1             R    7                     0.000%            0.000%
976           W    6                     0.001%            0.000%
800           W    6                     0.001%            0.000%
61            W    6                     0.001%            0.000%
568           W    6                     0.001%            0.000%
240           W    6                     0.001%            0.000%
624           W    5                     0.001%            0.000%
62            W    4                     0.001%            0.000%
584           W    4                     0.001%            0.000%
344           W    4                     0.001%            0.000%
280           W    4                     0.001%            0.000%
272           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 3889342        [ 86.715%]
Total write I/Os: 595868         [ 13.285%]
Total read sectors : 147382143   [ 22.357%,   71963.937MB]
Total write sectors: 511849835   [ 77.643%,  249926.677MB]
