procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 0  0        62324     25307096        18096     40181084    0    0  1715  6737    2    0   4   3  88   5   0 2019-03-21 15:19:18
 2  0        62308     25301864        18116     40181728    0    0    59    59 1258 1385   1   1  97   0   0 2019-03-21 15:19:21
 2  0        62304     25289384        18116     40181852    4    0     4     0 1444 1437   2   1  97   0   0 2019-03-21 15:19:24
 1  0        62292     25290816        18128     40183024    1    0     1    52 1195 1323   2   1  97   0   0 2019-03-21 15:19:27
 0  0        62280     25289444        18128     40182676    3    0     3     0 1133 1216   2   1  97   0   0 2019-03-21 15:19:30
 1  0        62276     25285352        18140     40184136    1    0     1    51 1090 1232   1   1  97   0   0 2019-03-21 15:19:33
 1  0        62260     25282348        18140     40184412    7    0     7     0 1226 1279   2   1  97   0   0 2019-03-21 15:19:36
 1  0        62248     25278052        18152     40185268    3    0     3    49 1167 1252   2   1  97   0   0 2019-03-21 15:19:39
 0  0        62248     25279952        18164     40185092    0    0     0    48  201  397   0   0 100   0   0 2019-03-21 15:19:42
 1  0        62168     39407384        18164     26046788   11    0    20     5 2107 2041   2   5  94   0   0 2019-03-21 15:19:45
 1  0        62168     60338624        18176      5119884    0    0     0    52  778  902   0   4  95   0   0 2019-03-21 15:19:48
 2  1        62148     64869472        18180       596964    7    0   967   104 1307 1427   1   2  97   0   0 2019-03-21 15:19:51
 1  1        62092     64860012        18192       597380   17    0  6701   116 2921 2732   2   2  95   0   0 2019-03-21 15:19:54
 1  0        62040     64867868        18204       597064    3    0  6681    65 2915 2705   2   2  95   0   0 2019-03-21 15:19:57
 1  3        61996     64859236        18256       597504   17    0  4753   649 3430 3186   3   2  92   3   0 2019-03-21 15:20:00
 0  4        61988     64849416        23668       596528    3    0 49404   700 12459 12419   2   4  85   9   0 2019-03-21 15:20:03
 0  2        61988     64850476        25192       595940    0    0 58919   340 14281 14515   1   3  85  11   0 2019-03-21 15:20:06
 0  2        61988     64851812        25464       595784    0    0 62005   348 14372 15106   1   4  85  11   0 2019-03-21 15:20:09
 4  2        61988     64854012        20504       596700    0    0 68417   319 16199 16466   1   4  84  11   0 2019-03-21 15:20:12
 4  5        61988     64861688        19748       595612    0    0 63516   376 15046 15347   1   3  85  11   0 2019-03-21 15:20:15
 0  1        61988     64853824        25312       595016    0    0 71379   347 17031 17448   1   4  84  11   0 2019-03-21 15:20:18
 0  1        61988     64851620        24564       595696    0    0 71695   357 17298 17503   1   4  86   9   0 2019-03-21 15:20:21
 0  2        61988     64856440        24868       593708    0    0 60633   337 14956 15292   1   4  85  10   0 2019-03-21 15:20:24
 0  1        61988     64845220        29356       593740    0    0 71857   357 17152 17813   1   4  85  10   0 2019-03-21 15:20:27
 4  2        61988     64858508        21272       594800    0    0 64031   345 15330 15876   1   4  86   9   0 2019-03-21 15:20:30
 0  1        61984     64853388        25756       594956    1    0 63541   545 14953 15366   1   4  85  10   0 2019-03-21 15:20:33
