procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0       998396      3778540        69604     61214352    0    0   386  1884    0    0   1   0  91   8   0 2018-11-22 05:44:35
 1  0       998396     11810464        69752     53169036    0    0    65  6786 2028 2986   4   3  93   0   0 2018-11-22 05:44:38
 1  1       998396     28710316        69768     36269400    0    0    41   891 1769 2888   1   3  96   0   0 2018-11-22 05:44:41
 0  1       998396     28704728        69880     36269704    0    0 11177   132 3998 5030   1   1  95   3   0 2018-11-22 05:44:44
 0  1       998396     28704268        70908     36269812    0    0 10045    55 3446 4649   0   1  95   4   0 2018-11-22 05:44:47
 0  1       998396     28704004        70964     36269892    0    0 18739    85 5771 6958   1   2  95   3   0 2018-11-22 05:44:50
 0  1       998396     28705304        70208     36269840    0    0 11499   596 4444 6234   0   1  96   3   0 2018-11-22 05:44:53
 1  1       998396     28705360        71000     36269312    0    0 14899   285 4976 6092   0   1  95   3   0 2018-11-22 05:44:56
 1  1       998396     28708868        70756     36269764    0    0 20908    35 6163 7228   0   2  95   3   0 2018-11-22 05:44:59
 1  0       998396     28708264        70424     36268756    0    0 20211    67 6051 7123   0   2  95   3   0 2018-11-22 05:45:02
 1  1       998396     28707760        70968     36269176    0    0 20117    48 5999 7240   0   2  95   3   0 2018-11-22 05:45:05
 2  0       998396     28708068        71012     36269036    0    0  9167    97 3224 4324   0   1  95   3   0 2018-11-22 05:45:08
 0  1       998396     28708756        71600     36269808    0    0 21335    39 6254 7237   1   2  95   3   0 2018-11-22 05:45:11
 2  1       998396     28710032        70584     36269944    0    0 20697    49 6084 7205   1   2  95   3   0 2018-11-22 05:45:14
 1  0       998396     28710332        70620     36270472    0    0 21200    29 6280 7364   0   2  95   3   0 2018-11-22 05:45:17
 0  1       998396     28709044        71712     36270224    0    0 21397    47 6329 7425   1   2  95   3   0 2018-11-22 05:45:20
 1  1       998396     28707384        70768     36268856    0    0 19235   156 5896 7349   0   2  95   3   0 2018-11-22 05:45:23
 0  1       998396     28707428        71044     36269072    0    0 12252   539 4444 5834   0   1  95   3   0 2018-11-22 05:45:26
 1  1       998396     28707804        72212     36269808    0    0 17452   265 5449 6689   0   2  95   3   0 2018-11-22 05:45:29
 1  1       998396     28706988        71236     36268584    0    0 19991    27 5979 7155   0   2  95   3   0 2018-11-22 05:45:32
 2  0       998396     28709724        71232     36268828    0    0 13395    47 4461 5565   0   1  95   3   0 2018-11-22 05:45:35
 0  1       998396     28708160        71288     36269792    0    0 13973    97 4442 5631   0   1  95   3   0 2018-11-22 05:45:38
 1  0       998396     28706744        72364     36269192    0    0 20733    37 6141 7249   0   2  95   3   0 2018-11-22 05:45:41
 0  1       998396     28706112        72408     36269452    0    0 20413    47 6085 7241   0   2  95   3   0 2018-11-22 05:45:44
