Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    334622               74.291%           42.056%
256           R    248184               71.889%           31.192%
8             W    54578                12.117%            6.860%
1016          W    46708                10.370%            5.870%
512           R    21520                 6.233%            2.705%
32            R    3026                  0.877%            0.380%
16            R    2845                  0.824%            0.358%
240           R    2535                  0.734%            0.319%
24            R    2511                  0.727%            0.316%
64            R    2500                  0.724%            0.314%
8             R    2488                  0.721%            0.313%
264           W    2481                  0.551%            0.312%
128           R    2442                  0.707%            0.307%
192           R    2392                  0.693%            0.301%
152           R    2273                  0.658%            0.286%
176           R    2262                  0.655%            0.284%
208           R    2259                  0.654%            0.284%
232           R    2255                  0.653%            0.283%
160           R    2250                  0.652%            0.283%
40            R    2248                  0.651%            0.283%
168           R    2219                  0.643%            0.279%
224           R    2213                  0.641%            0.278%
104           R    2204                  0.638%            0.277%
136           R    2203                  0.638%            0.277%
200           R    2201                  0.638%            0.277%
96            R    2187                  0.633%            0.275%
48            R    2186                  0.633%            0.275%
216           R    2175                  0.630%            0.273%
144           R    2175                  0.630%            0.273%
112           R    2166                  0.627%            0.272%
184           R    2147                  0.622%            0.270%
80            R    2136                  0.619%            0.268%
56            R    2128                  0.616%            0.267%
88            R    2125                  0.616%            0.267%
120           R    2122                  0.615%            0.267%
72            R    2119                  0.614%            0.266%
248           R    1810                  0.524%            0.227%
56            W    1013                  0.225%            0.127%
24            W    501                   0.111%            0.063%
32            W    457                   0.101%            0.057%
16            W    422                   0.094%            0.053%
328           W    404                   0.090%            0.051%
488           R    396                   0.115%            0.050%
480           R    366                   0.106%            0.046%
48            W    356                   0.079%            0.045%
120           W    344                   0.076%            0.043%
496           R    317                   0.092%            0.040%
64            W    308                   0.068%            0.039%
472           R    264                   0.076%            0.033%
416           W    256                   0.057%            0.032%
88            W    243                   0.054%            0.031%
784           W    234                   0.052%            0.029%
112           W    232                   0.052%            0.029%
40            W    220                   0.049%            0.028%
296           R    215                   0.062%            0.027%
304           R    214                   0.062%            0.027%
768           W    213                   0.047%            0.027%
528           W    208                   0.046%            0.026%
464           R    202                   0.059%            0.025%
896           W    199                   0.044%            0.025%
448           R    194                   0.056%            0.024%
344           R    191                   0.055%            0.024%
408           W    190                   0.042%            0.024%
968           W    189                   0.042%            0.024%
312           R    187                   0.054%            0.024%
320           R    181                   0.052%            0.023%
384           R    176                   0.051%            0.022%
456           R    175                   0.051%            0.022%
984           W    174                   0.039%            0.022%
928           W    174                   0.039%            0.022%
904           W    167                   0.037%            0.021%
272           R    167                   0.048%            0.021%
336           R    158                   0.046%            0.020%
280           R    156                   0.045%            0.020%
328           R    153                   0.044%            0.019%
392           W    146                   0.032%            0.018%
200           W    141                   0.031%            0.018%
288           R    129                   0.037%            0.016%
192           W    124                   0.028%            0.016%
816           W    115                   0.026%            0.014%
264           R    115                   0.033%            0.014%
352           R    111                   0.032%            0.014%
296           W    104                   0.023%            0.013%
824           W    101                   0.022%            0.013%
