procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         3980     24725928        35424     40791424    0    0   256  3236    5    4   1   1  91   7   0 2018-11-24 11:17:04
 1  0         3980     32225300        35428     33278752    0    0    27     0 1746 2884   2   2  95   0   0 2018-11-24 11:17:07
 1  0         3980     53162812        35440     12342548    0    0     0   573 1642 2743   0   4  95   1   0 2018-11-24 11:17:10
 0  1         3980     64842624        36156       662096    0    0  3335   192 2298 3422   1   3  96   1   0 2018-11-24 11:17:13
 0  1         3980     64842260        35596       661288    0    0 10568    36 3172 4308   0   1  96   3   0 2018-11-24 11:17:16
 0  1         3980     64841964        36000       661292    0    0 21785    41 5229 6174   0   1  95   3   0 2018-11-24 11:17:19
 0  1         3980     64839852        36024       661488    0    0 23145    27 5668 6358   0   1  95   3   0 2018-11-24 11:17:22
 0  1         3980     64841372        35624       660856    0    0  8812    41 2842 3852   0   1  96   3   0 2018-11-24 11:17:25
 0  1         3980     64843164        36224       660880    0    0 21364    27 5170 6063   0   1  95   3   0 2018-11-24 11:17:28
 0  1         3980     64841376        35688       661180    0    0 22893    36 5413 6308   0   1  95   3   0 2018-11-24 11:17:31
 1  1         3980     64843604        36024       660620    0    0 22685    43 5406 6323   0   1  95   3   0 2018-11-24 11:17:34
 1  1         3980     64845452        35804       661320    0    0 22760    27 5455 6374   0   1  95   3   0 2018-11-24 11:17:37
 0  0         3980     64844048        36444       661148    0    0 22853    36 5339 6295   0   1  95   3   0 2018-11-24 11:17:40
 0  1         3980     64845896        35824       661176    0    0 22616    36 5332 6294   0   1  96   3   0 2018-11-24 11:17:43
 0  1         3980     64843244        35864       661720    0    0 23577    28 5514 6420   0   1  95   3   0 2018-11-24 11:17:46
 0  2         3980     64841316        36276       660960    0    0 22984    45 5505 6311   0   1  95   3   0 2018-11-24 11:17:49
 0  0         3980     64841796        36724       660720    0    0 23012    31 5337 6293   0   1  95   3   0 2018-11-24 11:17:52
 0  1         3980     64843324        36292       660412    0    0  5227    43 2091 3180   0   0  96   4   0 2018-11-24 11:17:55
 0  1         3980     64842548        36012       660760    0    0 22133    36 5196 6123   0   1  95   3   0 2018-11-24 11:17:58
 2  0         3980     64840132        36172       661308    0    0 23301    27 5516 6378   0   1  95   3   0 2018-11-24 11:18:01
 1  1         3980     64841408        36596       660480    0    0 23188    43 5459 6322   0   1  95   3   0 2018-11-24 11:18:04
 1  1         3980     64839264        36808       660212    0    0 23009    28 5485 6349   0   1  95   3   0 2018-11-24 11:18:07
 0  1         3980     64843268        36160       660620    0    0 22552    37 5404 6346   0   1  95   3   0 2018-11-24 11:18:10
 1  0         3980     64844908        36188       661056    0    0 22873    39 5507 6351   0   1  95   3   0 2018-11-24 11:18:13
 0  1         3980     64843160        36668       661060    0    0 23007    29 5439 6354   0   1  95   3   0 2018-11-24 11:18:16
 0  1         3980     64840020        36260       660984    0    0 22736    36 5472 6280   0   1  95   3   0 2018-11-24 11:18:19
 0  1         3980     64840680        36296       661160    0    0 22959    37 5310 6306   0   1  95   3   0 2018-11-24 11:18:22
 2  0         3980     64840268        36336       660924    0    0 22912    29 5513 6369   0   1  95   3   0 2018-11-24 11:18:25
 0  2         3980     64840712        36408       661740    0    0 23149    37 5533 6412   0   1  95   3   0 2018-11-24 11:18:28
 1  1         3980     64842848        36848       661568    0    0 24581    28 5765 6689   0   1  95   3   0 2018-11-24 11:18:31
 0  1         3980     64842320        36884       660932    0    0 24077    44 5688 6484   0   1  95   3   0 2018-11-24 11:18:34
 0  0         3980     64840540        37260       660784    0    0 24251    41 5633 6530   0   1  96   3   0 2018-11-24 11:18:37
 0  1         3980     64840560        37056       661048    0    0 24448    33 5667 6559   0   1  95   3   0 2018-11-24 11:18:40
 1  1         3980     64842884        36600       661128    0    0 24155    36 5686 6556   0   1  95   3   0 2018-11-24 11:18:43
 0  1         3980     64842204        36892       661444    0    0 24800    27 5812 6659   0   1  95   3   0 2018-11-24 11:18:46
 0  1         3980     64840768        37044       662380    0    0 24583    37 5677 6588   0   1  95   3   0 2018-11-24 11:18:49
 0  0         3980     64416820        36636      1070008    0    0  4593 155967 3898 5761   1   1  98   1   0 2018-11-24 11:18:52
 0  0         3980     64419152        36648      1070048    0    0     0 290411 4253 6804   0   0  99   0   0 2018-11-24 11:18:55
 0  0         3980     64421608        36648      1070080    0    0     0 290987 4371 6825   0   0 100   0   0 2018-11-24 11:18:58
 0  0         3980     64423872        36656      1070060    0    0     0 290916 4242 6889   0   0  99   0   0 2018-11-24 11:19:01
 0  0         3980     64426056        36656      1070112    0    0     0 293077 4588 6860   0   0 100   0   0 2018-11-24 11:19:04
 0  0         3980     64428112        36664      1070080    0    0     0 291092 4541 6806   0   0  99   0   0 2018-11-24 11:19:07
 1  0         3980     64429468        36664      1070116    0    0     0 291627 4563 6820   0   0 100   0   0 2018-11-24 11:19:10
 0  0         3980     64429616        36672      1070092    0    0     0 291647 4561 6814   0   0  99   0   0 2018-11-24 11:19:13
 0  0         3980     64429996        36672      1070120    0    0     0 291456 4525 6799   0   0 100   0   0 2018-11-24 11:19:16
 0  0         3980     64430020        36680      1070100    0    0     0 291733 4515 6803   0   0  99   0   0 2018-11-24 11:19:19
 0  0         3980     64430244        36680      1070124    0    0     0 291029 4494 6790   0   0 100   0   0 2018-11-24 11:19:22
 1  0         3980     64430516        36688      1070112    0    0     0 294296 4917 6889   0   0 100   0   0 2018-11-24 11:19:25
 0  0         3980     64430928        36688      1070108    0    0     0 291925 4575 6860   0   0 100   0   0 2018-11-24 11:19:28
 0  0         3980     64431020        36696      1070144    0    0     0 294128 4266 6839   0   0  99   0   0 2018-11-24 11:19:31
 0  0         3980     64431352        36696      1070140    0    0     0 293461 4239 6839   0   0 100   0   0 2018-11-24 11:19:34
 0  0         3980     64431592        36704      1070116    0    0     0 290753 4242 6799   0   0 100   0   0 2018-11-24 11:19:37
 0  0         3980     64431820        36704      1070120    0    0     0 291072 4390 6823   0   0 100   0   0 2018-11-24 11:19:40
 0  0         3980     64431912        36712      1070156    0    0     0 293739 4240 6831   0   0  99   0   0 2018-11-24 11:19:43
 0  0         3980     64432308        36712      1070132    0    0     0 288341 4195 6778   0   0 100   0   0 2018-11-24 11:19:46
 0  0         3980     64432416        36720      1070152    0    0     0 293012 4297 6838   0   0 100   0   0 2018-11-24 11:19:49
 1  0         3980     64432680        36720      1070136    0    0     0 289707 4257 6792   0   0 100   0   0 2018-11-24 11:19:52
 0  0         3980     64432720        36728      1070164    0    0     0 293567 4261 6830   0   0 100   0   0 2018-11-24 11:19:55
 0  0         3980     64432864        36728      1070136    0    0     0 293931 4381 6863   0   0 100   0   0 2018-11-24 11:19:58
 0  0         3980     64432832        36736      1070168    0    0     0 295273 4327 6871   0   0 100   0   0 2018-11-24 11:20:01
 0  0         3980     64432864        36736      1070140    0    0     0 293376 4309 6844   0   0 100   0   0 2018-11-24 11:20:04
 0  0         3980     64432832        36744      1070176    0    0     0 291352 4229 6805   0   0 100   0   0 2018-11-24 11:20:07
 0  0         3980     64432856        36744      1070160    0    0     0 291328 4329 6814   0   0 100   0   0 2018-11-24 11:20:10
 0  0         3980     64432856        36752      1070164    0    0     0 292981 4307 6853   0   0  99   0   0 2018-11-24 11:20:13
 0  0         3980     64432856        36752      1070164    0    0     0 289365 4239 6776   0   0 100   0   0 2018-11-24 11:20:16
 0  0         3980     64432848        36760      1070176    0    0     0 292421 4264 6820   0   0 100   0   0 2018-11-24 11:20:19
 0  0         3980     64432848        36760      1070180    0    0     0 293291 4347 6837   0   0 100   0   0 2018-11-24 11:20:22
 0  0         3980     64432856        36768      1070172    0    0     0 289599 4244 6784   0   0  99   0   0 2018-11-24 11:20:25
 0  0         3980     64432832        36768      1070200    0    0     0 292011 4304 6820   0   0 100   0   0 2018-11-24 11:20:28
 0  0         3980     64432864        36776      1070168    0    0     0 291220 4285 6854   0   0 100   0   0 2018-11-24 11:20:31
 0  0         3980     64432840        36776      1070196    0    0     0 296960 4430 6897   0   0 100   0   0 2018-11-24 11:20:34
 0  0         3980     64432864        36784      1070176    0    0     0 290923 4215 6815   0   0 100   0   0 2018-11-24 11:20:37
 0  0         3980     64432832        36784      1070208    0    0     0 292309 4315 6831   0   0 100   0   0 2018-11-24 11:20:40
 0  0         3980     64432856        36792      1070188    0    0     0 294847 4316 6855   0   0 100   0   0 2018-11-24 11:20:43
 0  0         3980     64432832        36792      1070212    0    0     0 290261 4297 6848   0   0 100   0   0 2018-11-24 11:20:46
 0  0         3980     64432864        36800      1070184    0    0     0 292073 4287 6831   0   0 100   0   0 2018-11-24 11:20:49
 0  0         3980     64432824        36800      1070228    0    0     0 292437 4315 6838   0   0 100   0   0 2018-11-24 11:20:52
 0  0         3980     64432864        36808      1070192    0    0     0 294041 4273 6849   0   0 100   0   0 2018-11-24 11:20:55
 0  0         3980     64432832        36808      1070228    0    0     0 292907 4362 6848   0   0  99   0   0 2018-11-24 11:20:58
 0  0         3980     64432824        36816      1070208    0    0     0 290159 4272 6855   0   0 100   0   0 2018-11-24 11:21:01
 0  0         3980     64432932        36816      1070224    0    0     0 291755 4294 6820   0   0 100   0   0 2018-11-24 11:21:04
 0  0         3980     64432940        36824      1070220    0    0     0 290025 4203 6782   0   0 100   0   0 2018-11-24 11:21:07
 0  0         3980     64432932        36824      1070228    0    0     0 291328 4414 6817   0   0 100   0   0 2018-11-24 11:21:10
 0  0         3980     64432948        36832      1070216    0    0     0 295188 4345 6864   0   0 100   0   0 2018-11-24 11:21:13
 1  0         3980     64432932        36832      1070236    0    0     0 294613 4303 6857   0   0 100   0   0 2018-11-24 11:21:16
 0  0         3980     64432956        36840      1070228    0    0     0 291476 4269 6811   0   0 100   0   0 2018-11-24 11:21:19
 0  0         3980     64432956        36840      1070232    0    0     0 293291 4363 6841   0   0 100   0   0 2018-11-24 11:21:22
 0  0         3980     64432948        36848      1070240    0    0     0 293908 4300 6858   0   0 100   0   0 2018-11-24 11:21:25
 0  0         3980     64433048        36848      1070236    0    0     0 294784 4331 6870   0   0 100   0   0 2018-11-24 11:21:28
 0  0         3980     64433048        36856      1070240    0    0     0 288619 4226 6755   0   0  99   0   0 2018-11-24 11:21:31
 0  0         3980     64433196        36856      1070248    0    0     0 291413 4364 6806   0   0  99   0   0 2018-11-24 11:21:34
 0  0         3980     64433204        36864      1070244    0    0     0 290068 4219 6813   0   0 100   0   0 2018-11-24 11:21:37
 1  0         3980     64433204        36864      1070248    0    0     0 293333 4309 6807   0   0 100   0   0 2018-11-24 11:21:40
 0  0         3980     64433196        36872      1070264    0    0     0 294555 4392 6847   0   0  99   0   0 2018-11-24 11:21:43
 0  0         3980     64433204        36872      1070260    0    0     0 292139 4312 6823   0   0 100   0   0 2018-11-24 11:21:46
 0  0         3980     64433204        36880      1070260    0    0     0 292931 4304 6840   0   0 100   0   0 2018-11-24 11:21:49
 0  0         3980     64433196        36880      1070276    0    0     0 293333 4340 6851   0   0 100   0   0 2018-11-24 11:21:52
 0  0         3980     64433204        36888      1070272    0    0     0 294895 4311 6861   0   0  99   0   0 2018-11-24 11:21:55
 0  0         3980     64433204        36888      1070272    0    0     0 293504 4347 6847   0   0 100   0   0 2018-11-24 11:21:58
 0  0         3980     64433212        36896      1070268    0    0     0 295191 4334 6886   0   0 100   0   0 2018-11-24 11:22:01
 0  0         3980     64433212        36896      1070268    0    0     0 291541 4299 6803   0   0 100   0   0 2018-11-24 11:22:04
 0  0         3980     64433188        36904      1070296    0    0     0 290153 4246 6783   0   0 100   0   0 2018-11-24 11:22:07
 0  0         3980     64433220        36904      1070268    0    0     0 294059 4372 6867   0   0 100   0   0 2018-11-24 11:22:10
 0  0         3980     64433188        36912      1070300    0    0     0 294676 4321 6856   0   0 100   0   0 2018-11-24 11:22:13
 0  0         3980     64433376        36912      1070272    0    0     0 290389 4291 6805   0   0 100   0   0 2018-11-24 11:22:16
 0  0         3980     64433540        36920      1070292    0    0     0 292757 4295 6836   0   0 100   0   0 2018-11-24 11:22:19
 0  0         3980     64433540        36920      1070292    0    0     0 294400 4377 6858   0   0 100   0   0 2018-11-24 11:22:22
 0  0         3980     64433540        36928      1070296    0    0     0 293439 4270 6846   0   0 100   0   0 2018-11-24 11:22:25
 0  0         3980     64433588        36928      1070284    0    0     0 293632 4244 6852   0   0 100   0   0 2018-11-24 11:22:28
 0  0         3980     64433588        36936      1070288    0    0     0 292591 4220 6879   0   0  99   0   0 2018-11-24 11:22:31
 0  0         3980     64433556        36936      1070324    0    0     0 292949 4542 6827   0   0 100   0   0 2018-11-24 11:22:34
 0  0         3980     64433588        36944      1070292    0    0     0 293869 4247 6862   0   0 100   0   0 2018-11-24 11:22:37
 0  0         3980     64433556        36944      1070328    0    0     0 292992 4248 6836   0   0 100   0   0 2018-11-24 11:22:40
 0  0         3980     64433588        36952      1070300    0    0     0 294933 4270 6860   0   0 100   0   0 2018-11-24 11:22:43
 0  0         3980     64433524        36952      1070332    0    0     0 292523 4368 6887   0   0  99   0   0 2018-11-24 11:22:46
 0  0         3980     64433548        36960      1070312    0    0     0 295231 4323 6884   0   0 100   0   0 2018-11-24 11:22:49
 0  0         3980     64433524        36960      1070336    0    0     0 290859 4287 6802   0   0 100   0   0 2018-11-24 11:22:52
 0  0         3980     64433680        36968      1070308    0    0     0 295273 4295 6863   0   0  99   0   0 2018-11-24 11:22:55
 1  0         3980     64433648        36968      1070344    0    0     0 287232 4294 6753   0   0 100   0   0 2018-11-24 11:22:58
 0  0         3980     64433680        36976      1070312    0    0     0 293268 4317 6852   0   0 100   0   0 2018-11-24 11:23:01
 0  0         3980     64433648        36976      1070348    0    0     0 292096 4290 6820   0   0 100   0   0 2018-11-24 11:23:04
 0  0         3980     64433680        36984      1070316    0    0     0 289684 4207 6789   0   0 100   0   0 2018-11-24 11:23:07
