procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        14788     52231740        42796     12892916    0    0   325   739    2    1   0   1  91   8   0 2018-10-23 22:26:59
 1  0        14788     52225192        42812     12893740    0    0   104    95 2090 3021   4   1  95   0   0 2018-10-23 22:27:02
 1  1        14788     59328416          660      5833592    0    0    48  1072 1747 2896   1   2  96   1   0 2018-10-23 22:27:05
 0  1        14788     64837952         2932       337856    0    0  3605     5 2048 2685   1   2  94   4   0 2018-10-23 22:27:08
 8  0        14788     64720256         5208       370280    0    0 10760    61 2710 6921   3   1  94   3   0 2018-10-23 22:27:11
 3  0        14788     64514056         9580       378384    0    0  4064     0 3876 16142   9   1  88   2   0 2018-10-23 22:27:14
 2  0        14788     64313160        11312       389624    0    0  4476    47 18873 9144   9   1  88   2   0 2018-10-23 22:27:17
 9  0        14788     64245988        11892       403140    0    0  4397    61 34268 15978  17   1  80   2   0 2018-10-23 22:27:20
 4  1        14788     64167152        13868       409164    0    0  2568    85 12401 10779  10   1  88   2   0 2018-10-23 22:27:23
 0  0        14788     64389744        15300       613252    0    0 76208 36155 4362 8039   2   1  94   3   0 2018-10-23 22:27:26
 0 16        14788     63845180        15436      1120684    0    0 84935 80717 6137 6262   1   1  66  33   0 2018-10-23 22:27:29
 0 15        14788     63377808        16648      1557336    0    0 75107 67864 6026 5656   1   1  61  38   0 2018-10-23 22:27:32
 1 15        14788     62720748        16672      2130548    0    0 95463 94605 8462 7281   3   1  53  43   0 2018-10-23 22:27:35
 1 13        14788     62061172        16696      2636204    0    0 85353 76401 25220 7989   6   1  49  44   0 2018-10-23 22:27:38
 0 13        14788     61362080        16960      3250396    0    0 118325 68342 26115 12510   2   2  50  46   0 2018-10-23 22:27:41
 0 13        14788     60694316        17284      3861484    0    0 117741 66814 26095 13446   2   2  51  45   0 2018-10-23 22:27:44
 0 13        14784     60959548        17296      3530124    0    0 126040 67361 14020 14724   3   2  51  44   0 2018-10-23 22:27:47
 0 14        14784     60284756        17704      4149988    0    0 120025 138429 12058 17736   3   2  49  47   0 2018-10-23 22:27:50
 0 13        14784     60973968        17708      3615784    0    0 36205 78550 5102 9537   1   1  48  49   0 2018-10-23 22:27:53
 5  9        14772     60116940        20188      4400696    5    0 152755 76868 15711 19289   4   3  50  43   0 2018-10-23 22:27:56
 2 12        14772     59577872        24928      4864648    0    0 88817 50920 11198 11782   4   2  46  49   0 2018-10-23 22:27:59
 1 14        14772     59065892        25432      5284468    0    0 79029 108597 14714 14062   6   2  48  44   0 2018-10-23 22:28:02
 3 12        14772     59059700        25972      5405496    0    0 36088 64918 6180 9875   4   1  52  43   0 2018-10-23 22:28:05
 5  9        14772     58519712        27384      5855424    0    0 86248 43862 25966 12904   4   2  48  46   0 2018-10-23 22:28:08
