procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        63556       794548        27148      3005612    0    1  3262  7816    7   19  25   5  63   8   0 2018-11-19 06:54:04
 0  0        63556       797804        27164      3005540    0    0    12    55 1303  862   3   2  95   0   0 2018-11-19 06:54:07
 1  0        63556      3380860        27168       405448    0    0   228     0 1384  868   1   9  90   0   0 2018-11-19 06:54:10
 4  1        63556      3442300        27736       343592    0    0  7265   433 9252 2810   3   8  83   6   0 2018-11-19 06:54:13
 0  1        63556      3442524        27268       343720    0    0 17101    32 7107 5229   6  13  73   8   0 2018-11-19 06:54:16
 0  1        63556      3440896        28340       343720    0    0  8244    24 3688 2643   3   7  80  10   0 2018-11-19 06:54:19
 1  2        63556      3441084        28216       343676    0    0 15432    33 6526 4609   5  11  74   9   0 2018-11-19 06:54:22
 5  1        63556      3442496        27764       343672    0    0 16983    31 7041 4997   5  13  74   8   0 2018-11-19 06:54:25
 0  1        63556      3440444        28444       343676    0    0 17664    29 7335 5214   6  13  72   8   0 2018-11-19 06:54:28
 0  1        63556      3441684        27440       343676    0    0 17655    29 7411 5359   6  13  73   9   0 2018-11-19 06:54:31
 2  0        63556      3442824        27472       343628    0    0 17573    28 7254 5307   6  13  72   9   0 2018-11-19 06:54:34
 3  0        63556      3442332        27512       343628    0    0 17555    39 7333 5330   6  13  73   8   0 2018-11-19 06:54:37
 0  1        63556      3440948        28240       343676    0    0 17460    28 7161 5167   6  13  73   9   0 2018-11-19 06:54:40
 0  1        63556      3442504        27580       343676    0    0 17757    27 7139 5281   6  13  72   8   0 2018-11-19 06:54:43
 0  1        63556      3442580        27616       343664    0    0 17976    35 7428 5321   6  13  72   9   0 2018-11-19 06:54:46
 0  1        63556      3440600        28460       343668    0    0 17809    33 7321 5279   6  13  73   8   0 2018-11-19 06:54:49
 1  0        63556      3441732        27692       343672    0    0 17227    39 7327 5193   6  13  73   9   0 2018-11-19 06:54:52
 0  1        63556      3441784        27728       343672    0    0 17736    28 7407 5302   7  13  72   9   0 2018-11-19 06:54:55
 0  1        63556      3441660        28084       343684    0    0 17717    29 7337 5211   6  13  72   8   0 2018-11-19 06:54:58
 1  0        63556      3442052        27836       343812    0    0 16744   193 10100 5171   6  13  73   9   0 2018-11-19 06:55:01
 6  2        63556      3441348        27868       343808    0    0 17685    27 7389 5250   6  13  73   8   0 2018-11-19 06:55:04
 3  0        63556      3441732        27904       343812    0    0 17933    35 7428 5349   6  13  72   8   0 2018-11-19 06:55:07
 0  1        63556      3440136        28984       343816    0    0 18747    28 7560 5323   6  13  72   8   0 2018-11-19 06:55:10
 3  0        63556      3441880        27976       343824    0    0 18045    29 7653 5309   6  13  72   8   0 2018-11-19 06:55:13
 1  1        63556      3441328        28520       343964    0    0 18649    27 7537 5392   6  13  72   9   0 2018-11-19 06:55:16
 3  0        63556      3441940        28048       343828    0    0 16883    29 7172 5034   5  13  74   8   0 2018-11-19 06:55:19
 4  1        63556      3442044        28104       344032    0    0 17944    29 7483 5304   6  13  73   8   0 2018-11-19 06:55:22
 0  1        63556      3441580        28120       343808    0    0 17571    48 7619 5253   6  13  73   8   0 2018-11-19 06:55:25
 1  1        63556      3441308        28344       343716    0    0 18315    28 7503 5435   6  13  72   9   0 2018-11-19 06:55:28
 2  1        63556      3442496        28220       343812    0    0 17167    37 7265 5271   6  13  73   8   0 2018-11-19 06:55:31
 0  1        63556      3441580        28808       343812    0    0 17128    39 7260 5121   6  13  72   8   0 2018-11-19 06:55:34
 0  1        63556      3440932        28284       343812    0    0 17485    31 7412 5118   6  13  73   8   0 2018-11-19 06:55:37
 3  0        63556      3441160        28316       343812    0    0 16865    36 7330 5163   6  13  73   8   0 2018-11-19 06:55:40
 0  1        63556      3442196        28356       343808    0    0 17245    29 7338 5196   6  13  74   7   0 2018-11-19 06:55:43
 2  0        63556      3439360        29440       343808    0    0 17908    28 7194 5321   6  13  74   7   0 2018-11-19 06:55:46
 1  1        63556      3440512        28468       343780    0    0 16940    27 6944 5169   6  13  74   7   0 2018-11-19 06:55:49
 0  1        63556      3440940        28456       343828    0    0 17147    27 6809 5148   6  13  74   7   0 2018-11-19 06:55:52
 2  1        63556      3441320        28492       343828    0    0 17543    36 7318 5317   6  13  74   7   0 2018-11-19 06:55:55
 0  1        63556      3440676        28520       343832    0    0 17991    27 7336 5275   6  14  73   7   0 2018-11-19 06:55:58
 2  0        63556      3440800        28608       344048    0    0 16984   157 8909 5053   5  13  74   7   0 2018-11-19 06:56:01
 2  1        63556      3441120        28836       344056    0    0 17231    33 7269 5160   6  13  74   7   0 2018-11-19 06:56:04
 1  0        63556      3452360        28656       343952    0    0 12087    15 5267 3834   4  10  81   5   0 2018-11-19 06:56:07
 0  0        63556      3027516        28668       752880    0    0   763 219776 5834 3918   2   5  93   0   0 2018-11-19 06:56:10
 0  0        63556      3027512        28680       752888    0    0     0 297600 7619 4897   1   3  96   0   0 2018-11-19 06:56:13
 1  0        63556      3027536        28680       752888    0    0     0 298496 7838 4944   1   2  97   0   0 2018-11-19 06:56:16
 0  0        63556      3027216        28688       752888    0    0     0 297776 7605 4969   2   2  96   0   0 2018-11-19 06:56:19
 1  0        63556      3027104        28688       752888    0    0     0 298069 7039 4918   1   2  97   0   0 2018-11-19 06:56:22
 0  0        63556      3027184        28696       752888    0    0     0 299056 7130 4983   2   2  96   0   0 2018-11-19 06:56:25
 0  0        63556      3027636        28696       752892    0    0     0 297813 7860 4945   1   3  96   0   0 2018-11-19 06:56:28
 0  0        63556      3027636        28704       752892    0    0     0 296283 7319 4884   1   2  97   0   0 2018-11-19 06:56:31
 0  0        63556      3026416        28704       752892    0    0     0 296448 7676 4883   1   2  96   0   0 2018-11-19 06:56:34
 1  0        63556      3026296        28712       752892    0    0     0 297853 9877 4937   1   2  97   0   0 2018-11-19 06:56:37
 0  0        63556      3027068        28712       752892    0    0     0 296704 8494 4898   1   2  96   0   0 2018-11-19 06:56:40
 0  0        63556      3027168        28720       752900    0    0     0 297751 8643 4945   2   2  96   0   0 2018-11-19 06:56:43
 0  0        63556      3027096        28720       752900    0    0     0 301696 7953 4970   1   2  97   0   0 2018-11-19 06:56:46
 0  0        63556      3026956        28728       752900    0    0     0 300588 8834 4965   2   2  96   0   0 2018-11-19 06:56:49
 0  0        63556      3027020        28728       752904    0    0     0 301867 7867 4959   1   2  97   0   0 2018-11-19 06:56:52
 1  0        63556      3027064        28736       752904    0    0     0 300976 8079 4999   2   2  96   0   0 2018-11-19 06:56:55
 1  0        63556      3027136        28736       752908    0    0     0 295808 7835 4888   1   2  96   0   0 2018-11-19 06:56:58
 0  0        63556      3027096        28744       752908    0    0     0 299867 8073 4981   1   2  96   0   0 2018-11-19 06:57:01
 0  0        63556      3027176        28744       752908    0    0     0 299221 8368 4962   2   2  96   0   0 2018-11-19 06:57:04
 0  0        63556      3027080        28752       752912    0    0     0 298852 8182 4944   2   2  97   0   0 2018-11-19 06:57:07
 1  0        63556      3027520        28752       752912    0    0     0 296363 7958 4903   2   2  96   0   0 2018-11-19 06:57:10
