procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        38408      1298648        17924      2529348    0    0  1995  5896   41   39  69   4  21   6   0 2018-11-26 07:32:27
 0  0        38408      1298880        17996      2529396    0    0    29     5 1122  872   2   2  96   0   0 2018-11-26 07:32:30
 0  0        38408      3497892        18012       327136    0    0   309    60 1612  872   1   9  89   0   0 2018-11-26 07:32:33
 0  0        38408      3488240        18072       327656    0    0  7472   408 11103 2455   3   7  85   5   0 2018-11-26 07:32:36
 1  1        38408      3487436        18100       327604    0    0  9027    27 4170 2627   2   8  78  11   0 2018-11-26 07:32:39
 0  0        38408      3488256        18144       327608    0    0 17661    29 6983 4500   4  13  75   9   0 2018-11-26 07:32:42
 3  0        38408      3487264        18244       327832    0    0  7237    35 3962 2220   2   7  80  11   0 2018-11-26 07:32:45
 0  1        38408      3486908        19256       327612    0    0 17516    29 7039 4463   4  12  75   8   0 2018-11-26 07:32:48
 0  1        38408      3486080        19180       327612    0    0 17928    28 7225 4676   5  13  74   9   0 2018-11-26 07:32:51
 3  0        38408      3486700        18284       327612    0    0 17548    28 7062 4537   4  13  75   8   0 2018-11-26 07:32:54
 0  1        38408      3487552        18320       327612    0    0 18368    27 7116 4631   4  13  74   9   0 2018-11-26 07:32:57
 0  1        38408      3486328        19160       327616    0    0 18189    33 7595 4719   5  13  73   9   0 2018-11-26 07:33:00
 2  1        38408      3486464        19204       327584    0    0 17260   120 9245 4430   4  13  74   9   0 2018-11-26 07:33:03
 7  1        38408      3486936        18448       327584    0    0 17691    29 7279 4410   4  13  75   8   0 2018-11-26 07:33:06
 1  1        38408      3487364        18584       327684    0    0 17076    35 7027 4239   4  12  76   8   0 2018-11-26 07:33:09
 0  1        38408      3487728        18520       327592    0    0 11081    35 5036 2887   3   8  78  11   0 2018-11-26 07:33:12
 0  1        38408      3486220        19488       327596    0    0 11809    36 5342 3120   3   9  77  10   0 2018-11-26 07:33:15
 0  1        38408      3486232        19524       327564    0    0 16953    28 6727 4467   4  12  75   8   0 2018-11-26 07:33:18
 2  0        38408      3486640        19668       327564    0    0 18000    27 7255 4721   5  13  73   9   0 2018-11-26 07:33:21
 1  1        38408      3486468        18712       327564    0    0 17599    29 7161 4558   4  13  74   9   0 2018-11-26 07:33:24
 2  0        38408      3487328        18704       327560    0    0 17973    28 7209 4530   5  12  74   9   0 2018-11-26 07:33:27
 0  0        38408      3487340        18736       327568    0    0 17940    41 7198 4682   4  13  75   8   0 2018-11-26 07:33:30
 0  1        38408      3486072        19576       327536    0    0 18272    27 7081 4648   4  13  74   8   0 2018-11-26 07:33:33
 3  0        38408      3487864        18808       327536    0    0 17951    29 7418 4853   4  13  74   8   0 2018-11-26 07:33:36
 2  1        38408      3486172        19416       327536    0    0 18159    29 7140 4602   4  12  74   9   0 2018-11-26 07:33:40
 3  0        38408      3487624        18880       327536    0    0 18105    29 7209 4593   4  12  75   9   0 2018-11-26 07:33:43
 2  1        38408      3487460        18972       327536    0    0 17952    28 7313 4694   4  13  75   8   0 2018-11-26 07:33:46
 0  1        38408      3485632        19644       327544    0    0 17755    44 7172 4460   4  12  75   9   0 2018-11-26 07:33:49
 1  1        38408      3485228        20036       327544    0    0 17687    29 7238 4569   4  12  75   9   0 2018-11-26 07:33:52
 3  1        38408      3486884        19028       327548    0    0 17224    33 7209 4572   5  13  74   9   0 2018-11-26 07:33:55
 2  0        38408      3487064        19064       327552    0    0 17943    35 7252 4651   4  13  74   8   0 2018-11-26 07:33:58
 0  0        38408      3486732        20152       327552    0    0 17991    35 7338 4490   4  13  75   8   0 2018-11-26 07:34:01
 1  1        38408      3485408        20100       327652    0    0 16785   159 9710 4374   4  13  75   8   0 2018-11-26 07:34:04
 1  1        38408      3485988        19776       327524    0    0 17792    27 7279 4608   5  13  74   9   0 2018-11-26 07:34:07
 5  1        38408      3485640        20284       327588    0    0 17779    29 7085 4497   4  13  76   7   0 2018-11-26 07:34:10
 1  0        38408      3486700        19284       327652    0    0 17623    32 7369 4707   5  13  75   7   0 2018-11-26 07:34:13
 2  0        38408      3486148        19636       327532    0    0 18799    28 7572 4845   5  14  74   8   0 2018-11-26 07:34:16
 0  1        38408      3486676        19352       327656    0    0 17477    36 6822 4532   4  13  75   7   0 2018-11-26 07:34:19
 3  0        38408      3487732        19384       327656    0    0 17909    27 7148 4525   5  13  76   7   0 2018-11-26 07:34:22
 5  0        38408      3486940        19416       327656    0    0 18255    27 7179 4632   5  13  75   7   0 2018-11-26 07:34:25
 2  0        38408      3486752        19452       327660    0    0 18624    35 7492 4712   4  13  75   8   0 2018-11-26 07:34:28
 2  0        38408      3485572        19756       327784    0    0 17583    29 7206 4590   4  13  76   7   0 2018-11-26 07:34:31
 0  0        38408      3495768        19524       327504    0    0 12312    28 5593 3435   3   9  82   5   0 2018-11-26 07:34:34
 1  0        38408      3073448        19528       736528    0    0   760 186155 4445 3467   2   4  93   0   0 2018-11-26 07:34:37
 1  0        38408      3073372        19540       736528    0    0     0 310617 6929 5133   2   2  96   0   0 2018-11-26 07:34:40
 0  0        38408      3073372        19540       736528    0    0     0 306517 6316 5059   1   2  97   0   0 2018-11-26 07:34:43
 2  0        38408      3072372        19548       736528    0    0     0 306820 6437 5032   2   2  96   0   0 2018-11-26 07:34:46
 1  0        38408      3072356        19548       736528    0    0     0 306219 6237 4983   1   2  96   0   0 2018-11-26 07:34:49
 0  0        38408      3071944        19556       736532    0    0     0 306393 6527 4993   2   3  96   0   0 2018-11-26 07:34:52
 0  0        38408      3071828        19556       736532    0    0     0 304981 6278 4982   1   2  96   0   0 2018-11-26 07:34:55
