procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0         2952      9105416        61668     56280580    0    0  2661 16050   52   60   5   3  66  26   0 2018-12-26 20:22:15
 2  0         2952      9097744        61684     56281192    0    0   100    95 3657 5620   5   3  92   0   0 2018-12-26 20:22:18
 2  0         2952      9101672        61684     56282172    0    0     3     0 3240 5175   5   3  92   0   0 2018-12-26 20:22:21
 2  0         2952     15350052        61696     50007172    0    0    29    63 1539 2163   4   3  93   0   0 2018-12-26 20:22:24
 2  0         2952     25860992        61696     39493048    0    0     0     2 2106 3224   2   5  94   0   0 2018-12-26 20:22:27
 1  0         2952     39752896        61708     25604576    0    0     0   185 2089 3030   2   5  93   0   0 2018-12-26 20:22:30
 2  0         2952     49481444        61720     15876600    0    0     0    84 2168 3199   2   5  94   0   0 2018-12-26 20:22:33
 1  0         2952     61411628        61720      3949032    0    0     0   163 1966 2998   2   5  93   0   0 2018-12-26 20:22:36
 2  0         2952     64533712        62792       823140    0    0  4252    93 3208 4152   3   3  94   0   0 2018-12-26 20:22:39
 2  0         2952     64529160        61740       822660    0    0  8208    76 4524 5532   4   3  92   0   0 2018-12-26 20:22:42
 1  3         2952     64540444        62868       822448    0    0  5075   669 3932 5060   4   3  91   2   0 2018-12-26 20:22:45
 1  1         2952     64533420        67300       821440    0    0 15579  1092 6060 7189   3   4  87   7   0 2018-12-26 20:22:48
 1  2         2952     64531756        67644       820404    0    0 56731   295 14146 14157   2   8  84   7   0 2018-12-26 20:22:51
 3  0         2952     64530560        66848       822220    0    0 59160   263 14160 14504   1   7  86   6   0 2018-12-26 20:22:54
 1  1         2952     64529576        69292       822268    0    0 53072   321 13083 13361   1   7  86   6   0 2018-12-26 20:22:57
 2  3         2952     64529312        67284       820380    0    0 60556   260 14413 14808   1   7  84   8   0 2018-12-26 20:23:00
 0  1         2952     64527592        70948       819708    0    0 58408   275 13852 14250   1   7  86   6   0 2018-12-26 20:23:03
 0  1         2952     64528856        70208       820640    0    0 58385   288 14287 14346   1   8  85   6   0 2018-12-26 20:23:06
 0  1         2952     64529816        71552       820684    0    0 65201   253 15492 15566   1   8  85   6   0 2018-12-26 20:23:09
 4  2         2952     64532456        66616       822136    0    0 57211   312 13952 14288   1   8  86   5   0 2018-12-26 20:23:12
 0  1         2952     64529544        72168       821212    0    0 54867   299 13271 13603   1   7  87   6   0 2018-12-26 20:23:15
 1  1         2952     64525360        72488       820168    0    0 54577   452 13420 13766   1   7  86   6   0 2018-12-26 20:23:18
 0  1         2952     64527564        71736       820476    0    0 60052   261 14659 14693   2   8  85   6   0 2018-12-26 20:23:21
 1  1         2952     64530620        70992       821108    0    0 57217   284 13914 14186   1   7  85   7   0 2018-12-26 20:23:24
 5  1         2952     64529324        71312       819892    0    0 59759   307 14275 14596   1   7  86   6   0 2018-12-26 20:23:27
 4  3         2952     64528024        71388       820344    0    0 60168   259 14394 14746   1   8  86   6   0 2018-12-26 20:23:30
 8  1         2952     64532584        67744       818880    0    0 59629   275 14475 14717   1   8  86   5   0 2018-12-26 20:23:33
 8  3         2952     64530432        70068       818444    0    0 55897   288 13488 13855   1   7  86   6   0 2018-12-26 20:23:36
 5  1         2952     64532020        69336       820056    0    0 60336   269 14371 14752   1   7  86   6   0 2018-12-26 20:23:39
 6  0         2952     64521892        74400       820040    0    0 57827   236 13938 14264   1   7  86   6   0 2018-12-26 20:23:42
 4  1         2952     64531592        71004       821132    0    0 52439   320 12713 13260   1   7  86   6   0 2018-12-26 20:23:45
 0  2         2952     64531632        72376       821308    0    0 50901   443 12673 13080   1   7  86   6   0 2018-12-26 20:23:48
 5  2         2952     64530560        71716       820808    0    0 47727   313 12059 12469   2   7  86   6   0 2018-12-26 20:23:51
 7  1         2952     64528780        68820       819752    0    0 58119   283 14021 14322   1   8  85   6   0 2018-12-26 20:23:54
 7  1         2952     64532212        70180       820088    0    0 56741   261 13728 14136   1   8  86   6   0 2018-12-26 20:23:57
 0  1         2952     64525496        76804       818372    0    0 48463   327 11669 12340   1   6  88   6   0 2018-12-26 20:24:00
 4  3         2952     64523828        74292       820552    0    0 56243   267 13576 14141   1   7  86   6   0 2018-12-26 20:24:03
 1  1         2952     64525776        77388       820800    0    0 59384   287 14105 14488   1   8  86   6   0 2018-12-26 20:24:06
 6  2         2952     64525668        73856       819368    0    0 56691   261 13575 14237   1   7  86   6   0 2018-12-26 20:24:09
 3  2         2952     64523416        75884       821264    0    0 56599   273 13795 13978   1   7  87   5   0 2018-12-26 20:24:12
 3  0         2952     64528816        70964       820492    0    0 52801   305 12744 13290   1   7  87   6   0 2018-12-26 20:24:15
 2  2         2952     64521992        75476       819648    0    0 59796   343 14445 14743   1   8  85   6   0 2018-12-26 20:24:18
 0  1         2952     64519872        78936       819404    0    0 53333   375 13369 13612   2   8  84   7   0 2018-12-26 20:24:21
 7  0         2952     64527572        73988       820336    0    0 57755   257 13991 14356   1   8  86   6   0 2018-12-26 20:24:24
 0  1         2952     64523364        78500       820340    0    0 56637   275 13540 13923   1   7  86   6   0 2018-12-26 20:24:27
 7  2         2952     64524700        72504       820124    0    0 49813   295 12121 12599   1   6  87   6   0 2018-12-26 20:24:30
 3  1         2952     64521952        77012       820260    0    0 55531   281 13540 13825   1   7  86   6   0 2018-12-26 20:24:33
 3  3         2952     64521832        77308       819116    0    0 59876   241 14519 14689   1   8  86   5   0 2018-12-26 20:24:36
 0  1         2952     64523280        78672       820112    0    0 54461   325 13080 13564   1   7  86   6   0 2018-12-26 20:24:39
 0  1         2952     64523456        75820       821396    0    0 52784   307 13063 13362   1   7  86   6   0 2018-12-26 20:24:42
 9  1         2952     64522808        76236       819764    0    0 50469   331 12348 12964   1   6  87   6   0 2018-12-26 20:24:45
 3  4         2952     64523920        76804       820364    0    0 62143   281 14756 15032   1   8  86   6   0 2018-12-26 20:24:48
 7  2         2952     64521304        79188       820208    0    0 49408   424 12500 12814   2   7  84   7   0 2018-12-26 20:24:51
 8  3         2952     64518612        78464       822036    0    0 56393   307 13538 13992   1   8  86   6   0 2018-12-26 20:24:54
 2  1         2952     64520008        80516       820272    0    0 59613   261 14392 14544   1   7  86   6   0 2018-12-26 20:24:57
 2  4         2952     64521448        79796       818760    0    0 63041   256 15182 15285   1   8  85   6   0 2018-12-26 20:25:00
 7  1         2952     64523224        76956       820816    0    0 57045   284 13753 14197   1   7  86   6   0 2018-12-26 20:25:03
 7  4         2952     64518496        77512       819940    0    0 59836   269 14338 14661   1   8  86   6   0 2018-12-26 20:25:06
 8  2         2952     64521404        79588       822120    0    0 56635   300 13705 14034   1   7  86   6   0 2018-12-26 20:25:09
 5  3         2952     64523080        81400       821636    0    0 56439   261 13590 14043   1   7  86   6   0 2018-12-26 20:25:12
 3  1         2952     64519788        81260       820160    0    0 60572   276 14475 14687   1   8  85   6   0 2018-12-26 20:25:15
 6  3         2952     64516844        81400       820300    0    0 59383   283 14230 14616   1   7  86   6   0 2018-12-26 20:25:18
 0  1         2952     64516304        83944       820112    0    0 48672   443 12418 12747   2   7  86   5   0 2018-12-26 20:25:21
 1  2         2952     64515720        82292       821780    0    0 59404   277 14352 14668   1   7  86   6   0 2018-12-26 20:25:24
 4  4         2952     64515292        81560       821124    0    0 59665   277 14391 14627   1   8  86   6   0 2018-12-26 20:25:27
 1  3         2952     64520720        80632       819920    0    0 51747   339 12520 13204   1   6  87   6   0 2018-12-26 20:25:30
 3  4         2952     64514736        84872       820224    0    0 55691   321 13531 13758   1   7  86   6   0 2018-12-26 20:25:33
 6  1         2952     64522792        80252       820808    0    0 59163   280 14060 14595   1   8  86   6   0 2018-12-26 20:25:36
 2  3         2952     64514744        83684       820264    0    0 62837   241 14778 15182   1   8  86   6   0 2018-12-26 20:25:39
 7  2         2952     64517444        83012       820436    0    0 54319   295 13189 13680   1   7  86   6   0 2018-12-26 20:25:42
 6  4         2952     64516884        82240       821672    0    0 59812   272 14237 14581   1   7  86   6   0 2018-12-26 20:25:45
 8  2         2952     64515456        84864       821428    0    0 56129   299 13390 13858   1   7  87   5   0 2018-12-26 20:25:48
 2  2         2952     64518752        82944       819948    0    0 50029   412 12702 13071   2   7  85   6   0 2018-12-26 20:25:51
 1  2         2952     64511700        85712       821684    0    0 62631   268 14935 15221   1   8  85   6   0 2018-12-26 20:25:54
 7  3         2952     64511660        85056       821012    0    0 57196   297 13664 14122   1   7  86   6   0 2018-12-26 20:25:57
 3  3         2952     64510752        85816       820760    0    0 62292   251 14829 15180   1   8  85   6   0 2018-12-26 20:26:00
 6  4         2952     64510264        88044       819440    0    0 54627   313 12960 13571   1   7  86   6   0 2018-12-26 20:26:03
 4  2         2952     64508216        86116       820616    0    0 59616   265 14302 14749   1   8  85   6   0 2018-12-26 20:26:06
 5  4         2952     64509428        88108       819500    0    0 57693   285 13946 14312   1   7  86   6   0 2018-12-26 20:26:09
 7  4         2952     64513436        86232       821504    0    0 56843   296 13841 14201   1   7  86   6   0 2018-12-26 20:26:12
 2  1         2952     64508860        89260       821324    0    0 49383   343 12018 12708   1   6  87   6   0 2018-12-26 20:26:15
 2  4         2952     64506472        90624       819752    0    0 53996   303 13277 13587   1   7  86   6   0 2018-12-26 20:26:18
 6  1         2952     64510648        87840       822732    0    0 52156   428 12954 13532   2   7  85   6   0 2018-12-26 20:26:21
 4  4         2952     64510192        90284       819888    0    0 51521   303 12532 13156   1   6  87   6   0 2018-12-26 20:26:24
 8  2         2952     64510904        89656       820640    0    0 51624   288 12493 12934   1   7  87   6   0 2018-12-26 20:26:27
 3  4         2952     64507068        89524       821052    0    0 54137   292 12995 13626   1   7  86   6   0 2018-12-26 20:26:30
 3  3         2952     64514696        88172       821368    0    0 57821   257 13948 14319   1   8  85   6   0 2018-12-26 20:26:33
 2  2         2952     64504360        90036       819812    0    0 54872   296 13238 13742   1   7  86   6   0 2018-12-26 20:26:36
 6  1         2952     64503452        91728       821216    0    0 60511   253 14473 14732   1   8  85   6   0 2018-12-26 20:26:39
 3  2         2952     64503740        91760       820748    0    0 55101   299 13394 14017   1   7  86   6   0 2018-12-26 20:26:42
 3  4         2952     64504104        93244       822700    0    0 58504   288 14025 14224   1   7  86   6   0 2018-12-26 20:26:45
 4  3         2952     64507336        91744       820640    0    0 60712   264 14588 14842   1   8  86   5   0 2018-12-26 20:26:48
 2  1         2952     64503764        91332       820744    0    0 47095   519 11634 12264   2   6  86   6   0 2018-12-26 20:26:51
 4  3         2952     64505588        90796       822296    0    0 52693   296 12804 13367   1   7  87   5   0 2018-12-26 20:26:54
 6  2         2952     64505408        89924       822236    0    0 59140   271 13981 14466   1   7  86   6   0 2018-12-26 20:26:57
 4  2         2952     64501740        92460       822148    0    0 52568   305 12699 13238   1   6  87   5   0 2018-12-26 20:27:00
 0  1         2952     64502760        95756       821888    0    0 48201   356 11831 12418   1   6  88   5   0 2018-12-26 20:27:03
 1  3         2952     64500644        94300       820832    0    0 55388   307 13234 13807   1   7  87   5   0 2018-12-26 20:27:06
 6  1         2952     64505356        93916       821552    0    0 55656   280 13302 13731   1   7  87   6   0 2018-12-26 20:27:09
 3  1         2952     64502388        95644       822220    0    0 60271   276 14486 14777   1   8  85   6   0 2018-12-26 20:27:12
 2  2         2952     64498544        95548       822504    0    0 56972   267 13566 14031   1   7  86   6   0 2018-12-26 20:27:15
 6  1         2952     64511020        91024       823140    0    0 55133   287 13502 13857   1   7  86   6   0 2018-12-26 20:27:18
 4  1         2952     64497424        95960       821648    0    0 47841   447 12039 12548   1   7  87   5   0 2018-12-26 20:27:21
 5  1         2952     64502260        95480       824408    0    0 56980   285 13976 14227   1   8  86   6   0 2018-12-26 20:27:24
 3  0         2952     64502400        98224       821212    0    0 64540   248 15447 15554   1   9  85   5   0 2018-12-26 20:27:27
 2  1         2952     64505052        97488       822864    0    0 55440   300 13367 13954   1   8  86   6   0 2018-12-26 20:27:30
 2  4         2952     64495236        97124       821372    0    0 61051   260 14671 14932   1   8  85   6   0 2018-12-26 20:27:33
 5  0         2952     64497424        95976       824616    0    0 58033   256 13873 14312   1   7  86   6   0 2018-12-26 20:27:36
 4  1         2952     64496116        97348       821952    0    0 60919   279 14482 14699   1   9  85   6   0 2018-12-26 20:27:39
 3  2         2952     64500308        97520       822644    0    0 58239   255 13992 14308   1   8  86   6   0 2018-12-26 20:27:42
 1  1         2952     64501832        97964       821704    0    0 56353   309 13478 13955   1   7  86   6   0 2018-12-26 20:27:45
 5  0         2952     64501428        98252       822084    0    0 54732   311 13370 13814   1   7  86   6   0 2018-12-26 20:27:48
 4  1         2952     64498036        97620       821176    0    0 49116   465 12419 12870   1   7  86   6   0 2018-12-26 20:27:51
 4  2         2952     64499348        98232       823464    0    0 54597   295 13522 13824   2   7  85   6   0 2018-12-26 20:27:54
 2  1         2952     64496492        98752       821352    0    0 57248   279 13714 14140   1   7  86   6   0 2018-12-26 20:27:57
 5  2         2952     64498144        96248       821772    0    0 58717   283 14268 14567   1   8  85   6   0 2018-12-26 20:28:00
