procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0            0      2898356        29540       948092    0    0    36   136  489  107  35   2  62   0   0 2018-11-24 06:28:30
 0  0            0      2897628        29544       948976    0    0    39     0  582  399   2   1  97   0   0 2018-11-24 06:28:33
 1  0            0      2884692        29580       949160    0    0   372   348 3438 3112   2   2  96   1   0 2018-11-24 06:28:36
 0  1            0      2883960        29628       949184    0    0 13483    31 5111 3478   2  13  79   5   0 2018-11-24 06:28:39
 2  0            0      2884844        29656       949180    0    0 10883    27 4274 2784   2  11  79   8   0 2018-11-24 06:28:42
 2  0            0      2883784        29964       949260    0    0 14651    27 5386 3489   2  14  79   5   0 2018-11-24 06:28:45
 0  1            0      2883912        29804       949224    0    0 12313    41 4976 3346   2  12  79   6   0 2018-11-24 06:28:48
 0  0            0      2884284        29772       949228    0    0 10805    27 4278 2829   2  11  79   8   0 2018-11-24 06:28:51
 2  0            0      2884084        29888       949240    0    0 14313    28 5245 3478   2  14  79   5   0 2018-11-24 06:28:54
 2  0            0      2884060        30000       949184    0    0 14320    29 5380 3533   2  14  79   4   0 2018-11-24 06:28:57
 2  1            0      2884268        29924       949236    0    0 14791    29 5510 3602   2  15  78   5   0 2018-11-24 06:29:00
 1  0            0      2884108        29936       949200    0    0 14892   165 7276 5320   2  14  79   5   0 2018-11-24 06:29:03
 0  1            0      2883896        29980       949296    0    0 10585    29 4081 2654   2  11  80   7   0 2018-11-24 06:29:06
 1  0            0      2884300        30016       949308    0    0 13049    28 4702 3168   2  13  78   7   0 2018-11-24 06:29:09
 0  1            0      2883564        30064       949296    0    0 15600    41 5676 3705   2  15  78   5   0 2018-11-24 06:29:12
 1  1            0      2884400        30096       949304    0    0 14552    39 5431 3655   2  14  79   5   0 2018-11-24 06:29:15
 0  1            0      2883396        30144       949372    0    0 14561    41 5557 3811   2  14  79   5   0 2018-11-24 06:29:18
 3  1            0      2881764        31204       949380    0    0 14944    28 5394 3471   2  14  79   4   0 2018-11-24 06:29:21
 0  1            0      2883560        30220       949360    0    0 13695    29 5193 3318   2  14  79   5   0 2018-11-24 06:29:24
 2  1            0      2883664        30260       949416    0    0 14540    28 5612 3506   2  14  79   5   0 2018-11-24 06:29:27
 1  1            0      2883788        30288       949348    0    0 14845    29 5492 3591   2  14  78   5   0 2018-11-24 06:29:30
 0  1            0      2882988        30328       949336    0    0 15207    39 5618 3701   2  14  78   5   0 2018-11-24 06:29:33
 0  0            0      2883964        30364       949336    0    0 15624    28 5676 3746   3  15  78   5   0 2018-11-24 06:29:36
 0  0            0      2882288        31436       949356    0    0 15200    28 5412 3485   3  14  78   5   0 2018-11-24 06:29:39
 0  1            0      2883280        30432       949360    0    0 14551    32 5543 3660   2  15  78   5   0 2018-11-24 06:29:42
 2  0            0      2881784        30984       949400    0    0 15565    31 5495 3639   2  14  78   5   0 2018-11-24 06:29:45
 0  0            0      2882296        31556       949456    0    0  8429    28 2944 1896   1   8  81   9   0 2018-11-24 06:29:48
 2  0            0      2881760        31604       949480    0    0 14284    55 5417 3502   2  13  80   5   0 2018-11-24 06:29:51
 1  1            0      2882560        30752       949520    0    0 14684    31 5638 3708   2  14  79   5   0 2018-11-24 06:29:54
 1  1            0      2881704        31560       949404    0    0 16231    40 6011 4011   3  15  77   5   0 2018-11-24 06:29:57
 2  0            0      2882852        30688       949380    0    0 14555    36 5442 3726   2  14  79   5   0 2018-11-24 06:30:00
 0  0            0      2881692        31776       949416    0    0 14597   131 6819 4845   2  14  78   5   0 2018-11-24 06:30:03
 0  1            0      2882460        30776       949420    0    0 15263    39 5828 3938   3  15  78   5   0 2018-11-24 06:30:06
 1  0            0      2882916        30816       949456    0    0 14947    28 5535 3619   2  14  79   5   0 2018-11-24 06:30:09
 2  0            0      2881752        30856       949480    0    0 14948    29 5523 3657   3  14  78   5   0 2018-11-24 06:30:12
 1  1            0      2882164        30904       949480    0    0 14545    31 5364 3450   2  14  79   5   0 2018-11-24 06:30:15
 0  0            0      2881988        31976       949452    0    0 14848    28 5284 3409   2  14  78   5   0 2018-11-24 06:30:18
 4  1            0      2882980        30972       949468    0    0 14475    41 5433 3741   3  14  78   5   0 2018-11-24 06:30:21
 1  0            0      2881196        32056       949468    0    0 15605    29 5700 3884   2  15  78   5   0 2018-11-24 06:30:24
 1  0            0      2882620        31052       949428    0    0 14555    29 5305 3500   2  14  79   5   0 2018-11-24 06:30:27
 0  2            0      2880452        32120       949520    0    0 13867    36 5404 3558   2  14  79   5   0 2018-11-24 06:30:30
 1  1            0      2882288        31120       949508    0    0 14169    28 5475 3675   3  14  78   5   0 2018-11-24 06:30:33
 1  0            0      2882636        31148       949468    0    0 14900    27 5489 3570   2  14  79   4   0 2018-11-24 06:30:36
 3  0            0      2881848        32252       949520    0    0 15631    55 5886 3987   2  14  78   5   0 2018-11-24 06:30:39
 0  2            0      2881584        31896       949512    0    0 14428    29 5539 3679   2  14  79   5   0 2018-11-24 06:30:42
 2  1            0      2882148        31300       949628    0    0 14289    28 5491 3572   2  15  78   5   0 2018-11-24 06:30:45
 2  1            0      2880844        32360       949576    0    0 14793    31 5730 3812   2  14  79   5   0 2018-11-24 06:30:48
 0  0            0      2881528        32372       949584    0    0 13787    28 5225 3360   2  14  79   5   0 2018-11-24 06:30:51
 1  0            0      2881620        32216       949592    0    0 14136    44 5627 3723   2  14  78   5   0 2018-11-24 06:30:54
 0  1            0      2882288        31436       949572    0    0 13836    29 5108 3334   2  14  80   5   0 2018-11-24 06:30:57
 4  0            0      2880972        32520       949620    0    0 14516    28 5341 3341   2  14  79   5   0 2018-11-24 06:31:00
 4  0            0      2881768        32576       949620    0    0 14283   141 6932 5032   2  14  79   5   0 2018-11-24 06:31:03
 2  1            0      2882444        31572       949608    0    0 14964    29 5345 3538   2  14  78   5   0 2018-11-24 06:31:06
 1  0            0      2881812        31604       949616    0    0 14856    43 5616 3701   3  14  78   5   0 2018-11-24 06:31:09
 3  0            0      2880252        32676       949664    0    0 14636    31 5521 3609   2  14  79   5   0 2018-11-24 06:31:12
 0  0            0      2880476        32728       949688    0    0 14479    29 5485 3502   3  14  78   5   0 2018-11-24 06:31:15
 2  0            0      2880832        32768       949716    0    0 14165    41 5388 3564   2  14  79   5   0 2018-11-24 06:31:18
 4  0            0      2881056        31764       949612    0    0 14475    28 5453 3582   2  14  79   5   0 2018-11-24 06:31:21
 0  1            0      2881808        31804       949616    0    0 13863    43 5362 3618   2  14  80   4   0 2018-11-24 06:31:24
 1  0            0      2881420        31844       949632    0    0 14552    29 5472 3699   2  14  80   4   0 2018-11-24 06:31:27
 2  0            0      2883204        31856       949552    0    0  9743    15 3706 2373   2   9  85   3   0 2018-11-24 06:31:30
 0  0            0      2467536        31856      1358216    0    0   352 244437 6143 4056   1   4  94   0   0 2018-11-24 06:31:33
 0  0            0      2467536        31868      1358224    0    0     0 303181 7319 4953   1   2  97   0   0 2018-11-24 06:31:36
 1  0            0      2467592        31868      1358224    0    0     0 304768 7378 4961   1   2  97   0   0 2018-11-24 06:31:39
 0  0            0      2467608        31876      1358228    0    0     0 307077 6310 4994   1   2  97   0   0 2018-11-24 06:31:42
 0  0            0      2467552        31876      1358228    0    0     0 306432 6197 4911   1   2  97   0   0 2018-11-24 06:31:45
 1  0            0      2467552        31884      1358232    0    0     0 304475 6971 4951   1   2  97   0   0 2018-11-24 06:31:48
 0  0            0      2467688        31884      1358232    0    0     0 302165 6207 4863   1   2  97   0   0 2018-11-24 06:31:51
 1  0            0      2467688        31892      1358232    0    0     0 304773 6194 4916   1   2  97   0   0 2018-11-24 06:31:54
 0  0            0      2467640        31892      1358236    0    0     0 302464 6109 4853   1   2  97   0   0 2018-11-24 06:31:57
 0  0            0      2467624        31900      1358240    0    0     0 304043 6986 5635   1   2  97   0   0 2018-11-24 06:32:00
 1  0            0      2467460        31900      1358260    0    0     0 307029 6173 4944   1   2  97   0   0 2018-11-24 06:32:03
 0  0            0      2467204        31912      1358260    0    0     0 304508 6940 5171   1   2  97   0   0 2018-11-24 06:32:06
 1  0            0      2467340        31912      1358260    0    0     0 303855 7849 5409   1   2  97   0   0 2018-11-24 06:32:09
 0  0            0      2467468        31920      1358264    0    0     0 301327 7327 4917   1   2  97   0   0 2018-11-24 06:32:12
 0  0            0      2467340        31920      1358264    0    0     0 303360 7283 4873   1   2  97   0   0 2018-11-24 06:32:15
 0  0            0      2467580        31944      1358264    0    0     0 306596 7745 6007   1   2  97   0   0 2018-11-24 06:32:18
 0  0            0      2467492        31944      1358264    0    0     0 306688 6162 4928   1   2  97   0   0 2018-11-24 06:32:21
 0  0            0      2467492        31952      1358264    0    0     0 305840 6380 5060   1   2  97   0   0 2018-11-24 06:32:24
 0  0            0      2467580        31952      1358272    0    0     0 303445 6204 4884   1   2  97   0   0 2018-11-24 06:32:27
 0  0            0      2467428        31960      1358272    0    0     0 302427 6224 4931   1   2  97   0   0 2018-11-24 06:32:30
 0  0            0      2467500        31960      1358272    0    0     0 303061 6161 4878   1   2  97   0   0 2018-11-24 06:32:33
 0  0            0      2467476        31968      1358272    0    0     0 305201 6298 4991   1   2  97   0   0 2018-11-24 06:32:36
 1  0            0      2467596        31968      1358272    0    0     0 303872 6191 4899   1   2  97   0   0 2018-11-24 06:32:39
 0  0            0      2467508        31972      1358276    0    0     0 305179 6251 4994   1   2  97   0   0 2018-11-24 06:32:42
 1  0            0      2467508        31972      1358280    0    0     0 301568 6162 4857   1   2  97   0   0 2018-11-24 06:32:45
 1  0            0      2467540        31980      1358280    0    0     0 303109 6247 4921   1   2  96   0   0 2018-11-24 06:32:48
 1  0            0      2467580        31980      1358280    0    0     0 304896 6143 4886   1   2  97   0   0 2018-11-24 06:32:51
 0  0            0      2467468        31988      1358280    0    0     0 301019 6123 4890   1   2  97   0   0 2018-11-24 06:32:54
 1  0            0      2467444        31988      1358280    0    0     0 303787 6128 4859   1   2  97   0   0 2018-11-24 06:32:57
