Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219083               78.134%           78.130%
8             W    30332                10.818%           10.817%
1016          W    24372                 8.692%            8.692%
3             W    656                   0.234%            0.234%
32            W    402                   0.143%            0.143%
896           W    378                   0.135%            0.135%
408           W    305                   0.109%            0.109%
416           W    269                   0.096%            0.096%
88            W    205                   0.073%            0.073%
968           W    202                   0.072%            0.072%
48            W    202                   0.072%            0.072%
984           W    199                   0.071%            0.071%
16            W    197                   0.070%            0.070%
928           W    192                   0.068%            0.068%
112           W    188                   0.067%            0.067%
120           W    187                   0.067%            0.067%
20            W    130                   0.046%            0.046%
17            W    129                   0.046%            0.046%
19            W    127                   0.045%            0.045%
200           W    121                   0.043%            0.043%
816           W    120                   0.043%            0.043%
18            W    117                   0.042%            0.042%
21            W    106                   0.038%            0.038%
15            W    105                   0.037%            0.037%
7             W    104                   0.037%            0.037%
2             W    98                    0.035%            0.035%
14            W    93                    0.033%            0.033%
24            W    90                    0.032%            0.032%
13            W    82                    0.029%            0.029%
23            W    80                    0.029%            0.029%
6             W    77                    0.027%            0.027%
22            W    70                    0.025%            0.025%
824           W    69                    0.025%            0.025%
192           W    68                    0.024%            0.024%
25            W    66                    0.024%            0.024%
64            W    63                    0.022%            0.022%
648           W    63                    0.022%            0.022%
696           W    62                    0.022%            0.022%
9             W    56                    0.020%            0.020%
12            W    50                    0.018%            0.018%
11            W    44                    0.016%            0.016%
10            W    43                    0.015%            0.015%
944           W    40                    0.014%            0.014%
688           W    38                    0.014%            0.014%
1             W    35                    0.012%            0.012%
656           W    32                    0.011%            0.011%
952           W    30                    0.011%            0.011%
664           W    29                    0.010%            0.010%
632           W    25                    0.009%            0.009%
27            W    25                    0.009%            0.009%
26            W    25                    0.009%            0.009%
28            W    23                    0.008%            0.008%
336           W    20                    0.007%            0.007%
5             W    19                    0.007%            0.007%
29            W    19                    0.007%            0.007%
776           W    18                    0.006%            0.006%
56            W    17                    0.006%            0.006%
344           W    17                    0.006%            0.006%
768           W    16                    0.006%            0.006%
72            W    16                    0.006%            0.006%
400           W    15                    0.005%            0.005%
680           W    14                    0.005%            0.005%
640           W    13                    0.005%            0.005%
960           W    11                    0.004%            0.004%
352           W    10                    0.004%            0.004%
920           W    9                     0.003%            0.003%
672           W    9                     0.003%            0.003%
392           W    9                     0.003%            0.003%
31            W    9                     0.003%            0.003%
312           W    9                     0.003%            0.003%
30            W    9                     0.003%            0.003%
992           W    8                     0.003%            0.003%
784           W    8                     0.003%            0.003%
608           W    8                     0.003%            0.003%
360           W    8                     0.003%            0.003%
976           W    7                     0.002%            0.002%
936           W    7                     0.002%            0.002%
704           W    7                     0.002%            0.002%
568           W    7                     0.002%            0.002%
376           W    7                     0.002%            0.002%
1000          W    7                     0.002%            0.002%
8             R    6                    42.857%            0.002%
464           W    6                     0.002%            0.002%
40            W    6                     0.002%            0.002%
384           W    6                     0.002%            0.002%
1             R    6                    42.857%            0.002%
1008          W    6                     0.002%            0.002%
96            W    5                     0.002%            0.002%
888           W    5                     0.002%            0.002%
80            W    5                     0.002%            0.002%
296           W    5                     0.002%            0.002%
912           W    4                     0.001%            0.001%
904           W    4                     0.001%            0.001%
872           W    4                     0.001%            0.001%
832           W    4                     0.001%            0.001%
792           W    4                     0.001%            0.001%
712           W    4                     0.001%            0.001%
616           W    4                     0.001%            0.001%
520           W    4                     0.001%            0.001%
432           W    4                     0.001%            0.001%
424           W    4                     0.001%            0.001%
368           W    4                     0.001%            0.001%
320           W    4                     0.001%            0.001%
304           W    4                     0.001%            0.001%
744           W    3                     0.001%            0.001%
4             W    3                     0.001%            0.001%
496           W    3                     0.001%            0.001%
440           W    3                     0.001%            0.001%
184           W    3                     0.001%            0.001%
880           W    2                     0.001%            0.001%
848           W    2                     0.001%            0.001%
624           W    2                     0.001%            0.001%
576           W    2                     0.001%            0.001%
528           W    2                     0.001%            0.001%
512           W    2                     0.001%            0.001%
448           W    2                     0.001%            0.001%
34            W    2                     0.001%            0.001%
33            W    2                     0.001%            0.001%
32            R    2                    14.286%            0.001%
328           W    2                     0.001%            0.001%
248           W    2                     0.001%            0.001%
168           W    2                     0.001%            0.001%
840           W    1                     0.000%            0.000%
808           W    1                     0.000%            0.000%
800           W    1                     0.000%            0.000%
736           W    1                     0.000%            0.000%
728           W    1                     0.000%            0.000%
720           W    1                     0.000%            0.000%
600           W    1                     0.000%            0.000%
592           W    1                     0.000%            0.000%
560           W    1                     0.000%            0.000%
552           W    1                     0.000%            0.000%
544           W    1                     0.000%            0.000%
536           W    1                     0.000%            0.000%
504           W    1                     0.000%            0.000%
488           W    1                     0.000%            0.000%
480           W    1                     0.000%            0.000%
472           W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
272           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.005%]
Total write I/Os: 280393         [ 99.995%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 251268072   [100.000%,  122689.488MB]
