procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 2  0        13756       999376        18932      2765296    0    0  1189  5911   87   76  71   3  19   7   0 2018-11-25 09:02:22
 1  0        13756      1027236        18948      2765308    0    0     8    54 3931 5235  14   5  81   0   0 2018-11-25 09:02:25
 1  0        13756      1822524        18948      1926884    0    0   336     0 2087 1639  11   6  82   0   0 2018-11-25 09:02:28
 0  1        13756      3396200        19016       353440    0    0  2812   670 11269 10522   6  11  81   2   0 2018-11-25 09:02:31
 0  1        13756      3395752        19060       353392    0    0  3997    29 3016 3177   2   5  81  13   0 2018-11-25 09:02:34
 1  0        13756      3395740        19088       353144    0    0 10092    28 5104 4508   3  10  78   9   0 2018-11-25 09:02:37
 0  1        13756      3397300        19124       353068    0    0 10153    35 5428 4688   3  11  77  10   0 2018-11-25 09:02:40
 3  0        13756      3395100        20200       353124    0    0 15849    27 6812 5556   4  14  76   6   0 2018-11-25 09:02:43
 3  0        13756      3396104        19192       353068    0    0 10536    28 5191 4520   3  11  78   8   0 2018-11-25 09:02:46
 1  0        13756      3394836        20284       353124    0    0 15821    32 6886 5769   4  14  76   5   0 2018-11-25 09:02:49
 0  1        13756      3396372        19284       353104    0    0 16917    31 7166 5871   4  15  75   6   0 2018-11-25 09:02:52
 4  0        13756      3395752        20356       353108    0    0 12665    33 5997 5080   4  11  78   7   0 2018-11-25 09:02:55
 1  0        13756      3395172        20392       353108    0    0 12671    28 5872 5099   3  12  76   8   0 2018-11-25 09:02:58
 2  0        13756      3396644        19408       353108    0    0 16163   129 8745 7490   4  15  75   6   0 2018-11-25 09:03:01
 0  1        13756      3395464        19456       353116    0    0 16683    44 7406 6166   4  15  76   5   0 2018-11-25 09:03:04
 2  0        13756      3395952        19492       353116    0    0 16217    35 7024 5729   4  14  77   5   0 2018-11-25 09:03:07
 0  0        13756      3396060        19540       353120    0    0 15917    41 7067 5831   4  14  76   6   0 2018-11-25 09:03:10
 2  1        13756      3396252        19612       353120    0    0 16631    31 7024 5620   4  14  77   5   0 2018-11-25 09:03:13
 2  0        13756      3396100        19616       353120    0    0 16241    29 6845 5783   4  14  76   6   0 2018-11-25 09:03:16
 0  1        13756      3395720        19648       353120    0    0 16296    27 6869 5670   4  14  76   6   0 2018-11-25 09:03:19
 1  0        13756      3395256        20728       353120    0    0  9724    27 4720 4318   3   9  78   9   0 2018-11-25 09:03:22
 1  1        13756      3395380        19736       353156    0    0 15475    49 6971 5969   4  14  76   6   0 2018-11-25 09:03:25
 5  0        13756      3394340        20784       353120    0    0 15828    28 6821 5724   4  14  76   6   0 2018-11-25 09:03:28
 0  1        13756      3395332        19812       353124    0    0 16593    33 7146 5857   4  15  75   5   0 2018-11-25 09:03:31
 1  0        13756      3394420        20824       353192    0    0 15497    29 7024 5829   4  14  76   6   0 2018-11-25 09:03:34
 2  0        13756      3395536        19884       353124    0    0 15521    27 6857 5745   4  14  76   5   0 2018-11-25 09:03:37
 2  0        13756      3395380        19928       353124    0    0 16561    32 7085 5732   4  15  76   5   0 2018-11-25 09:03:40
 2  1        13756      3395008        20000       353132    0    0 16224    49 7060 5768   4  14  76   6   0 2018-11-25 09:03:43
 0  1        13756      3394736        21056       353132    0    0 17283    31 7460 6012   5  15  75   6   0 2018-11-25 09:03:46
 4  0        13756      3395852        20196       353180    0    0 15569    39 6839 5860   4  14  77   5   0 2018-11-25 09:03:49
 1  1        13756      3395232        20412       353140    0    0 17040    40 7431 6160   4  15  75   6   0 2018-11-25 09:03:52
 1  1        13756      3395404        20152       353132    0    0 16199    29 6869 5681   4  14  76   6   0 2018-11-25 09:03:55
 4  0        13756      3395768        20180       353144    0    0 17324    37 7572 6280   4  15  75   5   0 2018-11-25 09:03:58
 2  1        13756      3393652        21012       353144    0    0 17507   115 9005 7433   4  15  76   6   0 2018-11-25 09:04:01
 0  1        13756      3394776        20280       353144    0    0 16348    40 7248 6099   4  15  76   5   0 2018-11-25 09:04:04
 0  1        13756      3394024        21128       353144    0    0 17601    31 7241 5964   4  15  75   6   0 2018-11-25 09:04:07
 3  0        13756      3393932        21400       353144    0    0 16377    27 6916 5587   4  15  77   5   0 2018-11-25 09:04:10
 0  1        13756      3394428        21436       353148    0    0 16195    40 7316 6103   4  15  75   6   0 2018-11-25 09:04:13
 2  1        13756      3395164        20440       353172    0    0 15541    29 6834 5664   4  15  76   5   0 2018-11-25 09:04:16
 2  1        13756      3394512        20788       353148    0    0 16684    28 6955 5805   5  15  75   6   0 2018-11-25 09:04:19
 1  0        13756      3395060        20508       353152    0    0 15408    35 6864 5681   4  14  76   6   0 2018-11-25 09:04:22
 1  0        13756      3395660        20548       353152    0    0 17037    29 6945 5636   4  15  75   6   0 2018-11-25 09:04:25
 2  0        13756      3394032        21356       353156    0    0 16609    36 7147 5883   4  15  76   6   0 2018-11-25 09:04:28
 0  1        13756      3394428        20648       353160    0    0 16613    51 7620 6237   4  15  75   6   0 2018-11-25 09:04:31
 2  0        13756      3393320        21732       353156    0    0 17271    31 7355 6046   5  15  75   6   0 2018-11-25 09:04:34
 1  1        13756      3394076        20736       353160    0    0 16575    32 7313 5972   4  15  75   6   0 2018-11-25 09:04:37
 2  0        13756      3392480        21808       353156    0    0 16221    27 6795 5658   4  14  76   5   0 2018-11-25 09:04:40
 0  1        13756      3395116        20804       353160    0    0 15888    28 6870 5720   4  14  76   6   0 2018-11-25 09:04:43
 2  0        13756      3394844        20848       353160    0    0 16991    44 7358 6219   5  15  74   6   0 2018-11-25 09:04:46
 1  0        13756      3394884        20900       353164    0    0 15245    36 6827 5766   4  14  76   5   0 2018-11-25 09:04:49
 2  0        13756      3394340        20944       353164    0    0 16936    32 7081 5647   4  15  76   6   0 2018-11-25 09:04:52
 1  0        13756      3394748        20984       353108    0    0 17324    31 7069 5631   4  15  75   6   0 2018-11-25 09:04:55
 2  0        13756      3394588        21220       353164    0    0 16268    28 7029 5691   4  15  75   6   0 2018-11-25 09:04:58
 0  0        13756      3394736        21080       353460    0    0 16275   207 10145 8677   5  15  74   6   0 2018-11-25 09:05:01
 1  0        13756      3394000        21124       353460    0    0 16289    37 7143 5983   4  15  76   5   0 2018-11-25 09:05:04
 4  0        13756      3394016        21164       353452    0    0 16664    28 6802 5668   4  15  76   5   0 2018-11-25 09:05:07
 1  0        13756      2993520        21192       762660    0    0  5493 91763 5367 4841   5   9  84   2   0 2018-11-25 09:05:10
 0  1        13756      2993408        21200       762660    0    0     0 306700 6941 6506   2   2  95   0   0 2018-11-25 09:05:13
 2  0        13756      2993496        21204       762664    0    0     0 302807 6993 6522   2   2  95   0   0 2018-11-25 09:05:16
 1  0        13756      2993616        21212       762664    0    0     0 308569 7073 6535   2   2  95   0   0 2018-11-25 09:05:19
 2  0        13756      2993560        21212       762664    0    0     0 305067 7210 6469   2   2  95   0   0 2018-11-25 09:05:22
 1  0        13756      2993600        21220       762668    0    0     0 308911 7012 6512   2   2  95   0   0 2018-11-25 09:05:25
 0  0        13756      2993528        21220       762668    0    0     0 306560 6985 6467   3   2  95   0   0 2018-11-25 09:05:28
 2  0        13756      2993576        21228       762668    0    0     0 308100 7066 6579   3   2  95   0   0 2018-11-25 09:05:31
 1  0        13756      2993528        21228       762672    0    0     0 307712 6996 6528   2   2  95   0   0 2018-11-25 09:05:34
 0  0        13756      2993560        21236       762672    0    0     0 308313 7054 6572   3   2  95   0   0 2018-11-25 09:05:37
 0  0        13756      2993536        21236       762676    0    0     0 300671 8031 7463   3   2  95   0   0 2018-11-25 09:05:40
 0  0        13756      2993624        21244       762676    0    0     0 306120 7263 6721   3   2  95   0   0 2018-11-25 09:05:43
 0  0        13756      2993616        21244       762676    0    0     0 308181 6963 6459   3   2  95   0   0 2018-11-25 09:05:46
 1  0        13756      2993616        21252       762680    0    0     0 305897 7837 7252   2   3  95   0   0 2018-11-25 09:05:49
 0  0        13756      2993656        21252       762684    0    0     0 306773 6945 6417   3   2  95   0   0 2018-11-25 09:05:52
 1  0        13756      2993528        21260       762684    0    0     0 303535 7072 6426   3   2  95   0   0 2018-11-25 09:05:55
 0  0        13756      2993608        21260       762684    0    0     0 305920 6920 6428   3   2  95   0   0 2018-11-25 09:05:58
 1  0        13756      2993188        21268       762684    0    0     0 307759 7163 6563   3   2  95   0   0 2018-11-25 09:06:01
 2  0        13756      2993220        21268       762688    0    0     0 302123 6823 6381   3   2  95   0   0 2018-11-25 09:06:04
 2  0        13756      2993204        21276       762688    0    0     0 304781 6979 6445   3   2  95   0   0 2018-11-25 09:06:07
 1  0        13756      2993212        21276       762688    0    0     0 304640 6930 6419   3   2  95   0   0 2018-11-25 09:06:10
 0  0        13756      2993236        21284       762688    0    0     0 304857 7446 6498   2   2  95   0   0 2018-11-25 09:06:13
 1  0        13756      2993244        21284       762688    0    0     0 309376 7004 6491   3   2  95   0   0 2018-11-25 09:06:16
 2  0        13756      2993276        21292       762696    0    0     0 308409 7170 6634   3   2  95   0   0 2018-11-25 09:06:19
 1  0        13756      2993260        21292       762696    0    0     0 303744 6885 6409   3   2  95   0   0 2018-11-25 09:06:22
 1  0        13756      2993260        21300       762696    0    0     0 306207 7647 6997   3   2  95   0   0 2018-11-25 09:06:25
 2  0        13756      2993252        21300       762696    0    0     0 305280 7033 6480   3   2  95   0   0 2018-11-25 09:06:28
 0  0        13756      2993324        21308       762696    0    0     0 307801 7141 6600   3   2  95   0   0 2018-11-25 09:06:31
 0  0        13756      2993316        21316       762700    0    0     0 304284 8033 7426   3   2  95   0   0 2018-11-25 09:06:34
 1  0        13756      2993260        21316       762704    0    0     0 306517 7023 6460   3   2  95   0   0 2018-11-25 09:06:37
 1  0        13756      2993276        21324       762704    0    0     0 306607 7168 6562   3   2  95   0   0 2018-11-25 09:06:40
