procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0       997988     26428304        45928     38690988    0    0   319   891    0    0   0   0  92   7   0 2018-11-04 19:52:32
 1  0       997980     34024668        45956     31116064    4    0    23   147 2299 3436   3   2  95   0   0 2018-11-04 19:52:35
 1  0       997976     33995740        46372     31116408    0    0 18857   661 5259 6196   1   2  95   3   0 2018-11-04 19:52:38
 0  1       997976     33982484        46952     31115912    0    0 27275   100 6579 7372   1   2  95   3   0 2018-11-04 19:52:41
 0  1       997976     33982700        46096     31117068    0    0 26192    53 6457 7275   0   2  95   3   0 2018-11-04 19:52:44
 0  1       997976     33982124        46140     31116828    0    0 25977    41 6435 7276   1   2  95   3   0 2018-11-04 19:52:47
 0  1       997976     33982032        46184     31116540    0    0 27149    32 6455 7374   1   2  95   3   0 2018-11-04 19:52:50
 0  1       997976     33981608        46220     31116240    0    0 25817    35 6690 7515   1   2  95   3   0 2018-11-04 19:52:53
 0  1       997976     33981720        47296     31116024    0    0 26389    31 6822 7571   0   2  95   3   0 2018-11-04 19:52:56
 0  0       997976     33982384        47372     31115980    0    0 26836    53 6555 7412   0   2  95   3   0 2018-11-04 19:52:59
 1  1       997976     33981008        47264     31117116    0    0 27467    41 6682 7526   1   2  95   3   0 2018-11-04 19:53:02
 0  0       997976     33982356        47604     31116608    0    0 20223   352 5634 7108   0   1  95   3   0 2018-11-04 19:53:05
 1  1       997976     33982024        47140     31116340    0    0 14460   577 4722 5930   0   1  96   3   0 2018-11-04 19:53:08
 0  1       997976     33979092        47936     31117588    0    0 25957   109 6387 7321   0   2  95   3   0 2018-11-04 19:53:11
 0  1       997976     33979252        47996     31116276    0    0 26125    39 6738 7583   1   2  95   3   0 2018-11-04 19:53:14
 0  0       997976     33980320        48040     31117616    0    0 26733    48 6808 7712   1   2  95   3   0 2018-11-04 19:53:17
 2  0       997976     33983152        47020     31116748    0    0 26872    33 6541 7377   0   2  95   3   0 2018-11-04 19:53:20
 0  1       997976     33980236        48100     31116068    0    0 27380    39 6837 7652   0   2  95   3   0 2018-11-04 19:53:23
 0  1       997976     33979152        48008     31116708    0    0 26671    37 6357 7258   0   2  95   3   0 2018-11-04 19:53:26
 0  2       997976     33980616        47464     31115996    0    0 26051    41 6563 7498   0   2  95   3   0 2018-11-04 19:53:29
 0  0       997976     33980904        47184     31116892    0    0 26869    40 6594 7453   0   2  95   3   0 2018-11-04 19:53:32
 0  1       997976     33981564        47260     31117032    0    0 25837    61 6536 7501   1   2  95   3   0 2018-11-04 19:53:35
 0  1       997976     33980556        48552     31117376    0    0 19180   445 5428 6913   0   1  95   3   0 2018-11-04 19:53:38
 1  1       997976     33982528        48764     31116560    0    0 17629   501 4946 6211   0   1  96   3   0 2018-11-04 19:53:41
 1  1       997976     33981772        48820     31117096    0    0 27565    45 6678 7516   1   2  95   3   0 2018-11-04 19:53:44
 1  0       997976     33980716        47828     31116300    0    0 26013    47 6688 7475   1   2  95   3   0 2018-11-04 19:53:47
 1  1       997976     33980744        47880     31116360    0    0 26827    37 6747 7557   0   2  95   3   0 2018-11-04 19:53:50
 0  1       997976     33981716        47908     31117324    0    0 26905    29 6741 7530   1   2  94   3   0 2018-11-04 19:53:53
 0  1       997976     33980364        47940     31116876    0    0 26797    36 6680 7448   0   2  95   3   0 2018-11-04 19:53:56
 1  2       997976     33980460        47980     31117056    0    0 25240    36 6504 7487   1   2  95   3   0 2018-11-04 19:53:59
 1  1       997976     33980896        48032     31117104    0    0 25997    60 6285 7218   0   2  95   3   0 2018-11-04 19:54:02
