Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219360               78.206%           78.203%
8             W    30312                10.807%           10.806%
1016          W    24480                 8.728%            8.727%
3             W    653                   0.233%            0.233%
32            W    365                   0.130%            0.130%
896           W    353                   0.126%            0.126%
408           W    276                   0.098%            0.098%
416           W    244                   0.087%            0.087%
88            W    197                   0.070%            0.070%
48            W    197                   0.070%            0.070%
16            W    193                   0.069%            0.069%
112           W    192                   0.068%            0.068%
984           W    180                   0.064%            0.064%
120           W    178                   0.063%            0.063%
928           W    177                   0.063%            0.063%
968           W    176                   0.063%            0.063%
14            W    147                   0.052%            0.052%
816           W    121                   0.043%            0.043%
200           W    113                   0.040%            0.040%
2             W    111                   0.040%            0.040%
600           W    110                   0.039%            0.039%
20            W    110                   0.039%            0.039%
19            W    105                   0.037%            0.037%
17            W    103                   0.037%            0.037%
15            W    103                   0.037%            0.037%
18            W    97                    0.035%            0.035%
21            W    95                    0.034%            0.034%
824           W    87                    0.031%            0.031%
13            W    82                    0.029%            0.029%
23            W    78                    0.028%            0.028%
6             W    74                    0.026%            0.026%
192           W    74                    0.026%            0.026%
12            W    69                    0.025%            0.025%
24            W    67                    0.024%            0.024%
22            W    67                    0.024%            0.024%
25            W    65                    0.023%            0.023%
11            W    59                    0.021%            0.021%
7             W    58                    0.021%            0.021%
27            W    50                    0.018%            0.018%
64            W    49                    0.017%            0.017%
144           W    49                    0.017%            0.017%
608           W    45                    0.016%            0.016%
26            W    45                    0.016%            0.016%
10            W    45                    0.016%            0.016%
808           W    43                    0.015%            0.015%
312           W    41                    0.015%            0.015%
592           W    38                    0.014%            0.014%
1             W    36                    0.013%            0.013%
9             W    32                    0.011%            0.011%
616           W    31                    0.011%            0.011%
568           W    31                    0.011%            0.011%
28            W    29                    0.010%            0.010%
72            W    15                    0.005%            0.005%
320           W    15                    0.005%            0.005%
952           W    14                    0.005%            0.005%
5             W    14                    0.005%            0.005%
56            W    13                    0.005%            0.005%
29            W    12                    0.004%            0.004%
736           W    11                    0.004%            0.004%
96            W    10                    0.004%            0.004%
856           W    10                    0.004%            0.004%
584           W    10                    0.004%            0.004%
576           W    10                    0.004%            0.004%
560           W    10                    0.004%            0.004%
40            W    10                    0.004%            0.004%
328           W    10                    0.004%            0.004%
864           W    9                     0.003%            0.003%
752           W    9                     0.003%            0.003%
31            W    9                     0.003%            0.003%
800           W    8                     0.003%            0.003%
792           W    8                     0.003%            0.003%
488           W    8                     0.003%            0.003%
30            W    8                     0.003%            0.003%
288           W    7                     0.002%            0.002%
1008          W    7                     0.002%            0.002%
832           W    6                     0.002%            0.002%
776           W    6                     0.002%            0.002%
624           W    6                     0.002%            0.002%
336           W    6                     0.002%            0.002%
168           W    6                     0.002%            0.002%
944           W    5                     0.002%            0.002%
768           W    5                     0.002%            0.002%
632           W    5                     0.002%            0.002%
544           W    5                     0.002%            0.002%
976           W    4                     0.001%            0.001%
960           W    4                     0.001%            0.001%
912           W    4                     0.001%            0.001%
8             R    4                    40.000%            0.001%
840           W    4                     0.001%            0.001%
224           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
176           W    4                     0.001%            0.001%
128           W    4                     0.001%            0.001%
904           W    3                     0.001%            0.001%
872           W    3                     0.001%            0.001%
744           W    3                     0.001%            0.001%
728           W    3                     0.001%            0.001%
704           W    3                     0.001%            0.001%
688           W    3                     0.001%            0.001%
504           W    3                     0.001%            0.001%
472           W    3                     0.001%            0.001%
440           W    3                     0.001%            0.001%
296           W    3                     0.001%            0.001%
248           W    3                     0.001%            0.001%
880           W    2                     0.001%            0.001%
80            W    2                     0.001%            0.001%
760           W    2                     0.001%            0.001%
712           W    2                     0.001%            0.001%
656           W    2                     0.001%            0.001%
648           W    2                     0.001%            0.001%
512           W    2                     0.001%            0.001%
496           W    2                     0.001%            0.001%
344           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
256           W    2                     0.001%            0.001%
184           W    2                     0.001%            0.001%
152           W    2                     0.001%            0.001%
1000          W    2                     0.001%            0.001%
992           W    1                     0.000%            0.000%
784           W    1                     0.000%            0.000%
720           W    1                     0.000%            0.000%
696           W    1                     0.000%            0.000%
680           W    1                     0.000%            0.000%
672           W    1                     0.000%            0.000%
552           W    1                     0.000%            0.000%
536           W    1                     0.000%            0.000%
528           W    1                     0.000%            0.000%
520           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
448           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
392           W    1                     0.000%            0.000%
38            W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
368           W    1                     0.000%            0.000%
33            W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
208           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280489         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251502827   [100.000%,  122804.115MB]
