procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0            0     28742700       479308     36065204    0    0     1    11    1    6   4   3  93   0   0 2019-03-22 08:20:51
 1  0            0     28744200       479312     36065288    0    0     1 45125 2879 5037   3   1  94   1   0 2019-03-22 08:20:54
 1  0            0     28744452       479316     36065196    0    0     0    97 2453 4354   3   2  95   0   0 2019-03-22 08:20:57
 3  0            0     28738060       479316     36065296    0    0     0     0 2699 4696   3   2  96   0   0 2019-03-22 08:21:00
 1  0            0     28751116       479320     36065492    0    0     0   112 2522 4632   4   2  94   0   0 2019-03-22 08:21:03
 0  0            0     28671440       479320     36065840    0    0     0    65 1347 2358   4   1  95   0   0 2019-03-22 08:21:06
 0  0            0     28689220       479320     36065804    0    0     0     0 1663 3237   1   1  98   0   0 2019-03-22 08:21:09
 1  0            0     28731256       479320     36065764    0    0     0    24 1403 2748   2   1  97   0   0 2019-03-22 08:21:12
 1  0            0     28727772       479320     36065712    0    0     0   399 2017 3584   2   1  96   0   0 2019-03-22 08:21:15
 1  1            0     28679136       479332     36107596    0    0     0  2785 2263 4618   4   1  94   0   0 2019-03-22 08:21:18
 1  1            0     28650636       479336     36153788    0    0     0 11871 3203 5490   5   2  92   1   0 2019-03-22 08:21:21
 0  0            0     28634112       479336     36153860    0    0     0  1137 1351 2730   1   1  98   0   0 2019-03-22 08:21:24
 0  0            0     28637788       479336     36153840    0    0     0    44 1157 2830   1   0  99   0   0 2019-03-22 08:21:27
 2  0            0     28569096       479336     36176172    0    0     0   732 2669 8427   3   2  95   0   0 2019-03-22 08:21:30
 0  0            0     28641840       479336     36154084    0    0     0   140 1194 2920   1   0  99   0   0 2019-03-22 08:21:33
 0  0            0     28645152       479336     36154124    0    0     0     0 1153 2446   1   0  99   0   0 2019-03-22 08:21:36
 0  0            0     28648248       479336     36154260    0    0     0 14417 1279 2494   1   0  99   0   0 2019-03-22 08:21:39
 0  0            0     28645280       479344     36154688    0    0   131    91 1316 2673   1   1  99   0   0 2019-03-22 08:21:42
 1  0            0     28647576       479344     36154588    0    0     0   881 1356 2626   1   0  98   1   0 2019-03-22 08:21:45
 1  0            0     28648596       479344     36154580    0    0     0    68 1210 2570   1   0  99   0   0 2019-03-22 08:21:48
 0  0            0     28649912       479344     36154692    0    0     0    12 2260 8061   3   2  96   0   0 2019-03-22 08:21:51
 0  0            0     28650196       479344     36154720    0    0     0    56 1304 2674   1   1  99   0   0 2019-03-22 08:21:54
 0  0            0     28651312       479352     36154748    0    0     0   203 1211 2501   1   0  99   0   0 2019-03-22 08:21:57
 0  0            0     28652388       479368     36154912    0    0     1   200 1373 3202   1   1  99   0   0 2019-03-22 08:22:00
 0  0            0     28652476       479368     36154876    0    0     0    87 1272 2688   1   0  99   0   0 2019-03-22 08:22:03
 0  0            0     28653676       479384     36154836    0    0     0   444 1169 2386   1   0  99   0   0 2019-03-22 08:22:06
 0  0            0     28654444       479384     36154864    0    0     0    44 1126 2423   1   0  99   0   0 2019-03-22 08:22:09
 0  0            0     28654716       479388     36154892    0    0     0    92 1176 2466   1   0  99   0   0 2019-03-22 08:22:12
 0  0            0     28655320       479388     36154924    0    0     0     0 1156 2493   0   0  99   0   0 2019-03-22 08:22:15
 0  0            0     28654452       479388     36154956    0    0     0    52 1185 2518   1   1  99   0   0 2019-03-22 08:22:18
 0  0            0     28655932       479388     36154968    0    0     0     0 1151 2432   1   0  99   0   0 2019-03-22 08:22:21
 0  0            0     28653544       479388     36154948    0    0     0    25 1253 2612   1   1  99   0   0 2019-03-22 08:22:24
 0  0            0     28654336       479396     36154972    0    0     0    65 1212 2510   1   0  99   0   0 2019-03-22 08:22:27
 0  0            0     28655544       479396     36155004    0    0     0    63 1179 2550   1   0  99   0   0 2019-03-22 08:22:30
 1  0            0     28656304       479416     36155144    0    0     0   265 1323 3157   1   0  99   0   0 2019-03-22 08:22:33
 0  0            0     28656564       479416     36155152    0    0     0   525 1166 2406   1   0  99   0   0 2019-03-22 08:22:36
 0  0            0     28656980       479420     36155176    0    0     0    51 1115 2408   1   0  99   0   0 2019-03-22 08:22:39
 0  0            0     28656988       479420     36155236    0    0     0     4 1175 2497   1   0  99   0   0 2019-03-22 08:22:42
 0  0            0     28657028       479420     36155224    0    0     0    21 1158 2535   1   0  99   0   0 2019-03-22 08:22:45
 0  0            0     28656924       479424     36155272    0    0     0    15 1167 2506   1   0  99   0   0 2019-03-22 08:22:48
