Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1097493              53.410%           48.368%
16            R    413404               20.118%           18.219%
8             R    204376                9.946%            9.007%
1024          W    155490               72.590%            6.853%
40            R    55724                 2.712%            2.456%
32            R    41059                 1.998%            1.810%
56            R    38398                 1.869%            1.692%
8             W    31272                14.599%            1.378%
72            R    27076                 1.318%            1.193%
1016          W    22989                10.732%            1.013%
256           R    21534                 1.048%            0.949%
88            R    19974                 0.972%            0.880%
104           R    14805                 0.720%            0.652%
48            R    13943                 0.679%            0.614%
64            R    13619                 0.663%            0.600%
120           R    11290                 0.549%            0.498%
80            R    8455                  0.411%            0.373%
136           R    8114                  0.395%            0.358%
96            R    7043                  0.343%            0.310%
152           R    6159                  0.300%            0.271%
128           R    5996                  0.292%            0.264%
112           R    5952                  0.290%            0.262%
168           R    4804                  0.234%            0.212%
144           R    3925                  0.191%            0.173%
184           R    3911                  0.190%            0.172%
160           R    3456                  0.168%            0.152%
200           R    3036                  0.148%            0.134%
216           R    2949                  0.144%            0.130%
176           R    2898                  0.141%            0.128%
192           R    2716                  0.132%            0.120%
240           R    2156                  0.105%            0.095%
208           R    2142                  0.104%            0.094%
232           R    1921                  0.093%            0.085%
224           R    1918                  0.093%            0.085%
248           R    1511                  0.074%            0.067%
512           R    387                   0.019%            0.017%
408           W    297                   0.139%            0.013%
32            W    267                   0.125%            0.012%
264           R    257                   0.013%            0.011%
416           W    219                   0.102%            0.010%
280           R    209                   0.010%            0.009%
64            W    206                   0.096%            0.009%
16            W    197                   0.092%            0.009%
296           R    191                   0.009%            0.008%
272           R    164                   0.008%            0.007%
400           W    140                   0.065%            0.006%
3             W    136                   0.063%            0.006%
312           R    129                   0.006%            0.006%
304           R    128                   0.006%            0.006%
288           R    128                   0.006%            0.006%
344           R    127                   0.006%            0.006%
328           R    115                   0.006%            0.005%
360           R    110                   0.005%            0.005%
22            W    106                   0.049%            0.005%
320           R    104                   0.005%            0.005%
23            W    101                   0.047%            0.004%
24            W    98                    0.046%            0.004%
25            W    96                    0.045%            0.004%
384           R    94                    0.005%            0.004%
376           R    92                    0.004%            0.004%
1             W    92                    0.043%            0.004%
96            W    91                    0.042%            0.004%
352           R    88                    0.004%            0.004%
21            W    88                    0.041%            0.004%
336           R    85                    0.004%            0.004%
11            W    75                    0.035%            0.003%
392           R    70                    0.003%            0.003%
19            W    69                    0.032%            0.003%
408           R    64                    0.003%            0.003%
20            W    64                    0.030%            0.003%
13            W    63                    0.029%            0.003%
368           R    60                    0.003%            0.003%
744           W    59                    0.028%            0.003%
424           W    58                    0.027%            0.003%
26            W    58                    0.027%            0.003%
14            W    57                    0.027%            0.003%
400           R    56                    0.003%            0.002%
424           R    54                    0.003%            0.002%
416           R    54                    0.003%            0.002%
896           W    53                    0.025%            0.002%
112           W    53                    0.025%            0.002%
952           W    52                    0.024%            0.002%
120           W    52                    0.024%            0.002%
904           W    51                    0.024%            0.002%
440           R    50                    0.002%            0.002%
392           W    50                    0.023%            0.002%
27            W    49                    0.023%            0.002%
888           W    48                    0.022%            0.002%
920           W    47                    0.022%            0.002%
2             W    47                    0.022%            0.002%
128           W    47                    0.022%            0.002%
12            W    46                    0.021%            0.002%
472           R    45                    0.002%            0.002%
456           R    43                    0.002%            0.002%
448           R    40                    0.002%            0.002%
712           W    39                    0.018%            0.002%
28            W    39                    0.018%            0.002%
29            W    35                    0.016%            0.002%
18            W    35                    0.016%            0.002%
31            W    32                    0.015%            0.001%
432           R    31                    0.002%            0.001%
17            W    31                    0.014%            0.001%
136           W    31                    0.014%            0.001%
48            W    30                    0.014%            0.001%
736           W    29                    0.014%            0.001%
480           R    28                    0.001%            0.001%
30            W    27                    0.013%            0.001%
15            W    27                    0.013%            0.001%
728           W    25                    0.012%            0.001%
488           R    24                    0.001%            0.001%
720           W    23                    0.011%            0.001%
56            W    23                    0.011%            0.001%
10            W    23                    0.011%            0.001%
9             W    22                    0.010%            0.001%
504           R    21                    0.001%            0.001%
464           R    20                    0.001%            0.001%
88            W    19                    0.009%            0.001%
7             W    17                    0.008%            0.001%
496           R    17                    0.001%            0.001%
34            W    17                    0.008%            0.001%
33            W    17                    0.008%            0.001%
4             W    16                    0.007%            0.001%
72            W    15                    0.007%            0.001%
35            W    15                    0.007%            0.001%
41            W    14                    0.007%            0.001%
40            W    14                    0.007%            0.001%
752           W    13                    0.006%            0.001%
6             W    13                    0.006%            0.001%
36            W    13                    0.006%            0.001%
80            W    12                    0.006%            0.001%
688           W    12                    0.006%            0.001%
5             W    12                    0.006%            0.001%
544           W    12                    0.006%            0.001%
47            W    12                    0.006%            0.001%
768           W    11                    0.005%            0.000%
45            W    11                    0.005%            0.000%
38            W    11                    0.005%            0.000%
42            W    10                    0.005%            0.000%
512           W    9                     0.004%            0.000%
43            W    9                     0.004%            0.000%
432           W    9                     0.004%            0.000%
232           W    9                     0.004%            0.000%
944           W    8                     0.004%            0.000%
616           W    8                     0.004%            0.000%
49            W    8                     0.004%            0.000%
