Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1086998              53.027%           48.059%
16            R    411326               20.066%           18.186%
8             R    208963               10.194%            9.239%
1024          W    153925               72.644%            6.805%
40            R    56600                 2.761%            2.502%
32            R    41373                 2.018%            1.829%
56            R    38523                 1.879%            1.703%
8             W    30809                14.540%            1.362%
72            R    26743                 1.305%            1.182%
256           R    25973                 1.267%            1.148%
1016          W    22813                10.766%            1.009%
88            R    19445                 0.949%            0.860%
104           R    14335                 0.699%            0.634%
48            R    13953                 0.681%            0.617%
64            R    13927                 0.679%            0.616%
120           R    11173                 0.545%            0.494%
80            R    8485                  0.414%            0.375%
136           R    7988                  0.390%            0.353%
96            R    6984                  0.341%            0.309%
128           R    6099                  0.298%            0.270%
152           R    6007                  0.293%            0.266%
112           R    5746                  0.280%            0.254%
168           R    4700                  0.229%            0.208%
144           R    3952                  0.193%            0.175%
184           R    3685                  0.180%            0.163%
160           R    3294                  0.161%            0.146%
216           R    2952                  0.144%            0.131%
200           R    2923                  0.143%            0.129%
176           R    2747                  0.134%            0.121%
192           R    2555                  0.125%            0.113%
240           R    2128                  0.104%            0.094%
208           R    2065                  0.101%            0.091%
232           R    1859                  0.091%            0.082%
224           R    1844                  0.090%            0.082%
248           R    1546                  0.075%            0.068%
512           R    502                   0.024%            0.022%
408           W    283                   0.134%            0.013%
264           R    234                   0.011%            0.010%
416           W    231                   0.109%            0.010%
32            W    224                   0.106%            0.010%
64            W    182                   0.086%            0.008%
280           R    179                   0.009%            0.008%
296           R    168                   0.008%            0.007%
272           R    163                   0.008%            0.007%
16            W    157                   0.074%            0.007%
312           R    156                   0.008%            0.007%
24            W    144                   0.068%            0.006%
328           R    141                   0.007%            0.006%
3             W    139                   0.066%            0.006%
288           R    136                   0.007%            0.006%
344           R    105                   0.005%            0.005%
320           R    105                   0.005%            0.005%
400           W    103                   0.049%            0.005%
21            W    101                   0.048%            0.004%
304           R    99                    0.005%            0.004%
23            W    98                    0.046%            0.004%
22            W    95                    0.045%            0.004%
424           W    86                    0.041%            0.004%
360           R    86                    0.004%            0.004%
20            W    85                    0.040%            0.004%
96            W    83                    0.039%            0.004%
25            W    82                    0.039%            0.004%
1             W    82                    0.039%            0.004%
336           R    75                    0.004%            0.003%
368           R    74                    0.004%            0.003%
376           R    73                    0.004%            0.003%
384           R    72                    0.004%            0.003%
352           R    70                    0.003%            0.003%
12            W    68                    0.032%            0.003%
14            W    67                    0.032%            0.003%
392           R    66                    0.003%            0.003%
392           W    64                    0.030%            0.003%
424           R    61                    0.003%            0.003%
408           R    61                    0.003%            0.003%
26            W    56                    0.026%            0.002%
896           W    55                    0.026%            0.002%
2             W    54                    0.025%            0.002%
744           W    53                    0.025%            0.002%
13            W    53                    0.025%            0.002%
952           W    52                    0.025%            0.002%
112           W    51                    0.024%            0.002%
120           W    50                    0.024%            0.002%
920           W    49                    0.023%            0.002%
19            W    49                    0.023%            0.002%
904           W    48                    0.023%            0.002%
400           R    46                    0.002%            0.002%
888           W    45                    0.021%            0.002%
27            W    43                    0.020%            0.002%
11            W    42                    0.020%            0.002%
416           R    41                    0.002%            0.002%
30            W    41                    0.019%            0.002%
480           R    38                    0.002%            0.002%
432           R    38                    0.002%            0.002%
136           W    38                    0.018%            0.002%
128           W    38                    0.018%            0.002%
456           R    37                    0.002%            0.002%
488           R    36                    0.002%            0.002%
472           R    36                    0.002%            0.002%
440           R    35                    0.002%            0.002%
29            W    35                    0.017%            0.002%
28            W    34                    0.016%            0.002%
728           W    31                    0.015%            0.001%
31            W    31                    0.015%            0.001%
712           W    30                    0.014%            0.001%
18            W    30                    0.014%            0.001%
10            W    30                    0.014%            0.001%
40            W    29                    0.014%            0.001%
736           W    28                    0.013%            0.001%
720           W    28                    0.013%            0.001%
15            W    28                    0.013%            0.001%
48            W    27                    0.013%            0.001%
72            W    25                    0.012%            0.001%
464           R    25                    0.001%            0.001%
448           R    25                    0.001%            0.001%
4             W    22                    0.010%            0.001%
33            W    22                    0.010%            0.001%
17            W    22                    0.010%            0.001%
752           W    20                    0.009%            0.001%
56            W    20                    0.009%            0.001%
