Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219169               78.142%           78.139%
8             W    30483                10.868%           10.868%
1016          W    24365                 8.687%            8.687%
3             W    652                   0.232%            0.232%
32            W    400                   0.143%            0.143%
896           W    367                   0.131%            0.131%
416           W    292                   0.104%            0.104%
408           W    259                   0.092%            0.092%
48            W    197                   0.070%            0.070%
968           W    190                   0.068%            0.068%
16            W    189                   0.067%            0.067%
984           W    184                   0.066%            0.066%
928           W    183                   0.065%            0.065%
112           W    183                   0.065%            0.065%
88            W    182                   0.065%            0.065%
120           W    182                   0.065%            0.065%
14            W    154                   0.055%            0.055%
2             W    112                   0.040%            0.040%
18            W    105                   0.037%            0.037%
192           W    103                   0.037%            0.037%
824           W    102                   0.036%            0.036%
24            W    99                    0.035%            0.035%
23            W    98                    0.035%            0.035%
13            W    98                    0.035%            0.035%
15            W    94                    0.034%            0.034%
12            W    87                    0.031%            0.031%
19            W    84                    0.030%            0.030%
17            W    82                    0.029%            0.029%
7             W    81                    0.029%            0.029%
816           W    80                    0.029%            0.029%
6             W    80                    0.029%            0.029%
200           W    79                    0.028%            0.028%
20            W    78                    0.028%            0.028%
11            W    77                    0.027%            0.027%
22            W    75                    0.027%            0.027%
21            W    73                    0.026%            0.026%
10            W    69                    0.025%            0.025%
25            W    65                    0.023%            0.023%
26            W    58                    0.021%            0.021%
64            W    51                    0.018%            0.018%
608           W    48                    0.017%            0.017%
27            W    46                    0.016%            0.016%
624           W    40                    0.014%            0.014%
616           W    38                    0.014%            0.014%
1             W    37                    0.013%            0.013%
9             W    31                    0.011%            0.011%
888           W    31                    0.011%            0.011%
600           W    28                    0.010%            0.010%
704           W    23                    0.008%            0.008%
304           W    22                    0.008%            0.008%
632           W    21                    0.007%            0.007%
696           W    20                    0.007%            0.007%
976           W    19                    0.007%            0.007%
56            W    19                    0.007%            0.007%
400           W    19                    0.007%            0.007%
872           W    18                    0.006%            0.006%
312           W    18                    0.006%            0.006%
920           W    17                    0.006%            0.006%
72            W    16                    0.006%            0.006%
680           W    16                    0.006%            0.006%
5             W    16                    0.006%            0.006%
336           W    16                    0.006%            0.006%
296           W    16                    0.006%            0.006%
664           W    14                    0.005%            0.005%
30            W    14                    0.005%            0.005%
592           W    13                    0.005%            0.005%
28            W    13                    0.005%            0.005%
648           W    12                    0.004%            0.004%
392           W    12                    0.004%            0.004%
29            W    12                    0.004%            0.004%
656           W    11                    0.004%            0.004%
640           W    11                    0.004%            0.004%
584           W    11                    0.004%            0.004%
880           W    10                    0.004%            0.004%
568           W    10                    0.004%            0.004%
904           W    9                     0.003%            0.003%
672           W    9                     0.003%            0.003%
576           W    9                     0.003%            0.003%
944           W    8                     0.003%            0.003%
912           W    8                     0.003%            0.003%
712           W    8                     0.003%            0.003%
688           W    8                     0.003%            0.003%
368           W    8                     0.003%            0.003%
1008          W    8                     0.003%            0.003%
440           W    7                     0.002%            0.002%
320           W    7                     0.002%            0.002%
80            W    6                     0.002%            0.002%
40            W    6                     0.002%            0.002%
376           W    6                     0.002%            0.002%
360           W    6                     0.002%            0.002%
31            W    6                     0.002%            0.002%
720           W    5                     0.002%            0.002%
560           W    5                     0.002%            0.002%
432           W    5                     0.002%            0.002%
1000          W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
352           W    4                     0.001%            0.001%
288           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
960           W    3                     0.001%            0.001%
952           W    3                     0.001%            0.001%
936           W    3                     0.001%            0.001%
840           W    3                     0.001%            0.001%
424           W    3                     0.001%            0.001%
344           W    3                     0.001%            0.001%
992           W    2                     0.001%            0.001%
96            W    2                     0.001%            0.001%
848           W    2                     0.001%            0.001%
552           W    2                     0.001%            0.001%
464           W    2                     0.001%            0.001%
456           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
328           W    2                     0.001%            0.001%
864           W    1                     0.000%            0.000%
856           W    1                     0.000%            0.000%
792           W    1                     0.000%            0.000%
776           W    1                     0.000%            0.000%
768           W    1                     0.000%            0.000%
760           W    1                     0.000%            0.000%
744           W    1                     0.000%            0.000%
520           W    1                     0.000%            0.000%
488           W    1                     0.000%            0.000%
472           W    1                     0.000%            0.000%
448           W    1                     0.000%            0.000%
384           W    1                     0.000%            0.000%
37            W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
34            W    1                     0.000%            0.000%
33            W    1                     0.000%            0.000%
272           W    1                     0.000%            0.000%
168           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280476         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251256506   [100.000%,  122683.841MB]
