seconds,non-idle (%),utilization (%),
0,4.511666666666656,4.233333333333323,
3,3.2800000000000153,3.225000000000015,
6,9.454999999999998,5.256666666666665,
9,12.221666666666678,10.045000000000012,
12,17.540000000000006,5.568333333333337,
15,21.02666666666667,8.658333333333339,
18,21.14333333333333,12.074999999999998,
21,20.316666666666677,8.081666666666676,
24,21.265,12.136666666666668,
27,21.85333333333334,12.99333333333334,
30,21.96166666666666,13.213333333333326,
33,21.959999999999994,13.039999999999994,
36,17.46166666666666,7.028333333333325,
39,21.97,12.301666666666666,
42,21.940000000000012,13.318333333333344,
45,22.135000000000005,13.061666666666673,
48,21.401666666666657,13.206666666666656,
51,21.584999999999994,13.028333333333327,
54,20.891666666666666,12.571666666666665,
57,22.313333333333333,12.725,
60,20.823333333333338,12.625000000000005,
63,21.875,13.288333333333332,
66,19.861666666666665,8.511666666666665,
69,18.599999999999994,7.701666666666661,
72,22.04166666666667,13.600000000000005,
75,23.22500000000001,14.186666666666675,
78,22.058333333333323,13.401666666666657,
81,21.766666666666666,13.208333333333332,
84,22.11333333333333,13.42833333333333,
87,21.306666666666672,12.85833333333334,
90,21.50333333333333,12.718333333333332,
93,21.678333333333327,12.984999999999994,
96,21.241666666666674,12.945000000000007,
99,21.49333333333334,12.398333333333339,
102,21.403333333333336,12.27166666666667,
105,22.235,13.63,
108,21.38666666666667,12.933333333333337,
111,21.033333333333346,12.39166666666668,
114,21.809999999999988,13.056666666666654,
117,21.426666666666662,12.956666666666662,
120,21.805000000000007,12.78833333333334,
123,14.290000000000006,9.085000000000008,
126,5.686666666666667,5.5200000000000005,
129,3.691666666666663,3.6349999999999962,
132,3.6200000000000045,3.6200000000000045,
135,3.4549999999999983,3.4549999999999983,
138,3.569999999999993,3.569999999999993,
141,4.091666666666683,4.091666666666683,
144,3.7266666666666737,3.7266666666666737,
147,3.8349999999999937,3.778333333333327,
150,3.5816666666666634,3.5816666666666634,
153,3.7833333333333456,3.5583333333333456,
156,3.7950000000000017,3.7950000000000017,
159,3.8033333333333275,3.6933333333333276,
162,3.453333333333333,3.453333333333333,
165,3.588333333333324,3.588333333333324,
168,3.7333333333333343,3.6766666666666676,
171,3.8033333333333275,3.8033333333333275,
174,3.4166666666666714,3.3616666666666712,
177,3.2549999999999955,3.2549999999999955,
180,3.6550000000000153,3.6550000000000153,
183,3.6700000000000017,3.6700000000000017,
186,3.6583333333333172,3.6016666666666506,
189,3.9683333333333195,3.9683333333333195,
192,3.65333333333335,3.65333333333335,
195,3.5,3.5,
198,3.9083333333333456,3.8533333333333455,
201,3.8916666666666657,3.8916666666666657,
204,3.7733333333333263,3.7733333333333263,
207,3.806666666666672,3.806666666666672,
210,3.7066666666666634,3.649999999999997,
213,3.75,3.75,
216,3.963333333333324,3.963333333333324,
219,3.5983333333333434,3.5983333333333434,
222,3.828333333333333,3.828333333333333,
225,3.7066666666666634,3.7066666666666634,
228,3.9766666666666737,3.920000000000007,
231,4.396666666666661,4.061666666666661,
234,3.700000000000003,3.700000000000003,
237,3.8299999999999983,3.774999999999998,
240,4.058333333333337,4.058333333333337,
243,3.9083333333333456,3.9083333333333456,
246,3.9966666666666697,3.9966666666666697,
249,4.061666666666667,4.006666666666668,
252,3.5916666666666544,3.5916666666666544,
255,3.901666666666685,3.901666666666685,
258,3.7150000000000176,3.7150000000000176,
261,3.1316666666666606,3.074999999999994,
264,3.1566666666666805,3.1566666666666805,
267,3.8049999999999926,3.8049999999999926,
270,3.4466666666666725,3.4466666666666725,
273,4.101666666666674,4.046666666666674,
276,3.673333333333332,3.673333333333332,
279,3.3683333333333394,3.3683333333333394,
282,3.443333333333328,3.443333333333328,
285,3.9366666666666674,3.8816666666666673,
288,3.586666666666659,3.586666666666659,
291,4.060000000000002,4.003333333333336,
294,3.894999999999996,3.894999999999996,
297,3.4366666666666674,3.4366666666666674,
300,3.924999999999997,3.924999999999997,
303,3.865000000000009,3.8083333333333425,
306,3.3666666666666742,3.3666666666666742,
309,3.6816666666666578,3.6816666666666578,
312,4.075000000000003,4.075000000000003,
315,3.6000000000000085,3.543333333333342,
318,3.8900000000000006,3.8900000000000006,
321,3.6299999999999955,3.6299999999999955,
324,3.953333333333333,3.953333333333333,
327,3.9433333333333422,3.8866666666666756,
330,3.961666666666659,3.961666666666659,
333,3.703333333333333,3.703333333333333,
336,3.6966666666666583,3.6966666666666583,
339,3.806666666666672,3.751666666666672,
342,3.5400000000000063,3.5400000000000063,
345,3.65333333333335,3.65333333333335,
348,3.7333333333333343,3.7333333333333343,
351,4.035000000000011,3.978333333333344,
354,3.8299999999999983,3.8299999999999983,
357,3.6700000000000017,3.6700000000000017,
360,3.486666666666679,3.486666666666679,
363,3.4950000000000045,3.438333333333338,
366,3.714999999999989,3.714999999999989,
369,3.411666666666676,3.356666666666676,
372,3.535000000000011,3.535000000000011,
375,3.421666666666667,3.365,
378,3.626666666666665,3.626666666666665,
381,3.6550000000000153,3.6550000000000153,
384,3.498333333333335,3.498333333333335,
387,3.6933333333333422,3.6366666666666756,
390,3.798333333333332,3.798333333333332,
393,3.643333333333331,3.643333333333331,
396,3.6000000000000085,3.6000000000000085,
399,3.546666666666667,3.49,
402,3.7333333333333343,3.7333333333333343,
405,3.763333333333321,3.763333333333321,
408,3.7216666666666782,3.7216666666666782,
411,4.138333333333321,4.0833333333333215,
414,3.4266666666666623,3.4266666666666623,
417,3.5333333333333456,3.5333333333333456,
420,3.586666666666659,3.586666666666659,
423,3.694999999999993,3.639999999999993,
426,3.7183333333333195,3.7183333333333195,
429,3.7099999999999937,3.7099999999999937,
432,3.728333333333339,3.728333333333339,
435,3.8783333333333303,3.82333333333333,
438,3.661666666666676,3.661666666666676,
441,3.6299999999999955,3.6299999999999955,
444,3.618333333333325,3.618333333333325,
447,3.7650000000000006,3.7100000000000004,
450,3.6016666666666737,3.6016666666666737,
453,3.6000000000000085,3.6000000000000085,
456,3.656666666666652,3.656666666666652,
459,3.588333333333324,3.533333333333324,
462,3.856666666666669,3.856666666666669,
465,3.7916666666666714,3.7916666666666714,
468,3.740000000000009,3.740000000000009,
471,4.125,4.07,
474,3.660000000000011,3.660000000000011,
477,3.911666666666676,3.911666666666676,
480,3.818333333333328,3.818333333333328,
483,3.603333333333339,3.546666666666672,
486,3.615000000000009,3.615000000000009,
489,3.901666666666685,3.901666666666685,
492,3.910000000000011,3.910000000000011,
495,3.6166666666666742,3.6166666666666742,
498,3.536666666666676,3.536666666666676,
501,3.3816666666666606,3.324999999999994,
504,3.818333333333328,3.818333333333328,
507,3.513333333333321,3.513333333333321,
510,3.7950000000000017,3.7950000000000017,
513,3.623333333333335,3.566666666666668,
516,3.644999999999996,3.644999999999996,
519,3.566666666666663,3.566666666666663,
522,3.136666666666656,3.136666666666656,
525,3.6316666666666606,3.574999999999994,
528,3.779999999999987,3.779999999999987,
531,2.4200000000000017,2.4200000000000017,
534,3.7349999999999994,3.7349999999999994,
537,3.8700000000000045,3.813333333333338,
540,3.0083333333333258,3.0083333333333258,
543,4.133333333333326,4.133333333333326,
546,3.509999999999991,3.509999999999991,
549,2.5700000000000074,2.5133333333333407,
552,3.65333333333335,3.65333333333335,
555,3.518333333333331,3.518333333333331,
558,1.980000000000004,1.980000000000004,
561,1.7183333333333195,1.6616666666666529,
564,1.4883333333333297,1.4883333333333297,
567,1.6083333333333343,1.6083333333333343,
570,1.3766666666666652,1.3766666666666652,
573,1.5433333333333366,1.48666666666667,
576,1.4216666666666669,1.4216666666666669,
579,1.4283333333333275,1.4283333333333275,
582,1.5949999999999847,1.5949999999999847,
585,1.2533333333333303,1.2533333333333303,
588,1.259999999999991,1.259999999999991,
591,2.4033333333333218,1.9599999999999884,
594,1.7933333333333366,1.7933333333333366,
597,1.431666666666672,1.431666666666672,
600,2.021666666666661,2.021666666666661,
603,1.154999999999987,1.154999999999987,
606,1.6733333333333462,1.6733333333333462,
609,1.7533333333333303,1.6983333333333304,
612,1.6399999999999864,1.6399999999999864,
615,1.6749999999999972,1.6749999999999972,
618,1.8133333333333326,1.8133333333333326,
621,1.818333333333328,1.763333333333328,
624,1.4883333333333297,1.4883333333333297,
627,2.0533333333333275,2.0533333333333275,
630,1.961666666666659,1.961666666666659,
633,1.7049999999999983,1.6483333333333317,
636,1.7049999999999983,1.7049999999999983,
639,1.941666666666677,1.941666666666677,
642,1.7800000000000153,1.7800000000000153,
645,1.5283333333333502,1.4716666666666836,
648,1.8616666666666646,1.8616666666666646,
651,2.0616666666666674,1.9450000000000007,
654,1.8916666666666657,1.8916666666666657,
657,1.8533333333333388,1.8533333333333388,
660,1.4866666666666646,1.4866666666666646,
663,2.1183333333333394,2.1183333333333394,
666,1.6183333333333394,1.6183333333333394,
669,1.961666666666659,1.906666666666659,
672,1.6766666666666623,1.6766666666666623,
675,1.490000000000009,1.490000000000009,
678,1.5216666666666612,1.5216666666666612,
681,1.8116666666666674,1.8116666666666674,
684,1.904999999999987,1.904999999999987,
687,1.6099999999999994,1.5483333333333327,
690,1.8549999999999756,1.8549999999999756,
693,1.468333333333348,1.4050000000000147,
696,1.701666666666668,1.701666666666668,
699,1.6433333333333309,1.6433333333333309,
702,1.720000000000013,1.720000000000013,
705,1.7716666666666612,1.708333333333328,
708,1.5700000000000074,1.5700000000000074,
711,2.1899999999999977,2.1899999999999977,
714,1.5233333333333263,1.5233333333333263,
717,1.576666666666668,1.576666666666668,
720,1.8149999999999977,1.7599999999999978,
723,1.7583333333333258,1.696666666666659,
726,1.5616666666666674,1.5616666666666674,
729,1.7133333333333525,1.6500000000000192,
732,1.4783333333333388,1.4783333333333388,
735,1.4366666666666674,1.4366666666666674,
738,1.7983333333333462,1.7983333333333462,
741,1.586666666666659,1.5233333333333257,
744,1.463333333333324,1.463333333333324,
747,1.8216666666666725,1.8216666666666725,
750,1.5283333333333502,1.5283333333333502,
753,1.9200000000000017,1.9200000000000017,
756,1.8049999999999926,1.8049999999999926,
759,1.990000000000009,1.9266666666666759,
762,1.7266666666666737,1.7266666666666737,
765,1.7516666666666652,1.688333333333332,
768,1.5333333333333456,1.5333333333333456,
771,2.1333333333333258,2.0699999999999923,
774,1.8466666666666782,1.8466666666666782,
777,1.7666666666666657,1.7033333333333325,
780,1.4216666666666669,1.4216666666666669,
783,1.6666666666666714,1.6666666666666714,
786,1.2533333333333303,1.2533333333333303,
789,1.5016666666666652,1.438333333333332,
792,1.6700000000000017,1.6700000000000017,
795,1.613333333333344,1.5500000000000107,
798,1.7566666666666606,1.7566666666666606,
801,1.7000000000000028,1.7000000000000028,
804,1.8516666666666453,1.8516666666666453,
807,1.9266666666666623,1.8616666666666624,
810,2.2566666666666606,2.2566666666666606,
813,1.7966666666666669,1.7966666666666669,
816,2.230000000000004,2.230000000000004,
819,2.1866666666666674,2.123333333333334,
822,2.0400000000000063,2.0400000000000063,
825,2.511666666666656,2.511666666666656,
828,2.0333333333333456,2.0333333333333456,
831,2.019999999999996,2.019999999999996,
834,1.673333333333332,1.673333333333332,
837,2.125,2.0616666666666665,
840,1.5049999999999955,1.5049999999999955,
843,1.615000000000009,1.615000000000009,
846,1.2099999999999937,1.2099999999999937,
849,1.6533333333333218,1.5899999999999885,
852,1.5516666666666623,1.5516666666666623,
855,1.4833333333333343,1.4833333333333343,
858,1.2000000000000028,1.2000000000000028,
861,1.7433333333333394,1.6800000000000062,
864,1.5016666666666652,1.5016666666666652,
867,1.711666666666659,1.711666666666659,
870,1.6216666666666697,1.6216666666666697,
873,1.970000000000013,1.9066666666666798,
876,1.9866666666666788,1.9866666666666788,
879,1.8800000000000097,1.8800000000000097,
882,2.0066666666666606,2.0066666666666606,
885,1.7450000000000045,1.6816666666666713,
888,1.661666666666676,1.661666666666676,
891,1.855000000000004,1.855000000000004,
894,1.7800000000000153,1.7800000000000153,
897,1.681666666666672,1.616666666666672,
900,1.470000000000013,1.470000000000013,
903,1.6416666666666657,1.6416666666666657,
906,1.7033333333333331,1.7033333333333331,
909,1.9350000000000023,1.871666666666669,
912,1.6700000000000017,1.6700000000000017,
915,1.3616666666666788,1.3616666666666788,
918,1.7333333333333485,1.7333333333333485,
921,1.355000000000004,1.2933333333333372,
924,1.7966666666666669,1.7966666666666669,
927,1.6666666666666714,1.6666666666666714,
930,1.480000000000004,1.480000000000004,
933,1.7833333333333456,1.7183333333333457,
936,1.4816666666666691,1.4816666666666691,
939,1.2900000000000063,1.2900000000000063,
942,1.3233333333333377,1.3233333333333377,
945,1.6899999999999977,1.6899999999999977,
948,1.4066666666666805,1.4066666666666805,
951,2.0166666666666657,1.889999999999999,
954,1.7716666666666612,1.7716666666666612,
957,1.693333333333328,1.693333333333328,
960,1.9216666666666669,1.9216666666666669,
963,1.4433333333333422,1.380000000000009,
966,1.4649999999999892,1.4649999999999892,
969,1.36666666666666,1.36666666666666,
972,1.2433333333333394,1.2433333333333394,
975,1.2033333333333331,1.14,
978,1.363333333333344,1.363333333333344,
