procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0         8548     15243408        56796     50038892    0    0  1764  6680    8    1   2   2  88   8   0 2018-12-29 01:16:46
 2  0         8548     15245476        56808     50039240    0    0     0   144 3590 5523   5   3  92   0   0 2018-12-29 01:16:49
 1  0         8548     17001876        56808     48277056    0    0    96   149 1672 2411   5   3  92   0   0 2018-12-29 01:16:52
 2  0         8548     29236480        56820     36032128    0    0     0    98 2032 3143   2   5  94   0   0 2018-12-29 01:16:55
 2  0         8548     40796584        56832     24473840    0    0     0   201 1995 3003   1   5  93   0   0 2018-12-29 01:16:58
 1  0         8548     51397600        56832     13873164    0    0     0     2 2183 3262   2   5  93   0   0 2018-12-29 01:17:01
 1  0         8548     63938064        56848      1336120    0    0     1   172 1852 2772   1   5  93   0   0 2018-12-29 01:17:04
 2  0         8548     64518280        56856       754004    0    0  5840     4 3710 4927   4   3  93   0   0 2018-12-29 01:17:07
 1  1         8548     64524948        56880       753408    0    0  8629   225 4650 5771   5   3  92   1   0 2018-12-29 01:17:10
 2  1         8548     64513668        63400       752812    0    0  9691  1368 5092 6217   3   3  88   6   0 2018-12-29 01:17:13
 0  3         8548     64514192        60552       751796    0    0 66683   280 15572 15704   2   8  83   7   0 2018-12-29 01:17:16
 1  2         8548     64508032        62792       750732    0    0 65912   239 15157 15608   1   7  84   7   0 2018-12-29 01:17:19
 0  3         8548     64511152        63172       750704    0    0 71937   219 16275 16753   1   8  84   7   0 2018-12-29 01:17:22
 0  2         8548     64516840        63452       751964    0    0 65215   269 15024 15432   1   7  86   6   0 2018-12-29 01:17:25
 0  3         8548     64510792        63708       750576    0    0 71751   236 16093 16399   1   8  84   7   0 2018-12-29 01:17:28
 0  2         8548     64509428        65020       751364    0    0 71572   209 16557 16909   1   8  85   6   0 2018-12-29 01:17:31
 0  2         8548     64514780        65292       752344    0    0 72652   240 16367 16823   1   8  84   7   0 2018-12-29 01:17:34
 0  1         8548     64513396        65556       750700    0    0 72011   217 16485 16865   1   8  84   7   0 2018-12-29 01:17:37
 0  2         8548     64512840        64768       750628    0    0 63800   295 14749 15229   1   7  86   6   0 2018-12-29 01:17:40
 0  1         8548     64518424        63984       752524    0    0 62793   435 14542 15062   1   7  86   6   0 2018-12-29 01:17:43
 5  3         8548     64514244        61944       752484    0    0 71400   247 16799 16767   2   9  83   6   0 2018-12-29 01:17:46
 7  2         8548     64513656        63824       751796    0    0 70768   227 16209 16738   1   8  85   6   0 2018-12-29 01:17:49
 6  3         8548     64514236        64584       751124    0    0 71469   263 16353 16645   1   8  85   6   0 2018-12-29 01:17:52
 4  2         8548     64510768        64372       752172    0    0 69709   264 15745 16211   1   7  86   6   0 2018-12-29 01:17:55
 2  3         8548     64508884        65012       752808    0    0 73747   236 16801 17269   1   8  85   6   0 2018-12-29 01:17:58
 2  1         8544     64514028        63536       752844    0    0 65293   236 15183 15526   1   7  85   6   0 2018-12-29 01:18:01
 0  1         8544     64508584        66980       751964    0    0 65521   256 15318 15779   1   7  85   6   0 2018-12-29 01:18:04
 4  0         8540     64515060        64076       752012    0    0 67001   248 15250 15738   1   7  86   6   0 2018-12-29 01:18:07
 6  3         8540     64506788        67088       750588    0    0 69564   219 16052 16571   1   8  85   6   0 2018-12-29 01:18:10
 1  2         8532     64508284        67936       752024    0    0 63308   417 14654 15271   1   7  87   6   0 2018-12-29 01:18:13
 0  1         8532     64508336        69336       752748    0    0 50641   451 12243 12944   2   6  86   6   0 2018-12-29 01:18:16
 5  4         8532     64507728        67356       751716    0    0 60820   267 13933 14657   1   7  86   6   0 2018-12-29 01:18:19
 3  3         8532     64513008        66816       753428    0    0 69096   247 15726 16174   1   8  84   7   0 2018-12-29 01:18:22
 7  3         8532     64512100        64516       753384    0    0 67776   252 15551 16092   1   7  86   6   0 2018-12-29 01:18:25
 4  1         8532     64507564        69396       752828    0    0 67571   259 15516 15989   1   7  85   7   0 2018-12-29 01:18:28
 3  2         8532     64507128        68000       753916    0    0 71572   216 16169 16379   1   8  85   6   0 2018-12-29 01:18:31
