seconds,utilization (KB),
5346,28981060,
5349,29454088,
5352,29817712,
5355,30219480,
5358,30962364,
5361,31614388,
5364,32239952,
5367,32925936,
5370,33535072,
5373,33933568,
5376,34555100,
5379,34639728,
5382,35136668,
5385,35775384,
5388,36508240,
5391,37075220,
5394,37682660,
5397,38006988,
5400,38389216,
5403,38703264,
5406,38652948,
5409,39095944,
5412,39917148,
5415,40374088,
5418,40625128,
5421,40696604,
5424,41298064,
5427,41481360,
5430,41912304,
5433,42258052,
5436,42592828,
5439,42471720,
5442,34202472,
5445,33932624,
5448,33811404,
5451,33635056,
5454,34212616,
5457,34234696,
5460,34239860,
5463,33965868,
5466,34334216,
5469,34294908,
5472,34059632,
5475,34236600,
5478,34413980,
5481,34255504,
5484,34145064,
5487,34702296,
5490,34724924,
5493,35214440,
5496,35530196,
5499,35822624,
5502,36446264,
5505,37180964,
5508,37739096,
5511,37695404,
5514,38284136,
5517,39033032,
5520,39571256,
5523,39553020,
5526,40085440,
5529,40568996,
5532,41021268,
5535,40962996,
5538,37503180,
5541,37615300,
5544,37585380,
5547,37548208,
5550,38032704,
5553,38369648,
5556,38851772,
5559,39314948,
5562,39783596,
5565,40046836,
5568,40462480,
5571,37820376,
5574,38141120,
5577,37991836,
5580,37919104,
5583,38680552,
5586,39045944,
5589,39558432,
5592,39358376,
5595,39648620,
5598,38271704,
5601,38458780,
5604,38861416,
5607,38777248,
5610,38751216,
5613,38800020,
5616,39127144,
5619,38302284,
5622,38643804,
5625,38632920,
5628,38984324,
5631,39059772,
5634,39382180,
5637,39277520,
5640,39694548,
5643,40163172,
5646,40326388,
5649,40156084,
5652,39079124,
5655,39555960,
5658,39703284,
5661,39456132,
5664,39537588,
5667,39565644,
5670,39598072,
5673,39530896,
5676,39898056,
5679,40348796,
5682,40636448,
5685,41075648,
5688,40865852,
5691,41400372,
5694,41956024,
5697,42541336,
5700,43017916,
5703,43047388,
5706,43388300,
5709,43851780,
5712,44267696,
5715,44650548,
5718,45002304,
5721,45316292,
5724,45941492,
5727,46414532,
5730,46330756,
5733,46806012,
5736,47127156,
5739,47542732,
5742,47944944,
5745,48584384,
5748,48910248,
5751,48884536,
5754,49506084,
5757,49894840,
5760,50262304,
5763,50843672,
5766,50950308,
5769,51329536,
5772,51695360,
5775,52273364,
5778,52700780,
5781,53364668,
5784,53727812,
5787,54151500,
5790,54222200,
5793,54432812,
5796,54437036,
5799,54444796,
5802,54448388,
5805,54454840,
5808,54460624,
5811,54464520,
5814,54468340,
5817,54471840,
5820,54480000,
5823,54496384,
5826,54333736,
5829,54500208,
5832,54507384,
5835,54508352,
5838,51509248,
5841,52066896,
5844,42394892,
5847,42930216,
5850,43223644,
5853,43539976,
5856,44112676,
5859,44038716,
5862,44694436,
5865,45055028,
5868,45396456,
5871,45574420,
5874,45894460,
5877,46421036,
5880,46897092,
5883,47203296,
5886,47587856,
5889,48084164,
5892,48532600,
5895,48974100,
5898,49248288,
5901,49779124,
5904,43708008,
5907,41670448,
5910,41991856,
5913,41432556,
5916,41890764,
5919,41129936,
5922,41466432,
5925,41508048,
5928,41110664,
5931,41328436,
5934,41213636,
5937,41585392,
5940,41672224,
5943,40985496,
5946,41451296,
5949,41790196,
5952,42120056,
5955,42182124,
5958,41602728,
5961,41935796,
5964,41556020,
5967,41984040,
5970,42019992,
5973,42167592,
5976,42177552,
5979,41703448,
5982,42368980,
5985,42121408,
5988,41816012,
5991,42253104,
5994,42729952,
5997,43070616,
6000,43323920,
6003,44038956,
6006,44430332,
6009,45014716,
6012,45411084,
6015,45353756,
6018,45801796,
6021,46193388,
6024,46908208,
6027,47486684,
6030,47862580,
6033,47857556,
6036,48190028,
6039,48689684,
6042,49163660,
6045,49591968,
6048,50043392,
6051,50306996,
6054,50792532,
6057,51184836,
6060,51539148,
6063,52129660,
6066,52409692,
6069,52703620,
6072,53134632,
6075,53465468,
6078,54012120,
6081,54517572,
6084,54519872,
6087,54520740,
6090,54288796,
6093,54518524,
6096,54523220,
6099,54523192,
6102,54523412,
6105,54307640,
6108,54526192,
6111,54530144,
6114,54529528,
6117,54532800,
6120,54530760,
6123,54531728,
6126,54532092,
6129,54530840,
6132,54532980,
6135,54326344,
6138,54536008,
6141,54538156,
6144,54538556,
6147,54537412,
6150,54538440,
6153,54541216,
6156,54540352,
6159,54538060,
6162,54540056,
6165,54538572,
6168,54397772,
6171,54539420,
6174,54538012,
6177,43425272,
6180,36080020,
6183,35694220,
6186,36172148,
6189,36653200,
6192,36994244,
6195,37324872,
6198,37783580,
6201,38210640,
6204,38571040,
6207,39077376,
6210,39542772,
6213,39731788,
6216,39887044,
6219,36638084,
6222,37008800,
6225,36647800,
6228,37124152,
6231,37694908,
6234,36956068,
6237,36948816,
6240,37199000,
6243,36909688,
6246,37168284,
6249,37173364,
6252,37137268,
6255,36949236,
6258,37493496,
6261,37805516,
6264,38077116,
6267,37658588,
6270,37395060,
6273,37069340,
6276,37538444,
6279,37684316,
6282,37925776,
6285,37901012,
6288,37736032,
6291,37949160,
6294,37740152,
6297,38447500,
6300,38292840,
6303,38429268,
6306,38771320,
6309,39236896,
6312,39531016,
6315,40004120,
6318,40789364,
6321,41506828,
6324,42134656,
6327,42502400,
6330,42648288,
6333,43154000,
6336,43912568,
6339,44464244,
6342,44794760,
6345,45048344,
6348,45431600,
6351,45750444,
6354,46179676,
6357,46557044,
6360,47101048,
6363,47664868,
6366,48169540,
6369,48585904,
6372,48873552,
6375,49359216,
6378,49723536,
6381,50233324,
6384,50614812,
6387,50873852,
6390,50947068,
6393,51507680,
6396,52129788,
6399,52696560,
6402,53148292,
6405,53225312,
6408,53539676,
6411,53861184,
6414,54319328,
6417,54573864,
6420,54575780,
6423,54576584,
6426,54572500,
6429,54574540,
6432,54576080,
6435,54579384,
6438,54577560,
6441,54577576,
6444,54578512,
6447,54577348,
6450,54579248,
6453,54576980,
6456,54576680,
6459,54579848,
6462,54580356,
6465,54578772,
6468,54577200,
6471,54578436,
6474,54580804,
6477,52980564,
6480,36266908,
6483,36060352,
6486,36400424,
6489,36857012,
6492,37171676,
6495,37474804,
6498,37805096,
6501,38144884,
6504,38483860,
6507,37637204,
6510,33825220,
