Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2025704              47.119%           42.155%
16            R    923573               21.483%           19.219%
8             R    531529               12.364%           11.061%
1024          W    366929               72.471%            7.636%
40            R    123162                2.865%            2.563%
56            R    84103                 1.956%            1.750%
32            R    81895                 1.905%            1.704%
8             W    73955                14.607%            1.539%
256           R    69936                 1.627%            1.455%
72            R    60690                 1.412%            1.263%
1016          W    56538                11.167%            1.177%
88            R    44876                 1.044%            0.934%
104           R    34640                 0.806%            0.721%
48            R    29664                 0.690%            0.617%
64            R    27249                 0.634%            0.567%
120           R    26994                 0.628%            0.562%
512           R    22788                 0.530%            0.474%
136           R    20349                 0.473%            0.423%
80            R    18460                 0.429%            0.384%
152           R    15731                 0.366%            0.327%
96            R    15670                 0.364%            0.326%
112           R    13241                 0.308%            0.276%
168           R    12526                 0.291%            0.261%
128           R    12521                 0.291%            0.261%
184           R    10012                 0.233%            0.208%
144           R    8899                  0.207%            0.185%
200           R    8132                  0.189%            0.169%
160           R    7675                  0.179%            0.160%
192           R    6915                  0.161%            0.144%
216           R    6856                  0.159%            0.143%
176           R    6552                  0.152%            0.136%
232           R    5636                  0.131%            0.117%
208           R    4901                  0.114%            0.102%
240           R    4791                  0.111%            0.100%
248           R    4473                  0.104%            0.093%
224           R    4347                  0.101%            0.090%
264           R    1983                  0.046%            0.041%
280           R    1618                  0.038%            0.034%
296           R    1464                  0.034%            0.030%
312           R    1285                  0.030%            0.027%
272           R    1246                  0.029%            0.026%
328           R    1092                  0.025%            0.023%
288           R    1071                  0.025%            0.022%
304           R    1028                  0.024%            0.021%
344           R    997                   0.023%            0.021%
320           R    921                   0.021%            0.019%
336           R    920                   0.021%            0.019%
360           R    866                   0.020%            0.018%
376           R    831                   0.019%            0.017%
384           R    789                   0.018%            0.016%
408           W    778                   0.154%            0.016%
352           R    778                   0.018%            0.016%
368           R    711                   0.017%            0.015%
392           R    676                   0.016%            0.014%
416           W    651                   0.129%            0.014%
408           R    608                   0.014%            0.013%
400           R    579                   0.013%            0.012%
424           R    573                   0.013%            0.012%
416           R    568                   0.013%            0.012%
440           R    538                   0.013%            0.011%
432           R    511                   0.012%            0.011%
448           R    503                   0.012%            0.010%
464           R    454                   0.011%            0.009%
456           R    454                   0.011%            0.009%
472           R    433                   0.010%            0.009%
480           R    402                   0.009%            0.008%
64            W    308                   0.061%            0.006%
488           R    279                   0.006%            0.006%
32            W    269                   0.053%            0.006%
13            W    227                   0.045%            0.005%
16            W    226                   0.045%            0.005%
496           R    225                   0.005%            0.005%
