Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdb/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219351               78.141%           78.139%
8             W    30429                10.840%           10.840%
1016          W    24436                 8.705%            8.705%
3             W    626                   0.223%            0.223%
32            W    379                   0.135%            0.135%
896           W    372                   0.133%            0.133%
408           W    251                   0.089%            0.089%
416           W    243                   0.087%            0.087%
928           W    212                   0.076%            0.076%
48            W    200                   0.071%            0.071%
984           W    188                   0.067%            0.067%
968           W    188                   0.067%            0.067%
120           W    187                   0.067%            0.067%
88            W    185                   0.066%            0.066%
112           W    184                   0.066%            0.066%
16            W    175                   0.062%            0.062%
13            W    145                   0.052%            0.052%
19            W    142                   0.051%            0.051%
2             W    113                   0.040%            0.040%
18            W    113                   0.040%            0.040%
15            W    111                   0.040%            0.040%
17            W    109                   0.039%            0.039%
14            W    109                   0.039%            0.039%
824           W    106                   0.038%            0.038%
192           W    97                    0.035%            0.035%
20            W    96                    0.034%            0.034%
816           W    93                    0.033%            0.033%
200           W    91                    0.032%            0.032%
6             W    84                    0.030%            0.030%
24            W    84                    0.030%            0.030%
11            W    71                    0.025%            0.025%
26            W    70                    0.025%            0.025%
12            W    66                    0.024%            0.024%
664           W    65                    0.023%            0.023%
21            W    63                    0.022%            0.022%
25            W    62                    0.022%            0.022%
64            W    57                    0.020%            0.020%
23            W    57                    0.020%            0.020%
7             W    53                    0.019%            0.019%
10            W    51                    0.018%            0.018%
656           W    50                    0.018%            0.018%
9             W    49                    0.017%            0.017%
22            W    47                    0.017%            0.017%
672           W    42                    0.015%            0.015%
1             W    37                    0.013%            0.013%
27            W    34                    0.012%            0.012%
728           W    29                    0.010%            0.010%
920           W    26                    0.009%            0.009%
480           W    22                    0.008%            0.008%
840           W    20                    0.007%            0.007%
5             W    17                    0.006%            0.006%
912           W    16                    0.006%            0.006%
760           W    16                    0.006%            0.006%
648           W    16                    0.006%            0.006%
56            W    16                    0.006%            0.006%
496           W    16                    0.006%            0.006%
936           W    15                    0.005%            0.005%
680           W    15                    0.005%            0.005%
488           W    15                    0.005%            0.005%
72            W    14                    0.005%            0.005%
30            W    14                    0.005%            0.005%
28            W    14                    0.005%            0.005%
776           W    13                    0.005%            0.005%
744           W    13                    0.005%            0.005%
464           W    13                    0.005%            0.005%
600           W    12                    0.004%            0.004%
472           W    12                    0.004%            0.004%
40            W    12                    0.004%            0.004%
808           W    11                    0.004%            0.004%
800           W    11                    0.004%            0.004%
736           W    11                    0.004%            0.004%
504           W    11                    0.004%            0.004%
96            W    10                    0.004%            0.004%
832           W    10                    0.004%            0.004%
640           W    10                    0.004%            0.004%
608           W    10                    0.004%            0.004%
31            W    9                     0.003%            0.003%
848           W    8                     0.003%            0.003%
792           W    8                     0.003%            0.003%
712           W    8                     0.003%            0.003%
696           W    8                     0.003%            0.003%
992           W    7                     0.002%            0.002%
944           W    7                     0.002%            0.002%
904           W    7                     0.002%            0.002%
880           W    7                     0.002%            0.002%
704           W    7                     0.002%            0.002%
632           W    7                     0.002%            0.002%
1000          W    7                     0.002%            0.002%
952           W    6                     0.002%            0.002%
856           W    6                     0.002%            0.002%
768           W    6                     0.002%            0.002%
752           W    6                     0.002%            0.002%
624           W    6                     0.002%            0.002%
576           W    6                     0.002%            0.002%
560           W    6                     0.002%            0.002%
552           W    6                     0.002%            0.002%
544           W    6                     0.002%            0.002%
512           W    6                     0.002%            0.002%
960           W    5                     0.002%            0.002%
80            W    5                     0.002%            0.002%
784           W    5                     0.002%            0.002%
720           W    5                     0.002%            0.002%
688           W    5                     0.002%            0.002%
616           W    5                     0.002%            0.002%
400           W    5                     0.002%            0.002%
29            W    5                     0.002%            0.002%
272           W    5                     0.002%            0.002%
128           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
432           W    4                     0.001%            0.001%
248           W    4                     0.001%            0.001%
208           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
176           W    4                     0.001%            0.001%
1008          W    4                     0.001%            0.001%
976           W    3                     0.001%            0.001%
864           W    3                     0.001%            0.001%
592           W    3                     0.001%            0.001%
584           W    3                     0.001%            0.001%
568           W    3                     0.001%            0.001%
536           W    3                     0.001%            0.001%
528           W    3                     0.001%            0.001%
520           W    3                     0.001%            0.001%
440           W    3                     0.001%            0.001%
368           W    3                     0.001%            0.001%
360           W    3                     0.001%            0.001%
352           W    3                     0.001%            0.001%
344           W    3                     0.001%            0.001%
296           W    3                     0.001%            0.001%
232           W    3                     0.001%            0.001%
224           W    3                     0.001%            0.001%
104           W    3                     0.001%            0.001%
888           W    2                     0.001%            0.001%
872           W    2                     0.001%            0.001%
392           W    2                     0.001%            0.001%
384           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
312           W    2                     0.001%            0.001%
160           W    2                     0.001%            0.001%
456           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
328           W    1                     0.000%            0.000%
320           W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
240           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
184           W    1                     0.000%            0.000%
168           W    1                     0.000%            0.000%
144           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280710         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251623646   [100.000%,  122863.108MB]
