procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0         8764     11930956        63768     53410204    0    0  3352 19097    2   65   5   4  64  27   0 2018-12-29 20:02:48
 1  0         8752     11945452        63768     53410484    0    0     0   109 3375 5667   5   3  92   0   0 2018-12-29 20:02:51
 3  0         8748     11944340        63780     53411544    0    0     3   227 2591 3962   5   3  92   0   0 2018-12-29 20:02:54
 2  0         8748     19359840        63780     45975784    0    0    12     1 1762 2589   3   4  93   0   0 2018-12-29 20:02:57
 3  0         8740     30882192        63792     34440392    7    0     7   234 2099 3193   2   5  93   0   0 2018-12-29 20:03:00
 2  0         8736     40158064        63804     25166108    0    0     0    71 2116 3308   2   5  93   0   0 2018-12-29 20:03:03
 2  0         8736     52405800        63804     12932096    0    0     0   132 2074 3095   2   5  92   0   0 2018-12-29 20:03:06
 3  0         8732     61581948        63820      3742988    0    0     0   214 2249 3200   2   5  93   0   0 2018-12-29 20:03:09
 2  0         8724     64559992        63956       754636   20    0  3413     4 3197 4129   4   3  93   0   0 2018-12-29 20:03:12
 3  0         8716     64597360        64004       754896    3    0  8749   255 4530 5624   5   3  92   1   0 2018-12-29 20:03:15
 3  1         8704     64580068        64016       754828    3    0  7435   116 4420 5469   4   3  92   0   0 2018-12-29 20:03:18
 2  4         8692     64562076        72636       754560    3    0  6019  1608 4581 5893   4   3  87   6   0 2018-12-29 20:03:21
 4  4         8692     64565560        69908       753892    0    0 53095   356 13786 13732   3   8  82   7   0 2018-12-29 20:03:24
 5  1         8692     64563052        70656       755328    0    0 55031   311 13593 13878   1   7  85   7   0 2018-12-29 20:03:27
 2  3         8692     64545540        71844       753700    0    0 57451   293 13825 14335   1   7  86   6   0 2018-12-29 20:03:30
 4  4         8692     64547520        68560       754728    0    0 55064   305 13366 13843   1   7  85   7   0 2018-12-29 20:03:33
 4  3         8692     64545444        70556       753884    0    0 56888   273 13762 14166   1   7  84   8   0 2018-12-29 20:03:36
 2  1         8692     64542416        72484       753308    0    0 54237   333 13390 13799   1   7  86   6   0 2018-12-29 20:03:39
 5  1         8692     64542060        72768       754220    0    0 60197   297 14221 14774   1   8  85   6   0 2018-12-29 20:03:42
 1  3         8692     64548436        72508       753360    0    0 53383   332 13023 13527   1   7  87   5   0 2018-12-29 20:03:45
