Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219165               78.237%           78.234%
8             W    30292                10.814%           10.813%
1016          W    24385                 8.705%            8.705%
3             W    615                   0.220%            0.220%
896           W    368                   0.131%            0.131%
32            W    325                   0.116%            0.116%
408           W    298                   0.106%            0.106%
416           W    245                   0.087%            0.087%
88            W    196                   0.070%            0.070%
984           W    195                   0.070%            0.070%
968           W    190                   0.068%            0.068%
928           W    189                   0.067%            0.067%
112           W    184                   0.066%            0.066%
48            W    183                   0.065%            0.065%
120           W    182                   0.065%            0.065%
16            W    178                   0.064%            0.064%
17            W    128                   0.046%            0.046%
816           W    121                   0.043%            0.043%
200           W    118                   0.042%            0.042%
22            W    115                   0.041%            0.041%
15            W    108                   0.039%            0.039%
19            W    106                   0.038%            0.038%
18            W    105                   0.037%            0.037%
7             W    101                   0.036%            0.036%
23            W    97                    0.035%            0.035%
2             W    82                    0.029%            0.029%
21            W    81                    0.029%            0.029%
14            W    76                    0.027%            0.027%
20            W    74                    0.026%            0.026%
6             W    73                    0.026%            0.026%
824           W    72                    0.026%            0.026%
12            W    71                    0.025%            0.025%
192           W    64                    0.023%            0.023%
13            W    62                    0.022%            0.022%
11            W    60                    0.021%            0.021%
25            W    58                    0.021%            0.021%
24            W    58                    0.021%            0.021%
10            W    43                    0.015%            0.015%
9             W    40                    0.014%            0.014%
64            W    34                    0.012%            0.012%
632           W    34                    0.012%            0.012%
648           W    32                    0.011%            0.011%
640           W    31                    0.011%            0.011%
27            W    30                    0.011%            0.011%
656           W    29                    0.010%            0.010%
624           W    27                    0.010%            0.010%
5             W    26                    0.009%            0.009%
28            W    26                    0.009%            0.009%
26            W    26                    0.009%            0.009%
528           W    24                    0.009%            0.009%
312           W    24                    0.009%            0.009%
56            W    23                    0.008%            0.008%
1             W    23                    0.008%            0.008%
944           W    20                    0.007%            0.007%
552           W    20                    0.007%            0.007%
29            W    20                    0.007%            0.007%
672           W    19                    0.007%            0.007%
31            W    19                    0.007%            0.007%
544           W    18                    0.006%            0.006%
536           W    18                    0.006%            0.006%
296           W    18                    0.006%            0.006%
848           W    16                    0.006%            0.006%
72            W    16                    0.006%            0.006%
664           W    16                    0.006%            0.006%
304           W    16                    0.006%            0.006%
320           W    15                    0.005%            0.005%
920           W    14                    0.005%            0.005%
288           W    14                    0.005%            0.005%
30            W    13                    0.005%            0.005%
840           W    12                    0.004%            0.004%
80            W    12                    0.004%            0.004%
616           W    12                    0.004%            0.004%
608           W    12                    0.004%            0.004%
96            W    11                    0.004%            0.004%
856           W    11                    0.004%            0.004%
520           W    11                    0.004%            0.004%
680           W    10                    0.004%            0.004%
560           W    10                    0.004%            0.004%
4             W    10                    0.004%            0.004%
328           W    10                    0.004%            0.004%
936           W    9                     0.003%            0.003%
864           W    8                     0.003%            0.003%
592           W    8                     0.003%            0.003%
568           W    8                     0.003%            0.003%
336           W    8                     0.003%            0.003%
240           W    8                     0.003%            0.003%
168           W    8                     0.003%            0.003%
976           W    7                     0.002%            0.002%
952           W    7                     0.002%            0.002%
888           W    7                     0.002%            0.002%
576           W    7                     0.002%            0.002%
344           W    7                     0.002%            0.002%
960           W    6                     0.002%            0.002%
904           W    6                     0.002%            0.002%
8             R    6                    42.857%            0.002%
832           W    6                     0.002%            0.002%
600           W    6                     0.002%            0.002%
1             R    6                    42.857%            0.002%
912           W    5                     0.002%            0.002%
768           W    5                     0.002%            0.002%
752           W    5                     0.002%            0.002%
584           W    5                     0.002%            0.002%
432           W    5                     0.002%            0.002%
280           W    5                     0.002%            0.002%
872           W    4                     0.001%            0.001%
720           W    4                     0.001%            0.001%
688           W    4                     0.001%            0.001%
512           W    4                     0.001%            0.001%
440           W    4                     0.001%            0.001%
40            W    4                     0.001%            0.001%
368           W    4                     0.001%            0.001%
360           W    4                     0.001%            0.001%
352           W    4                     0.001%            0.001%
256           W    4                     0.001%            0.001%
232           W    4                     0.001%            0.001%
1000          W    4                     0.001%            0.001%
400           W    3                     0.001%            0.001%
384           W    3                     0.001%            0.001%
34            W    3                     0.001%            0.001%
33            W    3                     0.001%            0.001%
272           W    3                     0.001%            0.001%
128           W    3                     0.001%            0.001%
880           W    2                     0.001%            0.001%
808           W    2                     0.001%            0.001%
792           W    2                     0.001%            0.001%
784           W    2                     0.001%            0.001%
728           W    2                     0.001%            0.001%
712           W    2                     0.001%            0.001%
36            W    2                     0.001%            0.001%
35            W    2                     0.001%            0.001%
32            R    2                    14.286%            0.001%
992           W    1                     0.000%            0.000%
800           W    1                     0.000%            0.000%
744           W    1                     0.000%            0.000%
496           W    1                     0.000%            0.000%
480           W    1                     0.000%            0.000%
464           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
392           W    1                     0.000%            0.000%
38            W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
248           W    1                     0.000%            0.000%
224           W    1                     0.000%            0.000%
144           W    1                     0.000%            0.000%
104           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.005%]
Total write I/Os: 280128         [ 99.995%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 251289605   [100.000%,  122700.002MB]
