Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    74556                79.821%           79.806%
8             W    9474                 10.143%           10.141%
1016          W    7781                  8.330%            8.329%
896           W    73                    0.078%            0.078%
32            W    72                    0.077%            0.077%
48            W    70                    0.075%            0.075%
968           W    69                    0.074%            0.074%
120           W    67                    0.072%            0.072%
112           W    67                    0.072%            0.072%
88            W    66                    0.071%            0.071%
928           W    65                    0.070%            0.070%
984           W    64                    0.069%            0.069%
904           W    58                    0.062%            0.062%
824           W    40                    0.043%            0.043%
192           W    39                    0.042%            0.042%
3             W    37                    0.040%            0.040%
816           W    32                    0.034%            0.034%
16            W    32                    0.034%            0.034%
64            W    30                    0.032%            0.032%
200           W    30                    0.032%            0.032%
408           W    21                    0.022%            0.022%
24            W    21                    0.022%            0.022%
11            W    21                    0.022%            0.022%
5             W    18                    0.019%            0.019%
416           W    15                    0.016%            0.016%
12            W    15                    0.016%            0.016%
26            W    13                    0.014%            0.014%
23            W    13                    0.014%            0.014%
22            W    13                    0.014%            0.014%
21            W    13                    0.014%            0.014%
1             W    13                    0.014%            0.014%
784           W    12                    0.013%            0.013%
6             W    12                    0.013%            0.013%
4             W    12                    0.013%            0.013%
10            W    12                    0.013%            0.013%
2             W    11                    0.012%            0.012%
20            W    11                    0.012%            0.012%
176           W    11                    0.012%            0.012%
15            W    11                    0.012%            0.012%
14            W    11                    0.012%            0.012%
13            W    11                    0.012%            0.012%
9             W    9                     0.010%            0.010%
888           W    9                     0.010%            0.010%
17            W    9                     0.010%            0.010%
8             R    8                    44.444%            0.009%
80            W    8                     0.009%            0.009%
1             R    8                    44.444%            0.009%
19            W    8                     0.009%            0.009%
168           W    8                     0.009%            0.009%
128           W    8                     0.009%            0.009%
936           W    7                     0.007%            0.007%
912           W    7                     0.007%            0.007%
768           W    7                     0.007%            0.007%
744           W    7                     0.007%            0.007%
25            W    7                     0.007%            0.007%
144           W    7                     0.007%            0.007%
992           W    6                     0.006%            0.006%
976           W    6                     0.006%            0.006%
96            W    6                     0.006%            0.006%
7             W    6                     0.006%            0.006%
640           W    6                     0.006%            0.006%
40            W    6                     0.006%            0.006%
280           W    6                     0.006%            0.006%
256           W    6                     0.006%            0.006%
216           W    6                     0.006%            0.006%
152           W    6                     0.006%            0.006%
1000          W    6                     0.006%            0.006%
920           W    5                     0.005%            0.005%
872           W    5                     0.005%            0.005%
832           W    5                     0.005%            0.005%
72            W    5                     0.005%            0.005%
664           W    5                     0.005%            0.005%
624           W    5                     0.005%            0.005%
18            W    5                     0.005%            0.005%
136           W    5                     0.005%            0.005%
104           W    5                     0.005%            0.005%
952           W    4                     0.004%            0.004%
864           W    4                     0.004%            0.004%
840           W    4                     0.004%            0.004%
712           W    4                     0.004%            0.004%
672           W    4                     0.004%            0.004%
592           W    4                     0.004%            0.004%
56            W    4                     0.004%            0.004%
440           W    4                     0.004%            0.004%
328           W    4                     0.004%            0.004%
27            W    4                     0.004%            0.004%
232           W    4                     0.004%            0.004%
208           W    4                     0.004%            0.004%
184           W    4                     0.004%            0.004%
848           W    3                     0.003%            0.003%
800           W    3                     0.003%            0.003%
792           W    3                     0.003%            0.003%
760           W    3                     0.003%            0.003%
736           W    3                     0.003%            0.003%
728           W    3                     0.003%            0.003%
608           W    3                     0.003%            0.003%
576           W    3                     0.003%            0.003%
568           W    3                     0.003%            0.003%
560           W    3                     0.003%            0.003%
536           W    3                     0.003%            0.003%
512           W    3                     0.003%            0.003%
504           W    3                     0.003%            0.003%
488           W    3                     0.003%            0.003%
472           W    3                     0.003%            0.003%
464           W    3                     0.003%            0.003%
360           W    3                     0.003%            0.003%
28            W    3                     0.003%            0.003%
288           W    3                     0.003%            0.003%
272           W    3                     0.003%            0.003%
1008          W    3                     0.003%            0.003%
960           W    2                     0.002%            0.002%
880           W    2                     0.002%            0.002%
752           W    2                     0.002%            0.002%
720           W    2                     0.002%            0.002%
704           W    2                     0.002%            0.002%
688           W    2                     0.002%            0.002%
600           W    2                     0.002%            0.002%
552           W    2                     0.002%            0.002%
528           W    2                     0.002%            0.002%
520           W    2                     0.002%            0.002%
448           W    2                     0.002%            0.002%
424           W    2                     0.002%            0.002%
368           W    2                     0.002%            0.002%
352           W    2                     0.002%            0.002%
344           W    2                     0.002%            0.002%
33            W    2                     0.002%            0.002%
32            R    2                    11.111%            0.002%
31            W    2                     0.002%            0.002%
304           W    2                     0.002%            0.002%
29            W    2                     0.002%            0.002%
296           W    2                     0.002%            0.002%
264           W    2                     0.002%            0.002%
224           W    2                     0.002%            0.002%
944           W    1                     0.001%            0.001%
808           W    1                     0.001%            0.001%
680           W    1                     0.001%            0.001%
656           W    1                     0.001%            0.001%
632           W    1                     0.001%            0.001%
61            W    1                     0.001%            0.001%
616           W    1                     0.001%            0.001%
584           W    1                     0.001%            0.001%
544           W    1                     0.001%            0.001%
496           W    1                     0.001%            0.001%
480           W    1                     0.001%            0.001%
456           W    1                     0.001%            0.001%
432           W    1                     0.001%            0.001%
400           W    1                     0.001%            0.001%
392           W    1                     0.001%            0.001%
384           W    1                     0.001%            0.001%
376           W    1                     0.001%            0.001%
336           W    1                     0.001%            0.001%
30            W    1                     0.001%            0.001%
248           W    1                     0.001%            0.001%
240           W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 18             [  0.019%]
Total write I/Os: 93404          [ 99.981%]
Total read sectors : 136         [  0.000%,       0.066MB]
Total write sectors: 84941207    [100.000%,   41475.199MB]
