Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219399               78.208%           78.205%
8             W    30477                10.864%           10.864%
1016          W    24424                 8.706%            8.706%
3             W    636                   0.227%            0.227%
32            W    374                   0.133%            0.133%
896           W    344                   0.123%            0.123%
416           W    273                   0.097%            0.097%
408           W    238                   0.085%            0.085%
48            W    193                   0.069%            0.069%
16            W    193                   0.069%            0.069%
192           W    184                   0.066%            0.066%
984           W    175                   0.062%            0.062%
88            W    174                   0.062%            0.062%
120           W    174                   0.062%            0.062%
112           W    173                   0.062%            0.062%
968           W    172                   0.061%            0.061%
928           W    172                   0.061%            0.061%
824           W    157                   0.056%            0.056%
816           W    154                   0.055%            0.055%
2             W    120                   0.043%            0.043%
17            W    117                   0.042%            0.042%
15            W    116                   0.041%            0.041%
600           W    109                   0.039%            0.039%
18            W    104                   0.037%            0.037%
14            W    101                   0.036%            0.036%
144           W    100                   0.036%            0.036%
13            W    96                    0.034%            0.034%
22            W    90                    0.032%            0.032%
592           W    86                    0.031%            0.031%
608           W    85                    0.030%            0.030%
6             W    84                    0.030%            0.030%
7             W    83                    0.030%            0.030%
19            W    80                    0.029%            0.029%
200           W    77                    0.027%            0.027%
21            W    74                    0.026%            0.026%
12            W    73                    0.026%            0.026%
24            W    72                    0.026%            0.026%
20            W    71                    0.025%            0.025%
11            W    69                    0.025%            0.025%
25            W    52                    0.019%            0.019%
26            W    51                    0.018%            0.018%
23            W    50                    0.018%            0.018%
10            W    49                    0.017%            0.017%
64            W    47                    0.017%            0.017%
328           W    47                    0.017%            0.017%
27            W    34                    0.012%            0.012%
1             W    34                    0.012%            0.012%
9             W    30                    0.011%            0.011%
5             W    23                    0.008%            0.008%
584           W    17                    0.006%            0.006%
56            W    15                    0.005%            0.005%
28            W    12                    0.004%            0.004%
96            W    10                    0.004%            0.004%
40            W    10                    0.004%            0.004%
72            W    9                     0.003%            0.003%
33            W    9                     0.003%            0.003%
29            W    9                     0.003%            0.003%
832           W    8                     0.003%            0.003%
31            W    8                     0.003%            0.003%
616           W    7                     0.002%            0.002%
576           W    6                     0.002%            0.002%
30            W    6                     0.002%            0.002%
568           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
784           W    4                     0.001%            0.001%
336           W    4                     0.001%            0.001%
208           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
904           W    3                     0.001%            0.001%
80            W    3                     0.001%            0.001%
800           W    3                     0.001%            0.001%
792           W    3                     0.001%            0.001%
640           W    3                     0.001%            0.001%
632           W    3                     0.001%            0.001%
320           W    3                     0.001%            0.001%
184           W    3                     0.001%            0.001%
992           W    2                     0.001%            0.001%
944           W    2                     0.001%            0.001%
856           W    2                     0.001%            0.001%
848           W    2                     0.001%            0.001%
808           W    2                     0.001%            0.001%
680           W    2                     0.001%            0.001%
560           W    2                     0.001%            0.001%
544           W    2                     0.001%            0.001%
432           W    2                     0.001%            0.001%
34            W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
224           W    2                     0.001%            0.001%
176           W    2                     0.001%            0.001%
160           W    2                     0.001%            0.001%
936           W    1                     0.000%            0.000%
888           W    1                     0.000%            0.000%
840           W    1                     0.000%            0.000%
728           W    1                     0.000%            0.000%
696           W    1                     0.000%            0.000%
688           W    1                     0.000%            0.000%
672           W    1                     0.000%            0.000%
664           W    1                     0.000%            0.000%
656           W    1                     0.000%            0.000%
624           W    1                     0.000%            0.000%
552           W    1                     0.000%            0.000%
536           W    1                     0.000%            0.000%
528           W    1                     0.000%            0.000%
504           W    1                     0.000%            0.000%
464           W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
384           W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
368           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
352           W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
296           W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
168           W    1                     0.000%            0.000%
136           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%
1000          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280532         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251433354   [100.000%,  122770.192MB]
