Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2083053              46.383%           41.278%
16            R    892733               19.878%           17.691%
8             R    515965               11.489%           10.224%
1024          W    400991               72.198%            7.946%
40            R    125127                2.786%            2.480%
56            R    87646                 1.952%            1.737%
32            R    85753                 1.909%            1.699%
8             W    81647                14.700%            1.618%
256           R    74887                 1.667%            1.484%
72            R    63900                 1.423%            1.266%
1016          W    62700                11.289%            1.242%
88            R    49123                 1.094%            0.973%
512           R    47535                 1.058%            0.942%
104           R    39053                 0.870%            0.774%
48            R    33095                 0.737%            0.656%
120           R    31569                 0.703%            0.626%
64            R    29778                 0.663%            0.590%
136           R    24915                 0.555%            0.494%
80            R    21645                 0.482%            0.429%
152           R    20206                 0.450%            0.400%
96            R    18924                 0.421%            0.375%
168           R    16856                 0.375%            0.334%
112           R    16434                 0.366%            0.326%
128           R    15771                 0.351%            0.313%
184           R    14182                 0.316%            0.281%
144           R    12465                 0.278%            0.247%
200           R    12031                 0.268%            0.238%
192           R    11281                 0.251%            0.224%
160           R    11103                 0.247%            0.220%
216           R    10842                 0.241%            0.215%
176           R    9952                  0.222%            0.197%
232           R    9901                  0.220%            0.196%
248           R    8554                  0.190%            0.170%
240           R    8395                  0.187%            0.166%
208           R    8196                  0.182%            0.162%
224           R    7402                  0.165%            0.147%
264           R    4262                  0.095%            0.084%
280           R    3968                  0.088%            0.079%
296           R    3670                  0.082%            0.073%
312           R    3283                  0.073%            0.065%
272           R    3236                  0.072%            0.064%
288           R    3121                  0.069%            0.062%
328           R    2888                  0.064%            0.057%
304           R    2841                  0.063%            0.056%
344           R    2798                  0.062%            0.055%
320           R    2643                  0.059%            0.052%
360           R    2542                  0.057%            0.050%
336           R    2484                  0.055%            0.049%
352           R    2446                  0.054%            0.048%
376           R    2419                  0.054%            0.048%
384           R    2349                  0.052%            0.047%
392           R    2265                  0.050%            0.045%
368           R    2242                  0.050%            0.044%
408           R    2159                  0.048%            0.043%
400           R    2074                  0.046%            0.041%
416           R    2025                  0.045%            0.040%
448           R    1971                  0.044%            0.039%
424           R    1920                  0.043%            0.038%
456           R    1860                  0.041%            0.037%
432           R    1796                  0.040%            0.036%
440           R    1781                  0.040%            0.035%
464           R    1734                  0.039%            0.034%
472           R    1672                  0.037%            0.033%
480           R    1614                  0.036%            0.032%
488           R    1003                  0.022%            0.020%
496           R    944                   0.021%            0.019%
408           W    850                   0.153%            0.017%
416           W    787                   0.142%            0.016%
504           R    701                   0.016%            0.014%
16            W    310                   0.056%            0.006%
24            W    299                   0.054%            0.006%
64            W    295                   0.053%            0.006%
13            W    247                   0.044%            0.005%
25            W    241                   0.043%            0.005%
32            W    236                   0.042%            0.005%
3             W    213                   0.038%            0.004%
26            W    208                   0.037%            0.004%
23            W    201                   0.036%            0.004%
22            W    181                   0.033%            0.004%
27            W    175                   0.032%            0.003%
28            W    156                   0.028%            0.003%
21            W    147                   0.026%            0.003%
784           W    141                   0.025%            0.003%
29            W    139                   0.025%            0.003%
768           W    136                   0.024%            0.003%
400           W    129                   0.023%            0.003%
20            W    127                   0.023%            0.003%
744           W    125                   0.023%            0.002%
96            W    118                   0.021%            0.002%
896           W    118                   0.021%            0.002%
120           W    113                   0.020%            0.002%
112           W    110                   0.020%            0.002%
30            W    109                   0.020%            0.002%
1             W    108                   0.019%            0.002%
952           W    103                   0.019%            0.002%
920           W    99                    0.018%            0.002%
136           W    98                    0.018%            0.002%
904           W    97                    0.017%            0.002%
424           W    96                    0.017%            0.002%
888           W    95                    0.017%            0.002%
4             W    92                    0.017%            0.002%
31            W    88                    0.016%            0.002%
736           W    86                    0.015%            0.002%
19            W    86                    0.015%            0.002%
14            W    83                    0.015%            0.002%
35            W    82                    0.015%            0.002%
10            W    80                    0.014%            0.002%
33            W    76                    0.014%            0.002%
18            W    76                    0.014%            0.002%
6             W    69                    0.012%            0.001%
34            W    67                    0.012%            0.001%
12            W    67                    0.012%            0.001%
40            W    66                    0.012%            0.001%
37            W    64                    0.012%            0.001%
36            W    63                    0.011%            0.001%
11            W    61                    0.011%            0.001%
9             W    55                    0.010%            0.001%
128           W    55                    0.010%            0.001%
38            W    54                    0.010%            0.001%
5             W    53                    0.010%            0.001%
712           W    52                    0.009%            0.001%
2             W    51                    0.009%            0.001%
48            W    50                    0.009%            0.001%
39            W    50                    0.009%            0.001%
7             W    45                    0.008%            0.001%
728           W    44                    0.008%            0.001%
752           W    42                    0.008%            0.001%
43            W    41                    0.007%            0.001%
15            W    41                    0.007%            0.001%
41            W    39                    0.007%            0.001%
17            W    39                    0.007%            0.001%
392           W    38                    0.007%            0.001%
42            W    35                    0.006%            0.001%
49            W    34                    0.006%            0.001%
45            W    33                    0.006%            0.001%
44            W    33                    0.006%            0.001%
264           W    31                    0.006%            0.001%
46            W    30                    0.005%            0.001%
232           W    30                    0.005%            0.001%
432           W    29                    0.005%            0.001%
928           W    27                    0.005%            0.001%
968           W    26                    0.005%            0.001%
776           W    24                    0.004%            0.000%
47            W    23                    0.004%            0.000%
224           W    23                    0.004%            0.000%
720           W    22                    0.004%            0.000%
192           W    22                    0.004%            0.000%
872           W    21                    0.004%            0.000%
144           W    21                    0.004%            0.000%
880           W    20                    0.004%            0.000%
88            W    19                    0.003%            0.000%
760           W    18                    0.003%            0.000%
360           W    18                    0.003%            0.000%
320           W    18                    0.003%            0.000%
288           W    18                    0.003%            0.000%
256           W    18                    0.003%            0.000%
80            W    17                    0.003%            0.000%
54            W    17                    0.003%            0.000%
168           W    17                    0.003%            0.000%
160           W    17                    0.003%            0.000%
976           W    16                    0.003%            0.000%
960           W    16                    0.003%            0.000%
824           W    16                    0.003%            0.000%
52            W    16                    0.003%            0.000%
448           W    16                    0.003%            0.000%
992           W    15                    0.003%            0.000%
864           W    15                    0.003%            0.000%
832           W    15                    0.003%            0.000%
440           W    15                    0.003%            0.000%
104           W    15                    0.003%            0.000%
1000          W    15                    0.003%            0.000%
984           W    14                    0.003%            0.000%
240           W    14                    0.003%            0.000%
208           W    14                    0.003%            0.000%
1008          W    14                    0.003%            0.000%
944           W    13                    0.002%            0.000%
816           W    13                    0.002%            0.000%
800           W    13                    0.002%            0.000%
53            W    13                    0.002%            0.000%
520           W    13                    0.002%            0.000%
456           W    13                    0.002%            0.000%
352           W    13                    0.002%            0.000%
176           W    13                    0.002%            0.000%
912           W    12                    0.002%            0.000%
672           W    12                    0.002%            0.000%
56            W    12                    0.002%            0.000%
55            W    12                    0.002%            0.000%
544           W    12                    0.002%            0.000%
464           W    12                    0.002%            0.000%
216           W    12                    0.002%            0.000%
152           W    12                    0.002%            0.000%
840           W    11                    0.002%            0.000%
72            W    11                    0.002%            0.000%
472           W    11                    0.002%            0.000%
