seconds,utilization (KB),
522,4137100,
525,4138760,
528,4138352,
531,4139412,
534,4138096,
537,4137484,
540,4141020,
543,4140608,
546,4139704,
549,4139972,
552,4142048,
555,4143376,
558,4142924,
561,4144580,
564,4145992,
567,4145784,
570,4144076,
573,4146568,
576,4146360,
579,4146196,
582,4148668,
585,4147192,
588,4147084,
591,4147344,
594,4146068,
597,4144856,
600,4146440,
603,4148668,
606,4146576,
609,4146244,
612,4152056,
615,4147336,
618,4148324,
621,4148704,
624,4151696,
627,4151124,
630,4153068,
633,4153592,
636,4151168,
639,4153656,
642,4155380,
645,4154172,
648,4154144,
651,4156640,
654,4153888,
657,4155976,
660,4153512,
663,4156324,
666,4155868,
669,4156948,
672,4160204,
675,4161556,
678,4158136,
681,4161728,
684,4158408,
687,4160964,
690,4160368,
693,4160020,
696,4157604,
699,4157684,
702,4161844,
705,4159400,
708,4162708,
711,4161800,
714,4164884,
717,4162352,
720,4162340,
723,4164056,
726,4164824,
729,4165788,
732,4168600,
735,4169012,
738,4167248,
741,4167380,
744,4168788,
747,4167864,
750,4167200,
753,4166164,
756,4167632,
759,4167212,
762,4165288,
765,4170860,
768,4170788,
771,4168160,
774,4169396,
777,4169576,
780,4169728,
783,4168496,
786,4170092,
789,4172804,
792,4173792,
795,4176040,
798,4174424,
801,4173668,
804,4175780,
807,4173580,
810,4173532,
813,4174236,
816,4173676,
819,4173460,
822,4175384,
825,4179092,
828,4177956,
831,4178116,
834,4177484,
837,4177312,
840,4178152,
843,4177828,
846,4178404,
849,4177972,
852,4178764,
855,4180480,
858,4179400,
861,4181216,
864,4182244,
867,4181164,
870,4180448,
873,4181180,
876,4181824,
879,4181100,
882,4184024,
885,4185220,
888,4182828,
891,4183164,
894,4185220,
897,4183204,
900,4184044,
903,4183892,
906,4183192,
909,4184360,
912,4186424,
915,4186056,
918,4185420,
921,4185576,
924,4186808,
927,4186892,
930,4185656,
933,4187740,
936,4189952,
939,4188016,
942,4186980,
945,4191020,
948,4190460,
951,4191180,
954,4190312,
957,4190568,
960,4190232,
963,4190136,
966,4191416,
969,4192408,
972,4193584,
975,4193948,
978,4193564,
981,4194044,
984,4193448,
987,4193652,
990,4195020,
993,4196560,
996,4196960,
999,4196484,
1002,4195976,
1005,4200156,
1008,4202468,
1011,4216140,
1014,4290096,
1017,4264004,
1020,4261316,
1023,4260084,
1026,4257312,
1029,4260056,
1032,4261144,
1035,4265056,
1038,4263296,
1041,4261796,
1044,4261204,
1047,4262580,
1050,4262280,
1053,4265328,
1056,4264244,
1059,4265124,
1062,4266520,
1065,4270732,
1068,4269164,
1071,4267464,
1074,4266892,
1077,4267828,
1080,4268224,
1083,4267328,
1086,4266076,
1089,4267816,
1092,4267496,
1095,4275904,
1098,4270640,
1101,4269680,
1104,4269956,
1107,4270496,
1110,4270824,
1113,4270496,
1116,4270924,
1119,4271428,
1122,4273660,
1125,4272872,
1128,4273372,
1131,4272560,
1134,4271468,
1137,4269792,
1140,4270304,
1143,4271668,
1146,4271212,
1149,4269036,
1152,4270800,
1155,4271108,
1158,4273788,
1161,4274520,
1164,4272212,
1167,4273060,
1170,4272932,
1173,4272616,
1176,4271644,
1179,4272180,
1182,4273156,
1185,4273760,
1188,4273808,
1191,4274268,
1194,4273264,
1197,4273132,
1200,4275124,
1203,4272660,
1206,4274484,
1209,4273868,
1212,4272872,
1215,4275712,
1218,4276304,
1221,4273588,
1224,4277072,
1227,4276480,
1230,4275528,
1233,4276472,
1236,4276128,
1239,4279012,
1242,4275480,
1245,4274256,
1248,4277144,
1251,4276284,
1254,4276900,
1257,4275772,
1260,4276236,
1263,4275884,
1266,4275540,
1269,4278308,
1272,4277064,
1275,4278068,
1278,4279256,
1281,4278720,
1284,4278248,
1287,4276916,
1290,4278532,
1293,4279264,
1296,4279788,
1299,4278852,
1302,4279276,
1305,4278788,
1308,4279700,
1311,4279156,
1314,4278312,
1317,4314360,
1320,4313932,
1323,4316592,
1326,4314692,
1329,4311280,
1332,4312164,
1335,4312072,
1338,4316052,
1341,4314516,
1344,4312124,
1347,4314056,
1350,4313972,
1353,4314844,
1356,4315904,
1359,4315676,
1362,4313824,
1365,4313368,
1368,4318744,
1371,4315896,
1374,4316444,
1377,4317040,
1380,4314528,
1383,4316076,
1386,4316360,
1389,4318504,
1392,4320756,
1395,4319032,
1398,4318088,
1401,4317920,
1404,4317636,
1407,4318332,
1410,4317312,
1413,4318864,
1416,4319376,
1419,4318500,
1422,4317292,
1425,4320136,
1428,4321152,
1431,4322804,
1434,4320132,
1437,4321500,
1440,4321924,
1443,4319748,
1446,4320260,
1449,4317772,
1452,4320556,
1455,4318128,
1458,4320592,
1461,4322016,
1464,4319856,
1467,4321608,
1470,4321692,
1473,4319296,
1476,4321180,
1479,4320940,
1482,4321740,
1485,4321508,
1488,4322000,
1491,4324476,
1494,4322560,
1497,4323468,
1500,4321520,
1503,4325472,
1506,4321112,
1509,4320300,
1512,4321376,
1515,4322052,
1518,4321076,
1521,4322404,
1524,4322208,
1527,4324388,
1530,4320664,
1533,4325056,
1536,4322592,
1539,4323700,
1542,4322420,
1545,4323768,
1548,4324556,
1551,4324920,
1554,4326804,
1557,4324968,
1560,4328968,
1563,4323980,
1566,4324404,
1569,4324456,
1572,4323684,
1575,4325580,
1578,4325900,
1581,4325820,
1584,4327276,
1587,4325372,
1590,4325944,
1593,4325828,
1596,4324916,
1599,4327444,
1602,4327312,
1605,4325748,
1608,4328764,
1611,4326896,
1614,4327404,
1617,4324824,
1620,4326872,
1623,4327468,
1626,4326704,
1629,4328940,
1632,4329900,
1635,4328944,
1638,4325336,
1641,4330204,
1644,4328552,
1647,4328264,
1650,4326416,
1653,4325800,
1656,4328720,
1659,4328852,
1662,4326536,
1665,4325160,
1668,4325584,
1671,4330624,
1674,4328856,
1677,4328724,
1680,4327332,
1683,4329272,
1686,4329140,
1689,4330552,
1692,4327688,
1695,4330120,
1698,4330312,
1701,4335496,
1704,4331724,
1707,4330952,
1710,4329800,
1713,4330748,
1716,4330404,
1719,4331516,
1722,4331048,
1725,4333336,
1728,4333068,
1731,4336996,
1734,4336812,
1737,4336592,
1740,4335500,
1743,4335984,
1746,4334064,
1749,4333024,
1752,4332236,
1755,4334448,
1758,4333904,
1761,4335340,
1764,4336020,
1767,4336096,
1770,4334376,
1773,4335736,
1776,4336420,
1779,4337004,
1782,4335032,
1785,4336980,
1788,4335076,
1791,4336104,
1794,4335616,
1797,4337272,
1800,4336656,
1803,4336044,
1806,4336464,
1809,4338688,
1812,4338200,
1815,4337700,
1818,4337316,
1821,4337804,
1824,4337880,
1827,4337768,
1830,4337220,
1833,4340388,
1836,4340324,
1839,4337076,
1842,4340632,
1845,4339388,
1848,4340584,
1851,4339280,
1854,4341340,
1857,4339252,
1860,4340500,
1863,4341084,
1866,4340840,
1869,4343420,
1872,4340424,
1875,4339656,
1878,4340032,
1881,4340520,
1884,4339180,
1887,4339060,
1890,4338184,
1893,4339500,
1896,4339212,
1899,4339600,
1902,4344148,
1905,4341472,
1908,4341220,
1911,4340448,
1914,4341676,
1917,4339384,
1920,4338508,
1923,4339920,
1926,4339688,
1929,4338160,
1932,4338228,
1935,4337964,
1938,4337096,
1941,4338260,
1944,4341584,
1947,4338916,
1950,4342272,
1953,4341036,
1956,4339880,
1959,4341604,
1962,4339168,
1965,4340340,
1968,4337988,
1971,4339680,
1974,4342848,
1977,4343796,
1980,4341368,
1983,4339496,
1986,4339044,
1989,4341216,
1992,4338316,
1995,4341532,
1998,4339868,
2001,4339108,
2004,4343044,
2007,4343384,
2010,4342660,
2013,4342664,
2016,4341540,
2019,4342240,
2022,4342776,
2025,4342872,
2028,4344956,
2031,4340664,
2034,4344420,
2037,4343844,
2040,4342708,
2043,4342596,
2046,4343104,
2049,4345332,
2052,4344640,
2055,4342420,
2058,4342608,
2061,4340428,
2064,4340896,
2067,4343304,
2070,4342724,
2073,4341768,
2076,4341992,
2079,4342328,
2082,4343544,
2085,4344364,
2088,4341656,
2091,4342556,
2094,4343784,
2097,4343108,
2100,4341908,
2103,4343232,
2106,4341604,
2109,4343488,
2112,4342960,
2115,4342176,
2118,4342988,
2121,4342800,
2124,4350416,
2127,4343488,
2130,4343276,
2133,4342312,
2136,4342504,
2139,4340900,
2142,4344292,
2145,4344080,
2148,4343140,
2151,4341476,
2154,4343556,
2157,4345424,
2160,4341988,
2163,4341260,
2166,4342544,
2169,4343964,
2172,4345120,
2175,4345104,
2178,4345652,
2181,4345556,
2184,4343012,
2187,4346280,
2190,4346908,
2193,4346148,
2196,4347580,
2199,4342732,
2202,4344544,
2205,4345524,
2208,4341040,
2211,4342388,
2214,4343096,
2217,4347504,
2220,4345200,
2223,4344600,
2226,4342636,
2229,4345252,
2232,4345620,
2235,4344432,
2238,4344896,
2241,4342196,
2244,4345212,
2247,4346560,
2250,4345728,
2253,4345380,
2256,4344116,
2259,4343404,
2262,4344192,
2265,4342804,
2268,4342192,
2271,4345028,
2274,4344348,
2277,4346756,
2280,4347208,
2283,4347136,
2286,4348620,
2289,4347920,
2292,4346152,
2295,4349372,
2298,4347508,
2301,4348948,
2304,4346372,
2307,4347876,
2310,4346564,
2313,4347664,
2316,4346352,
2319,4343380,
2322,4346004,
2325,4345104,
2328,4345444,
2331,4345356,
2334,4343232,
2337,4347752,
2340,4344980,
2343,4343160,
2346,4344056,
2349,4343720,
2352,4345736,
2355,4345724,
2358,4344216,
2361,4346652,
2364,4346464,
2367,4346300,
2370,4348112,
2373,4348696,
2376,4346576,
2379,4345780,
2382,4344932,
2385,4345076,
2388,4344216,
2391,4346224,
2394,4345452,
2397,4350088,
2400,4349592,
2403,4348096,
2406,4347164,
2409,4348632,
2412,4347228,
2415,4347356,
2418,4346616,
2421,4347380,
2424,4348672,
2427,4349112,
2430,4349776,
2433,4348056,
2436,4351244,
2439,4349208,
2442,4351216,
2445,4351672,
2448,4350404,
2451,4350628,
2454,4351572,
2457,4351476,
2460,4350572,
2463,4348744,
2466,4346744,
2469,4346868,
2472,4348112,
2475,4348420,
2478,4348160,
2481,4348292,
2484,4347776,
2487,4346680,
2490,4349796,
2493,4347932,
2496,4348556,
2499,4346520,
2502,4350104,
2505,4348352,
2508,4346024,
2511,4346464,
2514,4348120,
2517,4348484,
2520,4350532,
2523,4349944,
2526,4348264,
2529,4348640,
2532,4347432,
2535,4348828,
2538,4348676,
2541,4346816,
2544,4345512,
2547,4344644,
2550,4760132,
2553,4758728,
2556,4757736,
2559,4756308,
2562,4755220,
2565,4754468,
2568,4754104,
2571,4753748,
2574,4753740,
2577,4753696,
2580,4758972,
2583,4758048,
2586,4757212,
2589,4756980,
2592,4756304,
2595,4755600,
2598,4755276,
2601,4755264,
2604,4754984,
2607,4754752,
2610,4758784,
2613,4758068,
2616,4757412,
2619,4756820,
2622,4756448,
2625,4756292,
2628,4756036,
2631,4756044,
2634,4756052,
2637,4756060,
2640,4758732,
2643,4758168,
2646,4757572,
2649,4757152,
2652,4757108,
2655,4756928,
2658,4756596,
2661,4756384,
2664,4756324,
2667,4756028,
2670,4759652,
2673,4757812,
2676,4756856,
2679,4756036,
2682,4755408,
2685,4754904,
2688,4754456,
2691,4754320,
2694,4754312,
2697,4754344,
2700,4757032,
2703,4755476,
2706,4755072,
2709,4754576,
2712,4754080,
2715,4753668,
2718,4753200,
2721,4752884,
2724,4752796,
2727,4752796,
2730,4757160,
2733,4755420,
2736,4754660,
2739,4754536,
2742,4754412,
2745,4754404,
2748,4754296,
2751,4754288,
2754,4754200,
2757,4754060,
2760,4757100,
2763,4755188,
2766,4754376,
2769,4754152,
2772,4753896,
2775,4753676,
2778,4753584,
2781,4753584,
2784,4753584,
2787,4753584,
2790,4754804,
2793,4755308,
2796,4754224,
2799,4754240,
2802,4754224,
2805,4754216,
2808,4754240,
2811,4754240,
2814,4754236,
2817,4754228,
2820,4756164,
2823,4756160,
2826,4755136,
2829,4754512,
2832,4754180,
2835,4753660,
2838,4753588,
2841,4753548,
2844,4753572,
2847,4753564,
2850,4753580,
2853,4756984,
2856,4756080,
2859,4755832,
2862,4755484,
2865,4755492,
2868,4755340,
2871,4755036,
2874,4754832,
2877,4754808,
2880,4754808,
2883,4756168,
2886,4755848,
2889,4755512,
2892,4755164,
2895,4755156,
2898,4755180,
2901,4755124,
2904,4755156,
2907,4755148,
2910,4755164,
2913,4757968,
2916,4757072,
2919,4756364,
2922,4755776,
2925,4755384,
2928,4755392,
2931,4755416,
2934,4755384,
2937,4755332,
2940,4755176,
2943,4758736,
2946,4757968,
2949,4757596,
2952,4757144,
2955,4756872,
2958,4756640,
2961,4756520,
2964,4756520,
2967,4756520,
2970,4756520,
2973,4756956,
2976,4755760,
2979,4755660,
2982,4755552,
2985,4755372,
2988,4755460,
2991,4755264,
2994,4755264,
2997,4755172,
3000,4755040,
3003,4755960,
3006,4755192,
3009,4754704,
3012,4754456,
3015,4754292,
3018,4754216,
3021,4754200,
3024,4754076,
3027,4753920,
3030,4753780,
3033,4756392,
3036,4756136,
3039,4755752,
3042,4755760,
3045,4755768,
3048,4755776,
3051,4755768,
3054,4755784,
3057,4755776,
3060,4755636,
3063,4758376,
3066,4757144,
3069,4756368,
3072,4755764,
3075,4755248,
3078,4755008,
3081,4754752,
3084,4754636,
3087,4754636,
3090,4754668,
3093,4757408,
3096,4755672,
3099,4755052,
3102,4754260,
3105,4753516,
3108,4753308,
3111,4753076,
3114,4752828,
3117,4752776,
3120,4752652,
3123,4756516,
3126,4755468,
3129,4755460,
3132,4755212,
3135,4755212,
3138,4754956,
3141,4754956,
3144,4754708,
3147,4754580,
3150,4754332,
3153,4758272,
3156,4756432,
3159,4755628,
3162,4755496,
3165,4755216,
3168,4754944,
3171,4754820,
3174,4754728,
3177,4754480,
3180,4754476,
3183,4759456,
3186,4756544,
3189,4755844,
3192,4754908,
3195,4754708,
3198,4754404,
3201,4754124,
3204,4754036,
3207,4754028,
3210,4754044,
3213,4757788,
3216,4756956,
3219,4756284,
3222,4755820,
3225,4755448,
3228,4755216,
3231,4755108,
3234,4754904,
3237,4754812,
3240,4754788,
3243,4759208,
3246,4757892,
3249,4756884,
3252,4756276,
3255,4755776,
3258,4755288,
3261,4754972,
3264,4754756,
3267,4754644,
3270,4754652,
3273,4766440,
3276,4756360,
3279,4755360,
3282,4754632,
3285,4754268,
3288,4753932,
3291,4753720,
3294,4753728,
3297,4753612,
3300,4753620,
3303,4753508,
3306,4757148,
3309,4756884,
3312,4756652,
3315,4756644,
3318,4756416,
3321,4756332,
3324,4756348,
3327,4755728,
3330,4755736,
3333,4755736,
3336,4756896,
3339,4756388,
3342,4755784,
3345,4755228,
3348,4754748,
3351,4754144,
3354,4754140,
3357,4754040,
3360,4754064,
3363,4754040,
3366,4756184,
3369,4755796,
3372,4755676,
3375,4755616,
3378,4755296,
3381,4754736,
3384,4754400,
3387,4754276,
3390,4754272,
3393,4754256,
3396,4755100,
3399,4754644,
3402,4754560,
3405,4754424,
3408,4754464,
3411,4754424,
3414,4754300,
3417,4754128,
3420,4754008,
3423,4754000,
3426,4755012,
3429,4754316,
3432,4754008,
3435,4753836,
3438,4753660,
3441,4753488,
3444,4754304,
3447,4754132,
3450,4753608,
3453,4753328,
3456,4756316,
3459,4755084,
3462,4754360,
3465,4754072,
3468,4754008,
3471,4754008,
3474,4754016,
3477,4754000,
3480,4753984,
3483,4753736,
3486,4756220,
3489,4755772,
3492,4755544,
3495,4755456,
3498,4755440,
3501,4755480,
3504,4755448,
3507,4755496,
3510,4755448,
3513,4755496,
3516,4757584,
3519,4756908,
3522,4756604,
3525,4756200,
3528,4755928,
3531,4755800,
3534,4755808,
3537,4755808,
3540,4755816,
3543,4755684,
3546,4759324,
3549,4758388,
3552,4757776,
3555,4757040,
3558,4756412,
3561,4755752,
3564,4755524,
3567,4755444,
3570,4755492,
3573,4755088,
3576,4757616,
3579,4756424,
3582,4756176,
3585,4756048,
3588,4755984,
3591,4755884,
3594,4755884,
3597,4755780,
3600,4755748,
3603,4755796,
3606,4759048,
3609,4757808,
3612,4757096,
3615,4756360,
3618,4755652,
3621,4755284,
3624,4754976,
3627,4754712,
3630,4754628,
3633,4754456,
3636,4757736,
3639,4756164,
3642,4755784,
3645,4755456,
3648,4755216,
3651,4754984,
3654,4754888,
3657,4754852,
3660,4754612,
3663,4754480,
3666,4759012,
3669,4756656,
3672,4756268,
3675,4755936,
3678,4755672,
3681,4755512,
3684,4755496,
3687,4755488,
3690,4755472,
3693,4755480,
3696,4757188,
3699,4756496,
3702,4756064,
3705,4755768,
3708,4755528,
3711,4755272,
3714,4755100,
3717,4755072,
3720,4755072,
3723,4754940,
3726,4759284,
3729,4757492,
3732,4756700,
3735,4756280,
3738,4756032,
3741,4755792,
3744,4755592,
3747,4755588,
3750,4755580,
3753,4755580,
3756,4756504,
3759,4755656,
3762,4755228,
3765,4754352,
3768,4754088,
3771,4753820,
3774,4753772,
3777,4753572,
3780,4753252,
3783,4753076,
3786,4752880,
3789,4756320,
3792,4755912,
3795,4755704,
3798,4755656,
3801,4755416,
3804,4755420,
3807,4755444,
3810,4755404,
3813,4755444,
3816,4755428,
3819,4757292,
3822,4756772,
3825,4756112,
3828,4755764,
3831,4755360,
3834,4755112,
3837,4754712,
3840,4754744,
3843,4754728,
3846,4754736,
3849,4757268,
3852,4756216,
3855,4755404,
3858,4754292,
3861,4753596,
3864,4753224,
3867,4753100,
3870,4753020,
3873,4753484,
3876,4752856,
3879,4757576,
3882,4757100,
3885,4756736,
3888,4756472,
3891,4756192,
3894,4755940,
3897,4755840,
3900,4755684,
3903,4755600,
3906,4755428,
3909,4755140,
3912,4754428,
3915,4754228,
3918,4753592,
3921,4753204,
3924,4752808,
3927,4752612,
3930,4752300,
3933,4752240,
3936,4752100,
3939,4755804,
3942,4755408,
3945,4755224,
3948,4755104,
3951,4755096,
3954,4755128,
3957,4755088,
3960,4755096,
3963,4754988,
3966,4754864,
3969,4757628,
3972,4756956,
3975,4756576,
3978,4756164,
3981,4755948,
3984,4755576,
3987,4755388,
3990,4755296,
3993,4755164,
3996,4754388,
3999,4755800,
4002,4755600,
4005,4755468,
4008,4755096,
4011,4754792,
4014,4754620,
4017,4754264,
4020,4754132,
4023,4754112,
4026,4754112,
4029,4758624,
4032,4757908,
4035,4757604,
4038,4757472,
4041,4757348,
4044,4757224,
4047,4757172,
4050,4757164,
4053,4757164,
4056,4757148,
4059,4759776,
4062,4758732,
4065,4757792,
4068,4757228,
4071,4756396,
4074,4755692,
4077,4755360,
4080,4755408,
4083,4755228,
4086,4755276,
4089,4757604,
4092,4757348,
4095,4757292,
4098,4757292,
4101,4757044,
4104,4756904,
4107,4756664,
4110,4756408,
4113,4756044,
4116,4755796,
4119,4758052,
4122,4757052,
4125,4756736,
4128,4756620,
4131,4756404,
4134,4755908,
4137,4755672,
4140,4755528,
4143,4755528,
4146,4755520,
4149,4758632,
4152,4757924,
4155,4757088,
4158,4756624,
4161,4756260,
4164,4755872,
4167,4755608,
4170,4755608,
4173,4755616,
4176,4754988,
4179,4757320,
4182,4756960,
4185,4756844,
4188,4756828,
4191,4756844,
4194,4756828,
4197,4756844,
4200,4756828,
4203,4756844,
4206,4756828,
4209,4757608,
4212,4759020,
4215,4757744,
4218,4757076,
4221,4756752,
4224,4756348,
4227,4756108,
4230,4755836,
4233,4755728,
4236,4755704,
4239,4755736,
4242,4757976,
4245,4757548,
4248,4756828,
4251,4756172,
4254,4755688,
4257,4755284,
4260,4754800,
4263,4754816,
4266,4754780,
4269,4754796,
4272,4756144,
4275,4755164,
4278,4754892,
4281,4754792,
4284,4754396,
4287,4754172,
4290,4754044,
4293,4754076,
4296,4753492,
4299,4753532,
4302,4756076,
4305,4755740,
4308,4755600,
4311,4755348,
4314,4755124,
4317,4754976,
4320,4754916,
4323,4754900,
4326,4754908,
4329,4754900,
4332,4756224,
4335,4754504,
4338,4753504,
4341,4752864,
4344,4752244,
4347,4751880,
4350,4751732,
4353,4751732,
4356,4751740,
4359,4751484,
4362,4755628,
4365,4755504,
4368,4755324,
4371,4755204,
4374,4754932,
4377,4754948,
4380,4754948,
4383,4755056,
4386,4755072,
4389,4755280,
4392,4757416,
4395,4757384,
4398,4757056,
4401,4756956,
4404,4756584,
4407,4756468,
4410,4756204,
4413,4756120,
4416,4756100,
4419,4756084,
4422,4760024,
4425,4759300,
4428,4758660,
4431,4758404,
4434,4758156,
4437,4758032,
4440,4757856,
4443,4757856,
4446,4757732,
4449,4757732,
4452,4759452,
4455,4758572,
4458,4758328,
4461,4757972,
4464,4757848,
4467,4757772,
4470,4757772,
4473,4757756,
4476,4756808,
4479,4756808,
4482,4758804,
4485,4757852,
4488,4757488,
4491,4757272,
4494,4757020,
4497,4756940,
4500,4756940,
4503,4756940,
4506,4756940,
4509,4757064,
4512,4759844,
4515,4759588,
4518,4759432,
4521,4759252,
4524,4758972,
4527,4758748,
4530,4758316,
4533,4758208,
4536,4757944,
4539,4757960,
4542,4759456,
4545,4758624,
4548,4758128,
4551,4757968,
4554,4757832,
4557,4757832,
4560,4757832,
4563,4757644,
4566,4757404,
4569,4757396,
4572,4759760,
4575,4758928,
4578,4758908,
4581,4758916,
4584,4758908,
4587,4758916,
4590,4758908,
4593,4758916,
4596,4758384,
4599,4758276,
4602,4761364,
4605,4760780,
4608,4760564,
4611,4760396,
4614,4760412,
4617,4760272,
4620,4760172,
4623,4760016,
4626,4760020,
4629,4759740,
4632,4760808,
4635,4759628,
4638,4759308,
4641,4759184,
4644,4759184,
4647,4759060,
4650,4758936,
4653,4758624,
4656,4758236,
4659,4758236,
4662,4758112,
4665,4759028,
4668,4758824,
4671,4758288,
4674,4757936,
4677,4757788,
4680,4757680,
4683,4757588,
4686,4757488,
4689,4757464,
4692,4757480,
4695,4758308,
4698,4758032,
4701,4757784,
4704,4757412,
4707,4757172,
4710,4756936,
4713,4756936,
4716,4756936,
4719,4756936,
4722,4756936,
4725,4759036,
4728,4758472,
4731,4758488,
4734,4758224,
4737,4758116,
4740,4757732,
4743,4757444,
4746,4757320,
4749,4756948,
4752,4756768,
4755,4760196,
4758,4759004,
4761,4758640,
4764,4758376,
4767,4758152,
4770,4757608,
4773,4757612,
4776,4756540,
4779,4756408,
4782,4756308,
4785,4760108,
4788,4759152,
4791,4758628,
4794,4758008,
4797,4757512,
4800,4757172,
4803,4757004,
4806,4756996,
4809,4756748,
4812,4756624,
4815,4759760,
4818,4759124,
4821,4758984,
4824,4758876,
4827,4758744,
4830,4758784,
4833,4758652,
4836,4758412,
4839,4758396,
4842,4758128,
4845,4760496,
4848,4759988,
4851,4759564,
4854,4759060,
4857,4758936,
4860,4758748,
4863,4758748,
4866,4758508,
4869,4758384,
4872,4758240,
4875,4760676,
4878,4759752,
4881,4759256,
4884,4758636,
4887,4758264,
4890,4758108,
4893,4757940,
4896,4757364,
4899,4756992,
4902,4756744,
4905,4759396,
4908,4758780,
4911,4758284,
4914,4757664,
4917,4757136,
4920,4756888,
4923,4756848,
4926,4756760,
4929,4756760,
4932,4756760,
4935,4761344,
4938,4760200,
4941,4759580,
4944,4758720,
4947,4758048,
4950,4757360,
4953,4757016,
4956,4756740,
4959,4756608,
4962,4756484,
4965,4758684,
4968,4758148,
4971,4757900,
4974,4757628,
4977,4757456,
4980,4757332,
4983,4757264,
4986,4757140,
4989,4757256,
4992,4757248,
4995,4759176,
4998,4758348,
5001,4757376,
5004,4756844,
5007,4756216,
5010,4755844,
5013,4755504,
5016,4755488,
5019,4755364,
5022,4755372,
5025,4759408,
5028,4758772,
5031,4758424,
5034,4758196,
5037,4757900,
5040,4757700,
5043,4757420,
5046,4757180,
5049,4756980,
5052,4756956,
5055,4759692,
5058,4759120,
5061,4758796,
5064,4758700,
5067,4758660,
5070,4758684,
5073,4758652,
5076,4757848,
5079,4757576,
5082,4757352,
5085,4760364,
5088,4759308,
5091,4758752,
5094,4758324,
5097,4757844,
5100,4757448,
5103,4757044,
5106,4756888,
5109,4756780,
5112,4756772,
5115,4757464,
5118,4760608,
5121,4760368,
5124,4759964,
5127,4759364,
5130,4759052,
5133,4758804,
5136,4758680,
5139,4758432,
5142,4758400,
5145,4758376,
5148,4761324,
5151,4760136,
5154,4759324,
5157,4758664,
5160,4758100,
5163,4757776,
5166,4757540,
5169,4757392,
5172,4757284,
5175,4757276,
5178,4758800,
5181,4757784,
5184,4757484,
5187,4757212,
5190,4756988,
5193,4756812,
5196,4756156,
5199,4755880,
5202,4755904,
5205,4755880,
5208,4758296,
5211,4757776,
5214,4757632,
5217,4757516,
5220,4757508,
5223,4757384,
5226,4757384,
5229,4757384,
5232,4757416,
5235,4757168,
5238,4760288,
5241,4759760,
5244,4759628,
5247,4759408,
5250,4759284,
5253,4759172,
5256,4759168,
5259,4759036,
5262,4759044,
5265,4759076,
5268,4760384,
5271,4759824,
5274,4759328,
5277,4758556,
5280,4758220,
5283,4758012,
5286,4758880,
5289,4758756,
5292,4758756,
5295,4758632,
5298,4759852,
5301,4759312,
5304,4759096,
5307,4759128,
5310,4758988,
5313,4759004,
5316,4758856,
5319,4758872,
5322,4758856,
5325,4758872,
5328,4761384,
5331,4760556,
5334,4759648,
5337,4758996,
5340,4758336,
5343,4757700,
5346,4757204,
5349,4757032,
5352,4756860,
5355,4756776,
5358,4759124,
5361,4758172,
