procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         1672     43737200        31804     21784416    0    0   233  3052    2   13   1   1  94   4   0 2018-11-23 19:08:49
 1  0         1672     53436076        31824     12074152    0    0    20    78 1767 2820   2   2  95   0   0 2018-11-23 19:08:52
 0  1         1672     65069616        31868       439696    0    0  6199   282 2753 3887   1   3  95   1   0 2018-11-23 19:08:55
 0  1         1672     65067056        32468       440044    0    0 11507    28 3288 4392   0   1  95   4   0 2018-11-23 19:08:58
 0  1         1672     65069264        32496       440004    0    0 20048    37 4915 5977   0   1  95   3   0 2018-11-23 19:09:01
 0  1         1672     65064628        32992       440320    0    0 23085    33 5352 6262   0   1  95   3   0 2018-11-23 19:09:04
 1  1         1672     65063600        32020       439728    0    0 23047    27 5701 6376   0   1  95   3   0 2018-11-23 19:09:07
 1  1         1672     65066336        32596       439508    0    0 23253    43 5571 6309   0   1  95   3   0 2018-11-23 19:09:10
 0  1         1672     65068332        32084       439116    0    0 20773    28 4986 5904   0   1  95   3   0 2018-11-23 19:09:13
 1  1         1672     65067572        32532       439536    0    0  6380    36 2322 3397   0   0  96   4   0 2018-11-23 19:09:16
 0  1         1672     65068164        32584       440484    0    0 22295    37 5304 6251   0   1  96   3   0 2018-11-23 19:09:19
 2  0         1672     65068296        32372       438764    0    0 23007    28 5514 6348   0   1  95   3   0 2018-11-23 19:09:22
 2  1         1672     65072672        32216       439088    0    0 22739    39 5308 6261   0   1  95   3   0 2018-11-23 19:09:25
 0  0         1672     65071528        32916       439112    0    0 23513    37 5400 6363   0   1  95   3   0 2018-11-23 19:09:28
 1  1         1672     65069416        32332       439196    0    0 22704    27 5470 6317   0   1  95   3   0 2018-11-23 19:09:31
 2  0         1672     65065784        32320       438652    0    0 23064    36 5570 6290   0   1  95   3   0 2018-11-23 19:09:34
 0  1         1672     65066932        32796       440168    0    0 22573    35 5399 6252   0   1  96   3   0 2018-11-23 19:09:37
 0  1         1672     65066180        33164       438040    0    0 23432    36 5400 6347   0   1  95   3   0 2018-11-23 19:09:40
 1  0         1672     65067484        32940       439548    0    0 22920    36 5359 6257   0   1  96   3   0 2018-11-23 19:09:43
 0  1         1672     65070548        32896       439852    0    0 22985    28 5430 6328   0   1  96   3   0 2018-11-23 19:09:46
 0  1         1672     65068524        33264       439132    0    0 22996    36 5383 6327   0   1  95   3   0 2018-11-23 19:09:49
 1  1         1672     65071904        32564       438984    0    0 23040    27 5321 6387   0   1  96   3   0 2018-11-23 19:09:52
 0  2         1672     65068620        32944       439720    0    0 23231    41 5500 6353   0   1  95   3   0 2018-11-23 19:09:55
 0  1         1672     65071212        33488       439224    0    0 22796    36 5320 6296   0   1  95   3   0 2018-11-23 19:09:58
 0  1         1672     65070584        33180       439376    0    0 22685    27 5282 6255   0   1  96   3   0 2018-11-23 19:10:01
 0  1         1672     65069188        32660       440968    0    0 22903    37 5318 6330   0   1  95   3   0 2018-11-23 19:10:04
 3  0         1672     65069320        32968       440108    0    0 22943    41 5339 6257   0   1  95   3   0 2018-11-23 19:10:07
 1  1         1672     65069388        33264       439468    0    0 24901    27 5693 6534   0   1  95   3   0 2018-11-23 19:10:10
 0  1         1672     65066868        33552       439572    0    0 24572    41 5776 6585   0   1  96   3   0 2018-11-23 19:10:13
 0  1         1672     65066144        33120       438960    0    0 25104    27 5855 6646   0   2  95   3   0 2018-11-23 19:10:16
 0  1         1672     65068092        33280       438816    0    0 24295    43 5525 6459   0   1  95   3   0 2018-11-23 19:10:19
 0  1         1672     65068952        33312       439088    0    0 24681    36 5769 6644   0   1  95   3   0 2018-11-23 19:10:22
