Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219301               78.220%           78.217%
8             W    30324                10.816%           10.815%
1016          W    24455                 8.723%            8.722%
3             W    632                   0.225%            0.225%
896           W    365                   0.130%            0.130%
32            W    355                   0.127%            0.127%
408           W    257                   0.092%            0.092%
416           W    254                   0.091%            0.091%
88            W    190                   0.068%            0.068%
48            W    187                   0.067%            0.067%
112           W    185                   0.066%            0.066%
984           W    184                   0.066%            0.066%
928           W    184                   0.066%            0.066%
120           W    182                   0.065%            0.065%
968           W    181                   0.065%            0.065%
16            W    159                   0.057%            0.057%
24            W    106                   0.038%            0.038%
816           W    105                   0.037%            0.037%
824           W    98                    0.035%            0.035%
7             W    98                    0.035%            0.035%
200           W    96                    0.034%            0.034%
19            W    93                    0.033%            0.033%
632           W    91                    0.032%            0.032%
2             W    89                    0.032%            0.032%
20            W    88                    0.031%            0.031%
21            W    87                    0.031%            0.031%
17            W    87                    0.031%            0.031%
15            W    87                    0.031%            0.031%
14            W    86                    0.031%            0.031%
22            W    85                    0.030%            0.030%
192           W    85                    0.030%            0.030%
23            W    83                    0.030%            0.030%
18            W    82                    0.029%            0.029%
6             W    76                    0.027%            0.027%
13            W    73                    0.026%            0.026%
25            W    66                    0.024%            0.024%
12            W    66                    0.024%            0.024%
10            W    62                    0.022%            0.022%
624           W    54                    0.019%            0.019%
26            W    53                    0.019%            0.019%
11            W    49                    0.017%            0.017%
9             W    45                    0.016%            0.016%
64            W    45                    0.016%            0.016%
872           W    43                    0.015%            0.015%
27            W    43                    0.015%            0.015%
880           W    42                    0.015%            0.015%
640           W    33                    0.012%            0.012%
29            W    33                    0.012%            0.012%
448           W    32                    0.011%            0.011%
440           W    30                    0.011%            0.011%
5             W    29                    0.010%            0.010%
28            W    29                    0.010%            0.010%
1             W    28                    0.010%            0.010%
616           W    24                    0.009%            0.009%
432           W    23                    0.008%            0.008%
31            W    21                    0.007%            0.007%
776           W    18                    0.006%            0.006%
888           W    17                    0.006%            0.006%
728           W    17                    0.006%            0.006%
80            W    16                    0.006%            0.006%
72            W    16                    0.006%            0.006%
30            W    16                    0.006%            0.006%
