seconds,non-idle (%),utilization (%),
0,2.547083333333333,2.4225,
3,4.319166666666661,4.305416666666661,
6,4.347500000000011,4.347500000000011,
9,4.306249999999977,4.292499999999977,
12,4.320416666666674,4.320416666666674,
15,4.566666666666677,4.372083333333344,
18,4.347500000000011,4.305833333333344,
21,4.389583333333334,4.389583333333334,
24,4.59708333333333,4.347499999999997,
27,4.34666666666665,4.34666666666665,
30,4.347916666666677,4.30625000000001,
33,4.334166666666647,4.29249999999998,
36,4.305833333333339,4.305833333333339,
39,4.375833333333333,4.3479166666666655,
42,4.347500000000011,4.347500000000011,
45,4.361249999999998,4.305833333333331,
48,4.333750000000009,4.305833333333342,
51,4.569166666666661,4.569166666666661,
54,4.605000000000004,4.299583333333337,
57,4.361666666666665,4.361666666666665,
60,7.382916666666688,4.483750000000022,
63,5.5674999999999955,4.389166666666663,
66,4.362083333333317,4.30666666666665,
69,5.473333333333343,5.26500000000001,
72,5.572083333333339,5.572083333333339,
75,5.682083333333324,5.653749999999991,
78,4.422083333333319,2.2620833333333192,
81,5.627499999999998,5.627499999999998,
84,5.567916666666676,5.540416666666676,
87,4.6512500000000045,2.8962500000000047,
90,5.321250000000006,5.307500000000006,
93,8.508333333333326,5.496249999999993,
96,5.115416666666661,3.6091666666666615,
99,5.360833333333346,5.347083333333346,
102,5.3129166666666805,5.3129166666666805,
105,5.649583333333325,3.440833333333325,
108,4.416666666666671,4.3612500000000045,
111,4.4058333333333195,4.4058333333333195,
114,4.433749999999989,4.392083333333322,
117,4.419583333333321,4.419583333333321,
120,4.486666666666665,4.444999999999998,
123,4.486666666666679,4.431250000000012,
126,4.418750000000003,4.418750000000003,
129,4.433333333333337,4.39166666666667,
132,4.432083333333324,4.432083333333324,
135,4.486666666666679,4.417500000000012,
138,4.459999999999994,4.432083333333327,
141,4.466250000000002,4.466250000000002,
144,4.433749999999989,4.392083333333322,
147,4.418750000000003,4.418750000000003,
150,4.445833333333326,4.445833333333326,
153,4.405000000000015,4.405000000000015,
156,4.472500000000011,4.472500000000011,
159,4.4058333333333195,4.4058333333333195,
162,4.432916666666657,4.432916666666657,
165,4.432083333333324,4.432083333333324,
168,4.418750000000003,4.418750000000003,
171,4.4058333333333195,4.4058333333333195,
174,4.501666666666665,4.404166666666665,
177,4.458750000000009,4.458750000000009,
180,4.460416666666674,4.432500000000007,
183,4.4058333333333195,4.4058333333333195,
186,4.432083333333324,4.432083333333324,
189,4.418750000000003,4.418750000000003,
192,4.432916666666657,4.432916666666657,
195,4.392083333333332,4.392083333333332,
198,4.418750000000003,4.418750000000003,
201,4.4058333333333195,4.4058333333333195,
204,4.420000000000002,4.420000000000002,
207,4.4058333333333195,4.4058333333333195,
210,4.444999999999993,4.431249999999993,
213,4.432916666666657,4.432916666666657,
216,4.41791666666667,4.41791666666667,
219,4.4058333333333195,4.4058333333333195,
222,4.4058333333333195,4.4058333333333195,
225,4.432916666666657,4.432916666666657,
228,4.445000000000007,4.445000000000007,
231,4.405416666666667,4.405416666666667,
234,4.446250000000006,4.446250000000006,
237,4.47208333333333,4.47208333333333,
240,4.473333333333315,4.473333333333315,
243,4.41791666666667,4.41791666666667,
246,4.460833333333326,4.447083333333326,
249,4.769999999999996,4.673333333333329,
252,6.027083333333337,5.47666666666667,
255,5.083749999999995,5.083749999999995,
258,5.114583333333329,4.961666666666662,
261,6.476666666666645,5.106249999999979,
264,4.375,4.375,
267,4.612083333333331,2.255416666666664,
270,4.609166666666681,0.5562500000000137,
