procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0        50636      8358340        45012     56903364    0    0  1102  5400    5    4   3   1  85  11   0 2018-12-19 23:04:58
 2  0        50632      9127384        45016     56117480    0    0   113     0 1724 2637   4   2  94   0   0 2018-12-19 23:05:01
 0  0        50612     11770204        46108     53482508   11    0  3023   569 3053 4044   3   3  92   2   0 2018-12-19 23:05:04
 1  1        50612     11769584        45096     53483172    0    0 10532    33 3418 4444   1   1  95   3   0 2018-12-19 23:05:07
 2  0        50612     11771456        45144     53483460    0    0 14939    65 4199 5325   0   2  95   3   0 2018-12-19 23:05:10
 0  0        50612     11769980        46236     53483760    0    0 21824    36 5852 6814   0   2  95   2   0 2018-12-19 23:05:13
 0  0        50612     11880844        46296     53482152    0    0 10412    60 3465 4440   0   1  96   3   0 2018-12-19 23:05:16
 1  1        50612     11882328        45304     53481336    9    0 21564    51 6007 6734   0   2  95   2   0 2018-12-19 23:05:19
 1  1        50612     11881604        45808     53482548    0    0 21664    64 5964 6756   0   2  96   2   0 2018-12-19 23:05:22
 0  1        50612     11881600        45400     53482436    0    0 22688    41 6074 6899   0   2  95   2   0 2018-12-19 23:05:25
 0  1        50612     11883792        45480     53482976    0    0 21496    63 5810 6684   0   2  96   2   0 2018-12-19 23:05:28
 0  1        50612     11882624        45512     53482424    0    0 22451    51 5872 6724   0   2  95   2   0 2018-12-19 23:05:31
 1  1        50612     11873984        45528     53482192    0    0 21716    81 5813 6793   0   2  95   2   0 2018-12-19 23:05:34
 0  1        50612     11883612        45596     53482992    0    0 19329   179 5544 6274   1   2  95   2   0 2018-12-19 23:05:37
 0  0        50556     11882440        46684     53482704   40    0 22784    28 6033 6939   0   2  95   2   0 2018-12-19 23:05:40
 0  1        50556     11882208        46588     53482656    0    0  8512    60 3114 4048   0   1  96   2   0 2018-12-19 23:05:43
 0  1        50556     11882008        45728     53482048    0    0 18172    35 4996 6010   0   2  96   2   0 2018-12-19 23:05:46
 1  1        50556     11881248        46548     53481360    0    0 22319    59 5845 6711   1   2  95   2   0 2018-12-19 23:05:49
 1  1        50556     11881944        45792     53482404    0    0 22387    41 5886 6801   0   2  96   2   0 2018-12-19 23:05:52
 0  1        50556     11880776        45868     53483328    0    0 22199    97 5750 6640   1   2  96   2   0 2018-12-19 23:05:55
