procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        26720      5644132       478552     47764864    0    0     4    48    0    0   0   0 100   0   0 2019-03-10 09:51:35
 0  0        26720      5643312       478552     47764896    0    0     0     0 1667 3516   3   1  96   0   0 2019-03-10 09:51:38
 0  0        26720      5643908       478552     47764976    0    0     0    64 1385 3639   0   0  99   0   0 2019-03-10 09:51:41
 1  0        26720      5647604       478552     47764844    0    0     0   745 1460 3560   1   0  98   1   0 2019-03-10 09:51:44
 0  0        26720      5633688       478552     47764844    0    0     0    49 1891 4212   1   0  98   0   0 2019-03-10 09:51:47
 0  0        26720      5636588       478552     47764852    0    0     0     0 1426 3679   0   0 100   0   0 2019-03-10 09:51:50
 0  0        26720      5638072       478552     47764860    0    0     0     5 1395 3609   0   0 100   0   0 2019-03-10 09:51:53
 0  0        26720      5639744       478552     47764860    0    0     0     0 1350 3537   0   0 100   0   0 2019-03-10 09:51:56
 0  0        26720      5641196       478552     47764780    0    0     0   103 1423 3658   0   0  99   0   0 2019-03-10 09:51:59
 0  0        26720      5641240       478552     47764784    0    0     0     0 1398 3634   0   0 100   0   0 2019-03-10 09:52:02
 0  0        26720      5642612       478552     47764696    0    0     0    33 1718 4233   0   0  99   0   0 2019-03-10 09:52:05
 0  0        26720      5643788       478552     47764644    0    0     0     0 1558 3946   0   0  99   0   0 2019-03-10 09:52:08
 0  0        26720      5643600       478552     47764580    0    0     0    53 1377 3640   0   0 100   0   0 2019-03-10 09:52:11
 0  0        26720      5644408       478552     47764744    0    0     0   511 1367 3565   0   0  99   1   0 2019-03-10 09:52:14
 0  0        26720      5643060       478552     47764716    0    0     0    25 1478 3718   0   0  99   0   0 2019-03-10 09:52:17
 0  0        26720      5643628       478552     47764720    0    0     0     0 1375 3684   0   0 100   0   0 2019-03-10 09:52:20
 0  0        26720      5644096       478552     47764756    0    0     0    16 1421 3667   0   0  99   0   0 2019-03-10 09:52:23
 0  0        26720      5644740       478552     47764764    0    0     0     0 1393 3614   0   0 100   0   0 2019-03-10 09:52:26
 0  0        26720      5644880       478552     47764648    0    0     0    68 1417 3689   0   0  99   1   0 2019-03-10 09:52:29
 2  0        26720      5645028       478552     47764656    0    0     0     0 1427 3648   0   0 100   0   0 2019-03-10 09:52:32
 0  0        26720      5645980       478552     47764656    0    0     0    21 1383 3654   0   0 100   0   0 2019-03-10 09:52:35
 0  0        26720      5646524       478552     47764664    0    0     0     0 1827 4432   0   0 100   0   0 2019-03-10 09:52:38
 0  0        26720      5646772       478552     47764668    0    0     0    52 1456 3768   0   0  99   0   0 2019-03-10 09:52:41
 0  0        26720      5646204       478556     47764896    0    0     0   499 1418 3635   0   0  99   0   0 2019-03-10 09:52:44
 0  0        26720      5645372       478556     47764768    0    0     0    29 1487 3773   0   0  99   0   0 2019-03-10 09:52:47
 0  0        26720      5646212       478556     47764772    0    0     0     0 1359 3623   0   0 100   0   0 2019-03-10 09:52:50
 0  0        26720      5646888       478556     47764820    0    0     0    15 1370 3633   0   0 100   0   0 2019-03-10 09:52:53
 0  0        26720      5647544       478556     47764784    0    0     0     0 1369 3624   0   0 100   0   0 2019-03-10 09:52:56
