procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        22428      1078112        23628      2685104    0    0  1462  6419   24   10  33   4  57   7   0 2018-11-26 04:57:51
 2  0        22428      1104756        23644      2685204    0    0    51    53 2724 3071  14   4  82   0   0 2018-11-26 04:57:54
 1  0        22428      2255360        23656      1490968    0    0    16    52 2200 1906  10   8  82   0   0 2018-11-26 04:57:57
 2  0        22428      3381224        23696       364292    0    0  5259   584 7850 10646   6  12  79   3   0 2018-11-26 04:58:00
 0  1        22428      3382016        23772       364296    0    0 10881   163 6501 7111   3  11  77   9   0 2018-11-26 04:58:03
 0  1        22428      3381500        24380       364232    0    0 10363    28 5016 4544   3  11  77   9   0 2018-11-26 04:58:06
 1  0        22428      3381740        24516       364240    0    0 15327    39 6627 5875   5  14  75   6   0 2018-11-26 04:58:09
 6  1        22428      3381460        23884       364232    0    0 10855    28 5075 4647   4  11  77   8   0 2018-11-26 04:58:12
 1  1        22428      3381236        23920       364232    0    0 16979    28 7112 6144   5  15  75   6   0 2018-11-26 04:58:15
 4  1        22428      3382468        23952       364236    0    0 16640    28 7085 5983   5  15  75   5   0 2018-11-26 04:58:18
 0  2        22428      3380832        24652       364236    0    0 16163    31 7008 5920   5  15  75   5   0 2018-11-26 04:58:21
 2  0        22428      3381660        24044       364240    0    0  9875    41 4822 4613   3  11  78   8   0 2018-11-26 04:58:24
 0  1        22428      3382196        24088       364240    0    0 16349    31 6767 5833   5  15  74   6   0 2018-11-26 04:58:27
 2  0        22428      3381364        24172       364264    0    0 16311    28 7100 6068   5  15  75   6   0 2018-11-26 04:58:30
 2  1        22428      3381024        24188       364244    0    0 16197    45 6878 6043   5  15  75   6   0 2018-11-26 04:58:33
 1  0        22428      3380708        25256       364244    0    0 16624    29 6922 6013   5  15  75   5   0 2018-11-26 04:58:36
 2  1        22428      3379904        25036       364252    0    0 16341    43 6979 6150   4  15  76   5   0 2018-11-26 04:58:39
 0  0        22428      3380928        25332       364252    0    0 15957    28 6841 5935   4  15  76   5   0 2018-11-26 04:58:42
 2  0        22428      3381244        24332       364252    0    0 15576    29 6821 5935   4  15  76   5   0 2018-11-26 04:58:45
 1  1        22428      3380360        25180       364132    0    0 16500    29 6864 6028   5  15  75   5   0 2018-11-26 04:58:48
 3  1        22428      3380620        24640       364272    0    0 14769    29 6340 5673   4  13  76   6   0 2018-11-26 04:58:51
 2  1        22428      3381252        24444       364256    0    0 10299    43 4819 4586   3  10  78   9   0 2018-11-26 04:58:54
 5  0        22428      3381020        24488       364252    0    0 16709    29 7039 6118   4  15  76   5   0 2018-11-26 04:58:57
 1  1        22428      3380072        25572       364256    0    0 15903    28 6729 5892   5  15  76   5   0 2018-11-26 04:59:00
 1  0        22428      3380772        25512       364316    0    0 15511   176 8095 8349   4  15  75   5   0 2018-11-26 04:59:03
 2  0        22428      3381744        24628       364316    0    0 16181    31 6717 6054   5  15  75   5   0 2018-11-26 04:59:06
 2  0        22428      3381080        25700       364316    0    0 17017    27 6998 6096   5  15  75   6   0 2018-11-26 04:59:09
 1  0        22428      3379832        25736       364320    0    0 15936    44 6834 6267   5  14  76   5   0 2018-11-26 04:59:12
 0  1        22428      3380684        24736       364320    0    0 15871    29 6960 6233   5  14  75   6   0 2018-11-26 04:59:15
 0  0        22428      3379824        25808       364324    0    0 16876    33 7186 6275   5  15  74   6   0 2018-11-26 04:59:18
 2  0        22428      3380584        25844       364328    0    0 16175    35 6959 6194   5  15  75   5   0 2018-11-26 04:59:21
 2  0        22428      3381056        24836       364332    0    0 15603    28 6622 5888   4  15  75   5   0 2018-11-26 04:59:24
 0  1        22428      3381032        24884       364332    0    0 16195    40 6967 6147   4  15  75   6   0 2018-11-26 04:59:27
 0  1        22428      3380932        24920       364332    0    0 15877    28 6890 5894   5  15  75   5   0 2018-11-26 04:59:30
 2  0        22428      3381304        24956       364328    0    0 16255    28 6848 5862   5  15  75   5   0 2018-11-26 04:59:33
 4  1        22428      3380068        25636       364332    0    0 16620    29 6902 6012   5  15  75   6   0 2018-11-26 04:59:36
 2  0        22428      3380724        25044       364332    0    0 15845    31 6956 6025   5  15  75   6   0 2018-11-26 04:59:39
 4  0        22428      3379576        26116       364336    0    0 16169    37 6760 6006   5  15  75   5   0 2018-11-26 04:59:42
 0  1        22428      3380428        25148       364336    0    0 15500    31 6784 5826   5  15  76   5   0 2018-11-26 04:59:45
 0  0        22428      3380212        26200       364336    0    0 16468    29 6945 5957   5  15  75   6   0 2018-11-26 04:59:48
 0  0        22428      3380020        26236       364340    0    0 16673    35 7067 6251   4  15  76   5   0 2018-11-26 04:59:51
 2  0        22428      3380396        25228       364340    0    0 16207    28 6808 5930   4  15  75   5   0 2018-11-26 04:59:54
 0  1        22428      3379900        25268       364340    0    0 15872    28 6732 5862   4  15  76   6   0 2018-11-26 04:59:57
