Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    347869               74.912%           55.822%
256           R    73999                46.597%           11.875%
8             W    57115                12.300%            9.165%
1016          W    48618                10.470%            7.802%
512           R    46994                29.592%            7.541%
32            R    1640                  1.033%            0.263%
16            R    1569                  0.988%            0.252%
8             R    1321                  0.832%            0.212%
24            R    1315                  0.828%            0.211%
248           R    1274                  0.802%            0.204%
48            R    1137                  0.716%            0.182%
40            R    1121                  0.706%            0.180%
56            R    1083                  0.682%            0.174%
264           W    1039                  0.224%            0.167%
64            R    1037                  0.653%            0.166%
192           R    1036                  0.652%            0.166%
240           R    995                   0.627%            0.160%
200           R    981                   0.618%            0.157%
176           R    952                   0.599%            0.153%
168           R    889                   0.560%            0.143%
208           R    881                   0.555%            0.141%
232           R    875                   0.551%            0.140%
160           R    846                   0.533%            0.136%
152           R    839                   0.528%            0.135%
184           R    835                   0.526%            0.134%
216           R    794                   0.500%            0.127%
224           R    773                   0.487%            0.124%
128           R    763                   0.480%            0.122%
488           R    739                   0.465%            0.119%
496           R    727                   0.458%            0.117%
480           R    721                   0.454%            0.116%
472           R    651                   0.410%            0.104%
80            R    649                   0.409%            0.104%
96            R    620                   0.390%            0.099%
88            R    599                   0.377%            0.096%
72            R    591                   0.372%            0.095%
136           R    589                   0.371%            0.095%
456           R    585                   0.368%            0.094%
464           R    566                   0.356%            0.091%
112           R    559                   0.352%            0.090%
448           R    556                   0.350%            0.089%
104           R    546                   0.344%            0.088%
120           R    534                   0.336%            0.086%
144           R    524                   0.330%            0.084%
304           R    443                   0.279%            0.071%
312           R    390                   0.246%            0.063%
344           R    381                   0.240%            0.061%
336           R    379                   0.239%            0.061%
328           R    364                   0.229%            0.058%
296           R    351                   0.221%            0.056%
320           R    346                   0.218%            0.056%
64            W    310                   0.067%            0.050%
88            W    290                   0.062%            0.047%
32            W    286                   0.062%            0.046%
768           W    279                   0.060%            0.045%
48            W    273                   0.059%            0.044%
416           W    273                   0.059%            0.044%
784           W    270                   0.058%            0.043%
384           R    267                   0.168%            0.043%
408           W    263                   0.057%            0.042%
272           R    251                   0.158%            0.040%
288           R    247                   0.156%            0.040%
352           R    234                   0.147%            0.038%
264           R    233                   0.147%            0.037%
280           R    229                   0.144%            0.037%
72            W    218                   0.047%            0.035%
968           W    210                   0.045%            0.034%
112           W    208                   0.045%            0.033%
120           W    205                   0.044%            0.033%
896           W    202                   0.043%            0.032%
984           W    200                   0.043%            0.032%
928           W    193                   0.042%            0.031%
16            W    187                   0.040%            0.030%
80            W    181                   0.039%            0.029%
904           W    179                   0.039%            0.029%
24            W    174                   0.037%            0.028%
192           W    160                   0.034%            0.026%
56            W    157                   0.034%            0.025%
488           W    153                   0.033%            0.025%
200           W    141                   0.030%            0.023%
184           W    121                   0.026%            0.019%
816           W    114                   0.025%            0.018%
408           R    113                   0.071%            0.018%
424           R    109                   0.069%            0.017%
416           R    108                   0.068%            0.017%
3             W    103                   0.022%            0.017%
824           W    102                   0.022%            0.016%
20            W    99                    0.021%            0.016%
504           R    96                    0.060%            0.015%
440           R    93                    0.059%            0.015%
432           R    92                    0.058%            0.015%
384           W    90                    0.019%            0.014%
40            W    87                    0.019%            0.014%
400           R    84                    0.053%            0.013%
22            W    83                    0.018%            0.013%
2             W    82                    0.018%            0.013%
376           W    80                    0.017%            0.013%
23            W    80                    0.017%            0.013%
96            W    79                    0.017%            0.013%
376           R    79                    0.050%            0.013%
21            W    76                    0.016%            0.012%
368           R    75                    0.047%            0.012%
360           R    74                    0.047%            0.012%
392           W    73                    0.016%            0.012%
19            W    71                    0.015%            0.011%
12            W    69                    0.015%            0.011%
25            W    67                    0.014%            0.011%
176           W    67                    0.014%            0.011%
5             W    63                    0.014%            0.010%
27            W    62                    0.013%            0.010%
28            W    61                    0.013%            0.010%
9             W    60                    0.013%            0.010%
4             W    60                    0.013%            0.010%
368           W    60                    0.013%            0.010%
13            W    60                    0.013%            0.010%
10            W    60                    0.013%            0.010%
11            W    59                    0.013%            0.009%
360           W    57                    0.012%            0.009%
392           R    56                    0.035%            0.009%
1             W    56                    0.012%            0.009%
6             W    50                    0.011%            0.008%
18            W    50                    0.011%            0.008%
280           W    49                    0.011%            0.008%
17            W    49                    0.011%            0.008%
104           W    49                    0.011%            0.008%
