procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  1       998396       469496        42572     64666328    0    0   418  1317    0    0   1   0  92   7   0 2018-11-10 21:27:37
 1  1       998396      5792120        42736     59328336    0    0 73000   200 3997 7862   5   3  89   3   0 2018-11-10 21:27:40
 0  4       998396     20166116        42752     44955624    0    0 71484 16738 4404 7351   2   4  89   4   0 2018-11-10 21:27:43
 0  3       998396     20166224        42772     44956220    0    0   207 81465 2197 4208   0   0  88  12   0 2018-11-10 21:27:46
 0  3       998396     20100196        42796     45023356    0    0 11097 43471 2504 4091   1   0  91   8   0 2018-11-10 21:27:49
 0  2       998396     20085184        42804     45039744    0    0  2731 70017 2539 3676   0   0  91   9   0 2018-11-10 21:27:52
 0  2       998396     20072964        42816     45052920    0    0  2219 74112 2429 3825   0   0  90   9   0 2018-11-10 21:27:55
 0  2       998396     20056692        42836     45070408    0    0  2901 68936 3036 4334   0   0  92   8   0 2018-11-10 21:27:58
 0  2       998396     20048528        42856     45078864    0    0  1408 74715 2171 2956   0   0  91   8   0 2018-11-10 21:28:01
 0  3       998396     20038424        42864     45089284    0    0  1792 70900 2532 3641   0   0  91   9   0 2018-11-10 21:28:04
 1  1       998396     19928388        43972     45198104    0    0 18425 24164 3086 5242   1   0  92   7   0 2018-11-10 21:28:07
 0  2       998396     19852720        43036     45273528    0    0 14043 14520 3445 6658   1   0  93   6   0 2018-11-10 21:28:10
 0  2       998396     19739344        43124     45386884    0    0 20273 19147 3393 6192   1   0  93   6   0 2018-11-10 21:28:13
 2  1       998396     19589644        43212     45537728    0    0 26200 20228 3371 6117   1   0  92   7   0 2018-11-10 21:28:16
 2  1       998396     19470888        44344     45657552    0    0 21424 24859 3387 6146   1   0  93   6   0 2018-11-10 21:28:19
 0  2       998396     19373544        43404     45754444    0    0 17504 16519 3600 6668   1   0  92   7   0 2018-11-10 21:28:22
