procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 3  0         2136     18718692        35020     46768568    0    0   240  3117    8    7   1   1  93   5   0 2018-11-24 00:39:41
 1  0         2132     26538208        35036     38941248    0    0    24  4200 1824 2880   2   2  95   0   0 2018-11-24 00:39:44
 1  0         2132     50537228        35036     14944056    0    0     0     0 1534 2730   0   4  96   0   0 2018-11-24 00:39:47
 0  1         2132     64831000        35060       650496    0    0     1   214 1708 2771   1   3  96   0   0 2018-11-24 00:39:50
 1  1         2132     64830448        35136       648640    0    0 17835    33 4564 5577   0   1  95   3   0 2018-11-24 00:39:53
 0  1         2132     64825968        35580       649112    0    0 13391    41 3784 4795   0   1  96   3   0 2018-11-24 00:39:56
 0  2         2132     64828252        35424       650000    0    0 23499    27 5680 6379   0   1  95   3   0 2018-11-24 00:39:59
 0  1         2132     64826952        35420       648064    0    0 22411    47 5499 6195   0   1  95   3   0 2018-11-24 00:40:02
 0  1         2132     64829396        35692       648548    0    0 18229    27 4517 5411   0   1  95   3   0 2018-11-24 00:40:05
 0  1         2132     64830816        35292       647788    0    0  9729    36 2939 4059   0   1  96   3   0 2018-11-24 00:40:08
 0  1         2132     64831012        35748       647920    0    0 22757    41 5366 6323   0   1  95   3   0 2018-11-24 00:40:11
 1  1         2132     64833284        35796       647220    0    0 23332    27 5341 6328   0   1  95   3   0 2018-11-24 00:40:14
 1  1         2132     64831312        36192       648144    0    0 22608    40 5446 6288   0   1  95   3   0 2018-11-24 00:40:17
 0  0         2132     64831872        36080       649128    0    0 22992    39 5458 6264   0   1  95   3   0 2018-11-24 00:40:20
 1  1         2132     64833048        35516       647296    0    0 22832    27 5459 6337   0   1  95   3   0 2018-11-24 00:40:23
 0  0         2132     64830760        35900       649412    0    0 23376    36 5369 6432   0   1  95   3   0 2018-11-24 00:40:26
 0  1         2132     64829976        35968       648072    0    0 23001    27 5385 6325   0   1  95   3   0 2018-11-24 00:40:29
 0  0         2132     64831456        36344       647936    0    0 22989    47 5396 6361   0   1  96   3   0 2018-11-24 00:40:32
 1  0         2132     64831588        35600       648988    0    0 22485    36 5342 6273   0   1  95   3   0 2018-11-24 00:40:35
 0  1         2132     64831768        36064       649616    0    0 23316    27 5431 6364   0   1  95   3   0 2018-11-24 00:40:38
 0  0         2132     64826648        36312       648360    0    0 23160    36 5500 6334   0   1  95   3   0 2018-11-24 00:40:41
 1  1         2132     64833080        35760       648556    0    0 23103    29 5558 6400   0   1  95   3   0 2018-11-24 00:40:44
 0  0         2132     64829724        36380       649304    0    0 23104    36 5357 6301   0   1  95   3   0 2018-11-24 00:40:47
 0  1         2132     64829020        35768       648352    0    0 22823    37 5631 6385   0   1  95   3   0 2018-11-24 00:40:50
 0  1         2132     64830616        36240       648700    0    0 23276    27 5525 6365   0   1  95   3   0 2018-11-24 00:40:53
 0  1         2132     64828964        35832       650084    0    0 22901    36 5402 6319   0   1  95   3   0 2018-11-24 00:40:56
 2  0         2132     64826308        36648       649676    0    0 23433    40 5506 6333   0   1  95   3   0 2018-11-24 00:40:59
 0  1         2132     64829856        36480       647932    0    0 22791    32 5420 6380   0   1  95   3   0 2018-11-24 00:41:02
