Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    235982               84.492%           82.851%
8             W    20960                 7.505%            7.359%
1016          W    15795                 5.655%            5.545%
256           R    4286                 77.462%            1.505%
3             W    498                   0.178%            0.175%
32            W    366                   0.131%            0.128%
904           W    319                   0.114%            0.112%
416           W    270                   0.097%            0.095%
408           W    264                   0.095%            0.093%
16            W    223                   0.080%            0.078%
48            W    195                   0.070%            0.068%
40            W    182                   0.065%            0.064%
4             W    179                   0.064%            0.063%
120           W    177                   0.063%            0.062%
88            W    176                   0.063%            0.062%
112           W    176                   0.063%            0.062%
984           W    175                   0.063%            0.061%
936           W    171                   0.061%            0.060%
2             W    136                   0.049%            0.048%
13            W    125                   0.045%            0.044%
17            W    111                   0.040%            0.039%
18            W    102                   0.037%            0.036%
824           W    95                    0.034%            0.033%
15            W    94                    0.034%            0.033%
7             W    93                    0.033%            0.033%
19            W    90                    0.032%            0.032%
6             W    89                    0.032%            0.031%
816           W    87                    0.031%            0.031%
968           W    85                    0.030%            0.030%
200           W    85                    0.030%            0.030%
976           W    84                    0.030%            0.029%
23            W    84                    0.030%            0.029%
14            W    84                    0.030%            0.029%
20            W    83                    0.030%            0.029%
208           W    79                    0.028%            0.028%
26            W    76                    0.027%            0.027%
24            W    76                    0.027%            0.027%
11            W    73                    0.026%            0.026%
21            W    72                    0.026%            0.025%
12            W    70                    0.025%            0.025%
22            W    62                    0.022%            0.022%
48            R    58                    1.048%            0.020%
25            W    58                    0.021%            0.020%
200           R    58                    1.048%            0.020%
8             R    57                    1.030%            0.020%
64            W    57                    0.020%            0.020%
32            R    57                    1.030%            0.020%
24            R    56                    1.012%            0.020%
224           R    56                    1.012%            0.020%
16            R    55                    0.994%            0.019%
40            R    54                    0.976%            0.019%
232           R    54                    0.976%            0.019%
216           R    54                    0.976%            0.019%
208           R    54                    0.976%            0.019%
240           R    53                    0.958%            0.019%
10            W    53                    0.019%            0.019%
1             W    53                    0.019%            0.019%
248           R    52                    0.940%            0.018%
192           R    52                    0.940%            0.018%
56            R    50                    0.904%            0.018%
27            W    49                    0.018%            0.017%
64            R    39                    0.705%            0.014%
80            R    38                    0.687%            0.013%
56            W    36                    0.013%            0.013%
9             W    35                    0.013%            0.012%
896           W    32                    0.011%            0.011%
88            R    32                    0.578%            0.011%
784           W    32                    0.011%            0.011%
176           R    31                    0.560%            0.011%
168           R    31                    0.560%            0.011%
160           R    31                    0.560%            0.011%
72            R    30                    0.542%            0.011%
5             W    30                    0.011%            0.011%
184           R    29                    0.524%            0.010%
512           R    28                    0.506%            0.010%
28            W    27                    0.010%            0.009%
152           R    26                    0.470%            0.009%
96            R    25                    0.452%            0.009%
192           W    25                    0.009%            0.009%
768           W    23                    0.008%            0.008%
176           W    20                    0.007%            0.007%
128           R    19                    0.343%            0.007%
29            W    16                    0.006%            0.006%
184           W    16                    0.006%            0.006%
960           W    15                    0.005%            0.005%
144           R    14                    0.253%            0.005%
104           R    14                    0.253%            0.005%
256           W    13                    0.005%            0.005%
144           W    13                    0.005%            0.005%
31            W    12                    0.004%            0.004%
168           W    12                    0.004%            0.004%
152           W    12                    0.004%            0.004%
136           R    12                    0.217%            0.004%
120           R    12                    0.217%            0.004%
112           R    12                    0.217%            0.004%
568           W    11                    0.004%            0.004%
424           W    11                    0.004%            0.004%
272           W    11                    0.004%            0.004%
30            W    10                    0.004%            0.004%
800           W    9                     0.003%            0.003%
72            W    9                     0.003%            0.003%
696           W    9                     0.003%            0.003%
640           W    9                     0.003%            0.003%
616           W    9                     0.003%            0.003%
944           W    8                     0.003%            0.003%
760           W    8                     0.003%            0.003%
584           W    8                     0.003%            0.003%
560           W    8                     0.003%            0.003%
480           W    8                     0.003%            0.003%
464           W    8                     0.003%            0.003%
264           W    8                     0.003%            0.003%
96            W    7                     0.003%            0.002%
952           W    7                     0.003%            0.002%
872           W    7                     0.003%            0.002%
792           W    7                     0.003%            0.002%
704           W    7                     0.003%            0.002%
608           W    7                     0.003%            0.002%
592           W    7                     0.003%            0.002%
552           W    7                     0.003%            0.002%
456           W    7                     0.003%            0.002%
384           W    7                     0.003%            0.002%
240           W    7                     0.003%            0.002%
224           W    7                     0.003%            0.002%
104           W    7                     0.003%            0.002%
1000          W    7                     0.003%            0.002%
992           W    6                     0.002%            0.002%
928           W    6                     0.002%            0.002%
840           W    6                     0.002%            0.002%
80            W    6                     0.002%            0.002%
632           W    6                     0.002%            0.002%
488           W    6                     0.002%            0.002%
472           W    6                     0.002%            0.002%
440           W    6                     0.002%            0.002%
392           W    6                     0.002%            0.002%
376           W    6                     0.002%            0.002%
360           W    6                     0.002%            0.002%
312           W    6                     0.002%            0.002%
136           W    6                     0.002%            0.002%
128           W    6                     0.002%            0.002%
912           W    5                     0.002%            0.002%
832           W    5                     0.002%            0.002%
752           W    5                     0.002%            0.002%
736           W    5                     0.002%            0.002%
664           W    5                     0.002%            0.002%
648           W    5                     0.002%            0.002%
624           W    5                     0.002%            0.002%
520           W    5                     0.002%            0.002%
504           W    5                     0.002%            0.002%
448           W    5                     0.002%            0.002%
432           W    5                     0.002%            0.002%
400           W    5                     0.002%            0.002%
368           W    5                     0.002%            0.002%
33            W    5                     0.002%            0.002%
296           W    5                     0.002%            0.002%
248           W    5                     0.002%            0.002%
1008          W    5                     0.002%            0.002%
864           W    4                     0.001%            0.001%
720           W    4                     0.001%            0.001%
688           W    4                     0.001%            0.001%
680           W    4                     0.001%            0.001%
656           W    4                     0.001%            0.001%
576           W    4                     0.001%            0.001%
512           W    4                     0.001%            0.001%
344           W    4                     0.001%            0.001%
328           W    4                     0.001%            0.001%
304           W    4                     0.001%            0.001%
232           W    4                     0.001%            0.001%
216           W    4                     0.001%            0.001%
1             R    4                     0.072%            0.001%
920           W    3                     0.001%            0.001%
880           W    3                     0.001%            0.001%
848           W    3                     0.001%            0.001%
744           W    3                     0.001%            0.001%
712           W    3                     0.001%            0.001%
672           W    3                     0.001%            0.001%
600           W    3                     0.001%            0.001%
544           W    3                     0.001%            0.001%
528           W    3                     0.001%            0.001%
496           W    3                     0.001%            0.001%
280           W    3                     0.001%            0.001%
160           W    3                     0.001%            0.001%
888           W    2                     0.001%            0.001%
808           W    2                     0.001%            0.001%
776           W    2                     0.001%            0.001%
728           W    2                     0.001%            0.001%
352           W    2                     0.001%            0.001%
34            W    2                     0.001%            0.001%
320           W    2                     0.001%            0.001%
856           W    1                     0.000%            0.000%
