Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    8495123              61.530%           59.482%
16            R    2281605              16.526%           15.976%
8             R    1499552              10.861%           10.500%
256           R    641734                4.648%            4.493%
1024          W    299402               63.005%            2.096%
32            R    180940                1.311%            1.267%
40            R    123739                0.896%            0.866%
56            R    77896                 0.564%            0.545%
8             W    67712                14.249%            0.474%
72            R    52830                 0.383%            0.370%
1016          W    45463                 9.567%            0.318%
88            R    39396                 0.285%            0.276%
48            R    36862                 0.267%            0.258%
64            R    36602                 0.265%            0.256%
104           R    31277                 0.227%            0.219%
120           R    25457                 0.184%            0.178%
80            R    23377                 0.169%            0.164%
136           R    20594                 0.149%            0.144%
96            R    20179                 0.146%            0.141%
128           R    20125                 0.146%            0.141%
152           R    17853                 0.129%            0.125%
112           R    17838                 0.129%            0.125%
264           W    17701                 3.725%            0.124%
168           R    15404                 0.112%            0.108%
144           R    14020                 0.102%            0.098%
184           R    13176                 0.095%            0.092%
160           R    12659                 0.092%            0.089%
200           R    12018                 0.087%            0.084%
176           R    11854                 0.086%            0.083%
240           R    11765                 0.085%            0.082%
192           R    11373                 0.082%            0.080%
216           R    11208                 0.081%            0.078%
208           R    10228                 0.074%            0.072%
224           R    9532                  0.069%            0.067%
232           R    9429                  0.068%            0.066%
248           R    8303                  0.060%            0.058%
512           R    5367                  0.039%            0.038%
272           W    3992                  0.840%            0.028%
280           W    2580                  0.543%            0.018%
16            W    1960                  0.412%            0.014%
288           W    1712                  0.360%            0.012%
296           W    1312                  0.276%            0.009%
528           W    1175                  0.247%            0.008%
24            W    1167                  0.246%            0.008%
32            W    1082                  0.228%            0.008%
304           W    951                   0.200%            0.007%
408           W    879                   0.185%            0.006%
312           W    791                   0.166%            0.006%
416           W    770                   0.162%            0.005%
64            W    737                   0.155%            0.005%
320           W    611                   0.129%            0.004%
40            W    580                   0.122%            0.004%
328           W    541                   0.114%            0.004%
264           R    537                   0.004%            0.004%
96            W    514                   0.108%            0.004%
48            W    498                   0.105%            0.003%
280           R    487                   0.004%            0.003%
336           W    470                   0.099%            0.003%
120           W    436                   0.092%            0.003%
536           W    424                   0.089%            0.003%
344           W    421                   0.089%            0.003%
56            W    416                   0.088%            0.003%
296           R    415                   0.003%            0.003%
112           W    415                   0.087%            0.003%
400           W    392                   0.082%            0.003%
72            W    380                   0.080%            0.003%
312           R    375                   0.003%            0.003%
88            W    357                   0.075%            0.002%
128           W    355                   0.075%            0.002%
352           W    350                   0.074%            0.002%
272           R    349                   0.003%            0.002%
328           R    345                   0.002%            0.002%
136           W    345                   0.073%            0.002%
80            W    338                   0.071%            0.002%
360           W    338                   0.071%            0.002%
144           W    333                   0.070%            0.002%
304           R    332                   0.002%            0.002%
152           W    328                   0.069%            0.002%
544           W    318                   0.067%            0.002%
344           R    317                   0.002%            0.002%
288           R    317                   0.002%            0.002%
160           W    313                   0.066%            0.002%
104           W    310                   0.065%            0.002%
424           W    300                   0.063%            0.002%
184           W    300                   0.063%            0.002%
176           W    295                   0.062%            0.002%
168           W    290                   0.061%            0.002%
248           W    283                   0.060%            0.002%
216           W    280                   0.059%            0.002%
240           W    279                   0.059%            0.002%
368           W    278                   0.059%            0.002%
360           R    277                   0.002%            0.002%
376           W    276                   0.058%            0.002%
13            W    272                   0.057%            0.002%
392           W    270                   0.057%            0.002%
200           W    270                   0.057%            0.002%
208           W    268                   0.056%            0.002%
224           W    266                   0.056%            0.002%
376           R    263                   0.002%            0.002%
192           W    262                   0.055%            0.002%
256           W    258                   0.054%            0.002%
320           R    252                   0.002%            0.002%
232           W    251                   0.053%            0.002%
552           W    248                   0.052%            0.002%
384           R    237                   0.002%            0.002%
336           R    229                   0.002%            0.002%
384           W    225                   0.047%            0.002%
392           R    218                   0.002%            0.002%
408           R    214                   0.002%            0.001%
424           R    211                   0.002%            0.001%
448           W    207                   0.044%            0.001%
352           R    199                   0.001%            0.001%
25            W    193                   0.041%            0.001%
368           R    191                   0.001%            0.001%
432           W    188                   0.040%            0.001%
560           W    187                   0.039%            0.001%
26            W    185                   0.039%            0.001%
23            W    181                   0.038%            0.001%
744           W    180                   0.038%            0.001%
3             W    168                   0.035%            0.001%
568           W    166                   0.035%            0.001%
456           R    164                   0.001%            0.001%
440           R    163                   0.001%            0.001%
584           W    162                   0.034%            0.001%
472           W    162                   0.034%            0.001%
576           W    160                   0.034%            0.001%
456           W    160                   0.034%            0.001%
480           W    154                   0.032%            0.001%
464           W    154                   0.032%            0.001%
792           W    152                   0.032%            0.001%
600           W    150                   0.032%            0.001%
400           R    150                   0.001%            0.001%
22            W    150                   0.032%            0.001%
440           W    148                   0.031%            0.001%
904           W    146                   0.031%            0.001%
728           W    144                   0.030%            0.001%
712           W    143                   0.030%            0.001%
512           W    141                   0.030%            0.001%
472           R    141                   0.001%            0.001%
504           W    138                   0.029%            0.001%
27            W    138                   0.029%            0.001%
28            W    136                   0.029%            0.001%
888           W    134                   0.028%            0.001%
720           W    134                   0.028%            0.001%
736           W    133                   0.028%            0.001%
14            W    132                   0.028%            0.001%
592           W    131                   0.028%            0.001%
496           W    129                   0.027%            0.001%
928           W    128                   0.027%            0.001%
488           R    128                   0.001%            0.001%
616           W    127                   0.027%            0.001%
520           W    127                   0.027%            0.001%
432           R    127                   0.001%            0.001%
912           W    124                   0.026%            0.001%
488           W    123                   0.026%            0.001%
416           R    120                   0.001%            0.001%
448           R    119                   0.001%            0.001%
12            W    119                   0.025%            0.001%
608           W    115                   0.024%            0.001%
952           W    114                   0.024%            0.001%
656           W    114                   0.024%            0.001%
752           W    109                   0.023%            0.001%
1             W    109                   0.023%            0.001%
632           W    107                   0.023%            0.001%
464           R    104                   0.001%            0.001%
624           W    102                   0.021%            0.001%
664           W    100                   0.021%            0.001%
21            W    100                   0.021%            0.001%
896           W    99                    0.021%            0.001%
704           W    97                    0.020%            0.001%
808           W    96                    0.020%            0.001%
800           W    95                    0.020%            0.001%
672           W    94                    0.020%            0.001%
648           W    93                    0.020%            0.001%
640           W    93                    0.020%            0.001%
480           R    93                    0.001%            0.001%
20            W    92                    0.019%            0.001%
848           W    91                    0.019%            0.001%
29            W    90                    0.019%            0.001%
920           W    88                    0.019%            0.001%
696           W    88                    0.019%            0.001%
784           W    87                    0.018%            0.001%
832           W    86                    0.018%            0.001%
680           W    86                    0.018%            0.001%
776           W    82                    0.017%            0.001%
944           W    81                    0.017%            0.001%
856           W    80                    0.017%            0.001%
760           W    80                    0.017%            0.001%
31            W    80                    0.017%            0.001%
33            W    79                    0.017%            0.001%
880           W    78                    0.016%            0.001%
864           W    78                    0.016%            0.001%
688           W    78                    0.016%            0.001%
816           W    77                    0.016%            0.001%
768           W    77                    0.016%            0.001%
30            W    77                    0.016%            0.001%
504           R    75                    0.001%            0.001%
824           W    73                    0.015%            0.001%
34            W    70                    0.015%            0.000%
19            W    70                    0.015%            0.000%
968           W    69                    0.015%            0.000%
15            W    69                    0.015%            0.000%
840           W    66                    0.014%            0.000%
960           W    64                    0.013%            0.000%
992           W    62                    0.013%            0.000%
984           W    62                    0.013%            0.000%
872           W    61                    0.013%            0.000%
976           W    60                    0.013%            0.000%
936           W    59                    0.012%            0.000%
496           R    58                    0.000%            0.000%
36            W    58                    0.012%            0.000%
1000          W    58                    0.012%            0.000%
35            W    56                    0.012%            0.000%
1008          W    56                    0.012%            0.000%
18            W    51                    0.011%            0.000%
39            W    45                    0.009%            0.000%
42            W    42                    0.009%            0.000%
