Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    8550430              61.844%           59.779%
16            R    2257006              16.325%           15.780%
8             R    1461471              10.571%           10.218%
256           R    645757                4.671%            4.515%
1024          W    300527               62.925%            2.101%
32            R    181175                1.310%            1.267%
40            R    126169                0.913%            0.882%
56            R    79902                 0.578%            0.559%
8             W    68192                14.278%            0.477%
72            R    55264                 0.400%            0.386%
1016          W    45740                 9.577%            0.320%
88            R    41120                 0.297%            0.287%
64            R    37566                 0.272%            0.263%
48            R    37352                 0.270%            0.261%
104           R    32421                 0.234%            0.227%
120           R    26571                 0.192%            0.186%
80            R    24054                 0.174%            0.168%
136           R    21719                 0.157%            0.152%
96            R    20951                 0.152%            0.146%
128           R    20809                 0.151%            0.145%
112           R    18472                 0.134%            0.129%
152           R    18429                 0.133%            0.129%
264           W    17711                 3.708%            0.124%
168           R    16161                 0.117%            0.113%
144           R    14603                 0.106%            0.102%
184           R    13993                 0.101%            0.098%
160           R    13377                 0.097%            0.094%
176           R    12427                 0.090%            0.087%
200           R    12406                 0.090%            0.087%
192           R    11779                 0.085%            0.082%
240           R    11477                 0.083%            0.080%
216           R    11354                 0.082%            0.079%
208           R    10681                 0.077%            0.075%
224           R    9913                  0.072%            0.069%
232           R    9728                  0.070%            0.068%
248           R    8269                  0.060%            0.058%
512           R    5322                  0.038%            0.037%
272           W    4022                  0.842%            0.028%
280           W    2655                  0.556%            0.019%
16            W    1928                  0.404%            0.013%
288           W    1782                  0.373%            0.012%
296           W    1281                  0.268%            0.009%
24            W    1219                  0.255%            0.009%
32            W    1192                  0.250%            0.008%
528           W    1156                  0.242%            0.008%
304           W    949                   0.199%            0.007%
64            W    890                   0.186%            0.006%
408           W    840                   0.176%            0.006%
312           W    816                   0.171%            0.006%
416           W    787                   0.165%            0.006%
320           W    626                   0.131%            0.004%
40            W    620                   0.130%            0.004%
264           R    547                   0.004%            0.004%
328           W    541                   0.113%            0.004%
280           R    504                   0.004%            0.004%
48            W    495                   0.104%            0.003%
336           W    484                   0.101%            0.003%
536           W    463                   0.097%            0.003%
344           W    456                   0.095%            0.003%
296           R    451                   0.003%            0.003%
400           W    435                   0.091%            0.003%
96            W    427                   0.089%            0.003%
312           R    411                   0.003%            0.003%
56            W    406                   0.085%            0.003%
112           W    390                   0.082%            0.003%
72            W    383                   0.080%            0.003%
288           R    377                   0.003%            0.003%
272           R    373                   0.003%            0.003%
80            W    372                   0.078%            0.003%
120           W    370                   0.077%            0.003%
352           W    368                   0.077%            0.003%
304           R    360                   0.003%            0.003%
344           R    350                   0.003%            0.002%
136           W    346                   0.072%            0.002%
360           W    343                   0.072%            0.002%
104           W    343                   0.072%            0.002%
544           W    325                   0.068%            0.002%
88            W    321                   0.067%            0.002%
328           R    320                   0.002%            0.002%
424           W    311                   0.065%            0.002%
360           R    303                   0.002%            0.002%
128           W    303                   0.063%            0.002%
376           W    300                   0.063%            0.002%
160           W    300                   0.063%            0.002%
368           W    295                   0.062%            0.002%
144           W    295                   0.062%            0.002%
192           W    294                   0.062%            0.002%
232           W    287                   0.060%            0.002%
176           W    283                   0.059%            0.002%
200           W    280                   0.059%            0.002%
392           W    276                   0.058%            0.002%
184           W    275                   0.058%            0.002%
168           W    275                   0.058%            0.002%
208           W    274                   0.057%            0.002%
320           R    271                   0.002%            0.002%
152           W    262                   0.055%            0.002%
336           R    258                   0.002%            0.002%
216           W    258                   0.054%            0.002%
256           W    255                   0.053%            0.002%
13            W    255                   0.053%            0.002%
384           W    250                   0.052%            0.002%
376           R    246                   0.002%            0.002%
224           W    243                   0.051%            0.002%
240           W    240                   0.050%            0.002%
248           W    238                   0.050%            0.002%
23            W    232                   0.049%            0.002%
552           W    231                   0.048%            0.002%
352           R    230                   0.002%            0.002%
392           R    225                   0.002%            0.002%
368           R    221                   0.002%            0.002%
384           R    219                   0.002%            0.002%
424           R    207                   0.001%            0.001%
440           R    205                   0.001%            0.001%
408           R    205                   0.001%            0.001%
432           W    204                   0.043%            0.001%
744           W    203                   0.043%            0.001%
560           W    200                   0.042%            0.001%
568           W    194                   0.041%            0.001%
25            W    181                   0.038%            0.001%
12            W    181                   0.038%            0.001%
26            W    175                   0.037%            0.001%
456           W    172                   0.036%            0.001%
456           R    170                   0.001%            0.001%
472           W    168                   0.035%            0.001%
440           W    166                   0.035%            0.001%
584           W    164                   0.034%            0.001%
904           W    162                   0.034%            0.001%
728           W    158                   0.033%            0.001%
472           R    158                   0.001%            0.001%
416           R    155                   0.001%            0.001%
448           W    154                   0.032%            0.001%
400           R    154                   0.001%            0.001%
480           W    153                   0.032%            0.001%
712           W    151                   0.032%            0.001%
792           W    149                   0.031%            0.001%
504           W    147                   0.031%            0.001%
3             W    147                   0.031%            0.001%
576           W    146                   0.031%            0.001%
512           W    145                   0.030%            0.001%
464           W    143                   0.030%            0.001%
888           W    142                   0.030%            0.001%
488           W    142                   0.030%            0.001%
22            W    142                   0.030%            0.001%
496           W    139                   0.029%            0.001%
640           W    137                   0.029%            0.001%
592           W    137                   0.029%            0.001%
616           W    131                   0.027%            0.001%
736           W    130                   0.027%            0.001%
520           W    125                   0.026%            0.001%
600           W    124                   0.026%            0.001%
27            W    124                   0.026%            0.001%
720           W    123                   0.026%            0.001%
912           W    121                   0.025%            0.001%
632           W    121                   0.025%            0.001%
624           W    120                   0.025%            0.001%
448           R    120                   0.001%            0.001%
800           W    118                   0.025%            0.001%
608           W    117                   0.024%            0.001%
952           W    114                   0.024%            0.001%
464           R    113                   0.001%            0.001%
432           R    113                   0.001%            0.001%
1             W    113                   0.024%            0.001%
920           W    112                   0.023%            0.001%
896           W    112                   0.023%            0.001%
752           W    110                   0.023%            0.001%
680           W    109                   0.023%            0.001%
696           W    107                   0.022%            0.001%
656           W    107                   0.022%            0.001%
488           R    106                   0.001%            0.001%
21            W    104                   0.022%            0.001%
664           W    103                   0.022%            0.001%
808           W    101                   0.021%            0.001%
480           R    101                   0.001%            0.001%
31            W    101                   0.021%            0.001%
14            W    100                   0.021%            0.001%
29            W    98                    0.021%            0.001%
928           W    94                    0.020%            0.001%
768           W    92                    0.019%            0.001%
688           W    90                    0.019%            0.001%
704           W    89                    0.019%            0.001%
776           W    88                    0.018%            0.001%
648           W    88                    0.018%            0.001%
816           W    87                    0.018%            0.001%
944           W    85                    0.018%            0.001%
832           W    85                    0.018%            0.001%
824           W    85                    0.018%            0.001%
672           W    85                    0.018%            0.001%
20            W    83                    0.017%            0.001%
848           W    82                    0.017%            0.001%
28            W    82                    0.017%            0.001%
760           W    81                    0.017%            0.001%
33            W    81                    0.017%            0.001%
30            W    81                    0.017%            0.001%
784           W    80                    0.017%            0.001%
840           W    79                    0.017%            0.001%
864           W    78                    0.016%            0.001%
880           W    76                    0.016%            0.001%
856           W    74                    0.015%            0.001%
504           R    74                    0.001%            0.001%
35            W    72                    0.015%            0.001%
19            W    67                    0.014%            0.000%
18            W    67                    0.014%            0.000%
872           W    66                    0.014%            0.000%
968           W    65                    0.014%            0.000%
1008          W    64                    0.013%            0.000%
936           W    62                    0.013%            0.000%
34            W    61                    0.013%            0.000%
992           W    60                    0.013%            0.000%
976           W    59                    0.012%            0.000%
960           W    59                    0.012%            0.000%
984           W    55                    0.012%            0.000%
1000          W    54                    0.011%            0.000%
36            W    53                    0.011%            0.000%
11            W    53                    0.011%            0.000%
37            W    44                    0.009%            0.000%
42            W    43                    0.009%            0.000%
496           R    42                    0.000%            0.000%
41            W    42                    0.009%            0.000%
17            W    41                    0.009%            0.000%
38            W    37                    0.008%            0.000%
44            W    36                    0.008%            0.000%
43            W    35                    0.007%            0.000%
47            W    32                    0.007%            0.000%
39            W    32                    0.007%            0.000%
15            W    32                    0.007%            0.000%
49            W    31                    0.006%            0.000%
45            W    29                    0.006%            0.000%
54            W    26                    0.005%            0.000%
51            W    26                    0.005%            0.000%
10            W    26                    0.005%            0.000%
6             W    25                    0.005%            0.000%
50            W    25                    0.005%            0.000%
46            W    25                    0.005%            0.000%
52            W    24                    0.005%            0.000%
2             W    24                    0.005%            0.000%
5             W    23                    0.005%            0.000%
9             W    21                    0.004%            0.000%
4             W    18                    0.004%            0.000%
7             W    15                    0.003%            0.000%
55            W    13                    0.003%            0.000%
58            W    11                    0.002%            0.000%
53            W    11                    0.002%            0.000%
57            W    9                     0.002%            0.000%
59            W    8                     0.002%            0.000%
1             R    7                     0.000%            0.000%
61            W    3                     0.001%            0.000%
60            W    3                     0.001%            0.000%
62            W    2                     0.000%            0.000%
63            W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 13825724       [ 96.661%]
Total write I/Os: 477595         [  3.339%]
Total read sectors : 502224063   [ 57.372%,  245226.593MB]
Total write sectors: 373153984   [ 42.628%,  182204.094MB]
