Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    231351               84.713%           80.923%
8             W    20203                 7.398%            7.067%
1016          W    15103                 5.530%            5.283%
256           R    9893                 77.343%            3.460%
3             W    674                   0.247%            0.236%
32            W    357                   0.131%            0.125%
904           W    316                   0.116%            0.111%
416           W    269                   0.098%            0.094%
408           W    259                   0.095%            0.091%
16            W    244                   0.089%            0.085%
48            W    196                   0.072%            0.069%
40            W    191                   0.070%            0.067%
112           W    175                   0.064%            0.061%
88            W    174                   0.064%            0.061%
120           W    174                   0.064%            0.061%
984           W    171                   0.063%            0.060%
936           W    169                   0.062%            0.059%
2             W    146                   0.053%            0.051%
14            W    131                   0.048%            0.046%
19            W    126                   0.046%            0.044%
16            R    126                   0.985%            0.044%
240           R    123                   0.962%            0.043%
8             R    122                   0.954%            0.043%
232           R    120                   0.938%            0.042%
24            R    117                   0.915%            0.041%
32            R    116                   0.907%            0.041%
224           R    116                   0.907%            0.041%
15            W    112                   0.041%            0.039%
40            R    105                   0.821%            0.037%
208           R    105                   0.821%            0.037%
216           R    104                   0.813%            0.036%
18            W    103                   0.038%            0.036%
192           R    102                   0.797%            0.036%
17            W    102                   0.037%            0.036%
10            W    102                   0.037%            0.036%
20            W    101                   0.037%            0.035%
64            R    100                   0.782%            0.035%
48            R    100                   0.782%            0.035%
200           R    98                    0.766%            0.034%
13            W    95                    0.035%            0.033%
824           W    94                    0.034%            0.033%
200           W    94                    0.034%            0.033%
248           R    93                    0.727%            0.033%
968           W    91                    0.033%            0.032%
56            R    91                    0.711%            0.032%
816           W    88                    0.032%            0.031%
976           W    87                    0.032%            0.030%
21            W    87                    0.032%            0.030%
80            R    80                    0.625%            0.028%
128           R    79                    0.618%            0.028%
24            W    78                    0.029%            0.027%
168           R    78                    0.610%            0.027%
6             W    77                    0.028%            0.027%
176           R    77                    0.602%            0.027%
144           R    77                    0.602%            0.027%
104           R    77                    0.602%            0.027%
72            R    76                    0.594%            0.027%
88            R    75                    0.586%            0.026%
22            W    74                    0.027%            0.026%
208           W    74                    0.027%            0.026%
184           R    74                    0.579%            0.026%
160           R    74                    0.579%            0.026%
12            W    74                    0.027%            0.026%
136           R    71                    0.555%            0.025%
112           R    71                    0.555%            0.025%
152           R    69                    0.539%            0.024%
7             W    67                    0.025%            0.023%
120           R    67                    0.524%            0.023%
96            R    65                    0.508%            0.023%
11            W    56                    0.021%            0.020%
1             W    56                    0.021%            0.020%
23            W    50                    0.018%            0.017%
512           R    46                    0.360%            0.016%
64            W    45                    0.016%            0.016%
25            W    42                    0.015%            0.015%
896           W    36                    0.013%            0.013%
9             W    32                    0.012%            0.011%
56            W    32                    0.012%            0.011%
192           W    25                    0.009%            0.009%
26            W    23                    0.008%            0.008%
5             W    19                    0.007%            0.007%
27            W    17                    0.006%            0.006%
176           W    17                    0.006%            0.006%
928           W    16                    0.006%            0.006%
160           W    16                    0.006%            0.006%
152           W    16                    0.006%            0.006%
184           W    14                    0.005%            0.005%
144           W    14                    0.005%            0.005%
472           W    12                    0.004%            0.004%
960           W    11                    0.004%            0.004%
536           W    10                    0.004%            0.003%
128           W    10                    0.004%            0.003%
96            W    9                     0.003%            0.003%
864           W    9                     0.003%            0.003%
616           W    9                     0.003%            0.003%
528           W    9                     0.003%            0.003%
376           W    9                     0.003%            0.003%
360           W    9                     0.003%            0.003%
328           W    9                     0.003%            0.003%
28            W    9                     0.003%            0.003%
992           W    8                     0.003%            0.003%
952           W    8                     0.003%            0.003%
888           W    8                     0.003%            0.003%
872           W    8                     0.003%            0.003%
840           W    8                     0.003%            0.003%
760           W    8                     0.003%            0.003%
640           W    8                     0.003%            0.003%
600           W    8                     0.003%            0.003%
384           W    8                     0.003%            0.003%
168           W    8                     0.003%            0.003%
920           W    7                     0.003%            0.002%
848           W    7                     0.003%            0.002%
768           W    7                     0.003%            0.002%
712           W    7                     0.003%            0.002%
608           W    7                     0.003%            0.002%
592           W    7                     0.003%            0.002%
576           W    7                     0.003%            0.002%
568           W    7                     0.003%            0.002%
552           W    7                     0.003%            0.002%
488           W    7                     0.003%            0.002%
392           W    7                     0.003%            0.002%
248           W    7                     0.003%            0.002%
224           W    7                     0.003%            0.002%
1008          W    7                     0.003%            0.002%
1000          W    7                     0.003%            0.002%
72            W    6                     0.002%            0.002%
656           W    6                     0.002%            0.002%
648           W    6                     0.002%            0.002%
512           W    6                     0.002%            0.002%
480           W    6                     0.002%            0.002%
456           W    6                     0.002%            0.002%
344           W    6                     0.002%            0.002%
880           W    5                     0.002%            0.002%
808           W    5                     0.002%            0.002%
784           W    5                     0.002%            0.002%
680           W    5                     0.002%            0.002%
496           W    5                     0.002%            0.002%
464           W    5                     0.002%            0.002%
440           W    5                     0.002%            0.002%
432           W    5                     0.002%            0.002%
352           W    5                     0.002%            0.002%
336           W    5                     0.002%            0.002%
296           W    5                     0.002%            0.002%
240           W    5                     0.002%            0.002%
104           W    5                     0.002%            0.002%
912           W    4                     0.001%            0.001%
856           W    4                     0.001%            0.001%
776           W    4                     0.001%            0.001%
752           W    4                     0.001%            0.001%
720           W    4                     0.001%            0.001%
704           W    4                     0.001%            0.001%
696           W    4                     0.001%            0.001%
664           W    4                     0.001%            0.001%
624           W    4                     0.001%            0.001%
584           W    4                     0.001%            0.001%
544           W    4                     0.001%            0.001%
448           W    4                     0.001%            0.001%
400           W    4                     0.001%            0.001%
368           W    4                     0.001%            0.001%
33            W    4                     0.001%            0.001%
312           W    4                     0.001%            0.001%
29            W    4                     0.001%            0.001%
264           W    4                     0.001%            0.001%
1             R    4                     0.031%            0.001%
944           W    3                     0.001%            0.001%
832           W    3                     0.001%            0.001%
80            W    3                     0.001%            0.001%
744           W    3                     0.001%            0.001%
728           W    3                     0.001%            0.001%
688           W    3                     0.001%            0.001%
632           W    3                     0.001%            0.001%
560           W    3                     0.001%            0.001%
520           W    3                     0.001%            0.001%
424           W    3                     0.001%            0.001%
31            W    3                     0.001%            0.001%
304           W    3                     0.001%            0.001%
30            W    3                     0.001%            0.001%
280           W    3                     0.001%            0.001%
272           W    3                     0.001%            0.001%
256           W    3                     0.001%            0.001%
216           W    3                     0.001%            0.001%
136           W    3                     0.001%            0.001%
792           W    2                     0.001%            0.001%
736           W    2                     0.001%            0.001%
504           W    2                     0.001%            0.001%
288           W    2                     0.001%            0.001%
232           W    2                     0.001%            0.001%
672           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
320           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 12791          [  4.474%]
Total write I/Os: 273101         [ 95.526%]
Total read sectors : 2918236     [  1.136%,    1424.920MB]
Total write sectors: 254074070   [ 98.864%,  124059.604MB]
