Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219185               78.255%           78.252%
8             W    30190                10.779%           10.778%
1016          W    24528                 8.757%            8.757%
3             W    628                   0.224%            0.224%
32            W    368                   0.131%            0.131%
896           W    344                   0.123%            0.123%
408           W    295                   0.105%            0.105%
416           W    212                   0.076%            0.076%
48            W    198                   0.071%            0.071%
16            W    196                   0.070%            0.070%
120           W    175                   0.062%            0.062%
984           W    174                   0.062%            0.062%
88            W    173                   0.062%            0.062%
928           W    172                   0.061%            0.061%
112           W    172                   0.061%            0.061%
968           W    170                   0.061%            0.061%
824           W    163                   0.058%            0.058%
816           W    151                   0.054%            0.054%
200           W    137                   0.049%            0.049%
15            W    128                   0.046%            0.046%
17            W    120                   0.043%            0.043%
2             W    118                   0.042%            0.042%
328           W    111                   0.040%            0.040%
14            W    110                   0.039%            0.039%
19            W    109                   0.039%            0.039%
18            W    102                   0.036%            0.036%
11            W    99                    0.035%            0.035%
13            W    95                    0.034%            0.034%
20            W    86                    0.031%            0.031%
12            W    82                    0.029%            0.029%
528           W    81                    0.029%            0.029%
6             W    78                    0.028%            0.028%
21            W    74                    0.026%            0.026%
536           W    73                    0.026%            0.026%
22            W    72                    0.026%            0.026%
192           W    65                    0.023%            0.023%
24            W    63                    0.022%            0.022%
7             W    59                    0.021%            0.021%
26            W    59                    0.021%            0.021%
25            W    55                    0.020%            0.020%
10            W    55                    0.020%            0.020%
520           W    50                    0.018%            0.018%
23            W    50                    0.018%            0.018%
64            W    47                    0.017%            0.017%
544           W    45                    0.016%            0.016%
9             W    38                    0.014%            0.014%
144           W    38                    0.014%            0.014%
1             W    34                    0.012%            0.012%
512           W    30                    0.011%            0.011%
552           W    21                    0.007%            0.007%
27            W    20                    0.007%            0.007%
5             W    14                    0.005%            0.005%
56            W    13                    0.005%            0.005%
832           W    12                    0.004%            0.004%
504           W    12                    0.004%            0.004%
72            W    11                    0.004%            0.004%
40            W    9                     0.003%            0.003%
29            W    9                     0.003%            0.003%
96            W    8                     0.003%            0.003%
336           W    8                     0.003%            0.003%
28            W    7                     0.002%            0.002%
496           W    6                     0.002%            0.002%
31            W    6                     0.002%            0.002%
976           W    5                     0.002%            0.002%
30            W    5                     0.002%            0.002%
208           W    5                     0.002%            0.002%
992           W    4                     0.001%            0.001%
960           W    4                     0.001%            0.001%
8             R    4                    40.000%            0.001%
568           W    4                     0.001%            0.001%
560           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
840           W    3                     0.001%            0.001%
600           W    3                     0.001%            0.001%
320           W    3                     0.001%            0.001%
864           W    2                     0.001%            0.001%
80            W    2                     0.001%            0.001%
808           W    2                     0.001%            0.001%
776           W    2                     0.001%            0.001%
592           W    2                     0.001%            0.001%
488           W    2                     0.001%            0.001%
368           W    2                     0.001%            0.001%
344           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
184           W    2                     0.001%            0.001%
904           W    1                     0.000%            0.000%
848           W    1                     0.000%            0.000%
800           W    1                     0.000%            0.000%
784           W    1                     0.000%            0.000%
752           W    1                     0.000%            0.000%
744           W    1                     0.000%            0.000%
664           W    1                     0.000%            0.000%
640           W    1                     0.000%            0.000%
632           W    1                     0.000%            0.000%
576           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
472           W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
448           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
384           W    1                     0.000%            0.000%
376           W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
264           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
176           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280092         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251297026   [100.000%,  122703.626MB]
