procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 1  0        65464      1748948        22796      2063316    0    1  3738  8289   29   18  10   5  76   9   0 2018-11-17 16:24:10
 0  0        65464      1751360        22888      2063224    0    0    29    40 1310  981   3   2  95   0   0 2018-11-17 16:24:13
 0  0        65464      3436072        22892       362484    0    0   117     6 1368  911   1   8  90   0   0 2018-11-17 16:24:16
 2  1        65460      3435620        22984       362536    3    0  7605   453 15167 13907   4   7  83   6   0 2018-11-17 16:24:19
 0  1        65460      3435124        23668       362536    0    0 17472    29 7721 5956   5  13  74   8   0 2018-11-17 16:24:22
 1  1        65460      3436224        23028       362536    0    0 11988    32 5508 4220   4  10  77   9   0 2018-11-17 16:24:25
 2  0        65460      3436044        23056       362536    0    0 14664    35 6953 5389   4  11  74  10   0 2018-11-17 16:24:28
 2  0        65460      3436500        23092       362536    0    0 17940    31 7369 5650   5  13  73   8   0 2018-11-17 16:24:31
 0  1        65460      3434996        23820       362540    0    0 17792    28 7689 5860   5  13  74   8   0 2018-11-17 16:24:34
 2  0        65460      3435908        23172       362536    0    0 17609    32 7286 5572   5  13  73   9   0 2018-11-17 16:24:37
 8  1        65460      3435396        23204       362520    0    0 17876    27 7115 5315   5  13  74   8   0 2018-11-17 16:24:40
 0  1        65460      3435800        23240       362524    0    0 12536    33 5926 4634   4  10  76  10   0 2018-11-17 16:24:43
 0  1        65460      3436140        23272       362524    0    0  9845    27 4485 3368   3   8  78  10   0 2018-11-17 16:24:46
 6  1        65460      3434872        23312       362476    0    0 17375    31 8081 6281   5  13  74   8   0 2018-11-17 16:24:49
 0  2        65460      3435132        23412       362528    0    0 17479    39 7968 5992   5  13  73   9   0 2018-11-17 16:24:52
 0  1        65460      3433952        24320       362532    0    0 18196    35 8325 6405   5  13  73   9   0 2018-11-17 16:24:55
 5  0        65460      3435280        23436       362564    0    0 17245    43 7690 5950   5  13  74   8   0 2018-11-17 16:24:58
 2  0        65460      3433880        23860       362672    0    0 17165    31 7713 6163   5  13  73   8   0 2018-11-17 16:25:01
 2  0        65456      3434936        23664       362684    1    0 16924   187 12118 10257   5  13  74   9   0 2018-11-17 16:25:04
 1  0        65456      3435056        23576       362632    0    0 17928    29 7383 5497   5  13  74   8   0 2018-11-17 16:25:07
 1  2        65456      3434100        24028       362632    0    0 17495    28 6687 5017   5  13  75   8   0 2018-11-17 16:25:10
 2  0        65456      3434604        23648       362636    0    0 17111    35 9538 7796   5  13  74   8   0 2018-11-17 16:25:13
 3  0        65456      3435984        23688       362628    0    0 17937    29 7411 5673   5  13  73   8   0 2018-11-17 16:25:16
