Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219298               78.201%           78.198%
8             W    30399                10.840%           10.840%
1016          W    24459                 8.722%            8.722%
3             W    655                   0.234%            0.234%
32            W    369                   0.132%            0.132%
896           W    357                   0.127%            0.127%
416           W    277                   0.099%            0.099%
408           W    239                   0.085%            0.085%
928           W    213                   0.076%            0.076%
48            W    201                   0.072%            0.072%
984           W    185                   0.066%            0.066%
968           W    179                   0.064%            0.064%
88            W    178                   0.063%            0.063%
16            W    176                   0.063%            0.063%
120           W    176                   0.063%            0.063%
112           W    176                   0.063%            0.063%
21            W    118                   0.042%            0.042%
192           W    109                   0.039%            0.039%
14            W    109                   0.039%            0.039%
824           W    108                   0.039%            0.039%
2             W    106                   0.038%            0.038%
22            W    104                   0.037%            0.037%
6             W    102                   0.036%            0.036%
15            W    95                    0.034%            0.034%
24            W    94                    0.034%            0.034%
19            W    91                    0.032%            0.032%
20            W    85                    0.030%            0.030%
18            W    82                    0.029%            0.029%
17            W    82                    0.029%            0.029%
13            W    82                    0.029%            0.029%
10            W    77                    0.027%            0.027%
25            W    75                    0.027%            0.027%
7             W    74                    0.026%            0.026%
64            W    72                    0.026%            0.026%
23            W    72                    0.026%            0.026%
816           W    71                    0.025%            0.025%
200           W    70                    0.025%            0.025%
11            W    68                    0.024%            0.024%
12            W    54                    0.019%            0.019%
608           W    53                    0.019%            0.019%
600           W    48                    0.017%            0.017%
9             W    47                    0.017%            0.017%
592           W    41                    0.015%            0.015%
26            W    37                    0.013%            0.013%
1             W    35                    0.012%            0.012%
5             W    34                    0.012%            0.012%
496           W    34                    0.012%            0.012%
616           W    28                    0.010%            0.010%
936           W    22                    0.008%            0.008%
584           W    19                    0.007%            0.007%
944           W    17                    0.006%            0.006%
504           W    17                    0.006%            0.006%
920           W    16                    0.006%            0.006%
576           W    16                    0.006%            0.006%
56            W    15                    0.005%            0.005%
27            W    15                    0.005%            0.005%
40            W    14                    0.005%            0.005%
568           W    12                    0.004%            0.004%
560           W    11                    0.004%            0.004%
512           W    11                    0.004%            0.004%
488           W    11                    0.004%            0.004%
480           W    11                    0.004%            0.004%
28            W    11                    0.004%            0.004%
624           W    10                    0.004%            0.004%
880           W    9                     0.003%            0.003%
840           W    9                     0.003%            0.003%
72            W    9                     0.003%            0.003%
29            W    9                     0.003%            0.003%
904           W    8                     0.003%            0.003%
30            W    8                     0.003%            0.003%
864           W    7                     0.002%            0.002%
832           W    7                     0.002%            0.002%
728           W    7                     0.002%            0.002%
632           W    7                     0.002%            0.002%
552           W    7                     0.002%            0.002%
96            W    6                     0.002%            0.002%
8             R    6                    42.857%            0.002%
856           W    6                     0.002%            0.002%
792           W    6                     0.002%            0.002%
736           W    6                     0.002%            0.002%
696           W    6                     0.002%            0.002%
528           W    6                     0.002%            0.002%
1             R    6                    42.857%            0.002%
184           W    6                     0.002%            0.002%
168           W    6                     0.002%            0.002%
872           W    5                     0.002%            0.002%
688           W    5                     0.002%            0.002%
464           W    5                     0.002%            0.002%
400           W    5                     0.002%            0.002%
31            W    5                     0.002%            0.002%
960           W    4                     0.001%            0.001%
912           W    4                     0.001%            0.001%
80            W    4                     0.001%            0.001%
808           W    4                     0.001%            0.001%
776           W    4                     0.001%            0.001%
680           W    4                     0.001%            0.001%
664           W    4                     0.001%            0.001%
544           W    4                     0.001%            0.001%
448           W    4                     0.001%            0.001%
136           W    4                     0.001%            0.001%
952           W    3                     0.001%            0.001%
848           W    3                     0.001%            0.001%
800           W    3                     0.001%            0.001%
784           W    3                     0.001%            0.001%
768           W    3                     0.001%            0.001%
752           W    3                     0.001%            0.001%
720           W    3                     0.001%            0.001%
712           W    3                     0.001%            0.001%
4             W    3                     0.001%            0.001%
472           W    3                     0.001%            0.001%
440           W    3                     0.001%            0.001%
432           W    3                     0.001%            0.001%
424           W    3                     0.001%            0.001%
336           W    3                     0.001%            0.001%
320           W    3                     0.001%            0.001%
288           W    3                     0.001%            0.001%
256           W    3                     0.001%            0.001%
240           W    3                     0.001%            0.001%
160           W    3                     0.001%            0.001%
888           W    2                     0.001%            0.001%
760           W    2                     0.001%            0.001%
704           W    2                     0.001%            0.001%
640           W    2                     0.001%            0.001%
536           W    2                     0.001%            0.001%
520           W    2                     0.001%            0.001%
392           W    2                     0.001%            0.001%
33            W    2                     0.001%            0.001%
32            R    2                    14.286%            0.001%
304           W    2                     0.001%            0.001%
272           W    2                     0.001%            0.001%
264           W    2                     0.001%            0.001%
232           W    2                     0.001%            0.001%
216           W    2                     0.001%            0.001%
176           W    2                     0.001%            0.001%
144           W    2                     0.001%            0.001%
128           W    2                     0.001%            0.001%
104           W    2                     0.001%            0.001%
1000          W    2                     0.001%            0.001%
744           W    1                     0.000%            0.000%
672           W    1                     0.000%            0.000%
656           W    1                     0.000%            0.000%
648           W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
360           W    1                     0.000%            0.000%
35            W    1                     0.000%            0.000%
344           W    1                     0.000%            0.000%
328           W    1                     0.000%            0.000%
312           W    1                     0.000%            0.000%
152           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.005%]
Total write I/Os: 280427         [ 99.995%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 251431926   [100.000%,  122769.495MB]
