Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    84143                78.614%           78.601%
8             W    11547                10.788%           10.786%
1016          W    9579                  8.950%            8.948%
32            W    87                    0.081%            0.081%
48            W    79                    0.074%            0.074%
968           W    75                    0.070%            0.070%
984           W    74                    0.069%            0.069%
88            W    73                    0.068%            0.068%
896           W    71                    0.066%            0.066%
928           W    70                    0.065%            0.065%
904           W    70                    0.065%            0.065%
120           W    69                    0.064%            0.064%
112           W    69                    0.064%            0.064%
16            W    43                    0.040%            0.040%
192           W    40                    0.037%            0.037%
824           W    39                    0.036%            0.036%
200           W    39                    0.036%            0.036%
816           W    36                    0.034%            0.034%
64            W    31                    0.029%            0.029%
3             W    29                    0.027%            0.027%
2             W    24                    0.022%            0.022%
6             W    22                    0.021%            0.021%
1             W    22                    0.021%            0.021%
24            W    21                    0.020%            0.020%
10            W    21                    0.020%            0.020%
13            W    18                    0.017%            0.017%
5             W    17                    0.016%            0.016%
14            W    15                    0.014%            0.014%
9             W    14                    0.013%            0.013%
80            W    14                    0.013%            0.013%
17            W    14                    0.013%            0.013%
11            W    14                    0.013%            0.013%
96            W    12                    0.011%            0.011%
936           W    12                    0.011%            0.011%
888           W    12                    0.011%            0.011%
768           W    12                    0.011%            0.011%
19            W    12                    0.011%            0.011%
18            W    12                    0.011%            0.011%
128           W    12                    0.011%            0.011%
4             W    11                    0.010%            0.010%
40            W    11                    0.010%            0.010%
12            W    11                    0.010%            0.010%
952           W    10                    0.009%            0.009%
15            W    10                    0.009%            0.009%
976           W    9                     0.008%            0.008%
104           W    9                     0.008%            0.008%
1008          W    9                     0.008%            0.008%
992           W    8                     0.007%            0.007%
920           W    8                     0.007%            0.007%
8             R    8                    44.444%            0.007%
720           W    8                     0.007%            0.007%
232           W    8                     0.007%            0.007%
22            W    8                     0.007%            0.007%
20            W    8                     0.007%            0.007%
1             R    8                    44.444%            0.007%
912           W    7                     0.007%            0.007%
56            W    7                     0.007%            0.007%
560           W    7                     0.007%            0.007%
248           W    7                     0.007%            0.007%
23            W    7                     0.007%            0.007%
224           W    7                     0.007%            0.007%
216           W    7                     0.007%            0.007%
176           W    7                     0.007%            0.007%
872           W    6                     0.006%            0.006%
864           W    6                     0.006%            0.006%
856           W    6                     0.006%            0.006%
848           W    6                     0.006%            0.006%
7             W    6                     0.006%            0.006%
792           W    6                     0.006%            0.006%
784           W    6                     0.006%            0.006%
736           W    6                     0.006%            0.006%
584           W    6                     0.006%            0.006%
296           W    6                     0.006%            0.006%
26            W    6                     0.006%            0.006%
21            W    6                     0.006%            0.006%
184           W    6                     0.006%            0.006%
152           W    6                     0.006%            0.006%
1000          W    6                     0.006%            0.006%
840           W    5                     0.005%            0.005%
832           W    5                     0.005%            0.005%
72            W    5                     0.005%            0.005%
640           W    5                     0.005%            0.005%
464           W    5                     0.005%            0.005%
432           W    5                     0.005%            0.005%
416           W    5                     0.005%            0.005%
28            W    5                     0.005%            0.005%
25            W    5                     0.005%            0.005%
168           W    5                     0.005%            0.005%
144           W    5                     0.005%            0.005%
800           W    4                     0.004%            0.004%
696           W    4                     0.004%            0.004%
496           W    4                     0.004%            0.004%
472           W    4                     0.004%            0.004%
408           W    4                     0.004%            0.004%
384           W    4                     0.004%            0.004%
344           W    4                     0.004%            0.004%
328           W    4                     0.004%            0.004%
280           W    4                     0.004%            0.004%
256           W    4                     0.004%            0.004%
944           W    3                     0.003%            0.003%
880           W    3                     0.003%            0.003%
688           W    3                     0.003%            0.003%
672           W    3                     0.003%            0.003%
664           W    3                     0.003%            0.003%
648           W    3                     0.003%            0.003%
568           W    3                     0.003%            0.003%
400           W    3                     0.003%            0.003%
352           W    3                     0.003%            0.003%
30            W    3                     0.003%            0.003%
288           W    3                     0.003%            0.003%
27            W    3                     0.003%            0.003%
960           W    2                     0.002%            0.002%
760           W    2                     0.002%            0.002%
752           W    2                     0.002%            0.002%
712           W    2                     0.002%            0.002%
704           W    2                     0.002%            0.002%
680           W    2                     0.002%            0.002%
632           W    2                     0.002%            0.002%
576           W    2                     0.002%            0.002%
552           W    2                     0.002%            0.002%
536           W    2                     0.002%            0.002%
520           W    2                     0.002%            0.002%
440           W    2                     0.002%            0.002%
376           W    2                     0.002%            0.002%
368           W    2                     0.002%            0.002%
336           W    2                     0.002%            0.002%
32            R    2                    11.111%            0.002%
320           W    2                     0.002%            0.002%
312           W    2                     0.002%            0.002%
272           W    2                     0.002%            0.002%
264           W    2                     0.002%            0.002%
240           W    2                     0.002%            0.002%
208           W    2                     0.002%            0.002%
808           W    1                     0.001%            0.001%
776           W    1                     0.001%            0.001%
744           W    1                     0.001%            0.001%
728           W    1                     0.001%            0.001%
656           W    1                     0.001%            0.001%
616           W    1                     0.001%            0.001%
608           W    1                     0.001%            0.001%
600           W    1                     0.001%            0.001%
592           W    1                     0.001%            0.001%
544           W    1                     0.001%            0.001%
504           W    1                     0.001%            0.001%
488           W    1                     0.001%            0.001%
480           W    1                     0.001%            0.001%
456           W    1                     0.001%            0.001%
448           W    1                     0.001%            0.001%
39            W    1                     0.001%            0.001%
392           W    1                     0.001%            0.001%
36            W    1                     0.001%            0.001%
360           W    1                     0.001%            0.001%
304           W    1                     0.001%            0.001%
29            W    1                     0.001%            0.001%
160           W    1                     0.001%            0.001%
136           W    1                     0.001%            0.001%


