procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0            0     62410708       524616      2624608    0    0     0     0    1    0   0   0 100   0   0 2019-07-07 18:08:05
 1  0            0     62416972       524616      2624476    0    0     0   164 1447 1926   4   1  95   0   0 2019-07-07 18:08:08
 1  0            0     62744168       524624      2306708    0    0     0   115 1574 2176   2   1  97   0   0 2019-07-07 18:08:11
 0  0            0     62729436       524624      2306260    0    0     0   121 1188 2072   1   0  99   0   0 2019-07-07 18:08:14
 0  0            0     62730320       524624      2306272    0    0     0    17  958 1866   0   0 100   0   0 2019-07-07 18:08:17
 0  0            0     62730972       524624      2306252    0    0     0    33  969 1875   0   0 100   0   0 2019-07-07 18:08:20
 0  0            0     62731856       524628      2306252    0    0     0     7  958 1865   0   0 100   0   0 2019-07-07 18:08:23
 0  0            0     62732144       524628      2306232    0    0     0    20  956 1848   0   0 100   0   0 2019-07-07 18:08:26
 0  0            0     62732756       524632      2306244    0    0     0    31  965 1869   0   0 100   0   0 2019-07-07 18:08:29
 0  0            0     62733396       524632      2306244    0    0     0    12  976 1906   0   0 100   0   0 2019-07-07 18:08:32
 0  0            0     62734380       524636      2306268    0    0     0    25  969 1875   0   0 100   0   0 2019-07-07 18:08:35
 0  0            0     62734784       524636      2306268    0    0     0    13  947 1851   0   0 100   0   0 2019-07-07 18:08:38
 0  0            0     62734952       524636      2306276    0    0     0    23  961 1862   0   0 100   0   0 2019-07-07 18:08:41
 0  0            0     62734636       524640      2306344    0    0     0     9 1073 1989   0   0 100   0   0 2019-07-07 18:08:44
 0  0            0     62735396       524640      2306360    0    0     0    24  972 1865   0   0 100   0   0 2019-07-07 18:08:47
 0  0            0     62735676       524644      2306376    0    0     0    52 1003 1847   0   0 100   0   0 2019-07-07 18:08:50
 0  0            0     62736296       524648      2306344    0    0     0    11  965 1869   0   0 100   0   0 2019-07-07 18:08:53
 0  0            0     62736596       524648      2306356    0    0     0    21  965 1860   0   0 100   0   0 2019-07-07 18:08:56
 0  0            0     62736968       524652      2306368    0    0     0     9  964 1870   0   0 100   0   0 2019-07-07 18:08:59
