procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 UTC
 4  0        57916      3015808        19468       771832    0    0     0 300117 7733 4960   1   2  97   0   0 2018-11-24 08:48:16
 0  0        57916      3015356        19476       771612    0    0     0 304603 7641 5106   1   2  96   0   0 2018-11-24 08:48:19
 1  0        57916      3015364        19476       771612    0    0     0 299776 7278 4947   1   2  97   0   0 2018-11-24 08:48:22
 0  0        57916      3015900        19484       771616    0    0     0 301104 7457 5027   2   2  96   0   0 2018-11-24 08:48:25
 0  0        57916      3015868        19484       771616    0    0     0 301440 7084 4969   1   2  97   0   0 2018-11-24 08:48:28
 0  0        57916      3016256        19492       771616    0    0     0 304219 7969 5084   2   2  96   0   0 2018-11-24 08:48:31
 2  0        57916      3016232        19492       771620    0    0     0 303061 7979 5047   1   2  96   0   0 2018-11-24 08:48:34
 0  0        57916      3016312        19500       771620    0    0     0 297279 9761 6954   1   2  96   1   0 2018-11-24 08:48:37
 0  0        57916      3015628        19508       771624    0    0     0 299972 8314 5369   2   2  96   0   0 2018-11-24 08:48:40
 0  0        57916      3015604        19508       771624    0    0     0 301568 7779 4990   1   2  97   0   0 2018-11-24 08:48:43
 0  0        57916      3015484        19516       771624    0    0     0 300345 8101 5219   1   2  96   0   0 2018-11-24 08:48:46
 0  0        57916      3014748        19516       771628    0    0     0 299605 8177 4966   1   3  96   0   0 2018-11-24 08:48:49
 1  0        57916      3014788        19524       771632    0    0     0 299184 8115 4991   1   2  97   0   0 2018-11-24 08:48:52
 0  0        57916      3015196        19524       771632    0    0     0 299520 7900 4954   2   2  96   0   0 2018-11-24 08:48:55
 1  0        57916      3015348        19532       771632    0    0     0 300805 8255 5087   1   2  97   0   0 2018-11-24 08:48:58
 0  0        57916      3015600        19532       771632    0    0     0 299648 8196 4934   1   2  96   0   0 2018-11-24 08:49:01
 1  0        57916      3015532        19540       771764    0    0    43 303584 8093 5249   2   2  96   0   0 2018-11-24 08:49:04
 0  0        57916      3015460        19548       771764    0    0     0 300175 8243 5103   1   2  97   0   0 2018-11-24 08:49:07
 1  0        57916      3015948        19548       771764    0    0     0 299136 7741 4985   1   2  96   0   0 2018-11-24 08:49:10
 0  0        57916      3016148        19556       771764    0    0     0 300464 7971 5051   1   2  97   0   0 2018-11-24 08:49:13
 1  0        57916      3015936        19556       771764    0    0     0 300425 9060 5871   2   2  96   0   0 2018-11-24 08:49:16
 0  0        57916      3015184        19564       771772    0    0     0 297739 7915 5079   2   2  96   0   0 2018-11-24 08:49:19
 1  0        57916      3015248        19564       771772    0    0     0 300393 8137 5329   1   2  96   0   0 2018-11-24 08:49:22
 0  0        57916      3015572        19572       771772    0    0     0 301104 8034 4965   2   2  96   0   0 2018-11-24 08:49:25
 1  0        57916      3015564        19572       771756    0    0     0 302123 7904 4994   1   2  97   0   0 2018-11-24 08:49:28
 0  0        57916      3015400        19580       771756    0    0     0 301275 8010 5100   2   2  96   0   0 2018-11-24 08:49:31
 2  0        57916      3015700        19580       771760    0    0     0 299051 7781 4974   1   2  97   0   0 2018-11-24 08:49:34
 0  0        57916      3015908        19588       771764    0    0     0 297575 10328 7039   1   2  96   0   0 2018-11-24 08:49:37
 1  0        57916      3015812        19588       771764    0    0     0 298197 8762 4965   2   2  96   0   0 2018-11-24 08:49:40
 0  0        57916      3015860        19596       771764    0    0     0 299739 8410 5028   1   2  97   0   0 2018-11-24 08:49:43
 1  0        57916      3015300        19596       771764    0    0     0 300245 7973 4964   1   2  96   0   0 2018-11-24 08:49:46
 0  0        57916      3015404        19604       771764    0    0     0 302213 7856 5061   1   2  97   0   0 2018-11-24 08:49:49
 2  0        57916      3015404        19604       771768    0    0     0 301664 8000 5243   1   2  97   0   0 2018-11-24 08:49:52
 0  0        57916      3016048        19612       771768    0    0     0 300484 8124 5343   1   2  96   0   0 2018-11-24 08:49:55
 2  0        57916      3016000        19612       771772    0    0     0 297856 7678 4897   1   2  97   0   0 2018-11-24 08:49:58
 0  0        57916      3016184        19620       771776    0    0     0 298757 7688 4983   2   2  96   0   0 2018-11-24 08:50:01
 0  0        57912      3015704        19620       771788    1    0     4 303616 7928 5077   2   2  96   0   0 2018-11-24 08:50:04
 0  0        57912      3015792        19628       771792    0    0     0 300772 8814 5814   1   2  96   0   0 2018-11-24 08:50:07
 0  0        57912      3015208        19628       771792    0    0     0 299648 7812 4988   1   2  96   0   0 2018-11-24 08:50:10
 0  0        57912      3015232        19636       771796    0    0     0 297520 7903 4991   1   2  97   0   0 2018-11-24 08:50:13
 1  0        57912      3015032        19636       771796    0    0     0 302037 7780 4953   1   3  96   0   0 2018-11-24 08:50:16
 0  0        57912      3015596        19644       771796    0    0     0 301019 7818 5024   2   2  96   0   0 2018-11-24 08:50:19
 1  0        57912      3015572        19644       771796    0    0     0 298197 7620 4927   1   2  97   0   0 2018-11-24 08:50:22
 0  0        57912      3016044        19652       771800    0    0     0 301416 8191 5351   2   2  96   0   0 2018-11-24 08:50:25
 0  0        57912      3016004        19652       771800    0    0     0 296405 7662 4926   1   2  96   0   0 2018-11-24 08:50:28
 1  0        57912      3015104        19660       771800    0    0     0 298743 8284 5358   2   2  96   0   0 2018-11-24 08:50:31
 1  0        57912      3015040        19660       771800    0    0     0 300928 8131 4979   2   2  96   0   0 2018-11-24 08:50:34
 0  0        57912      3015072        19668       771804    0    0     0 297403 9762 6828   1   2  97   0   0 2018-11-24 08:50:37
 1  0        57912      3014800        19668       771808    0    0     0 301397 7779 4937   2   2  96   0   0 2018-11-24 08:50:40
 0  0        57912      3014792        19676       771808    0    0     0 298800 7671 4914   1   2  97   0   0 2018-11-24 08:50:43
 1  0        57912      3014424        19676       771808    0    0     0 300715 7973 4976   1   2  97   0   0 2018-11-24 08:50:46
 0  0        57912      3015100        19684       771808    0    0     0 298160 7850 5077   1   2  97   0   0 2018-11-24 08:50:49
 0  0        57912      3015036        19684       771808    0    0     0 302293 7803 5008   1   2  97   0   0 2018-11-24 08:50:52
 0  0        57912      3015412        19692       771816    0    0     0 300165 7834 5075   2   2  96   0   0 2018-11-24 08:50:55
 0  0        57912      3015404        19692       771816    0    0     0 299136 7640 4943   1   2  97   0   0 2018-11-24 08:50:58
 1  0        57912      3014836        19700       771816    0    0     0 301456 8047 5208   1   2  96   0   0 2018-11-24 08:51:01
 0  0        57908      3014480        19700       771992    3    0    57 299520 7822 4965   2   2  96   0   0 2018-11-24 08:51:04
 0  0        57908      3014544        19708       771992    0    0     0 299648 8846 6127   1   2  96   0   0 2018-11-24 08:51:07
 0  0        57908      3014412        19708       771996    0    0     0 302592 7827 5022   2   2  96   0   0 2018-11-24 08:51:10
 0  0        57908      3014420        19716       771996    0    0     0 301872 7897 5109   1   2  97   0   0 2018-11-24 08:51:13
 0  0        57908      3014540        19716       772000    0    0     0 302976 7819 5038   1   2  97   0   0 2018-11-24 08:51:16
 1  0        57908      3014364        19724       772000    0    0     0 299739 8032 5154   2   2  96   0   0 2018-11-24 08:51:19
 0  0        57908      3014372        19724       772000    0    0     0 301227 7723 5000   1   2  97   0   0 2018-11-24 08:51:22
 0  0        57908      3014860        19732       772000    0    0     0 298544 7839 5009   2   2  96   0   0 2018-11-24 08:51:25
 2  0        57908      3014876        19732       772004    0    0     0 298923 7714 4927   1   2  97   0   0 2018-11-24 08:51:28
 0  0        57908      3014564        19740       772004    0    0     0 299188 7856 4986   1   2  96   0   0 2018-11-24 08:51:31
 0  0        57908      3014768        19740       772008    0    0     0 300117 7677 4923   2   2  96   0   0 2018-11-24 08:51:34
 0  0        57908      3014808        19748       772012    0    0     0 299723 10138 7335   1   2  96   0   0 2018-11-24 08:51:37
 2  0        57908      3014812        19748       772012    0    0     0 297173 7697 4917   1   2  97   0   0 2018-11-24 08:51:40
 0  0        57908      3014820        19756       772016    0    0     0 299752 7898 5138   1   2  96   0   0 2018-11-24 08:51:43
 1  0        57908      3014928        19756       772016    0    0     0 295909 7850 5242   1   2  96   0   0 2018-11-24 08:51:46
 0  0        57908      3015068        19764       772016    0    0     0 298544 7740 5594   2   3  96   0   0 2018-11-24 08:51:49
 0  0        57908      3015052        19764       772016    0    0     0 299691 7493 4904   1   2  97   0   0 2018-11-24 08:51:52
 0  0        57908      3015200        19772       772020    0    0     0 296240 7386 4894   2   3  96   0   0 2018-11-24 08:51:55
 1  0        57908      3015160        19772       772024    0    0     0 300800 7687 4939   2   2  97   0   0 2018-11-24 08:51:58
 0  0        57908      3015152        19780       772024    0    0     0 302213 7038 5013   2   2  96   0   0 2018-11-24 08:52:01
 0  0        57908      3015224        19780       772088    1    0    21 298240 6999 4944   2   2  96   0   0 2018-11-24 08:52:04
 1  0        57908      3015136        19788       772088    0    0     0 299496 7964 5244   1   2  97   0   0 2018-11-24 08:52:07
 1  0        57908      3015788        19796       772088    0    0     0 297792 7867 5082   1   2  97   0   0 2018-11-24 08:52:10
 2  0        57908      3015764        19796       772092    0    0     0 298112 7609 4887   1   2  97   0   0 2018-11-24 08:52:13
 0  0        57908      3015448        19804       772096    0    0     0 297904 7724 4934   1   2  96   0   0 2018-11-24 08:52:16
 0  0        57908      3015384        19804       772096    0    0     0 299563 7478 4945   2   2  97   0   0 2018-11-24 08:52:19
 0  0        57908      3015392        19812       772096    0    0     0 298647 7860 5253   1   2  96   0   0 2018-11-24 08:52:22
 1  0        57908      3015336        19812       772096    0    0     0 296789 7787 4936   1   2  96   0   0 2018-11-24 08:52:25
 1  0        57908      3015336        19820       772096    0    0     0 302085 7921 5081   1   2  97   0   0 2018-11-24 08:52:28
 1  0        57908      3014100        19820       772100    0    0     0 299136 7803 4975   2   2  96   0   0 2018-11-24 08:52:31
 1  0        57908      3014348        19828       772104    0    0     0 301360 8104 5144   1   2  96   0   0 2018-11-24 08:52:34
 1  0        57908      3014420        19828       772104    0    0     0 299103 9539 6711   1   2  97   0   0 2018-11-24 08:52:37
 0  0        57908      3014868        19836       772104    0    0     0 302731 8003 5165   1   2  96   0   0 2018-11-24 08:52:40
 0  0        57908      3014772        19836       772104    0    0     0 296064 6887 4908   1   2  97   0   0 2018-11-24 08:52:43
 0  0        57908      3015216        19844       772108    0    0     0 300773 7868 5095   2   2  96   0   0 2018-11-24 08:52:46
 0  0        57908      3015292        19844       772108    0    0     0 299776 7469 4932   2   2  96   0   0 2018-11-24 08:52:49
 0  0        57908      3015284        19852       772108    0    0     0 299701 6963 4985   1   2  97   0   0 2018-11-24 08:52:52
 1  0        57908      3014992        19852       772108    0    0     0 297301 6869 4882   2   2  96   0   0 2018-11-24 08:52:55
 0  0        57908      3014984        19860       772112    0    0     0 299749 8172 6184   1   2  96   0   0 2018-11-24 08:52:58
 0  0        57908      3014372        19860       772116    0    0     0 300203 7020 5022   2   2  96   0   0 2018-11-24 08:53:01
 1  0        57908      3014248        19884       772756    0    0    85 296172 8064 5389   2   2  96   0   0 2018-11-24 08:53:04
 0  0        57908      3014240        19892       772760    0    0     0 302009 7207 5171   1   2  97   0   0 2018-11-24 08:53:07
 0  0        57908      3014148        19892       772760    0    0     0 300800 6991 4905   2   2  96   0   0 2018-11-24 08:53:10
 0  0        57908      3014212        19900       772764    0    0     0 300635 7385 5066   1   2  97   0   0 2018-11-24 08:53:13
 1  0        57908      3014148        19900       772764    0    0     0 297561 7438 5068   2   2  96   0   0 2018-11-24 08:53:16
 2  0        57908      3013396        19908       772768    0    0     0 298249 7008 5042   2   2  96   0   0 2018-11-24 08:53:19
 0  0        57908      3013444        19908       772768    0    0     0 298675 7525 5121   1   2  97   0   0 2018-11-24 08:53:22
 2  0        57908      3013940        19916       772768    0    0     0 300300 7194 5122   2   2  96   0   0 2018-11-24 08:53:25
 0  0        57908      3013932        19916       772768    0    0     0 298088 8317 5967   1   2  97   0   0 2018-11-24 08:53:28
 0  0        57908      3014048        19924       772768    0    0     0 302939 7620 5194   1   2  96   0   0 2018-11-24 08:53:31
 0  0        57908      3014328        19924       772772    0    0     0 297088 7379 4883   1   3  96   0   0 2018-11-24 08:53:34
 0  0        57908      3014320        19932       772780    0    0     0 299801 9467 7342   1   2  97   0   0 2018-11-24 08:53:37
 0  0        57908      3013852        19932       772780    0    0     0 300203 7447 4999   2   2  96   0   0 2018-11-24 08:53:40
 0  0        57908      3013900        19940       772780    0    0     0 297521 7232 5046   1   2  97   0   0 2018-11-24 08:53:43
 0  0        57908      3014456        19940       772780    0    0     0 300800 7792 5018   1   2  96   0   0 2018-11-24 08:53:46
 0  0        57908      3014652        19948       772784    0    0     0 298544 7477 5025   2   2  96   0   0 2018-11-24 08:53:49
 0  0        57908      3014620        19948       772788    0    0     0 297947 7666 4928   1   2  97   0   0 2018-11-24 08:53:52
 0  0        57908      3014316        19956       772788    0    0     0 301279 7257 5151   2   2  96   0   0 2018-11-24 08:53:55
 0  0        57908      3014340        19956       772788    0    0     0 297095 6919 4969   1   2  97   0   0 2018-11-24 08:53:58
 1  0        57908      3014272        19964       772788    0    0     0 299456 7346 5323   1   2  96   0   0 2018-11-24 08:54:01
 0  0        57904      3014164        19964       773080    1    0    96 298240 7473 4990   2   2  96   0   0 2018-11-24 08:54:04
 0  0        57904      3014156        19972       773080    0    0     0 298767 6987 5135   1   2  96   0   0 2018-11-24 08:54:07
 2  0        57904      3013784        19972       773080    0    0     0 300032 7608 4992   1   2  96   0   0 2018-11-24 08:54:10
 0  0        57904      3013792        19980       773080    0    0     0 300848 7847 5159   1   2  97   0   0 2018-11-24 08:54:13
 1  0        57904      3013724        19980       773080    0    0     0 299093 8103 4970   1   2  97   0   0 2018-11-24 08:54:16
 0  0        57904      3013748        19988       773084    0    0     0 295173 7675 5011   1   2  96   0   0 2018-11-24 08:54:19
 1  0        57904      3013740        19988       773088    0    0     0 183296 4659 3062   1   1  98   0   0 2018-11-24 08:54:22
 0  0        57904      3013608        19996       773088    0    0     0 302000 7552 5054   1   2  96   0   0 2018-11-24 08:54:25
 0  0        57904      3013616        19996       773088    0    0     0 300719 7284 4951   1   2  97   0   0 2018-11-24 08:54:28
 0  0        57904      3013468        20004       773092    0    0     0 301711 9018 6135   1   2  96   0   0 2018-11-24 08:54:31
 0  0        57904      3013684        20004       773092    0    0     0 299093 7827 4949   1   2  97   0   0 2018-11-24 08:54:34
 2  0        57904      3013676        20012       773096    0    0     0 300800 10504 7624   1   2  97   0   0 2018-11-24 08:54:37
 0  0        57904      3013844        20012       773100    0    0     0 165973 4466 2814   1   1  98   0   0 2018-11-24 08:54:40
 0  0        57904      3013892        20020       773100    0    0     0 299824 8192 5003   1   2  97   0   0 2018-11-24 08:54:43
 0  0        57904      3013836        20020       773100    0    0     0 298965 7487 4945   2   2  96   0   0 2018-11-24 08:54:46
 0  0        57904      3013564        20028       773100    0    0     0 209541 5252 3493   1   2  97   0   0 2018-11-24 08:54:49
 1  0        57904      3013660        20028       773104    0    0     0 147029 3195 2425   1   2  97   0   0 2018-11-24 08:54:52
 1  0        57904      3014024        20036       773104    0    0     0 135216 3741 2386   1   1  98   0   0 2018-11-24 08:54:55
 0  0        57904      3014016        20036       773104    0    0     0 103083 2845 1775   1   1  98   0   0 2018-11-24 08:54:58
 1  0        57904      3013816        20044       773108    0    0     0 103649 2720 1966   1   1  98   0   0 2018-11-24 08:55:01
 0  0        57900      3013668        20044       773420    1    0    83 135296 3193 2318   1   2  97   0   0 2018-11-24 08:55:04
 0  0        57900      3013588        20052       773424    0    0     0 103581 2723 2117   1   1  98   0   0 2018-11-24 08:55:07
 0  0        57900      3013436        20052       773428    0    0     0 105003 2668 1868   1   1  98   0   0 2018-11-24 08:55:10
 0  0        57900      3013364        20060       773428    0    0     0 138403 4653 3738   1   2  98   0   0 2018-11-24 08:55:13
 0  0        57900      3013884        20060       773428    0    0     0 96811 2269 1743   1   2  98   0   0 2018-11-24 08:55:16
 0  0        57900      3013856        20068       773428    0    0     0 116912 2954 2072   1   1  98   0   0 2018-11-24 08:55:19
 0  0        57900      3013872        20068       773428    0    0     0 121045 2796 2043   1   2  97   0   0 2018-11-24 08:55:22
 0  0        57900      3014020        20076       773432    0    0     0 120411 2993 2072   1   1  98   0   0 2018-11-24 08:55:25
 1  0        57900      3014060        20076       773432    0    0     0 104917 2214 1666   1   1  98   0   0 2018-11-24 08:55:28
 0  0        57900      3012716        20084       773432    0    0     0 123952 3084 2251   1   2  97   0   0 2018-11-24 08:55:31
 0  0        57900      3013324        20084       773432    0    0     0 92885 2201 1524   1   1  98   0   0 2018-11-24 08:55:34
 1  0        57900      3013292        20092       773432    0    0     0 133423 6676 5367   1   1  98   0   0 2018-11-24 08:55:37
 0  0        57900      3013304        20092       773440    0    0     0 114304 2899 2008   1   1  98   0   0 2018-11-24 08:55:40
 1  0        57900      3013320        20100       773440    0    0     0 92733 2249 1729   1   1  98   0   0 2018-11-24 08:55:43
 0  0        57900      3013360        20108       773440    0    0     0 133556 3367 2523   1   1  98   0   0 2018-11-24 08:55:46
 0  0        57900      3013456        20108       773444    0    0     0 114944 2715 1946   1   1  98   0   0 2018-11-24 08:55:49
 0  0        57900      3013416        20116       773444    0    0     0 90896 3344 2696   1   1  98   0   0 2018-11-24 08:55:52
 1  0        57900      3014176        20116       773448    0    0     0 136747 2991 2306   1   2  97   0   0 2018-11-24 08:55:55
 0  0        57900      3014176        20124       773448    0    0     0 99077 2615 1939   1   1  98   0   0 2018-11-24 08:55:58
 1  0        57900      3014152        20124       773448    0    0     0 125312 2856 2055   1   2  97   0   0 2018-11-24 08:56:01
 1  0        57900      3013268        20132       773804    0    0   115 110948 2829 2113   1   2  98   0   0 2018-11-24 08:56:04
 0  0        57900      3013244        20132       773804    0    0     0 103637 2459 1718   1   1  98   0   0 2018-11-24 08:56:07
 0  0        57900      3013392        20140       773804    0    0     0 127451 3174 2263   1   2  97   0   0 2018-11-24 08:56:10
 0  0        57900      3013360        20140       773808    0    0     0 109660 2651 1883   1   1  98   0   0 2018-11-24 08:56:13
 0  0        57900      3013308        20148       773812    0    0     0 103780 2720 2041   1   1  98   0   0 2018-11-24 08:56:16
 0  0        57900      3012988        20148       773812    0    0     0 127104 2939 2199   1   2  98   0   0 2018-11-24 08:56:19
 0  0        57900      3012948        20156       773816    0    0     0 108681 2803 2075   1   1  98   0   0 2018-11-24 08:56:22
 0  0        57900      3013360        20156       773816    0    0     0 119893 2874 1968   1   2  98   0   0 2018-11-24 08:56:25
 0  0        57900      3013360        20164       773824    0    0     0 98543 2740 2151   1   1  98   0   0 2018-11-24 08:56:28
 1  0        57900      3012560        20164       773824    0    0     0 129579 2950 2152   1   2  97   0   0 2018-11-24 08:56:31
 1  0        57900      3012692        20172       773824    0    0     0 94640 2910 2341   1   2  98   0   0 2018-11-24 08:56:34
 1  0        57900      3012772        20172       773824    0    0     0 128788 5572 4555   1   1  98   0   0 2018-11-24 08:56:37
 1  0        57900      3013152        20180       773824    0    0     0 107612 2839 1992   1   1  98   0   0 2018-11-24 08:56:40
 0  0        57900      3013160        20180       773828    0    0     0 103680 2652 1851   1   1  98   0   0 2018-11-24 08:56:43
 1  0        57900      3012532        20188       773828    0    0     0 132920 4040 2502   1   1  98   0   0 2018-11-24 08:56:46
 0  0        57900      3012184        20188       773828    0    0     0 102101 2655 1792   1   1  98   0   0 2018-11-24 08:56:49
 0  0        57900      3012184        20196       773828    0    0     0 72164 1994 1467   1   1  99   0   0 2018-11-24 08:56:52
 1  0        57900      3012252        20196       773828    0    0     0 161493 3856 2655   1   1  97   0   0 2018-11-24 08:56:55
 0  0        57900      3012268        20204       773832    0    0     0 103775 2730 1928   1   1  98   0   0 2018-11-24 08:56:58
 0  0        57900      3012216        20204       773832    0    0     0 103253 2620 1805   1   1  98   0   0 2018-11-24 08:57:01
 0  0        57900      3012448        20212       774076    0    0    59 133723 3625 2540   1   1  98   0   0 2018-11-24 08:57:04
 0  0        57900      3012408        20220       774080    0    0     0 102764 3214 2062   1   1  98   0   0 2018-11-24 08:57:07
 0  0        57900      3012616        20220       774080    0    0     0 123477 3125 2129   1   2  97   0   0 2018-11-24 08:57:10
 0  0        57900      3012680        20228       774080    0    0     0 111024 2933 2072   2   1  95   2   0 2018-11-24 08:57:13
 0  0        57900      3012572        20228       774084    0    0     0 114261 3137 2033   1   1  98   0   0 2018-11-24 08:57:16
 1  0        57900      3012924        20236       774084    0    0     0 91568 2451 1723   1   1  98   0   0 2018-11-24 08:57:19
 0  0        57900      3012940        20236       774084    0    0     0 136668 3622 2510   1   1  98   0   0 2018-11-24 08:57:22
 1  0        57900      3012140        20244       774084    0    0     0 99808 2700 1928   1   1  98   0   0 2018-11-24 08:57:25
 1  0        57900      3012156        20244       774084    0    0     0 124975 3933 3075   1   1  98   0   0 2018-11-24 08:57:28
 0  0        57900      3012136        20252       774088    0    0     0 111156 3192 2177   1   1  98   0   0 2018-11-24 08:57:31
 0  0        57900      3012020        20252       774088    0    0     0 115925 2763 1994   1   1  98   0   0 2018-11-24 08:57:34
 0  0        57900      3011996        20260       774088    0    0     0 89160 4299 3793   1   1  98   0   0 2018-11-24 08:57:37
