Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    402912               46.611%           41.172%
8             R    99546                11.516%           10.172%
16            R    91826                10.623%            9.383%
1024          W    84317                73.846%            8.616%
40            R    57604                 6.664%            5.886%
56            R    31583                 3.654%            3.227%
32            R    25837                 2.989%            2.640%
72            R    21684                 2.508%            2.216%
88            R    16199                 1.874%            1.655%
8             W    15556                13.624%            1.590%
48            R    13858                 1.603%            1.416%
1016          W    12114                10.610%            1.238%
104           R    11828                 1.368%            1.209%
64            R    11522                 1.333%            1.177%
256           R    9420                  1.090%            0.963%
120           R    8782                  1.016%            0.897%
80            R    7730                  0.894%            0.790%
96            R    6396                  0.740%            0.654%
136           R    6345                  0.734%            0.648%
112           R    4834                  0.559%            0.494%
152           R    4617                  0.534%            0.472%
128           R    4147                  0.480%            0.424%
168           R    3474                  0.402%            0.355%
144           R    3128                  0.362%            0.320%
184           R    2673                  0.309%            0.273%
160           R    2293                  0.265%            0.234%
200           R    1906                  0.220%            0.195%
176           R    1831                  0.212%            0.187%
192           R    1820                  0.211%            0.186%
216           R    1515                  0.175%            0.155%
208           R    1169                  0.135%            0.119%
232           R    1093                  0.126%            0.112%
224           R    915                   0.106%            0.094%
248           R    901                   0.104%            0.092%
240           R    847                   0.098%            0.087%
512           R    655                   0.076%            0.067%
264           R    373                   0.043%            0.038%
280           R    279                   0.032%            0.029%
296           R    242                   0.028%            0.025%
272           R    233                   0.027%            0.024%
288           R    210                   0.024%            0.021%
312           R    194                   0.022%            0.020%
304           R    175                   0.020%            0.018%
328           R    167                   0.019%            0.017%
320           R    153                   0.018%            0.016%
344           R    145                   0.017%            0.015%
768           W    136                   0.119%            0.014%
784           W    132                   0.116%            0.013%
352           R    127                   0.015%            0.013%
336           R    126                   0.015%            0.013%
416           W    119                   0.104%            0.012%
376           R    111                   0.013%            0.011%
408           W    106                   0.093%            0.011%
360           R    103                   0.012%            0.011%
368           R    86                    0.010%            0.009%
16            W    84                    0.074%            0.009%
392           R    83                    0.010%            0.008%
384           R    82                    0.009%            0.008%
408           R    73                    0.008%            0.007%
400           R    72                    0.008%            0.007%
64            W    69                    0.060%            0.007%
432           R    62                    0.007%            0.006%
424           R    60                    0.007%            0.006%
32            W    59                    0.052%            0.006%
3             W    57                    0.050%            0.006%
23            W    54                    0.047%            0.006%
24            W    53                    0.046%            0.005%
448           R    52                    0.006%            0.005%
416           R    51                    0.006%            0.005%
456           R    48                    0.006%            0.005%
896           W    44                    0.039%            0.004%
440           R    43                    0.005%            0.004%
18            W    43                    0.038%            0.004%
56            W    42                    0.037%            0.004%
120           W    42                    0.037%            0.004%
112           W    42                    0.037%            0.004%
1             W    41                    0.036%            0.004%
96            W    40                    0.035%            0.004%
960           W    40                    0.035%            0.004%
464           R    40                    0.005%            0.004%
17            W    40                    0.035%            0.004%
472           R    39                    0.005%            0.004%
872           W    37                    0.032%            0.004%
22            W    37                    0.032%            0.004%
19            W    37                    0.032%            0.004%
